name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
			WorkInProcess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,400,000",,,"27,525,000","24,799,000"
			FinishedGoods,"29,500,000","16,600,000","13,500,000","16,600,000","21,500,000","21,100,000","11,700,000","11,100,000","8,700,000","8,100,000","9,900,000","9,300,000","9,700,000","8,600,000","7,300,000","7,400,000","8,900,000","12,300,000","10,900,000","8,400,000","8,900,000","7,700,000","7,600,000","7,600,000","6,700,000","8,800,000","5,600,000","4,200,000","16,700,000","6,900,000","12,000,000","8,400,000","8,900,000","11,800,000","8,200,000","8,900,000","7,800,000","20,100,000","20,500,000","26,400,000","26,500,000","36,400,000","36,229,000",,,
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,021,000",
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","18,500,000","18,500,000","18,400,000","26,400,000","12,600,000","12,600,000","12,600,000","12,600,000","2,600,000","2,600,000","2,600,000","2,600,000","800,000","800,000","600,000","600,000","552,000","552,000","552,000","1,140,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","18,500,000","18,500,000","18,400,000","26,400,000","12,600,000","12,600,000","12,600,000","12,600,000","2,600,000","2,600,000","2,600,000","2,600,000","800,000","800,000","600,000","600,000","552,000","552,000","552,000","1,140,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,"0",,"0","800,000",,,,"19,200,000","19,300,000","53,600,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"10,000,000","3,500,000","6,100,000","5,900,000","6,700,000","2,900,000","4,900,000","5,200,000","7,000,000","2,500,000","4,200,000","4,900,000","6,200,000","2,800,000","5,300,000","9,500,000","9,000,000","6,700,000","7,100,000","6,100,000","7,800,000","3,800,000","4,800,000","7,200,000","8,700,000","3,800,000","5,000,000","6,900,000","6,900,000","3,600,000","4,400,000","5,700,000","7,500,000","2,300,000",,,,,,,,,,,,
	TotalNonCurrentAssets,"1,322,400,000","1,343,500,000","1,342,600,000","1,344,300,000","1,360,800,000","1,383,700,000","1,387,000,000","1,401,300,000","1,423,800,000","1,445,500,000","1,445,500,000","1,697,500,000","1,710,200,000","1,710,300,000","1,728,300,000","1,730,100,000","1,733,200,000","1,748,900,000","1,758,200,000","1,765,800,000","1,781,700,000","1,804,800,000","1,852,700,000","1,862,500,000","1,887,000,000","1,929,400,000","1,941,800,000","1,551,900,000","1,555,800,000","1,589,300,000","1,634,000,000","1,683,800,000","1,773,300,000","1,762,000,000","1,647,200,000","1,622,500,000","1,619,500,000","1,539,100,000","1,521,500,000","1,519,400,000","1,525,600,000","1,527,800,000","1,492,651,000","1,722,107,000","1,647,789,000","1,526,018,000"
		NetPPE,"1,266,100,000","1,287,900,000","1,288,100,000","1,289,800,000","1,304,900,000","1,328,000,000","1,332,500,000","1,347,600,000","1,370,000,000","1,390,200,000","1,389,500,000","1,454,800,000","1,459,000,000","1,471,100,000","1,488,800,000","1,487,900,000","1,488,200,000","1,501,300,000","1,505,400,000","1,510,900,000","1,523,300,000","1,542,600,000","1,547,500,000","1,558,300,000","1,567,600,000","1,593,400,000","1,597,100,000","1,453,000,000","1,451,800,000","1,466,600,000","1,475,900,000","1,518,000,000","1,605,900,000","1,596,900,000","1,503,400,000","1,465,900,000","1,457,500,000","1,449,100,000","1,380,400,000","1,379,200,000","1,384,200,000","1,445,000,000","1,353,499,000","1,311,621,000","1,291,581,000","1,180,208,000"
			GrossPPE,"2,461,100,000","2,448,000,000","2,415,200,000","2,387,300,000","2,370,200,000","2,360,900,000","2,333,700,000","2,317,100,000","2,306,800,000","2,293,900,000","2,296,900,000","2,356,400,000","2,325,000,000","2,326,900,000","2,312,800,000","2,280,000,000","2,251,000,000","2,234,500,000","2,210,600,000","2,190,300,000","2,172,400,000","2,168,500,000","2,180,400,000","2,195,500,000","2,253,500,000","2,296,600,000",,,,"1,970,000,000",,"1,518,000,000","1,605,900,000","2,144,000,000","1,503,400,000","1,465,900,000","1,457,500,000","1,905,900,000","1,433,000,000","1,431,900,000",,"1,827,700,000",,,,"1,516,781,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"53,200,000",,,,"12,642,000"
				LandAndImprovements,,"105,500,000",,,,"104,500,000",,,,"106,000,000",,,,"119,700,000",,,,"118,700,000",,,,"118,700,000",,,,"136,600,000",,,,"82,500,000",,,,"101,000,000",,,,"77,400,000",,,,"60,800,000",,,,"56,588,000"
				MachineryFurnitureEquipment,,"2,248,000,000",,,,"2,166,600,000",,,,"2,116,100,000",,,,"2,094,600,000",,,,"2,028,200,000",,,,"1,981,500,000",,,,"1,874,700,000",,,,"1,759,800,000",,,,"1,679,000,000",,,,"1,688,500,000",,,,"1,653,200,000",,,,"1,157,251,000"
				OtherProperties,,"43,700,000",,,,"42,400,000",,,,"42,300,000",,,,"39,900,000",,,,"35,700,000",,,,"34,900,000",,,,"30,800,000",,,,"65,300,000",,,,"28,800,000",,,,"49,100,000","1,380,400,000","1,379,200,000",,"34,500,000",,,,"27,186,000"
				ConstructionInProgress,,"50,800,000",,,,"47,400,000",,,,"29,500,000",,,,"72,700,000",,,,"51,900,000",,,,"33,400,000",,,,"106,100,000",,,,"62,400,000",,,,"58,100,000",,,,"38,400,000",,,,"26,000,000",,,,"263,114,000"
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,600,000","52,700,000",,,,,,
			AccumulatedDepreciation,"-1,195,000,000","-1,160,100,000","-1,127,100,000","-1,097,500,000","-1,065,300,000","-1,032,900,000","-1,001,200,000","-969,500,000","-936,800,000","-903,700,000","-907,400,000","-901,600,000","-866,000,000","-855,800,000","-824,000,000","-792,100,000","-762,800,000","-733,200,000","-705,200,000","-679,400,000","-649,100,000","-625,900,000","-632,900,000","-637,200,000","-685,900,000","-703,200,000",,,,"-503,400,000",,,,"-547,100,000",,,,"-456,800,000",,,,"-382,700,000",,,,"-336,573,000"
		GoodwillAndOtherIntangibleAssets,"34,700,000","35,200,000","35,700,000","36,200,000","36,700,000","37,200,000","37,700,000","36,800,000","37,400,000","38,100,000","38,800,000","228,300,000","231,000,000","233,700,000","236,500,000","239,200,000","242,000,000","244,800,000","247,600,000","250,400,000","253,100,000","255,900,000","258,700,000","255,100,000","258,000,000","261,300,000","265,700,000","21,200,000","21,600,000","22,000,000","18,700,000","18,900,000","25,100,000","25,400,000","9,400,000","9,400,000","9,400,000","9,400,000","62,000,000","62,100,000","62,400,000","9,400,000","62,780,000","63,378,000","9,388,000",
			Goodwill,"3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","3,400,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","76,900,000","70,500,000","70,500,000","71,100,000","72,500,000","21,200,000","21,600,000","11,600,000","18,700,000","18,900,000","25,100,000","25,400,000","9,400,000","9,400,000","9,400,000","9,400,000","9,400,000","9,400,000","9,400,000","9,400,000","9,388,000","9,388,000","9,388,000",
			OtherIntangibleAssets,"31,300,000","31,800,000","32,300,000","32,800,000","33,300,000","33,800,000","34,300,000","33,400,000","34,000,000","34,700,000","35,400,000","151,400,000","154,100,000","156,800,000","159,600,000","162,300,000","165,100,000","167,900,000","170,700,000","173,500,000","176,200,000","179,000,000","181,800,000","184,600,000","187,500,000","190,200,000","193,200,000",,,"10,400,000",,,,,,,,,"52,600,000","52,700,000","53,000,000",,"53,392,000","53,990,000",,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,"0","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","61,300,000","62,700,000","63,300,000","96,600,000","99,500,000","97,800,000","97,800,000","93,500,000","105,800,000","108,700,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","40,976,000","40,976,000","40,976,000","40,976,000"
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","20,300,000","21,700,000","22,300,000","55,600,000","58,500,000","56,800,000","56,800,000","52,500,000","64,800,000","67,700,000",,,,,,,"40,976,000",,
			OtherInvestments,,,,,,,,,,,,,,,,,,,,,,"0","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000","41,000,000",,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","289,000,000","289,000,000","289,000,000"
		NonCurrentDeferredAssets,"21,600,000","20,400,000","18,800,000","18,300,000","19,200,000","18,500,000","16,800,000","16,900,000","16,400,000","17,200,000","17,200,000","14,400,000","20,200,000","5,500,000","3,000,000","3,000,000","3,000,000","2,800,000","5,200,000","4,500,000","5,300,000","5,800,000","4,800,000","5,800,000","10,100,000","15,500,000","16,000,000","16,400,000","19,700,000","37,400,000","42,800,000","47,400,000","44,500,000","41,900,000","40,900,000","41,400,000","43,900,000","39,600,000","38,100,000","37,100,000","38,000,000","32,400,000","35,396,000","17,132,000","16,844,000","15,834,000"
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,"500,000","700,000","2,300,000","10,300,000","18,200,000","22,000,000",,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"1,143,800,000","1,080,000,000","1,069,500,000","1,094,700,000","1,092,000,000","1,112,500,000","1,152,500,000","1,162,900,000","1,363,900,000","1,235,400,000","1,219,400,000","1,359,600,000","1,410,300,000","1,362,600,000","1,415,600,000","1,411,900,000","1,420,500,000","1,400,500,000","1,606,200,000","1,599,400,000","1,554,500,000","1,481,000,000","1,502,500,000","1,526,300,000","1,565,100,000","1,632,700,000","1,666,000,000","1,290,400,000","1,291,700,000","1,292,700,000","1,248,300,000","1,265,100,000","1,358,500,000","1,411,600,000","1,315,600,000","1,356,100,000","1,356,600,000","1,436,100,000","1,416,800,000","1,434,800,000","1,405,600,000","1,381,900,000","1,274,699,000","1,515,311,000","1,426,690,000","1,289,125,000"
	CurrentLiabilities,"230,200,000","182,200,000","182,500,000","162,500,000","168,200,000","158,900,000","155,600,000","119,700,000","169,000,000","194,800,000","185,300,000","209,600,000","218,000,000","171,100,000","223,800,000","190,300,000","199,900,000","178,400,000","226,000,000","192,300,000","182,900,000","172,000,000","181,100,000","180,200,000","160,100,000","165,700,000","167,800,000","161,000,000","168,300,000","209,800,000","184,400,000","205,300,000","231,900,000","283,000,000","195,300,000","233,200,000","235,000,000","247,000,000","220,100,000","259,900,000","234,900,000","281,500,000","251,773,000","1,221,256,000","1,155,068,000","1,055,724,000"
		PayablesAndAccruedExpenses,"219,000,000","171,000,000","169,800,000","149,900,000","155,600,000","148,500,000","143,000,000","109,200,000","158,500,000","184,100,000","172,800,000","183,500,000","198,500,000","156,700,000","208,800,000","174,800,000","184,000,000","165,600,000","198,700,000","168,500,000","163,100,000","156,500,000","144,700,000","153,600,000","135,800,000","157,300,000","159,100,000","161,000,000","144,200,000","172,400,000","156,200,000","192,300,000","190,900,000","242,000,000","194,500,000","232,700,000","234,700,000","243,700,000","190,900,000","256,600,000","231,600,000","278,200,000","248,773,000","188,019,000","202,034,000","167,212,000"
			Payables,"183,800,000","135,200,000","133,800,000","123,500,000","117,300,000","113,900,000","103,900,000","85,100,000","121,800,000","152,300,000","131,600,000","149,800,000","158,200,000","124,100,000","165,900,000","146,700,000","142,900,000","126,000,000","150,500,000","139,100,000","135,800,000","109,000,000","105,700,000","103,900,000","100,100,000","108,300,000","119,500,000","108,300,000","110,700,000","121,300,000","117,200,000","139,700,000","149,100,000","165,500,000","137,600,000","150,800,000","169,000,000","147,700,000","133,400,000","166,000,000","158,700,000","192,500,000","196,777,000","141,962,000","147,754,000","114,054,000"
				AccountsPayable,"168,100,000","126,000,000","122,100,000","111,700,000","106,200,000","104,100,000","92,700,000","72,900,000","110,000,000","142,400,000","119,800,000","137,200,000","145,700,000","115,000,000","154,900,000","134,800,000","131,100,000","115,500,000","138,100,000","126,400,000","123,600,000","98,600,000","93,100,000","91,700,000","89,600,000","99,900,000","107,800,000","95,900,000","100,200,000","110,900,000","105,300,000","121,800,000","136,300,000","154,300,000","125,800,000","139,300,000","151,900,000","132,900,000","121,000,000","154,600,000","146,700,000","181,900,000","185,184,000","131,897,000","137,457,000","106,350,000"
				TotalTaxPayable,"15,700,000","9,200,000","11,700,000","11,800,000","11,100,000","9,800,000","11,200,000","12,200,000","11,800,000","9,900,000","11,800,000","12,600,000","12,500,000","9,100,000","11,000,000","11,900,000","11,800,000","10,500,000","12,400,000","12,700,000","12,200,000","10,400,000","12,600,000","12,200,000","10,500,000","8,400,000","11,700,000","12,400,000","10,500,000","10,400,000","11,900,000","17,900,000","12,800,000","11,200,000","11,800,000","11,500,000","17,100,000","14,800,000","12,400,000","11,400,000","12,000,000","10,600,000","11,593,000","10,065,000","10,297,000","7,704,000"
					IncomeTaxPayable,"3,900,000",,,,,,,,,,,,"1,200,000",,,,,,,,,,,,,,,,,,,"3,300,000",,"0","0","0","5,000,000","3,900,000",,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,100,000",,,,,,,
			CurrentAccruedExpenses,"35,200,000","35,800,000","36,000,000","26,400,000","38,300,000","34,600,000","39,100,000","24,100,000","36,700,000","31,800,000","41,200,000","33,700,000","40,300,000","32,600,000","42,900,000","28,100,000","41,100,000","39,600,000","48,200,000","29,400,000","27,300,000","47,500,000","39,000,000","49,700,000","35,700,000","49,000,000","39,600,000","52,700,000","33,500,000","51,100,000","39,000,000","52,600,000","41,800,000","76,500,000","56,900,000","81,900,000","65,700,000","96,000,000","57,500,000","90,600,000","72,900,000","85,700,000","51,996,000","46,057,000","54,280,000","53,158,000"
				InterestPayable,"6,100,000","0","6,700,000","600,000","13,000,000","2,000,000","13,900,000","2,100,000","14,100,000","2,200,000","14,400,000","3,900,000","16,800,000","3,600,000","16,700,000","4,100,000","17,100,000","5,400,000","17,600,000","6,600,000","6,700,000","16,200,000","6,800,000","16,800,000","7,300,000","18,900,000","9,100,000","21,800,000","8,700,000","19,900,000","8,000,000","14,900,000","7,800,000","18,200,000","7,800,000","18,400,000","8,000,000","15,700,000","8,100,000","15,600,000","7,800,000",,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"8,000,000","8,000,000","7,400,000","7,400,000","7,400,000","7,400,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","8,500,000","8,500,000","8,500,000","8,500,000","8,100,000","8,100,000","8,100,000","8,100,000","5,200,000","5,200,000","5,200,000","5,200,000",,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,200,000","3,200,000","5,300,000","5,200,000","5,200,000","3,000,000","5,100,000","3,000,000","3,000,000","2,900,000","2,900,000","5,100,000","4,500,000","3,900,000","3,900,000","3,800,000","3,800,000","2,600,000","2,600,000","3,700,000","6,100,000","4,900,000","3,600,000","1,100,000","1,100,000","1,100,000","1,100,000",,,,,"13,000,000","41,000,000","41,000,000","800,000","500,000","300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,000,000",,,
			CurrentDebt,,,"3,100,000",,,,,"3,000,000","3,000,000","2,900,000","2,900,000","5,100,000","4,500,000","3,900,000","3,900,000","3,800,000","3,800,000","2,600,000","2,600,000","3,700,000","6,100,000","4,900,000","3,600,000","1,100,000","1,100,000","1,100,000","1,100,000",,,,,"13,000,000","41,000,000","41,000,000","800,000","500,000","300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,300,000","3,000,000",,,
			CurrentCapitalLeaseObligation,"3,200,000","3,200,000","5,300,000","5,200,000","5,200,000","3,000,000","5,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"300,000","2,100,000","13,500,000","7,500,000","3,000,000","2,600,000","3,200,000","3,600,000","1,700,000","16,600,000","12,000,000","5,600,000","2,500,000","27,600,000","20,300,000","11,300,000","2,100,000","7,600,000",,,,,,,,,,,,,,,,,,,"0"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
			CurrentDeferredRevenue,,,,,,,,,,"300,000","2,100,000","13,500,000","7,500,000","3,000,000","2,600,000","3,200,000","3,600,000","1,700,000","16,600,000","12,000,000","5,600,000","2,500,000","27,600,000","20,300,000","11,300,000","2,100,000","7,600,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"6,700,000",,,,"24,100,000","37,400,000","28,200,000",,,,,,,,"25,900,000",,,,,"1,033,237,000","953,034,000","888,512,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"913,600,000","897,800,000","887,000,000","932,200,000","923,800,000","953,600,000","996,900,000","1,043,200,000","1,194,900,000","1,040,600,000","1,034,100,000","1,150,000,000","1,192,300,000","1,191,500,000","1,191,800,000","1,221,600,000","1,220,600,000","1,222,100,000","1,380,200,000","1,407,100,000","1,371,600,000","1,309,000,000","1,321,400,000","1,346,100,000","1,405,000,000","1,467,000,000","1,498,200,000","1,129,400,000","1,123,400,000","1,082,900,000","1,063,900,000","1,059,800,000","1,126,600,000","1,128,600,000","1,120,300,000","1,122,900,000","1,121,600,000","1,189,100,000","1,196,700,000","1,174,900,000","1,170,700,000","1,100,400,000","1,022,926,000","294,055,000","271,622,000","233,401,000"
		LongTermProvisions,"11,900,000","11,600,000","12,100,000","11,900,000","11,700,000","11,400,000","14,800,000","14,900,000","14,600,000","14,400,000","13,500,000","13,400,000","13,200,000","14,600,000","14,400,000","14,200,000","14,100,000","14,000,000","14,100,000","13,900,000","13,900,000","13,900,000","13,200,000","13,800,000","13,600,000","22,200,000","21,900,000","22,100,000","15,300,000","15,100,000","12,200,000","18,400,000","18,200,000","17,900,000","16,700,000","16,500,000","15,500,000","13,500,000","14,200,000","14,000,000","13,800,000","12,500,000","12,236,000","12,070,000",,
		LongTermDebtAndCapitalLeaseObligation,"625,000,000","610,400,000","597,800,000","650,200,000","641,600,000","673,900,000","719,700,000","768,100,000","924,800,000","780,000,000","780,000,000","828,000,000","828,800,000","834,500,000","834,700,000","860,000,000","860,200,000","861,100,000","859,000,000","870,300,000","847,000,000","849,200,000","860,900,000","887,300,000","944,800,000","997,700,000","998,000,000","699,100,000","699,300,000","651,500,000","652,000,000","652,500,000","647,900,000","648,100,000","648,300,000","648,500,000","648,700,000","720,100,000","720,800,000","721,600,000","722,400,000","723,100,000","694,784,000","54,092,000",,
			LongTermDebt,"617,000,000","610,400,000","597,800,000","639,800,000","630,400,000","673,900,000","719,700,000","768,100,000","924,800,000","780,000,000","780,000,000","828,000,000","828,800,000","834,500,000","834,700,000","860,000,000","860,200,000","861,100,000","859,000,000","870,300,000","847,000,000","849,200,000","860,900,000","887,300,000","944,800,000","997,700,000","998,000,000","699,100,000","699,300,000","651,500,000","652,000,000","652,500,000","647,900,000","648,100,000","648,300,000","648,500,000","648,700,000","720,100,000","720,800,000","721,600,000","722,400,000","723,100,000","694,784,000","54,092,000",,
			LongTermCapitalLeaseObligation,"8,000,000",,,"10,400,000","11,200,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"196,700,000","196,100,000","191,200,000","184,700,000","185,400,000","183,600,000","187,400,000","185,400,000","180,300,000","171,200,000","170,000,000","238,100,000","280,100,000","272,300,000","270,300,000","274,400,000","273,200,000","273,900,000","433,900,000","449,100,000","436,600,000","371,500,000","373,800,000","369,800,000","371,000,000","371,100,000","402,300,000","331,500,000","332,000,000","338,800,000","333,400,000","322,200,000","393,100,000","395,400,000","380,300,000","382,000,000","380,700,000","378,200,000","380,900,000","354,300,000","349,900,000","280,700,000","243,087,000","156,174,000","134,292,000","97,115,000"
			NonCurrentDeferredTaxesLiabilities,"174,300,000","169,000,000","165,100,000","159,900,000","162,400,000","159,300,000","163,000,000","162,600,000","158,700,000","147,600,000","146,900,000","212,800,000","254,300,000","254,700,000","253,500,000","257,800,000","257,700,000","257,800,000","417,900,000","428,700,000","418,100,000","352,500,000","353,800,000","352,900,000","352,400,000","349,000,000","380,400,000","316,900,000","315,600,000","321,900,000","317,400,000","305,900,000","373,100,000","376,600,000","362,400,000","364,200,000","363,800,000","361,500,000","359,200,000","335,300,000","329,800,000","261,100,000","223,840,000","134,681,000","112,749,000","85,930,000"
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,
