name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"373,000,000","1,231,000,000","407,000,000","-908,000,000","-357,000,000","-320,000,000","-2,038,000,000","-1,263,000,000","-3,213,000,000","-1,515,000,000","-1,383,000,000","-5,660,000,000","-5,324,000,000","-4,716,000,000","-4,376,000,000","-7,153,000,000","-5,629,000,000","-6,220,000,000","-6,052,000,000","-7,281,000,000","-6,734,000,000","-5,224,000,000","-6,232,000,000","-4,975,000,000","-3,279,000,000","-1,874,000,000","-2,480,000,000","-2,021,000,000","-1,635,200,000","-3,410,800,000","-2,371,263,000","-2,207,924,000","-1,758,152,000","-1,807,631,000","-3,022,266,000","803,825,000","607,427,000","1,415,076,000","494,888,000","-729,487,000","344,782,000","-499,998,000","129,086,000","-9,723,000","-323,484,000","795,790,000","-507,951,000","126,458,000","-531,971,000","-49,836,000","518,123,000","1,004,173,000","564,342,000","-2,932,521,000","-547,549,000","-911,676,000","-1,159,330,000","-326,697,000","1,787,376,000","-894,195,000","-2,046,677,000","-250,548,000","408,714,000","-121,958,000","-326,157,000","-43,286,000","-299,405,000","141,031,000","47,375,000","-782,956,000","664,706,000","-434,008,000","-663,389,000","-603,082,000","8,289,000","-928,726,000","827,529,000","-1,738,503,000","-1,080,576,000","-620,145,000","-597,185,000","-198,148,000","-642,790,000","-343,449,000","-393,480,000","-9,964,000","-106,497,000","-629,211,000","-160,066,000","-681,929,000","-22,900,000","196,300,000","213,800,000","-747,900,000","54,100,000","-330,500,000","75,600,000","-338,800,000","227,300,000","-359,000,000","64,800,000","-274,700,000"
	CashFlowFromContinuingOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,"-6,232,000,000","-4,975,000,000","-3,279,000,000","-1,874,000,000","-2,480,000,000","-2,021,000,000","-1,635,200,000","-3,410,800,000","-2,371,263,000","-2,207,924,000","-1,758,152,000","-1,807,631,000","-3,022,266,000","803,825,000","607,427,000","1,415,076,000","494,888,000","-729,487,000","344,782,000","-499,998,000","129,086,000","-9,723,000","-323,484,000","795,790,000","-507,951,000","126,458,000","-531,971,000","-49,836,000","518,123,000","1,004,173,000","564,342,000","-2,932,521,000","-547,549,000","-911,676,000","-1,159,330,000","-326,697,000","1,787,376,000","-894,195,000","-2,046,677,000","-250,548,000","408,714,000","-121,958,000","-326,157,000","-43,286,000","-299,405,000","141,031,000","47,375,000","-782,956,000","664,706,000","-434,008,000","-663,389,000","-603,082,000","8,289,000","-928,726,000","827,529,000","-1,738,503,000","-1,080,576,000","-620,145,000","-597,185,000","-198,148,000","-642,790,000","-343,449,000","-393,480,000","-9,964,000","-106,497,000","-629,211,000","-160,066,000","-681,929,000","-22,900,000","196,300,000","213,800,000","-747,900,000","54,100,000","-330,500,000","75,600,000","-338,800,000","227,300,000","-359,000,000","64,800,000","-274,700,000"
		NetIncomeFromContinuingOperations,,,,,,,,,,,,,,,,,,,,,,,"28,000,000","57,000,000","47,000,000","39,000,000","33,000,000","47,000,000","46,500,000","31,500,000","11,076,000","-27,632,000","25,514,000","-78,423,000","161,905,000","14,272,000","67,203,000","23,607,000","-92,811,000","81,110,000","87,386,000","-7,309,000","-75,165,000","-9,480,000","-70,169,000","-26,964,000","-187,380,000","-17,896,000","-92,317,000","-77,220,000","-66,926,000","-293,589,000","-71,665,000","-64,498,000","-218,463,000","-62,090,000","15,745,000","-10,599,000","-30,060,000","-32,055,000","15,131,000","7,759,000","6,899,000","20,753,000","28,640,000","18,910,000","22,827,000","9,460,000","27,800,000","19,778,000","25,616,000","39,991,000","41,190,000","36,957,000","36,671,000","90,774,000","85,580,000","41,327,000","32,066,000","45,336,000","26,418,000","25,523,000","34,178,000","21,404,000","16,340,000","11,018,000","7,530,000","9,020,000","8,617,000","3,767,000","8,100,000","7,200,000","11,700,000","11,400,000","12,900,000","10,300,000","10,100,000","7,800,000","5,900,000","6,200,000","5,200,000","4,500,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,"-57,000,000","-94,000,000","-88,000,000","-75,000,000","-47,000,000","451,000,000","-338,000,000","-354,000,000","-1,133,744,000","21,522,000","-60,849,000","-48,539,000","-72,790,000","-83,569,000","-124,725,000","-140,406,000","-39,528,163,000","39,028,326,000","120,249,000","-608,566,000","-509,773,000","-161,299,000","-478,547,000","918,013,000","-504,223,000","243,471,000","232,404,000","-363,353,000","847,260,000","1,489,326,000","662,222,000","-3,104,735,000","117,100,000","2,778,000","-56,892,000","-54,600,000","68,000","16,767,000","-34,653,000","-26,876,000","469,703,000","-534,002,000","-41,092,000","-25,776,000","-33,130,000","-1,725,000","-34,033,000","-14,472,000","-90,176,000","36,053,000","-53,580,000","-46,359,000","-35,266,000","-139,775,000","-156,493,000","-93,044,000","-60,020,000","-56,954,000","-25,892,000","-51,369,000","-71,054,000","-50,848,000","-47,860,000","-29,596,000","-35,917,000","4,417,000","-3,318,000","-2,262,000",,,,"-20,000,000",,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,264,000","4,219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,382,000","-452,000","-223,000","-1,003,000","-13,000","-21,000","-51,000","-140,922,000","-2,853,000","137,489,000","5,661,000","-674,000","-20,378,000","-131,856,000","74,000","-574,000","326,430,000","401,410,000","-566,963,000","-159,719,000","592,447,000","42,812,000","524,823,000","-13,080,000","26,335,000","-14,351,000","9,482,000","23,163,000","1,030,000",,,"462,000","2,144,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,,,,,,,,,,,,,,,,,,,,,,,"8,000,000","8,000,000","9,000,000","7,000,000","7,000,000","6,000,000","5,300,000","5,700,000","6,047,000","6,327,000","5,849,000","5,760,000","6,029,000","5,902,000","5,894,000","5,404,000","5,432,000","5,252,000","5,053,000","4,469,000","5,008,000","3,705,000","3,524,000","3,642,000","4,550,000","4,434,000","4,666,000","4,648,000","4,655,000","5,118,000","6,181,000","5,776,000","5,823,000","5,953,000","6,577,000","6,434,000","31,273,000","25,545,000","24,698,000","21,449,000","20,581,000","17,665,000","30,846,000","31,618,000","36,714,000","37,228,000","28,857,000","23,179,000","22,466,000","22,813,000","31,971,000","28,874,000","24,578,000","28,621,000","45,578,000","55,372,000","35,141,000","18,535,000","16,106,000","18,360,000","21,466,000","17,285,000","17,870,000","9,092,000","6,960,000","6,045,000","6,798,000","6,446,000","6,700,000","6,600,000","3,500,000","8,300,000","14,600,000","9,900,000","8,300,000","7,100,000","5,200,000","4,200,000","3,900,000","3,900,000"
			DepreciationAndAmortization,,,,,,,,,,,,,,,,,,,,,,,"8,000,000","8,000,000","9,000,000","7,000,000","7,000,000","6,000,000","5,300,000","5,700,000","6,047,000","6,327,000","5,849,000","5,760,000","6,029,000","5,902,000","5,894,000","5,404,000","5,432,000","5,252,000","5,053,000","4,469,000","5,008,000","3,705,000","3,524,000","3,642,000","4,550,000","4,434,000","4,666,000","4,648,000","4,655,000","5,118,000","6,181,000","5,776,000","5,823,000","5,953,000","6,577,000","6,434,000","31,273,000","25,545,000","24,698,000","21,449,000","20,581,000","17,665,000","30,846,000","31,618,000","36,714,000","37,228,000","28,857,000","23,179,000","22,466,000","22,813,000","31,971,000","28,874,000","24,578,000","28,621,000","45,578,000","55,372,000","35,141,000","18,535,000","16,106,000","18,360,000","21,466,000","17,285,000","17,870,000","9,092,000","6,960,000","6,045,000","6,798,000","6,446,000","6,700,000","6,600,000","3,500,000","8,300,000","14,600,000","9,900,000","8,300,000","7,100,000","5,200,000","4,200,000","3,900,000","3,900,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,"-57,000,000","28,000,000","19,000,000","12,000,000","10,000,000","25,000,000","25,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,024,000","0","0","-21,783,000","-47,760,000","0","0","25,977,000","35,934,000","0","0","-9,957,000","-21,934,000","13,950,000","0","-1,973,000","-14,000,000","0","0","12,000,000","-4,800,000","0","0","16,800,000","17,600,000","0","0","-800,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,"-57,000,000","28,000,000","19,000,000","12,000,000","10,000,000","25,000,000","25,000,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,024,000","0","0","-21,783,000","-47,760,000","0","0","25,977,000","35,934,000","0","0","-9,957,000","-21,934,000","13,950,000","0","-1,973,000","-14,000,000","0","0","12,000,000","-4,800,000","0","0","16,800,000","17,600,000","0","0","-800,000"
