name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"761,300,000","197,400,000","193,400,000","184,100,000","186,400,000","180,700,000","185,000,000","185,700,000","163,700,000","180,400,000","189,800,000","171,400,000","172,200,000","164,200,000","169,900,000","165,100,000","160,900,000","156,400,000","-584,600,000","401,400,000","399,200,000","395,600,000","410,000,000","397,500,000","400,000,000","384,800,000","401,400,000","389,500,000","389,300,000","394,200,000","439,400,000","408,500,000","413,500,000","410,700,000","431,300,000","419,500,000","415,900,000","410,800,000"
	OperatingRevenue,"761,300,000","197,400,000","193,400,000","184,100,000","186,400,000","180,700,000","185,000,000","185,700,000","163,700,000","180,400,000","189,800,000","171,400,000","172,200,000","164,200,000","169,900,000","165,100,000","160,900,000","156,400,000","-584,600,000","401,400,000","399,200,000","395,600,000","410,000,000","397,500,000","400,000,000","384,800,000","401,400,000","389,500,000","389,300,000","394,200,000","439,400,000","408,500,000","413,500,000","410,700,000","431,300,000","419,500,000","415,900,000","410,800,000"
CostOfRevenue,"381,100,000","90,200,000","96,500,000","93,700,000","100,700,000","89,400,000","96,100,000","89,900,000","77,200,000","78,300,000","80,100,000","76,400,000","73,500,000","65,400,000","69,500,000","60,400,000","66,200,000","65,300,000","-490,700,000","258,100,000","254,600,000","252,700,000","267,300,000","259,500,000","259,300,000","248,300,000","267,800,000","258,500,000","254,400,000","262,100,000","282,900,000","276,300,000","308,600,000","255,700,000","276,000,000","258,000,000","261,900,000","269,400,000"
GrossProfit,"380,200,000","107,200,000","96,900,000","90,400,000","85,700,000","91,300,000","88,900,000","95,800,000","86,500,000","102,100,000","109,700,000","95,000,000","98,700,000","98,800,000","100,400,000","104,700,000","94,700,000","91,100,000","-93,900,000","143,300,000","144,600,000","142,900,000","142,700,000","138,000,000","140,700,000","136,500,000","133,600,000","131,000,000","134,900,000","132,100,000","156,500,000","132,200,000","104,900,000","155,000,000","155,300,000","161,500,000","154,000,000","141,400,000"
OperatingExpense,"349,700,000","98,000,000","71,900,000","86,800,000","93,000,000","103,700,000","133,700,000","95,900,000","88,300,000","101,500,000","112,900,000","113,100,000","108,500,000","123,400,000","108,700,000","97,700,000","85,900,000","98,100,000","33,500,000","114,500,000","115,400,000","116,600,000","126,900,000","117,100,000","123,100,000","103,400,000","114,600,000","116,700,000","112,800,000","91,200,000","132,500,000","119,100,000","109,400,000","93,300,000","97,700,000","91,200,000","97,100,000","100,900,000"
	SellingGeneralAndAdministration,"317,000,000","90,100,000","75,200,000","75,000,000","76,700,000","73,400,000","82,200,000","82,400,000","76,900,000","91,100,000","103,600,000","94,400,000","94,700,000","106,400,000","87,900,000","86,300,000","79,800,000","86,400,000","19,200,000","101,200,000","100,100,000","101,200,000","110,100,000","100,300,000","107,900,000","92,800,000","98,300,000","97,200,000","105,800,000","97,200,000","126,400,000","111,300,000","101,300,000","85,500,000","84,500,000","82,500,000","91,900,000","92,500,000"
	ResearchAndDevelopment,"31,800,000","7,800,000","7,600,000","8,400,000","8,000,000","8,300,000","9,600,000","8,200,000","7,700,000","9,400,000","8,400,000","9,600,000","9,500,000","10,200,000","10,600,000","10,500,000","10,800,000","9,900,000","10,100,000","10,300,000","9,800,000","8,000,000","12,000,000","10,900,000","9,500,000","8,700,000","9,800,000","10,200,000","6,300,000","6,000,000","7,500,000","8,500,000","9,300,000","8,300,000","13,700,000","8,900,000","7,800,000","7,500,000"
	OtherOperatingExpenses,"900,000","100,000","-10,900,000","3,400,000","8,300,000","22,000,000","41,900,000","5,300,000","3,700,000","1,000,000","900,000","9,100,000","4,300,000","6,800,000","10,200,000","900,000","-4,700,000","1,800,000","4,200,000","3,000,000","5,500,000","7,400,000","4,800,000","5,900,000","5,700,000","1,900,000","6,500,000","9,300,000","700,000","-12,000,000","-1,400,000","-700,000","-1,200,000","-500,000","-500,000","-200,000","-2,600,000","900,000"
OperatingIncome,"30,500,000","9,200,000","25,000,000","3,600,000","-7,300,000","-12,400,000","-44,800,000","-100,000","-1,800,000","600,000","-3,200,000","-18,100,000","-9,800,000","-24,600,000","-8,300,000","7,000,000","8,800,000","-7,000,000","-127,400,000","28,800,000","29,200,000","26,300,000","15,800,000","20,900,000","17,600,000","33,100,000","19,000,000","14,300,000","22,100,000","40,900,000","24,000,000","13,100,000","-4,500,000","61,700,000","57,600,000","70,300,000","56,900,000","40,500,000"
NetNonOperatingInterestIncomeExpense,"-3,600,000","-1,300,000","-700,000","-700,000","-900,000","-800,000","-2,600,000","-4,100,000","-4,100,000","-3,600,000","-3,300,000","-2,200,000","-1,500,000","-1,300,000","-1,100,000","-2,000,000","-7,700,000","-7,800,000","-7,200,000","-7,400,000","-7,300,000","-7,200,000","-7,900,000","-8,200,000","-8,200,000","-7,800,000","-8,000,000","-7,800,000","-8,800,000","-8,200,000","-5,900,000","900,000","900,000","1,000,000","900,000","700,000","400,000","500,000"
