name,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
OperatingCashFlow,"3,897,000,000"
	CashFlowFromContinuingOperatingActivities,"3,897,000,000"
		NetIncomeFromContinuingOperations,"1,767,000,000"
		OperatingGainsLosses,"-337,000,000"
			EarningsLossesFromEquityInvestments,"-190,000,000"
		DepreciationAmortizationDepletion,"3,198,000,000"
			DepreciationAndAmortization,"3,198,000,000"
				Depreciation,"1,195,000,000"
				AmortizationCashFlow,"2,003,000,000"
					AmortizationOfIntangibles,"2,003,000,000"
		DeferredTax,"-375,000,000"
			DeferredIncomeTax,"-375,000,000"
		AssetImpairmentCharge,"9,000,000"
		StockBasedCompensation,"234,000,000"
		OtherNonCashItems,"23,000,000"
		ChangeInWorkingCapital,"-672,000,000"
			ChangeInReceivables,"-554,000,000"
				ChangesInAccountReceivables,"-289,000,000"
			ChangeInPrepaidAssets,"-339,000,000"
			ChangeInPayablesAndAccruedExpense,"123,000,000"
				ChangeInPayable,"123,000,000"
					ChangeInAccountPayable,"123,000,000"
			ChangeInOtherWorkingCapital,"98,000,000"
		DividendReceivedCFO,"50,000,000"
InvestingCashFlow,"-1,022,000,000"
	CashFlowFromContinuingInvestingActivities,"-1,022,000,000"
		CapitalExpenditureReported,"-1,257,000,000"
		NetBusinessPurchaseAndSale,"-567,000,000"
			PurchaseOfBusiness,"-567,000,000"
		NetInvestmentPurchaseAndSale,"483,000,000"
			PurchaseOfInvestment,"-37,000,000"
			SaleOfInvestment,"520,000,000"
		DividendsReceivedCFI,"144,000,000"
FinancingCashFlow,"-2,425,000,000"
	CashFlowFromContinuingFinancingActivities,"-2,425,000,000"
		NetIssuancePaymentsOfDebt,"-269,000,000"
			NetLongTermDebtIssuance,"-2,284,000,000"
				LongTermDebtIssuance,"4,958,000,000"
				LongTermDebtPayments,"-7,242,000,000"
			NetShortTermDebtIssuance,"2,015,000,000"
		NetCommonStockIssuance,"-2,448,000,000"
			CommonStockIssuance,"140,000,000"
			CommonStockPayments,"-2,588,000,000"
		NetOtherFinancingCharges,"292,000,000"
EndCashPosition,"2,862,000,000"
	ChangesInCash,"450,000,000"
	EffectOfExchangeRateChanges,"-29,000,000"
	BeginningCashPosition,"2,412,000,000"
CapitalExpenditure,"-1,257,000,000"
IssuanceOfCapitalStock,"140,000,000"
IssuanceOfDebt,"4,958,000,000"
RepaymentOfDebt,"-7,242,000,000"
RepurchaseOfCapitalStock,"-2,588,000,000"
FreeCashFlow,"2,640,000,000"
