name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"335,911,000","342,271,000","341,345,000","354,328,000","362,477,000","375,203,000","369,533,000","368,461,000","376,997,000","384,570,000","365,277,000","347,173,000","355,479,000","352,826,000","333,421,000","347,092,000","346,868,000","337,622,000","335,686,000","328,980,000","328,039,000","327,270,000","315,131,000","314,123,000","310,294,000","311,822,000","286,640,000","271,519,000","259,012,000","251,338,000","240,314,000","230,192,000","216,044,000","211,877,000","200,996,000","189,638,000","184,755,000","186,506,000","178,111,000","170,961,000","172,592,000","168,923,000","157,597,000","163,132,000","157,876,000","142,941,000","136,224,000","125,244,000","130,758,000","132,724,000","127,872,000","122,354,000","116,352,000","127,950,000","124,684,000","119,054,000","109,109,000","100,676,000","91,823,000","83,961,000","73,142,000","62,646,000","52,521,000","48,401,000","39,918,000","41,505,000","33,287,000","30,161,000","26,160,000","20,250,000","18,254,000","16,215,262","14,600,535","13,383,180","14,761,181","13,522,013","13,412,154","11,133,440","12,864,227","14,020,286","15,185,917","17,450,996","22,964,850","27,000,827","28,680,013","29,313,319","24,305,439","12,142,288","13,666,175"
	CurrentAssets,"188,696,000","187,089,000","178,254,000","187,442,000","196,724,000","207,178,000","202,125,000","201,683,000","207,969,000","211,619,000","197,880,000","183,526,000","186,718,000","191,956,000","168,939,000","176,812,000","228,285,000","227,937,000","219,436,000","210,503,000","209,398,000","207,159,000","194,962,000","194,378,000","189,825,000","183,365,000","246,732,000","230,866,000","217,365,000","206,226,000","192,484,000","178,767,000","164,965,000","161,645,000","154,147,000","142,598,000","158,546,000","159,435,000","150,249,000","143,935,000","144,141,000","139,758,000","128,888,000","126,753,000","123,488,000","122,654,000","115,571,000","106,240,000","110,168,000","110,885,000","105,536,000","100,616,000","95,566,000","105,902,000","102,458,000","94,937,000","85,751,000","78,917,000","70,105,000","62,914,000","51,839,000","41,320,000","40,585,000","36,432,000","31,182,000","32,179,000","24,069,000","20,735,000","16,507,000","17,122,000","15,171,000","12,957,747","11,151,026","9,657,658","10,860,511","10,621,797","10,211,243","7,603,483","9,094,644","9,761,208","11,269,853","13,297,335","15,479,688","19,360,330","20,431,760","22,508,968","19,770,229","7,418,216","8,840,331"
		CashCashEquivalentsAndShortTermInvestments,"119,947,000","98,488,000","97,815,000","109,256,000","115,207,000","115,253,000","112,742,000","110,780,000","105,276,000","109,793,000","81,331,000","75,422,000","95,270,000","99,497,000","91,935,000","101,432,000","166,437,000","158,394,000","158,724,000","156,216,000","145,976,000","144,201,000","141,539,000","135,750,000","125,199,000","123,483,000","183,979,000","157,010,000","149,086,000","137,381,000","125,909,000","123,314,000","109,492,000","98,607,000","92,121,000","85,649,000","104,644,000","106,469,000","96,141,000","85,145,000","93,377,000","84,497,000","77,494,000","84,630,000","86,022,000","85,533,000","86,432,000","75,993,000","76,120,000","67,601,000","71,230,000","67,589,000","57,329,000","57,714,000","50,695,000","42,076,000","47,815,000","38,833,000","40,042,000","29,294,000","19,959,000","14,768,000","23,486,000","15,866,000","15,068,000","16,962,000","11,682,000","9,876,000","6,478,000","8,138,000","8,800,000","6,204,810","3,801,893","4,817,114","5,523,655","3,983,028","3,892,494","2,615,935","2,737,958","3,059,148","3,967,621","6,342,440","7,836,359","12,079,160","14,398,461","13,832,645","14,987,353","1,684,167","3,435,188"
			CashAndCashEquivalents,"83,645,000","63,380,000","58,633,000","66,530,000","70,819,000","88,394,000","85,931,000","83,984,000","79,624,000","84,282,000","54,889,000","49,126,000","69,907,000","76,708,000","91,935,000","101,432,000","126,484,000","78,661,000","49,261,000","56,402,000","56,278,000","49,345,000","31,457,000","35,578,000","70,321,000","78,522,000","144,002,000","82,110,000","74,207,000","72,441,000","80,985,000","93,342,000","109,492,000","98,607,000","92,121,000","85,649,000","104,644,000","106,469,000","96,141,000","85,145,000","93,377,000","84,497,000","77,494,000","84,630,000","86,022,000","85,533,000","86,432,000","75,993,000","76,120,000","67,601,000","71,230,000","67,589,000","57,329,000","57,714,000","50,695,000","42,076,000","47,815,000","38,833,000","40,042,000","29,294,000","19,959,000","14,768,000","23,486,000","15,866,000","15,068,000","16,962,000","11,682,000","9,876,000","6,478,000","8,138,000","8,800,000","6,204,810","3,801,893","4,817,114","5,523,655","3,983,028","3,892,494","2,615,935","2,737,958","3,059,148","3,967,621","6,342,440","7,836,359","12,079,160","14,398,461","13,832,645","14,987,353","1,684,167","3,435,188"
			OtherShortTermInvestments,"36,302,000","35,108,000","39,182,000","42,726,000","44,388,000","26,859,000","26,811,000","26,796,000","25,652,000","25,511,000","26,442,000","26,296,000","25,363,000","22,789,000","0","0","39,953,000","79,733,000","109,463,000","99,814,000","89,698,000","94,856,000","110,082,000","100,172,000","54,878,000","44,961,000","39,977,000","74,900,000","74,879,000","64,940,000","44,924,000","29,972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"41,114,000","61,306,000","49,370,000","51,005,000","52,982,000","64,739,000","61,084,000","61,195,000","70,360,000","69,463,000","82,709,000","73,352,000","63,756,000","67,593,000","49,187,000","46,619,000","39,319,000","48,962,000","34,612,000","28,315,000","35,237,000","36,879,000","27,499,000","33,030,000","38,299,000","29,936,000","37,311,000","39,499,000","31,260,000","30,592,000","27,707,000","22,492,000","22,021,000","29,071,000","28,286,000","26,695,000","27,117,000","27,989,000","30,618,000","34,310,000","23,017,000","32,301,000","29,498,000","23,124,000","21,507,000","23,984,000","18,989,000","19,976,000","22,529,000","31,486,000","21,242,000","18,603,000","22,960,000","32,403,000","38,783,000","40,045,000","27,322,000","30,640,000","21,151,000","25,008,000","24,088,000","20,584,000","13,391,000","16,692,000","12,144,000","12,172,000","8,552,000","7,272,000","7,525,000","5,965,000","3,937,000","4,803,159","4,951,774","2,522,670","2,724,610","3,864,131","4,217,742","2,881,257","4,613,350","4,471,363","5,130,629","3,791,916","4,062,612","4,724,591","3,233,053","6,486,397","3,079,784","3,857,825","3,409,678"
			AccountsReceivable,"35,704,000","56,612,000","44,752,000","45,762,000","47,892,000","57,537,000","54,475,000","54,347,000","62,971,000","62,405,000","76,571,000","68,185,000","59,084,000","59,631,000","42,534,000","41,704,000","34,445,000","48,126,000","34,612,000","28,315,000","35,237,000","36,693,000","27,230,000","32,691,000","37,897,000","29,426,000","36,867,000","39,153,000","31,029,000","29,994,000","27,368,000","22,074,000","21,438,000","28,528,000","27,590,000","25,961,000","26,268,000","27,574,000","29,572,000","33,868,000","22,736,000","31,618,000","28,758,000","22,540,000","20,088,000","21,702,000","17,091,000","19,184,000","21,979,000","30,400,000","20,404,000","17,402,000","21,558,000","24,951,000","29,993,000","32,384,000","21,320,000","25,721,000","18,015,000","23,818,000","23,194,000","19,617,000","13,391,000","16,458,000","11,533,000","12,083,000","8,552,000","7,272,000","7,197,000","5,965,000","3,534,000","4,565,901","4,393,882","2,522,670","2,724,610","3,864,131","4,217,742","2,881,257","4,613,350","4,471,363","5,130,629","3,791,916","4,062,612","4,724,591","3,233,053",,,,
				GrossAccountsReceivable,"37,996,000","58,031,000","47,178,000","48,909,000","52,062,000","61,672,000","58,312,000","58,070,000","66,136,000","64,929,000","78,133,000","70,042,000","60,423,000","60,783,000","43,375,000","42,400,000","35,254,000","48,646,000","35,145,000","28,965,000","35,778,000","37,228,000","27,724,000","33,196,000","38,367,000","30,047,000","37,842,000","39,377,000","31,193,000","30,217,000","27,867,000","22,632,000","21,988,000","29,178,000","28,309,000","26,624,000","27,086,000","29,468,000","31,109,000","35,410,000","24,277,000","33,203,000","30,236,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-2,292,000","-1,419,000","-2,426,000","-3,147,000","-4,170,000","-4,135,000","-3,837,000","-3,723,000","-3,165,000","-2,524,000","-1,562,000","-1,857,000","-1,339,000","-1,152,000","-841,000","-696,000","-809,000","-520,000","-533,000","-650,000","-541,000","-535,000","-494,000","-505,000","-470,000","-621,000","-975,000","-224,000","-164,000","-223,000","-499,000","-558,000","-550,000","-650,000","-719,000","-663,000","-818,000","-1,894,000","-1,537,000","-1,542,000","-1,541,000","-1,585,000","-1,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,"836,000",,,,"186,000","269,000","339,000","402,000","510,000","444,000","346,000","231,000","598,000","339,000","418,000","583,000","543,000","696,000","734,000","849,000","415,000","1,046,000","442,000","281,000","683,000","740,000","584,000","1,419,000","2,282,000","1,898,000","792,000","550,000","1,086,000","838,000","1,201,000","1,402,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"5,410,000","4,694,000","4,618,000","5,243,000","5,090,000","7,202,000","6,609,000","6,848,000","7,389,000","7,058,000","6,138,000","5,167,000","4,672,000","7,962,000","6,653,000","4,915,000","4,874,000","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","7,452,000","8,790,000","7,661,000","6,002,000","4,919,000","3,136,000","1,190,000","894,000","967,000","0","234,000","611,000","89,000",,"0","328,000","0","403,000","237,258","557,892","0","0",,,"0","0","0","0","0","0","0","0",,,,
		Inventory,"10,388,000","10,345,000","11,715,000","9,498,000","11,346,000","13,093,000","14,029,000","16,443,000","18,373,000","19,819,000","18,977,000","20,220,000","15,241,000","14,428,000","15,307,000","14,454,000","11,504,000","12,040,000","17,395,000","17,675,000","18,823,000","17,420,000","18,439,000","17,919,000","18,024,000","20,618,000","21,902,000","30,285,000","32,697,000","33,875,000","31,430,000","25,692,000","25,816,000","25,653,000","26,312,000","25,488,000","21,688,000","18,675,000","17,695,000","17,089,000","19,568,000","16,033,000","16,807,000","14,174,000","11,771,000","10,710,000","8,036,000","8,261,000","8,904,000","9,015,000","10,222,000","12,321,000","12,857,000","13,376,000","10,899,000","10,833,000","8,418,000","7,076,000","6,670,000","6,896,000","5,725,000","4,275,000","2,682,000","2,762,000","2,295,000","1,570,000","2,517,000","2,140,000","1,281,000","1,346,000","1,180,000","995,920","1,185,408","1,074,647","1,654,366","1,653,007","1,296,077","1,579,125","1,015,292","1,491,089","1,634,115","2,012,567","2,239,583","1,729,830","2,049,231","1,111,751","800,232","937,781","796,824"
			RawMaterials,"4,263,000","3,841,000","4,555,000","4,815,000","5,372,000","5,439,000","6,360,000","6,295,000","6,611,000","7,429,000","5,841,000","6,123,000","8,371,000","5,445,000","6,029,000","4,827,000","4,932,000","4,691,000","5,278,000","6,354,000","7,460,000","8,360,000","8,639,000","7,702,000","8,934,000","9,351,000","10,169,000","12,899,000","16,806,000","15,727,000","17,176,000","14,804,000","12,025,000","12,203,000","13,772,000","14,518,000","9,456,000","6,613,000","7,484,000","7,154,000","6,013,000","6,447,000","7,928,000","6,778,000","5,580,000",,"3,983,000","4,152,000","4,880,000","5,810,000",,"8,098,000","8,965,000","9,925,000","6,170,000","6,270,000","5,038,000","3,876,000","4,240,000","3,101,000","2,007,000","2,450,000","1,298,000","993,000","905,000","601,000","1,259,000","1,214,000","607,000","601,000","527,000","326,166","377,326","277,065","242,831","403,204","587,715","772,523","315,494",,,"412,921",,,,,,,
			WorkInProcess,"6,125,000","6,504,000","7,160,000","4,683,000","5,974,000","7,654,000","7,669,000","10,148,000","11,762,000","12,390,000","13,136,000","14,097,000","6,870,000","8,983,000","9,278,000","9,627,000","6,572,000","7,349,000","12,117,000","11,321,000","11,363,000","9,060,000","9,800,000","10,217,000","9,090,000","11,267,000","11,733,000","17,386,000","15,891,000","18,148,000","14,254,000","10,888,000","13,791,000","13,450,000","12,540,000","10,970,000","12,232,000","12,062,000","10,211,000","9,935,000","13,555,000","9,586,000","8,879,000","7,396,000","6,191,000",,"4,053,000","4,109,000","4,024,000","3,205,000",,"4,223,000","3,892,000","3,451,000","4,729,000","4,563,000","3,380,000","3,200,000","2,430,000","3,795,000","3,718,000","1,825,000","1,384,000","1,769,000","1,390,000","969,000","1,258,000","926,000","674,000","745,000","653,000","669,754","808,082","797,582","1,411,535","1,249,803","708,362","806,602","699,798",,,"1,599,646",,,,,,,
