name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989
TotalAssets,"25,598,310,000","25,796,398,000","26,390,832,000","26,079,774,000","25,892,990,000","25,906,733,000","25,543,281,000","24,617,863,000","22,929,859,000","21,886,040,000","21,703,618,000","21,308,670,000","20,974,649,000","20,682,152,000","20,364,810,000","20,172,539,000","19,948,941,000","20,036,905,000","20,062,860,000","19,647,435,000","19,178,576,000","18,944,247,000","18,701,062,000","18,480,035,000","18,122,254,000","17,914,718,000","17,838,059,000","17,365,473,000","17,363,341,000","17,124,767,000","17,238,174,000","17,033,639,000","16,911,889,000","16,934,634,000","17,050,771,000","17,022,410,000","16,682,737,000","16,528,153,000","16,273,129,000","16,337,750,000","16,536,222,000","16,370,508,000","16,295,851,000","15,967,120,000","15,961,196,000","16,275,254,000","16,330,773,000","16,626,877,000","16,411,523,000","16,635,635,000","16,526,709,000","16,875,852,000","16,493,522,000","16,185,106,000","16,136,145,000","16,058,125,000","16,052,867,000","15,923,098,000","15,438,177,000","15,078,415,000","14,670,336,000","14,918,964,000","14,910,652,000","14,561,545,000","14,174,485,000","12,401,555,000","12,305,927,000","11,571,083,000","11,418,278,000","11,158,351,000","10,568,816,000","10,556,421,000","9,620,191,000","9,767,288,000","9,280,289,000","8,619,287,000","8,430,330,000","8,387,778,000","8,103,690,000","7,927,127,000","7,824,932,000","7,770,711,000","7,686,526,000","6,867,358,000","6,524,652,000","6,571,155,000","6,478,773,000","6,184,599,000","6,129,914,000","6,070,000,000","5,969,500,000","5,953,300,000","5,786,600,000","5,838,700,000","5,632,800,000","5,253,800,000","5,180,100,000","4,460,800,000","4,412,700,000","4,201,000,000","4,097,900,000","3,769,400,000","3,744,700,000","3,664,500,000","3,580,100,000","3,334,700,000","3,266,800,000","3,133,400,000","3,058,400,000","3,082,600,000","2,829,600,000","2,479,400,000","2,453,100,000","2,405,500,000","2,359,500,000","2,343,900,000","2,326,900,000","2,171,900,000","2,099,600,000","2,082,800,000","2,053,200,000","2,041,700,000","2,038,100,000","2,019,500,000","1,800,000,000","2,041,700,000","1,768,100,000","1,732,700,000","1,706,000,000","1,399,500,000","1,369,400,000","1,355,800,000"
TotalLiabilitiesNetMinorityInterest,"23,028,775,000","23,083,718,000","23,691,014,000","23,386,816,000","23,263,335,000","23,289,905,000","23,153,020,000","22,277,362,000","20,644,111,000","19,543,864,000","19,379,602,000","18,999,872,000","18,673,630,000","18,434,579,000","18,081,796,000","17,926,754,000","17,713,448,000","17,807,048,000","17,837,074,000","17,455,665,000","17,023,893,000","16,823,132,000","16,571,626,000","16,373,038,000","16,048,945,000","15,872,824,000","15,812,155,000","15,340,656,000","15,331,828,000","15,128,102,000","15,160,168,000","14,933,839,000","14,853,170,000","14,871,447,000","15,021,807,000","14,993,678,000","14,620,974,000","14,446,497,000","14,212,446,000","14,296,566,000","14,513,359,000","14,377,969,000","14,311,192,000","14,013,811,000","14,050,874,000","14,394,865,000","14,454,463,000","14,395,666,000","14,441,685,000","14,699,153,000","14,602,946,000","15,002,924,000","14,632,201,000","14,325,459,000","14,532,235,000","14,464,647,000","14,441,147,000","14,348,178,000","13,884,057,000","13,546,755,000","13,148,405,000","13,402,654,000","13,412,959,000","13,121,357,000","12,726,146,000","11,118,584,000","11,030,721,000","10,377,008,000","10,182,759,000","9,916,061,000","9,440,793,000","9,448,939,000","8,651,742,000","8,820,352,000","8,352,813,000","7,740,128,000","7,560,711,000","7,524,036,000","7,250,497,000","7,066,148,000","6,991,874,000","6,959,257,000","6,880,086,000","6,139,133,000","5,819,223,000","5,891,819,000","5,831,748,000","5,588,663,000","5,520,176,000","5,455,700,000","5,355,200,000","5,342,000,000","5,168,100,000","5,230,400,000","5,034,000,000","4,686,100,000","4,622,000,000","3,985,500,000","3,954,500,000","3,768,100,000","3,678,900,000","3,383,700,000","3,370,200,000","3,298,600,000","3,220,300,000","2,994,800,000","2,933,900,000","2,815,900,000","2,748,800,000","2,781,400,000","2,529,600,000","2,216,100,000","2,197,600,000","2,150,800,000","2,117,900,000","2,107,300,000","2,095,100,000","1,973,800,000","1,905,700,000","1,893,200,000","1,867,800,000","1,860,000,000","1,863,100,000","1,846,100,000","1,635,200,000","1,860,000,000","1,609,100,000","1,576,500,000","1,553,100,000","1,273,300,000","1,246,400,000","1,236,200,000"
TotalEquityGrossMinorityInterest,"2,569,535,000","2,712,680,000","2,699,818,000","2,692,958,000","2,629,655,000","2,616,828,000","2,390,261,000","2,340,501,000","2,285,748,000","2,342,176,000","2,324,016,000","2,308,798,000","2,301,019,000","2,247,573,000","2,283,014,000","2,245,785,000","2,235,493,000","2,229,857,000","2,225,786,000","2,191,770,000","2,154,683,000","2,121,115,000","2,129,436,000","2,106,997,000","2,073,309,000","2,041,894,000","2,025,904,000","2,024,817,000","2,031,513,000","1,996,665,000","2,078,006,000","2,099,800,000","2,058,719,000","2,063,187,000","2,028,964,000","2,028,732,000","2,061,763,000","2,081,656,000","2,060,683,000","2,041,184,000","2,022,863,000","1,992,539,000","1,984,659,000","1,953,309,000","1,910,322,000","1,880,389,000","1,876,310,000","2,231,211,000","1,969,838,000","1,936,482,000","1,923,763,000","1,872,928,000","1,861,321,000","1,859,647,000","1,603,910,000","1,593,478,000","1,611,720,000","1,574,920,000","1,554,120,000","1,531,660,000","1,521,931,000","1,516,310,000","1,497,693,000","1,440,188,000","1,448,339,000","1,282,971,000","1,275,206,000","1,194,075,000","1,235,519,000","1,242,290,000","1,128,023,000","1,107,482,000","968,449,000","946,936,000","927,476,000","879,159,000","869,619,000","863,742,000","853,193,000","860,979,000","833,058,000","811,454,000","806,440,000","728,225,000","705,429,000","679,336,000","647,025,000","595,936,000","609,738,000","614,300,000","614,300,000","611,300,000","618,500,000","608,300,000","598,800,000","567,700,000","558,100,000","475,300,000","458,200,000","432,900,000","419,000,000","385,700,000","374,500,000","365,900,000","359,800,000","339,900,000","332,900,000","317,500,000","309,600,000","301,200,000","300,000,000","263,300,000","255,500,000","254,700,000","241,600,000","236,600,000","231,800,000","198,100,000","193,900,000","189,600,000","185,400,000","181,700,000","175,000,000","173,400,000","164,800,000","181,700,000","159,000,000","156,200,000","152,900,000","126,200,000","123,000,000","119,600,000"
	StockholdersEquity,"2,569,535,000","2,712,680,000","2,699,818,000","2,692,958,000","2,629,655,000","2,616,828,000","2,390,261,000","2,340,501,000","2,285,748,000","2,342,176,000","2,324,016,000","2,308,798,000","2,301,019,000","2,247,573,000","2,283,014,000","2,245,785,000","2,235,493,000","2,229,857,000","2,225,786,000","2,191,770,000","2,154,683,000","2,121,115,000","2,129,436,000","2,106,997,000","2,073,309,000","2,041,894,000","2,025,904,000","2,024,817,000","2,031,513,000","1,996,665,000","2,078,006,000","2,099,800,000","2,058,719,000","2,063,187,000","2,028,964,000","2,028,732,000","2,061,763,000","2,081,656,000","2,060,683,000","2,041,184,000","2,022,863,000","1,992,539,000","1,984,659,000","1,953,309,000","1,910,322,000","1,880,389,000","1,876,310,000","2,231,211,000","1,969,838,000","1,936,482,000","1,923,763,000","1,872,928,000","1,861,321,000","1,859,647,000","1,603,910,000","1,593,478,000","1,611,720,000","1,574,920,000","1,554,120,000","1,531,660,000","1,521,931,000","1,516,310,000","1,497,693,000","1,440,188,000","1,448,339,000","1,282,971,000","1,275,206,000","1,194,075,000","1,235,519,000","1,242,290,000","1,128,023,000","1,107,482,000","968,449,000","946,936,000","927,476,000","873,659,000","864,119,000","863,742,000","853,193,000","860,979,000","825,558,000","811,454,000","806,440,000","728,225,000","705,429,000","679,336,000","647,025,000","595,936,000","609,738,000","614,300,000","614,300,000","611,300,000","618,500,000","608,300,000","598,800,000","567,700,000","558,100,000","475,300,000","458,200,000","432,900,000","419,000,000","385,700,000","374,500,000","365,900,000","359,800,000","339,900,000","332,900,000","317,500,000","309,600,000","301,200,000","300,000,000","263,300,000","255,500,000","254,700,000","241,600,000","236,600,000","231,800,000","198,100,000","193,900,000","189,600,000","185,400,000","181,700,000","175,000,000","173,400,000","164,800,000","181,700,000","159,000,000","156,200,000","152,900,000","126,200,000","123,000,000","119,600,000"
		CapitalStock,"752,923,000","752,644,000","752,500,000","752,363,000","750,994,000","750,795,000","557,718,000","557,569,000","556,243,000","556,110,000","555,888,000","555,690,000","554,485,000","554,377,000","554,208,000","553,958,000","552,682,000","552,232,000","552,153,000","551,936,000","550,292,000","549,707,000","547,735,000","547,530,000","547,262,000","547,141,000","546,444,000","546,219,000","545,734,000","545,555,000","545,207,000","545,066,000","544,821,000","544,568,000","544,052,000","543,637,000","542,486,000","542,093,000","541,820,000","541,587,000","540,594,000","540,386,000","540,000,000","538,923,000","538,669,000","538,492,000","538,242,000","908,379,000","853,325,000","852,781,000","852,145,000","851,029,000","850,482,000","849,922,000","480,810,000","480,370,000","480,106,000","479,559,000","479,285,000","478,641,000","478,163,000","476,987,000","476,588,000","476,049,000","452,774,000","430,827,000","430,655,000","420,662,000","336,022,000","335,604,000","321,256,000","321,277,000","284,480,000","284,480,000","284,962,000","272,941,000","272,940,000","259,943,000","259,586,000","259,586,000","207,962,000","207,962,000","207,962,000","191,155,000","191,070,000","182,052,000","182,052,000","182,052,000","181,884,000","173,400,000","173,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,"192,878,000","192,878,000","192,878,000","192,878,000","192,878,000","192,878,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","371,009,000","370,649,000","370,290,000","369,950,000","369,610,000","369,270,000","368,944,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"560,045,000","559,766,000","559,622,000","559,485,000","558,116,000","557,917,000","557,718,000","557,569,000","556,243,000","556,110,000","555,888,000","555,690,000","554,485,000","554,377,000","554,208,000","553,958,000","552,682,000","552,232,000","552,153,000","551,936,000","550,292,000","549,707,000","547,735,000","547,530,000","547,262,000","547,141,000","546,444,000","546,219,000","545,734,000","545,555,000","545,207,000","545,066,000","544,821,000","544,568,000","544,052,000","543,637,000","542,486,000","542,093,000","541,820,000","541,587,000","540,594,000","540,386,000","540,000,000","538,923,000","538,669,000","538,492,000","538,242,000","537,370,000","482,676,000","482,491,000","482,195,000","481,419,000","481,212,000","480,978,000","480,810,000","480,370,000","480,106,000","479,559,000","479,285,000","478,641,000","478,163,000","476,987,000","476,588,000","476,049,000","452,774,000","430,827,000","430,655,000","420,662,000","336,022,000","335,604,000","321,256,000","321,277,000","284,480,000","284,480,000","284,962,000","272,941,000","272,940,000","259,943,000","259,586,000","259,586,000","207,962,000","207,962,000","207,962,000","191,155,000","191,070,000","182,052,000","182,052,000","182,052,000","181,884,000","173,400,000","173,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"1,524,110,000","1,519,873,000","1,516,618,000","1,513,645,000","1,511,101,000","1,508,117,000","1,505,730,000","1,503,750,000","1,502,189,000","1,499,681,000","1,496,657,000","1,493,628,000","1,491,870,000","1,489,703,000","1,487,129,000","1,484,185,000","1,481,545,000","1,478,389,000","1,476,150,000","1,473,549,000","1,471,601,000","1,467,602,000","1,457,597,000","1,455,351,000","1,452,471,000","1,450,690,000","1,447,569,000","1,445,315,000","1,422,012,000","1,420,523,000","1,438,343,000","1,436,759,000","1,434,546,000","1,432,974,000","1,431,015,000","1,429,019,000","1,427,310,000","1,426,267,000","1,425,801,000","1,425,037,000","1,423,875,000","1,423,727,000","1,423,149,000","1,421,626,000","1,420,666,000","1,420,127,000","1,419,563,000","1,430,270,000","1,257,875,000","1,257,730,000","1,257,608,000","1,258,627,000","1,258,979,000","1,260,947,000","1,253,851,000","1,256,000,000","1,255,897,000","1,254,369,000","1,253,275,000","1,251,237,000","1,249,549,000","1,246,823,000","1,245,038,000","1,243,215,000","1,133,967,000","996,708,000","995,847,000","917,323,000","999,212,000","1,000,111,000","889,616,000","892,022,000","631,638,000","633,588,000","636,934,000","558,087,000","565,042,000","481,028,000","481,545,000","481,991,000","534,224,000","536,235,000","536,646,000","505,420,000","505,358,000","444,570,000","444,899,000","452,528,000","451,729,000","394,200,000","394,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,320,076,000","1,282,383,000","1,258,499,000","1,208,086,000","1,168,491,000","1,120,781,000","1,099,684,000","1,059,160,000","1,040,646,000","1,079,391,000","1,059,517,000","1,018,736,000","980,708,000","946,032,000","915,687,000","871,192,000","857,153,000","821,619,000","812,148,000","782,541,000","756,305,000","732,099,000","710,833,000","686,635,000","664,236,000","641,588,000","622,237,000","603,597,000","582,724,000","558,810,000","538,749,000","514,988,000","490,517,000","463,843,000","437,173,000","412,609,000","387,546,000","363,937,000","339,638,000","313,970,000","288,151,000","264,059,000","239,986,000","210,671,000","184,254,000","158,453,000","132,918,000","109,287,000","89,120,000","71,999,000","57,962,000","44,937,000","42,143,000","31,075,000","159,320,000","156,359,000","156,708,000","141,993,000","129,833,000","122,258,000","108,423,000","92,592,000","71,596,000","48,735,000","158,368,000","138,529,000","120,446,000","117,064,000","98,148,000","77,419,000","57,106,000","38,885,000","135,894,000","117,373,000","99,014,000","82,091,000","58,948,000","138,501,000","119,723,000","101,051,000","83,693,000","65,649,000","49,246,000","27,456,000","12,469,000","67,201,000","52,130,000","38,305,000","24,154,000","75,500,000","60,500,000","46,500,000","19,900,000","136,700,000","122,700,000","105,800,000","93,900,000","55,200,000","45,200,000","30,200,000","104,200,000","72,500,000","64,400,000","57,400,000","50,000,000","95,000,000","88,000,000","79,000,000","68,100,000","111,300,000","104,700,000","88,200,000","79,400,000","77,800,000","72,900,000","68,000,000","63,200,000","71,900,000","67,700,000","63,500,000","59,400,000","55,800,000","49,400,000","66,200,000","62,500,000","55,800,000","55,400,000","51,900,000","48,500,000","23,600,000","35,200,000","31,900,000"
		TreasuryStock,"868,719,000","869,631,000","853,414,000","828,337,000","826,769,000","827,956,000","829,825,000","831,417,000","831,638,000","792,869,000","794,127,000","747,099,000","688,411,000","683,476,000","589,370,000","590,292,000","588,715,000","589,409,000","590,462,000","591,381,000","588,963,000","589,844,000","591,220,000","590,208,000","585,523,000","575,508,000","577,127,000","547,437,000","509,157,000","510,501,000","432,345,000","387,852,000","389,276,000","340,857,000","342,405,000","324,067,000","301,216,000","256,316,000","258,383,000","239,892,000","241,866,000","243,588,000","245,387,000","246,931,000","248,116,000","249,178,000","250,203,000","251,287,000","252,274,000","253,486,000","254,958,000","256,978,000","258,765,000","264,390,000","268,809,000","274,967,000","279,228,000","279,228,000","279,228,000","277,378,000","277,378,000","261,001,000","260,922,000","260,922,000","245,061,000","240,808,000","240,808,000","240,808,000","162,165,000","160,711,000","137,883,000","118,955,000","100,008,000","100,772,000","98,003,000","65,389,000","60,290,000","50,531,000","35,075,000","12,425,000","13,939,000","11,362,000","8,608,000","7,181,000","12,663,000","16,845,000","19,758,000","55,071,000","26,119,000","17,000,000","11,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
