name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016,06/30/2016,03/31/2016,02/29/2016
	CurrentLiabilities,"299,727,000","167,899,000","228,536,000","220,879,000","194,191,000","131,868,000","120,705,000","157,861,000","239,045,000","254,466,000","287,488,000","301,583,000","274,435,000","247,716,000","211,263,000","201,112,000","180,531,000","199,773,000","136,945,000","119,693,000","79,919,000","302,000","2,000","530,975","508,777"
		PayablesAndAccruedExpenses,"173,149,000","113,038,000","139,419,000","144,719,000","136,785,000","98,923,000","107,517,000","116,193,000","218,745,000","231,330,000","258,263,000","260,597,000","237,331,000","230,818,000","203,270,000","195,792,000","177,074,000","191,183,000","136,495,000","119,508,000","78,146,000","302,000","2,000","530,975","508,777"
			Payables,"103,239,000","58,765,000","77,361,000","75,218,000","62,311,000","50,655,000","62,774,000","62,956,000","102,388,000","104,023,000","118,730,000","135,327,000","116,602,000","119,383,000","75,247,000","77,248,000","66,659,000","98,736,000","64,687,000","63,280,000","34,792,000","300,000",,,
				AccountsPayable,"38,520,000","9,736,000","26,305,000","19,514,000","19,124,000","5,052,000","10,270,000","8,754,000","50,659,000","21,484,000","33,455,000","54,656,000","54,088,000","55,984,000","27,252,000","36,586,000","37,136,000","64,004,000","35,132,000","44,478,000","20,660,000",,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,"0","0","0","1,962,000",,"0","0",
				OtherPayable,"64,719,000","49,029,000","51,056,000","55,704,000","43,187,000","45,603,000","52,504,000","54,202,000","51,729,000","82,539,000","85,275,000","80,671,000","62,514,000","63,399,000","47,995,000","40,662,000","29,523,000","34,732,000","29,555,000","18,802,000","12,170,000","300,000",,,
			CurrentAccruedExpenses,"69,910,000","54,273,000","62,058,000","69,501,000","74,474,000","48,268,000","44,743,000","53,237,000","116,357,000","127,307,000","139,533,000","125,270,000","120,729,000","111,435,000","128,023,000","118,544,000","110,415,000","92,447,000","71,808,000","56,228,000","43,354,000","2,000","2,000","530,975","508,777"
				InterestPayable,"18,628,000","15,259,000","19,233,000","15,594,000","19,922,000","15,138,000","20,210,000","15,466,000","22,563,000","19,405,000","24,162,000","20,813,000","6,554,000","11,129,000","5,310,000","13,001,000","7,311,000","1,936,000",,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"5,791,000","17,218,000","11,192,000","13,099,000","8,173,000","11,516,000","8,860,000","6,167,000","4,906,000","12,979,000","9,699,000","6,840,000","3,909,000","9,757,000","7,338,000","4,791,000","2,974,000","8,350,000",,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,728,000","1,413,000","1,522,000","240,000","2,697,000","3,155,000","3,415,000","3,591,000","6,440,000","9,232,000","14,151,000","18,875,000","21,339,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"1,728,000","1,413,000","1,522,000","240,000","2,697,000","3,155,000","3,415,000","3,591,000","6,440,000","9,232,000","14,151,000","18,875,000","21,339,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"119,059,000","36,230,000","76,403,000","62,821,000","46,536,000","18,274,000","913,000","31,910,000","8,954,000","925,000","5,375,000","15,271,000","11,856,000","7,141,000","655,000","529,000","483,000","240,000","450,000","185,000","1,773,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"887,728,000","885,975,000","1,069,157,000","1,115,126,000","1,095,227,000","1,091,596,000","1,114,508,000","1,128,482,000","1,140,418,000","1,163,121,000","1,104,829,000","966,501,000","962,587,000","768,436,000","600,903,000","479,577,000","426,314,000","412,824,000","191,630,000","52,924,000","7,585,000","17,500,000","17,500,000","17,500,000","17,500,000"
		LongTermProvisions,"17,647,000","17,240,000","17,710,000","17,516,000","17,158,000","17,009,000","18,125,000","18,067,000","17,651,000","16,874,000","14,629,000","14,113,000","13,890,000","13,895,000","13,156,000","12,663,000","12,356,000","12,161,000","9,328,000","8,855,000","7,585,000",,,,
		LongTermDebtAndCapitalLeaseObligation,"815,676,000","841,567,000","1,021,626,000","1,069,523,000","1,063,754,000","1,069,046,000","1,093,338,000","1,107,826,000","1,120,471,000","1,060,743,000","1,005,729,000","886,556,000","888,793,000","691,630,000","531,390,000","421,154,000","390,921,000","390,764,000","165,000,000","35,000,000",,,,,
			LongTermDebt,"801,203,000","825,565,000","1,004,937,000","1,054,317,000","1,063,754,000","1,068,624,000","1,092,241,000","1,106,043,000","1,117,919,000","1,057,389,000","1,001,867,000","881,353,000","880,855,000","691,630,000","531,390,000","421,154,000","390,921,000","390,764,000","165,000,000","35,000,000",,,,,
			LongTermCapitalLeaseObligation,"14,473,000","16,002,000","16,689,000","15,206,000","0","422,000","1,097,000","1,783,000","2,552,000","3,354,000","3,862,000","5,203,000","7,938,000",,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"8,834,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,296,000","85,504,000","84,471,000","65,832,000","59,904,000","62,167,000","53,380,000","42,307,000","22,367,000","9,899,000","17,302,000","9,069,000",,"17,500,000","17,500,000","17,500,000","17,500,000"
			NonCurrentDeferredTaxesLiabilities,"8,834,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,589,000","2,296,000","85,504,000","84,471,000","65,832,000","59,904,000","62,167,000","53,380,000","42,307,000","22,367,000","9,899,000","17,302,000","9,069,000",,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"17,500,000","17,500,000","17,500,000","17,500,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,"2,437,000","2,857,000",,"0","0","0","0",,,,
		OtherNonCurrentLiabilities,"45,571,000","24,579,000","27,232,000","25,498,000","11,726,000","2,952,000","456,000",,,,,,,"744,000","540,000","596,000","670,000",,,,,,,,
TotalEquityGrossMinorityInterest,"2,771,077,000","2,750,720,000","2,584,648,000","2,538,344,000","2,558,903,000","2,603,961,000","2,687,823,000","2,734,543,000","2,726,787,000","3,270,701,000","3,253,814,000","3,267,243,000","3,241,524,000","3,243,869,000","3,205,206,000","3,158,201,000","3,085,718,000","3,003,972,000","2,946,037,000","2,925,952,000","2,566,252,000","483,247,924","483,772,000","483,773,330","483,700,000"
	StockholdersEquity,"2,771,077,000","2,750,720,000","2,584,648,000","2,538,344,000","2,558,903,000","2,603,961,000","2,687,823,000","2,734,543,000","2,716,568,000","3,258,120,000","3,239,895,000","3,122,851,000","3,098,257,000","3,100,177,000","3,063,342,000","3,015,350,000","2,946,808,000","2,834,225,000","2,740,429,000","2,722,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
		CapitalStock,"29,000","29,000","29,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","23,000","478,249,388","478,773,452","478,774,826","478,701,497"
			PreferredStock,,,,,,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",
			CommonStock,"29,000","29,000","29,000","29,000","29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","23,000","478,249,388","478,773,452","478,774,826","478,701,497"
		AdditionalPaidInCapital,"3,017,572,000","3,013,017,000","3,007,696,000","2,998,516,000","2,994,020,000","3,004,433,000","2,999,640,000","2,994,832,000","2,982,187,000","2,975,756,000","2,967,149,000","2,846,520,000","2,839,803,000","2,833,611,000","2,827,756,000","2,819,052,000","2,814,051,000","2,767,558,000","2,704,298,000","2,700,473,000","2,369,504,000","5,460,091","4,936,027","4,967,865","5,000,503"
		RetainedEarnings,"-246,524,000","-262,326,000","-423,077,000","-460,201,000","-435,146,000","-400,501,000","-311,846,000","-260,317,000","-265,647,000","282,336,000","272,718,000","276,303,000","258,426,000","266,538,000","235,558,000","196,270,000","132,729,000","66,639,000","36,103,000","21,656,000","894,000","-461,555","62,521","30,639","-2,000"
	MinorityInterest,,"0","0","0","0","0","0","0","10,219,000","12,581,000","13,919,000","144,392,000","143,267,000","143,692,000","141,864,000","142,851,000","138,910,000","169,747,000","205,608,000","203,795,000","195,831,000",,,,
TotalCapitalization,"3,572,280,000","3,576,285,000","3,589,585,000","3,592,661,000","3,622,657,000","3,672,585,000","3,780,064,000","3,840,586,000","3,834,487,000","4,315,509,000","4,241,762,000","4,004,204,000","3,979,112,000","3,791,807,000","3,594,732,000","3,436,504,000","3,337,729,000","3,224,989,000","2,905,429,000","2,757,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
CommonStockEquity,"2,771,077,000","2,750,720,000","2,584,648,000","2,538,344,000","2,558,903,000","2,603,961,000","2,687,823,000","2,734,543,000","2,716,568,000","3,258,120,000","3,239,895,000","3,122,851,000","3,098,257,000","3,100,177,000","3,063,342,000","3,015,350,000","2,946,808,000","2,834,225,000","2,740,429,000","2,722,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
CapitalLeaseObligations,"16,201,000","17,415,000","18,211,000","15,446,000","2,697,000","3,577,000","4,512,000","5,374,000","8,992,000","12,586,000","18,013,000","24,078,000","29,277,000",,,,,,,,,,,,
NetTangibleAssets,"2,771,077,000","2,750,720,000","2,584,648,000","2,538,344,000","2,558,903,000","2,603,961,000","2,687,823,000","2,734,543,000","2,716,568,000","3,258,120,000","3,239,895,000","3,122,851,000","3,098,257,000","3,100,177,000","3,063,342,000","3,015,350,000","2,946,808,000","2,834,225,000","2,740,429,000","2,722,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
WorkingCapital,"-110,293,000","-81,364,000","-118,990,000","-120,537,000","-107,182,000","-66,282,000","-56,196,000","-80,233,000","-165,315,000","-134,337,000","-126,312,000","-141,571,000","-60,027,000","-117,527,000","-45,376,000","-21,790,000","-14,207,000","2,812,000","-77,670,000","-80,937,000","1,137,000","198,122","975,176","1,210,738","1,200,000"
InvestedCapital,"3,572,280,000","3,576,285,000","3,589,585,000","3,592,661,000","3,622,657,000","3,672,585,000","3,780,064,000","3,840,586,000","3,834,487,000","4,315,509,000","4,241,762,000","4,004,204,000","3,979,112,000","3,791,807,000","3,594,732,000","3,436,504,000","3,337,729,000","3,224,989,000","2,905,429,000","2,757,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
TangibleBookValue,"2,771,077,000","2,750,720,000","2,584,648,000","2,538,344,000","2,558,903,000","2,603,961,000","2,687,823,000","2,734,543,000","2,716,568,000","3,258,120,000","3,239,895,000","3,122,851,000","3,098,257,000","3,100,177,000","3,063,342,000","3,015,350,000","2,946,808,000","2,834,225,000","2,740,429,000","2,722,157,000","2,370,421,000","483,247,924","483,772,000","483,773,330","483,700,000"
TotalDebt,"817,404,000","842,980,000","1,023,148,000","1,069,763,000","1,066,451,000","1,072,201,000","1,096,753,000","1,111,417,000","1,126,911,000","1,069,975,000","1,019,880,000","905,431,000","910,132,000","691,630,000","531,390,000","421,154,000","390,921,000","390,764,000","165,000,000","35,000,000",,,,,
NetDebt,"750,579,000","816,185,000","999,952,000","1,049,615,000","1,052,818,000","1,062,824,000","1,087,064,000","1,098,829,000","1,114,078,000","1,047,166,000","990,934,000","852,909,000","791,373,000","673,473,000","472,468,000","378,434,000","352,697,000","273,449,000","162,419,000","35,000,000",,,,,
ShareIssued,"294,135,384","294,260,623","294,280,467","290,800,955","290,792,727","290,645,623","290,104,427","282,209,347","281,530,821","275,811,346","280,443,894","266,254,971","266,271,298","265,859,273","265,771,082","264,888,085","264,858,498","261,337,636","257,760,091","257,244,767","207,593,439","14,675,208","14,622,801","12,937,500","12,937,500"
OrdinarySharesNumber,"284,991,150","284,696,972","284,084,602","279,219,513","279,124,752","278,551,901","278,317,272","277,283,494","276,037,796","275,811,346","275,556,804","264,431,567","264,416,875","264,323,328","264,214,812","263,775,433","263,738,776","260,327,920","256,670,839","256,670,839","207,068,375","14,675,208","14,622,801","12,937,500","12,937,500"
TreasurySharesNumber,"9,144,234","9,563,651","10,195,865","11,581,442","11,667,975","12,093,722","11,787,155","4,925,853","5,493,025",,"4,887,090","1,823,404","1,854,423","1,535,945","1,556,270","1,112,652","1,119,722","1,009,716","1,089,252","573,928","525,064",,,,
