name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986
MarketCap,"1,327,298,551","1,131,090,958","887,690,863","834,282,917","961,569,495","1,137,393,967","805,991,111","731,308,937","997,722,359","359,782,642","418,427,195","405,339,689","506,427,554","748,234,847","737,602,130","631,690,297","673,274,083","600,769,936","592,305,588","603,503,143","664,694,210","582,393,078","746,973,045","812,236,063","820,533,811","867,156,310","862,750,841","715,436,622","777,552,408","795,896,919","686,393,291","736,297,001","857,886,553","905,497,678","1,102,181,129","981,108,053","891,543,230","944,909,621","838,677,179","791,603,462","844,127,058","799,501,725","777,018,967","649,072,268","989,673,765","982,467,124","948,656,435","889,109,234","690,756,359","827,640,901","874,867,957","1,012,737,758","914,961,718","732,039,556","1,026,821,267","1,170,708,570","1,081,001,727","1,341,393,826","1,202,284,244","1,208,172,895","861,952,010","735,078,322","643,339,675","614,955,411","651,352,484","703,576,687","524,710,414","536,701,941","301,202,038","233,859,956","267,500,220","199,303,134","166,026,978","151,680,792","154,838,897","147,727,755","137,522,431","115,037,298","101,005,793","86,334,503","100,966,077","99,373,733","87,926,419","68,560,094","75,920,902","36,503,971","72,087,243","114,876,041","113,964,491","125,800,696","105,733,957","115,424,785","102,485,999","89,900,941","97,085,250","109,663,183","177,977,250","183,319,499","145,516,500","170,591,557","120,299,692","158,007,817","185,699,142","190,988,764","218,630,839","151,473,496","160,256,250","104,374,834","78,090,109","71,738,627","57,275,328","63,553,258","63,631,869","69,274,394","67,333,905","65,367,227","72,836,188","76,572,162","67,222,798","72,906,776","65,824,981","79,717,027","55,343,249","29,500,045","19,428,542","21,195,287","16,863,544","11,340,836","18,609,075","18,028,007","13,956,806","15,701,407","13,377,599","16,573,708","16,283,871","23,843,343","22,096,416","11,050,999","9,888,862","20,354,607","16,863,544","27,913,613","20,935,210","44,778,088"
EnterpriseValue,"1,283,524,551","1,113,947,958","903,841,863","820,806,917","954,642,495","1,139,372,967","827,768,111","773,401,937","1,002,457,359","372,862,642","431,854,195","425,971,689","488,276,554","735,774,847","728,019,130","625,057,297","669,288,083","599,588,936","589,880,588","604,013,143","666,828,210","590,737,078","758,107,045","825,534,063","831,429,811","813,734,310","812,777,841","669,461,622","734,833,408","746,380,919","643,346,291","697,012,001","819,673,553","861,768,678","1,057,899,129","940,745,053","852,949,230","911,760,621","805,528,179","763,665,462","819,790,058","773,296,725","753,392,967","625,446,268","964,110,765","954,088,124","907,177,435","851,230,234","632,537,359","766,573,901","808,137,957","951,422,758","861,535,718","683,733,556","977,060,267","1,121,411,570","1,033,951,727","1,296,377,826","1,148,774,244","1,162,166,895","822,024,010","694,300,322","604,794,675","581,050,411","617,447,484","674,394,687","494,865,414","506,856,941","307,544,038","245,636,956","278,594,220","215,109,134","183,278,978","172,321,792","172,905,897","167,891,755","158,096,431","136,960,298","121,586,793","110,788,503","128,062,077","125,779,733","114,332,419","97,495,094","106,121,902","66,882,971","102,343,243","133,826,041","132,914,491","147,676,696","125,133,957","134,824,785","123,385,999","109,300,941","116,785,250","111,063,183","187,877,250","193,119,499","155,416,500","180,891,557","127,399,692","166,407,817","192,999,142","208,588,764","213,530,839","146,073,496","164,156,250","111,274,834","84,990,109","79,338,627","63,575,328","69,853,258","70,831,869","77,574,394","70,333,905","68,767,227","75,436,188","76,572,162","67,222,798","72,906,776","66,324,981","79,817,027","54,943,249","28,100,045","17,328,542","19,195,287","14,863,544","9,040,836","16,609,075","14,228,007","10,056,806","12,001,407","9,677,599","13,273,708","12,983,871","20,543,343","17,696,416","6,650,999","5,488,862","15,954,607","11,663,544","22,713,613","15,735,210","39,578,088"
PeRatio,"21.603","19.088","12.593","11.877","11.09","16.304","17.467","16.647","47.531","18.667","17.14","15.817","18.563","29.35","31","26.14","38.78","27.843","27.451","28.6","22.183","19.714","23.289","22.964","23.214","23.69","24.141","20.357","22.19","22.714","19.831","20.812","23.455","24.483","29.154","26.552","25","27.161","24.107","25.237","28.417","29.364","28.985","24.215","38.887","39.328","39.931","33.646","22.973","25.785","26.28","31.263","29.325","24.16","33.513","39.243","37.915","45.586","42.971","49.435","41.127","37.514","36.074","35.621","37.803","43.516","38.731","39.808","25.608","22.238","28.306","22.2","21.038","19.979","21.306","21.34","23.45","20.128","19.166","17.353","46",,,,,,"10.078","24.625","24.433","31.96","32.958","49.997","26.396","23.156","21.776","22.425","27.498","27.125","23.546","28.275","22.633","30.554","35.136","37.154","47.85","35.414","38.793","31.059","24.333","25.338","24.536","27.225","29.637","36.372","37.719","36.62","47.082","49.497","47.082","47.139","48.578","61.147","46.833","31.142","27.402","29.894","24.08","24.29","31.886","51.484","39.857","134.519","114.61","141.992","69.754","102.137","37.863","18.936","16.945","34.878","28.895","29.893","17.936","29.51"
ForwardPeRatio,"21.142","21.978","19.802","17.483","17.606","17.857","15.198","15.432",,,"29.586","18.975","26.385","24.45","22.831","19.608","20.661","20.877","21.552","21.978","21.882","18.416","21.322","20.964","20.747","23.148","23.31","19.418","20.04","19.685","19.011","19.763","20.325","20.964","25.974","23.641","21.598","22.676","22.321","21.322","22.573","19.881","18.904","18.416","25.381","25.51","25.253",,,,,,,"19.763","27.778",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.311","1.269","1.318","1.452","1.498","1.732","1.576","1.439","1.295","1.116","1.422","1.348","1.192","0.922","1.023","1.337","1.521","1.508",,,,,,,"1.03","1.448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.958","3.652","2.824","2.762","2.961","3.807","3.181","3.037","4.899","1.83","2.085","2.003","2.466","3.544","3.475","3.026","3.251","2.933","2.969","3.07","3.369","2.993","3.827","4.16","4.249","4.474","4.425","3.678","4.031","4.16","3.653","3.896","4.543","4.863","5.891","5.367","5.018","5.317","4.719","4.655","5.019","4.931","4.878","4.076","6.468","6.694","6.92","6.293","4.665","5.43","5.665","6.934","24.892","5.43","7.467","8.533","8.178","10.379","9.609","10.267","7.519","6.63","6.058","5.892","6.253","6.667","5.222","5.367","3.315","2.792","3.357","2.553","2.277","2.146","2.313","2.277","2.167","1.829","1.654","1.473","1.806","1.813","1.606","1.209","1.328","0.631","1.267","2.814","2.792","2.233","1.841","2.144","2.266","2.268","2.752","3.377","4.852","4.889","4.101","4.839","3.644","4.964","6.191","6.673","7.801","5.431","5.656","4.297","3.366","3.225","2.689","2.984","3.421","3.843","4.216","4.295","5.301","6.259","5.354","5.724","5.266","6.726","4.961","2.806","1.678","1.971","1.588","1.619","2.697","2.817","1.929","2.574","2.193","2.809","2.491","3.648","4.018","2.085","1.798","3.354","3.182","4.985","3.61","6.558"
PbRatio,"3.543","3.276","2.704","2.59","3.107","4.079","3.255","3.134","4.878","1.824","2.191","2.15","2.791","4.191","4.205","3.607","3.863","3.478","3.493","3.602","3.891","3.514","4.487","4.81","4.831","5.144","5.201","4.364","4.827","4.948","4.263","4.55","5.351","5.754","7.109","6.486","6.01","6.84","6.064","5.616","5.998","5.806","5.61","4.686","7.165","7.141","6.947","6.473","5.028","5.959","6.23","7.344","6.777","5.548","7.813","9.111","8.692","11.016","10.296","11.103","8.361","7.469","6.788","6.674","7.069","7.887","6.264","6.407","6.151","5.23","7.211","6.052","5.402","5.05","5.336","5.375","5.167","4.458","4.042","3.541","4.288","4.306","3.81","2.92","2.993","1.282","1.969","3.371","3.344","3.669","3.092","3.405","2.879","2.591","2.814","3.16","5.204","5.489","4.464","5.233","3.893","5.285","6.274","6.452","8.068","5.781","8.479","7.052","5.276","5.161","4.339","4.815","5.132","5.773","5.855","5.635","6.744","7.156","6.402","6.814","6.391","8.052","5.705","3.105","2.135","2.409","1.916","1.304","2.164","2.146","1.682","1.915","1.631","2.072","2.035","2.98","2.833","1.417","1.268","2.61","2.31","3.824","2.868","6.134"
EnterprisesValueRevenueRatio,"3.783","10.015","10.231","10.771","15.031","13.363","8.909","12.056","11.822","6.508","9.107","8.378","10.08","14.643","14.142","11.771","12.936","10.621","11.282","12.154","13.299","10.914","16.196","17.565","16.41","15.875","17.234","14.223","15.244","14.48","13.399","14.928","17.362","17.189","23.617","19.214","18.106","19.29","17.762","17.478","19.454","16.3","18.71","15.126","24.071","23.237","24.345","23.952","18.683","24.611","19.034","22.407","22.53","20.545","28.492","30.745","31.267","35.763","33.94","35.885","27.619","21.633","21.058","20.281","23.227","23.854","19.868","20.261","12.098","10.371","14.786","9.67","10.039","8.229","9.518","9.787","10.074","8.098","7.551","7.121","8.596","8.334","8.435","7.221","7.631","4.824","6.709","9.663","9.269","10.131","8.751","9.495","8.941","7.435","9.982","15.866","22.912","20.328","18.502","17.734","14","20.049","25.395","22.922","28.096","20.01","29.847","16.608","12.499","12.206","12.466","10.426","12.427","13.148","19.537","13.224","17.543","19.634","24.008","17.782","19.507","22.805","18.314","8.781","5.975","7.109","6.462","3.477","7.55","7.114","5.916","7.501","6.452","8.849","8.656","13.696","12.64","5.542","3.659","11.396","9.72","16.224","13.113","26.385"
EnterprisesValueEBITDARatio,"13.204","27.151","37.186","66.258","48.991","30.604","21.494","61.488","25.668","23.12","55.846","45.583","51.571","62.715","56.344","68.529","61.245","62.211","58.191","54.622","104.306","35.565","62.509","74.366","52.01","50.549","54.659","45.901","47.226","43.73","45.741","52.222","56.463","50.544","81.127","64.184","49.865","54.632","55.607","53.102","58.319","47.655","67.099","62.607","83.727","69.647","86.152","82.268","54.666","74.919","54.19","65.059","63.213","56.335","73.502","89.42","85.706","109.031","93.214","118.746","77.725","69.919","66.199","65.834","77.764","83.013","67.976","72.668","45.247","39.34","62.577","41.85","42.191","33.663","41.846","40.524","39.055","29.147","33.049","38.335","33.177","33.739","35.342","16.941","40.167","-1,592.452","-164.804","77.896","29.347","33.441","29.101","25.439","25.181","24.841","38.928","55.532","60.606","55.177","62.167","43.069","36.4","61.633","77.2","56.375","76.261","56.182","102.598","41.213","36.952","34.495","48.904","29.106","41.666","43.097","87.917","38.204","58.028","69.611","134.446","91.133","66.325","99.771","78.49","70.25","28.881","38.391","37.159","22.602","41.523","35.57","50.284","-120.014","48.388","8.849","8.656","-4.891","12.64","5.542","3.659","-4.432","9.72","16.224","13.113","-16.491"
