name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"75,470,000,000","76,249,000,000","75,767,000,000","75,776,000,000","74,840,000,000","74,619,000,000","72,372,000,000","77,093,000,000","72,598,000,000","77,539,000,000","77,864,000,000","19,640,000,000","11,676,000,000","11,262,000,000","10,748,000,000","10,218,000,000","10,167,000,000","10,289,000,000","10,199,000,000","9,685,000,000","9,696,000,000","9,743,000,000","9,637,000,000","9,530,000,000","9,552,000,000","9,340,000,000","9,387,000,000","9,588,000,000","9,335,000,000","9,337,000,000","9,438,000,000","9,403,000,000","9,473,000,000","9,513,000,000","9,456,000,000","9,434,000,000","9,563,000,000","8,497,000,000","8,453,000,000","8,416,000,000","8,484,000,000","8,548,000,000","8,451,000,000","8,396,000,000","8,257,000,000","8,281,000,000","8,614,000,000","8,182,000,000","8,309,000,000","8,378,000,000","9,096,000,000","9,190,000,000","9,336,000,000","9,331,000,000","9,588,000,000","10,102,000,000","10,520,000,000","11,846,000,000","6,277,939,000","6,453,326,000","6,363,106,000","6,207,923,000","6,165,044,000","6,471,208,000","6,089,155,000","6,039,516,000","6,112,904,000","5,956,219,000","6,488,748,000","8,383,349,000","8,249,503,000","8,007,134,000","7,928,822,000","7,214,175,000","7,170,717,000","6,624,652,000","6,494,282,000","6,438,705,000","5,665,831,000","5,576,771,000","5,486,479,000","5,322,242,000","5,228,229,000","4,950,931,000","5,637,099,000","5,586,320,000","6,101,002,000","5,993,969,000","6,258,925,000","5,307,710,000","5,063,300,000","5,333,600,000","4,446,000,000","3,958,300,000","4,097,200,000","3,930,700,000","3,520,900,000","3,636,500,000","3,103,600,000","2,861,300,000","2,110,600,000","1,908,500,000","1,824,900,000","1,886,600,000","2,004,300,000","1,885,300,000","2,100,600,000","1,973,300,000","1,337,200,000","1,418,400,000","1,353,900,000","1,298,200,000","1,376,700,000","1,182,400,000","1,023,300,000","984,000,000","954,300,000","898,200,000","832,500,000","773,300,000","808,700,000","740,100,000","721,400,000","692,900,000","579,300,000","565,200,000","536,400,000","510,300,000","475,600,000","443,400,000","415,100,000","394,700,000","138,000,000","133,600,000","78,900,000","51,200,000","33,500,000"
	CurrentAssets,"18,443,000,000","18,870,000,000","18,425,000,000","17,727,000,000","16,440,000,000","16,219,000,000","14,025,000,000","17,482,000,000","12,933,000,000","17,046,000,000","17,991,000,000","10,209,000,000","2,275,000,000","2,224,000,000","2,338,000,000","1,804,000,000","1,768,000,000","1,975,000,000","1,870,000,000","1,632,000,000","1,615,000,000","1,728,000,000","1,600,000,000","1,486,000,000","1,476,000,000","1,506,000,000","1,531,000,000","1,714,000,000","1,498,000,000","1,486,000,000","1,579,000,000","1,525,000,000","1,547,000,000","1,572,000,000","1,527,000,000","1,454,000,000","1,453,000,000","1,412,000,000","1,325,000,000","1,283,000,000","1,316,000,000","1,356,000,000","1,211,000,000","1,523,000,000","1,346,000,000","1,417,000,000","1,733,000,000","1,146,000,000","1,244,000,000","1,277,000,000","1,995,000,000","2,073,000,000","2,187,000,000","2,145,000,000","2,456,000,000","2,531,000,000","2,911,000,000","4,204,000,000","3,000,808,000","3,176,302,000","975,931,000","962,790,000","916,687,000","849,238,000","872,983,000","843,655,000","797,115,000","1,142,707,000","1,284,617,000","1,054,701,000","3,480,516,000","3,155,605,000","2,999,512,000","2,680,871,000","2,637,977,000","2,502,460,000","2,247,728,000","2,427,370,000","2,036,563,000","4,048,659,000","3,986,194,000","3,867,422,000","3,964,353,000","3,726,719,000","4,401,924,000","4,445,763,000","4,945,682,000","3,158,427,000","5,181,511,000","4,235,043,000","3,988,800,000","3,998,100,000","3,569,600,000","3,097,900,000","416,700,000","373,000,000","315,100,000","378,500,000","311,500,000","322,300,000","279,500,000","295,900,000","281,700,000","272,900,000","272,600,000","1,305,100,000","1,344,600,000","1,214,800,000","961,900,000","182,700,000","0","0","1,050,200,000","866,500,000","756,300,000","728,200,000","700,300,000","737,900,000","673,300,000","616,300,000","654,100,000","565,300,000","551,000,000","521,500,000","457,800,000","459,000,000","436,800,000","400,100,000","363,800,000","342,900,000","312,200,000","304,200,000","49,100,000","50,600,000","44,000,000","18,100,000","8,600,000"
		CashCashEquivalentsAndShortTermInvestments,"863,000,000","835,000,000","933,000,000","841,000,000","831,000,000","906,000,000","937,000,000","869,000,000","896,000,000","893,000,000","1,028,000,000","8,441,000,000","452,000,000","415,000,000","673,000,000","348,000,000","382,000,000","325,000,000","325,000,000","299,000,000","308,000,000","300,000,000","303,000,000","263,000,000","283,000,000","275,000,000","309,000,000","530,000,000","296,000,000","294,000,000","409,000,000","329,000,000","307,000,000","400,000,000","321,000,000","320,000,000","356,000,000","358,000,000","307,000,000","302,000,000","311,000,000","337,000,000","281,000,000","675,000,000","517,000,000","563,000,000","743,000,000","338,000,000","416,000,000","363,000,000","278,000,000","309,000,000","312,000,000","232,000,000","472,000,000","211,000,000","371,000,000","297,000,000","161,250,000","151,580,000","200,795,000","185,328,000","170,897,000","151,979,000","204,775,000","184,471,000","174,013,000","566,579,000","719,728,000","516,127,000","450,062,000","232,732,000","208,346,000","202,768,000","201,702,000","291,149,000","182,161,000","227,241,000","217,969,000","2,186,661,000","1,938,214,000","2,021,151,000","2,064,696,000","1,863,999,000","1,973,880,000","1,895,755,000","1,784,099,000","2,817,140,000","4,842,384,000","1,714,247,000","75,900,000","62,400,000","81,500,000","71,600,000","87,800,000","65,700,000","83,100,000","89,400,000","72,200,000","71,800,000","41,800,000","80,800,000","69,000,000","61,400,000","48,900,000","59,700,000","82,700,000","60,300,000","30,600,000","28,300,000",,,"44,400,000","35,900,000","41,900,000","46,000,000","38,500,000","57,600,000","54,200,000","43,700,000","39,500,000","24,400,000","35,700,000","28,600,000","11,100,000","21,600,000","24,400,000","11,500,000","3,000,000","3,800,000","2,200,000","1,900,000","2,400,000","21,800,000","28,000,000","5,000,000","700,000"
			CashAndCashEquivalents,"863,000,000","835,000,000","933,000,000","841,000,000","831,000,000","906,000,000","937,000,000","869,000,000","896,000,000","893,000,000","1,028,000,000","8,441,000,000","452,000,000","415,000,000","673,000,000","348,000,000","382,000,000","325,000,000","325,000,000","299,000,000","308,000,000","300,000,000","303,000,000","263,000,000","283,000,000","275,000,000","309,000,000","530,000,000","296,000,000","294,000,000","409,000,000","329,000,000","307,000,000","400,000,000","321,000,000","320,000,000","356,000,000","358,000,000","307,000,000","302,000,000","311,000,000","337,000,000","281,000,000","675,000,000","517,000,000","563,000,000","743,000,000","338,000,000","416,000,000","363,000,000","278,000,000","309,000,000","312,000,000","232,000,000","472,000,000","211,000,000","371,000,000","297,000,000","161,250,000","151,580,000","200,795,000","185,328,000","170,897,000","151,979,000","204,775,000","184,471,000","174,013,000","566,579,000","719,728,000","516,127,000","450,062,000","232,732,000","208,346,000","202,768,000","201,702,000","291,149,000","182,161,000","227,239,000","217,969,000","188,329,000","138,695,000","136,088,000","92,751,000","77,963,000","82,146,000","98,856,000","93,927,000","72,513,000","74,655,000","80,554,000","75,900,000","62,400,000","81,500,000","71,600,000","87,800,000","65,700,000","83,100,000","89,400,000","72,200,000","71,800,000","41,800,000","80,800,000","69,000,000","61,400,000","48,900,000","59,700,000","82,700,000","60,300,000","30,600,000","28,300,000",,,"44,400,000","35,900,000","41,900,000","46,000,000","38,500,000","57,600,000","54,200,000","43,700,000","39,500,000","24,400,000","35,700,000","28,600,000","11,100,000","21,600,000","24,400,000","11,500,000","3,000,000","3,800,000","2,200,000","1,900,000","2,400,000","21,800,000","28,000,000","5,000,000","700,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000",,"1,998,332,000","1,799,519,000","1,885,063,000","1,971,945,000","1,786,036,000","1,891,734,000","1,796,899,000","1,690,172,000","2,744,627,000","4,767,729,000","1,633,693,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,911,000,000","2,860,000,000","2,793,000,000","2,663,000,000","2,617,000,000","2,482,000,000","2,323,000,000","2,512,000,000","2,582,000,000","2,782,000,000","2,653,000,000","989,000,000","1,044,000,000","1,049,000,000","949,000,000","932,000,000","878,000,000","997,000,000","898,000,000","845,000,000","861,000,000","902,000,000","830,000,000","812,000,000","805,000,000","802,000,000","783,000,000","746,000,000","765,000,000","798,000,000","748,000,000","730,000,000","752,000,000","751,000,000","710,000,000","691,000,000","674,000,000","663,000,000","643,000,000","606,000,000","650,000,000","666,000,000","579,000,000","547,000,000","528,000,000","572,000,000","543,000,000","500,000,000","514,000,000","554,000,000","518,000,000","542,000,000","552,000,000","601,000,000","561,000,000","808,000,000","842,000,000","840,000,000","658,212,000","564,180,000","598,976,000","601,226,000","591,684,000","583,224,000","550,346,000","553,402,000","518,200,000","473,897,000","466,464,000","437,764,000","2,914,278,000","2,794,572,000","2,662,304,000","2,357,935,000","2,316,944,000","2,089,224,000","1,939,678,000","2,080,249,000","1,713,466,000","1,757,893,000","1,938,969,000","1,738,268,000","1,799,053,000","1,768,230,000","2,341,967,000","2,458,931,000","3,068,634,000","242,540,000","244,991,000","2,431,418,000","2,194,500,000","2,606,000,000","1,939,000,000","1,649,500,000","238,400,000","214,900,000","145,500,000","197,800,000","169,000,000","177,900,000","180,200,000","160,700,000","159,600,000","158,800,000","156,800,000","154,600,000","142,800,000","138,500,000","117,800,000","120,000,000",,,"96,100,000","104,700,000","83,800,000","73,500,000","73,400,000","54,900,000","54,000,000","51,600,000","53,500,000","48,200,000","47,600,000","46,600,000","31,300,000","29,400,000","30,200,000","28,300,000","27,900,000","29,400,000","26,600,000","23,600,000","22,900,000","24,300,000","13,500,000","11,100,000","7,000,000"
			AccountsReceivable,"2,911,000,000","2,860,000,000","2,793,000,000","2,663,000,000","2,617,000,000","2,482,000,000","2,323,000,000","2,512,000,000","2,582,000,000","2,782,000,000","2,653,000,000","989,000,000","1,044,000,000","1,049,000,000","949,000,000","932,000,000","878,000,000","997,000,000","898,000,000","845,000,000","861,000,000","902,000,000","830,000,000","812,000,000","805,000,000","802,000,000","783,000,000","746,000,000","765,000,000","798,000,000","748,000,000","730,000,000","752,000,000","751,000,000","710,000,000","691,000,000","674,000,000","663,000,000","643,000,000","606,000,000","650,000,000","666,000,000","579,000,000","547,000,000","528,000,000","572,000,000","543,000,000","500,000,000","514,000,000","554,000,000","518,000,000","542,000,000","552,000,000","601,000,000","561,000,000","808,000,000","842,000,000","840,000,000","658,212,000","564,180,000","598,976,000","601,226,000","591,684,000","583,224,000","550,346,000","553,402,000","518,200,000","473,897,000","466,464,000","437,764,000","432,525,000","413,826,000","408,686,000","417,521,000","362,592,000","322,366,000","338,024,000","339,737,000","287,576,000","296,338,000","294,985,000","311,217,000","289,725,000","262,487,000","273,002,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"2,958,000,000","2,915,000,000","2,843,000,000","2,718,000,000","2,667,000,000","2,530,000,000",,"2,555,000,000","2,633,000,000","2,821,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-47,000,000","-55,000,000","-50,000,000","-55,000,000","-50,000,000","-48,000,000",,"-43,000,000","-51,000,000","-39,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,"11,868,000,000","12,980,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,481,753,000","2,380,746,000","2,253,618,000","1,940,414,000","1,954,352,000","1,766,858,000","1,601,654,000","1,740,512,000","1,425,890,000","1,461,555,000","1,643,984,000","1,427,051,000","1,509,328,000","1,505,743,000","2,068,965,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
