name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
		Inventory,"8,000,000","10,000,000","9,000,000","9,000,000","9,000,000","9,000,000","14,000,000","11,000,000","12,000,000","12,000,000","12,000,000","13,000,000","14,000,000","14,000,000","13,000,000","13,000,000","13,000,000","14,000,000","15,000,000","15,000,000","16,000,000","28,000,000","16,000,000","16,000,000","16,000,000","12,000,000","13,000,000","15,000,000","16,000,000","17,000,000","18,000,000","17,000,000","75,000,000","77,000,000","71,000,000","74,000,000","77,000,000","80,000,000","82,000,000","85,000,000","86,000,000","87,000,000","93,000,000","96,000,000","99,000,000","100,000,000","128,000,000","129,000,000","130,000,000","133,000,000","134,000,000","134,000,000","170,000,000"
		PrepaidAssets,"207,000,000","175,000,000","67,000,000","350,000,000","346,000,000","345,000,000","202,000,000","90,000,000","96,000,000","162,000,000","150,000,000","185,000,000","191,000,000","185,000,000","196,000,000","164,000,000","152,000,000","177,000,000","230,000,000","189,000,000","175,000,000","193,000,000","229,000,000","233,000,000","219,000,000","215,000,000","193,000,000","166,000,000","174,000,000","155,000,000","155,000,000","133,000,000","149,000,000","134,000,000","132,000,000","107,000,000","102,000,000","95,000,000","24,000,000","30,000,000","34,000,000","107,000,000","14,000,000","95,000,000","84,000,000","6,000,000","82,000,000","83,000,000",,"85,000,000","55,000,000","109,000,000","18,000,000"
		RestrictedCash,"47,000,000","57,000,000","15,000,000","18,000,000","9,000,000","11,000,000","12,000,000","21,000,000","18,000,000","150,000,000","140,000,000","32,000,000","24,000,000","33,000,000","23,000,000","254,000,000","450,000,000","234,000,000","224,000,000","340,000,000","64,000,000","76,000,000","66,000,000","77,000,000","73,000,000","96,000,000","97,000,000","204,000,000","341,000,000","359,000,000","95,000,000","103,000,000","100,000,000","184,000,000","434,000,000","151,000,000","94,000,000","72,000,000","49,000,000","43,000,000","38,000,000","27,000,000","60,000,000","47,000,000","95,000,000","106,000,000","52,000,000","36,000,000","125,000,000","11,000,000","13,000,000","12,000,000","37,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000","31,000,000","33,000,000","26,000,000","22,000,000","27,000,000","20,000,000","11,000,000","17,000,000","1,000,000","60,000,000","19,000,000","54,000,000","18,000,000","23,000,000","23,000,000","39,000,000","30,000,000","29,000,000","29,000,000","23,000,000","23,000,000",,"23,000,000","65,000,000","51,000,000","51,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000","31,000,000","33,000,000","26,000,000","22,000,000","27,000,000","20,000,000","11,000,000","17,000,000","1,000,000","60,000,000","19,000,000","54,000,000","18,000,000","23,000,000","23,000,000","39,000,000","30,000,000","29,000,000","29,000,000","23,000,000","23,000,000",,"23,000,000","65,000,000","51,000,000","51,000,000"
		AssetsHeldForSaleCurrent,"375,000,000",,,,,,,,,,"17,000,000",,,,"44,000,000","135,000,000",,,,,,,,,,,"0","0","5,000,000","63,000,000","221,000,000","175,000,000",,"0","0","95,000,000","4,000,000","34,000,000","74,000,000",,,"0","0","0","0",,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000,000","18,000,000","4,000,000","599,000,000",,,,
	TotalNonCurrentAssets,"10,092,000,000","10,541,000,000","6,238,000,000","6,488,000,000","6,437,000,000","6,566,000,000","6,587,000,000","6,642,000,000","6,545,000,000","6,711,000,000","6,653,000,000","6,778,000,000","6,733,000,000","6,298,000,000","5,781,000,000","5,589,000,000","5,791,000,000","6,345,000,000","6,593,000,000","6,538,000,000","6,715,000,000","6,610,000,000","6,428,000,000","6,359,000,000","6,437,000,000","6,472,000,000","6,385,000,000","6,359,000,000","6,335,000,000","6,434,000,000","6,956,000,000","6,659,000,000","6,714,000,000","7,014,000,000","6,113,000,000","5,868,000,000","6,026,000,000","5,882,000,000","5,860,000,000","6,241,000,000","5,981,000,000","5,916,000,000","5,699,000,000","5,099,000,000","5,093,000,000","5,078,000,000","5,032,000,000","4,959,000,000","4,992,000,000","5,166,000,000","5,160,000,000","5,210,000,000","5,062,000,000"
		NetPPE,"2,936,000,000","3,294,000,000","3,331,000,000","3,586,000,000","3,617,000,000","3,600,000,000","3,663,000,000","3,710,000,000","3,773,000,000","3,949,000,000","4,007,000,000","4,120,000,000","4,112,000,000","3,608,000,000","3,570,000,000","3,376,000,000","3,572,000,000","4,034,000,000","4,243,000,000","4,239,000,000","4,472,000,000","4,270,000,000","3,971,000,000","3,959,000,000","4,023,000,000","4,031,000,000","4,032,000,000","4,093,000,000","4,100,000,000","4,186,000,000","4,640,000,000","4,366,000,000","4,378,000,000","4,671,000,000","3,827,000,000","3,942,000,000","4,148,000,000","4,139,000,000","4,487,000,000","4,184,000,000","4,040,000,000","4,043,000,000","3,990,000,000","3,451,000,000","3,380,000,000","3,453,000,000","3,407,000,000","3,414,000,000","3,454,000,000","3,605,000,000","3,617,000,000","3,616,000,000","3,616,000,000"
			GrossPPE,"2,936,000,000","5,612,000,000","3,331,000,000","3,586,000,000","3,617,000,000","5,948,000,000","3,663,000,000","3,710,000,000","3,773,000,000","6,098,000,000","4,007,000,000","4,120,000,000","4,112,000,000","5,847,000,000",,,,"6,332,000,000",,,,"6,634,000,000",,,,"6,252,000,000",,,,"6,208,000,000",,,,"7,016,000,000",,,,"6,351,000,000","4,567,000,000",,,"6,083,000,000",,,"3,453,000,000","5,437,000,000",,,,"5,527,000,000","5,484,000,000","5,412,000,000","5,412,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0"
				LandAndImprovements,,"676,000,000",,,,"658,000,000",,,,"690,000,000",,,,"713,000,000",,,,"916,000,000",,,,"901,000,000",,,,"674,000,000",,,,"710,000,000",,,,"672,000,000",,,,"688,000,000",,,,"666,000,000",,,,"621,000,000",,,,"562,000,000","563,000,000","560,000,000","560,000,000"
				BuildingsAndImprovements,,"3,065,000,000",,,,"3,381,000,000",,,,"3,285,000,000",,,,"3,583,000,000",,,,"3,880,000,000",,,,"4,125,000,000",,,,"3,898,000,000",,,,"3,948,000,000",,,,"4,628,000,000",,,,"4,062,000,000",,,,"3,878,000,000",,,,"3,365,000,000",,,,"3,331,000,000","3,315,000,000","3,276,000,000","3,276,000,000"
				MachineryFurnitureEquipment,,"1,186,000,000",,,,"1,216,000,000",,,,"1,183,000,000",,,,"1,178,000,000",,,,"1,204,000,000",,,,"1,316,000,000",,,,"1,209,000,000",,,,"1,173,000,000",,,,"1,376,000,000",,,,"1,288,000,000",,,,"1,243,000,000",,,,"1,106,000,000",,,,"1,125,000,000","1,113,000,000","1,077,000,000","1,077,000,000"
				OtherProperties,"2,936,000,000","446,000,000","3,331,000,000","3,586,000,000","3,617,000,000","474,000,000","3,663,000,000","3,710,000,000","3,773,000,000","493,000,000","4,007,000,000","4,120,000,000","4,112,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"47,000,000",,,,"32,000,000",,,,"253,000,000",,,,"158,000,000",,,,"122,000,000",,,,"90,000,000",,,,"251,000,000",,,,"151,000,000",,,,"86,000,000",,,,"65,000,000",,,,"56,000,000",,,,"84,000,000",,,,"246,000,000","230,000,000","235,000,000","235,000,000"
				Leases,,"192,000,000",,,,"187,000,000",,,,"194,000,000",,,,"215,000,000",,,,"210,000,000",,,,"202,000,000",,,,"220,000,000",,,,"226,000,000",,,,"254,000,000",,,,"248,000,000",,,,"240,000,000",,,,"261,000,000",,,,"263,000,000","263,000,000","264,000,000","264,000,000"
			AccumulatedDepreciation,,"-2,318,000,000",,,,"-2,348,000,000",,,,"-2,149,000,000",,,,"-2,239,000,000",,,,"-2,298,000,000",,,,"-2,364,000,000",,,,"-2,221,000,000",,,,"-2,022,000,000",,,,"-2,345,000,000",,,,"-2,212,000,000","-80,000,000",,,"-2,040,000,000",,,"-73,000,000","-1,984,000,000",,,,"-1,922,000,000","-1,867,000,000","-1,796,000,000","-1,796,000,000"
		GoodwillAndOtherIntangibleAssets,"4,886,000,000","4,942,000,000","651,000,000","657,000,000","666,000,000","673,000,000","700,000,000","706,000,000","753,000,000","763,000,000","775,000,000","793,000,000","801,000,000","911,000,000","428,000,000","446,000,000","459,000,000","833,000,000","834,000,000","816,000,000","805,000,000","724,000,000","718,000,000","669,000,000","675,000,000","676,000,000","671,000,000","678,000,000","664,000,000","685,000,000","704,000,000","723,000,000","742,000,000","738,000,000","662,000,000","645,000,000","643,000,000","521,000,000","134,000,000","508,000,000","466,000,000","461,000,000","458,000,000","384,000,000","460,000,000","382,000,000","395,000,000","392,000,000","262,000,000","397,000,000","394,000,000","396,000,000","376,000,000"
			Goodwill,"3,006,000,000","2,965,000,000","288,000,000","288,000,000","288,000,000","288,000,000","288,000,000","288,000,000","326,000,000","326,000,000","322,000,000","322,000,000","320,000,000","283,000,000","132,000,000","152,000,000","154,000,000","150,000,000","152,000,000","145,000,000","147,000,000","125,000,000","127,000,000","128,000,000","129,000,000","129,000,000","130,000,000","132,000,000","132,000,000","133,000,000","135,000,000","136,000,000","147,000,000","147,000,000","133,000,000","133,000,000","144,000,000","133,000,000","134,000,000","132,000,000","102,000,000","102,000,000","102,000,000","102,000,000","102,000,000","102,000,000","113,000,000","113,000,000",,"113,000,000","120,000,000","120,000,000","120,000,000"
			OtherIntangibleAssets,"1,880,000,000","1,977,000,000","363,000,000","369,000,000","378,000,000","385,000,000","412,000,000","418,000,000","427,000,000","437,000,000","453,000,000","471,000,000","481,000,000","628,000,000","296,000,000","294,000,000","305,000,000","683,000,000","682,000,000","671,000,000","658,000,000","599,000,000","591,000,000","541,000,000","546,000,000","547,000,000","541,000,000","546,000,000","532,000,000","552,000,000","569,000,000","587,000,000","595,000,000","591,000,000","529,000,000","512,000,000","499,000,000","388,000,000",,"376,000,000","364,000,000","359,000,000","356,000,000","282,000,000","358,000,000","280,000,000","282,000,000","279,000,000","262,000,000","284,000,000","274,000,000","276,000,000","256,000,000"
		InvestmentsAndAdvances,"908,000,000","954,000,000","999,000,000","1,011,000,000","1,015,000,000","980,000,000","935,000,000","919,000,000","865,000,000","843,000,000","773,000,000","750,000,000","738,000,000","735,000,000","747,000,000","731,000,000","724,000,000","211,000,000","199,000,000","181,000,000","169,000,000","186,000,000","306,000,000","308,000,000","332,000,000","327,000,000","323,000,000","331,000,000","342,000,000","334,000,000","341,000,000","319,000,000","322,000,000","329,000,000","473,000,000","348,000,000","332,000,000","293,000,000","298,000,000","317,000,000","300,000,000","280,000,000","278,000,000","278,000,000","248,000,000","245,000,000","260,000,000","208,000,000","222,000,000","223,000,000","224,000,000","224,000,000","204,000,000"
			LongTermEquityInvestment,"209,000,000","216,000,000","249,000,000","262,000,000","259,000,000","260,000,000","260,000,000","259,000,000","259,000,000","232,000,000","229,000,000","222,000,000","230,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"633,000,000","673,000,000","676,000,000","669,000,000","663,000,000","627,000,000","583,000,000","568,000,000","532,000,000","449,000,000","433,000,000","418,000,000","395,000,000","390,000,000","410,000,000","416,000,000","421,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"633,000,000","673,000,000","676,000,000","669,000,000","663,000,000","627,000,000","583,000,000","568,000,000","532,000,000","449,000,000","433,000,000","418,000,000","395,000,000","390,000,000","410,000,000","416,000,000","421,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"66,000,000","65,000,000","74,000,000","80,000,000","93,000,000","93,000,000","92,000,000","92,000,000","74,000,000","162,000,000","111,000,000","110,000,000","113,000,000","345,000,000","337,000,000","315,000,000","303,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"224,000,000",
		NonCurrentAccountsReceivable,,,,,,,,"33,000,000","35,000,000","35,000,000","19,000,000","16,000,000","17,000,000","13,000,000","14,000,000","14,000,000","18,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","21,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,000,000","40,000,000","95,000,000","91,000,000","119,000,000","119,000,000","125,000,000","125,000,000","125,000,000","126,000,000","132,000,000","410,000,000","361,000,000",,"354,000,000","355,000,000","366,000,000",,,,,,,,
		NonCurrentNoteReceivables,"57,000,000","41,000,000","31,000,000","26,000,000","24,000,000","29,000,000","32,000,000","33,000,000","35,000,000","35,000,000",,"16,000,000","17,000,000","13,000,000","14,000,000","14,000,000","18,000,000","19,000,000","19,000,000","19,000,000","19,000,000","19,000,000","21,000,000","21,000,000","20,000,000","20,000,000","20,000,000","20,000,000","19,000,000","40,000,000","95,000,000","91,000,000","119,000,000","119,000,000","125,000,000","125,000,000","125,000,000","126,000,000",,,,,,,,,"372,000,000","375,000,000","378,000,000","385,000,000","397,000,000","396,000,000","410,000,000"
		NonCurrentDeferredAssets,"14,000,000","14,000,000","15,000,000","16,000,000","15,000,000","207,000,000","243,000,000","223,000,000","199,000,000","144,000,000","147,000,000","172,000,000","173,000,000","180,000,000","149,000,000","153,000,000","149,000,000","242,000,000","298,000,000","290,000,000","303,000,000","313,000,000","318,000,000","298,000,000","305,000,000","301,000,000","233,000,000","198,000,000","186,000,000","196,000,000","193,000,000","173,000,000","181,000,000","198,000,000","142,000,000","170,000,000","137,000,000","183,000,000","216,000,000","244,000,000","240,000,000","197,000,000","55,000,000","48,000,000","63,000,000","62,000,000","80,000,000","76,000,000",,"74,000,000","68,000,000","140,000,000","126,000,000"
			NonCurrentDeferredTaxesAssets,"14,000,000","14,000,000","15,000,000","16,000,000","15,000,000","207,000,000","243,000,000","223,000,000","199,000,000","144,000,000","147,000,000","172,000,000","173,000,000","180,000,000","149,000,000","153,000,000","149,000,000","242,000,000","298,000,000","290,000,000","303,000,000","313,000,000","318,000,000","298,000,000","305,000,000","301,000,000","233,000,000","198,000,000","186,000,000","196,000,000","193,000,000","173,000,000","181,000,000","198,000,000","142,000,000","170,000,000","137,000,000","183,000,000","216,000,000","244,000,000","240,000,000","197,000,000","55,000,000","48,000,000","63,000,000","62,000,000","80,000,000","76,000,000",,"74,000,000","68,000,000","140,000,000","126,000,000"
		OtherNonCurrentAssets,"1,291,000,000","1,296,000,000","1,211,000,000","1,192,000,000","1,100,000,000","1,077,000,000","1,014,000,000","1,051,000,000","920,000,000","977,000,000","932,000,000","927,000,000","892,000,000","851,000,000","873,000,000","869,000,000","869,000,000","1,006,000,000","1,000,000,000","993,000,000","947,000,000","1,098,000,000","1,094,000,000","1,104,000,000","1,082,000,000","1,117,000,000","1,106,000,000","1,039,000,000","1,024,000,000","993,000,000","983,000,000","987,000,000","972,000,000","959,000,000","884,000,000","638,000,000","641,000,000","620,000,000","593,000,000","578,000,000","574,000,000","935,000,000","564,000,000","583,000,000","576,000,000","936,000,000","518,000,000","494,000,000","676,000,000","482,000,000","460,000,000","438,000,000","330,000,000"
TotalLiabilitiesNetMinorityInterest,"9,165,000,000","9,037,000,000","5,888,000,000","6,053,000,000","5,881,000,000","5,915,000,000","5,872,000,000","5,087,000,000","4,590,000,000","4,450,000,000","4,368,000,000","4,435,000,000","4,407,000,000","3,966,000,000","3,789,000,000","3,615,000,000","3,793,000,000","4,141,000,000","4,204,000,000","4,058,000,000","4,043,000,000","3,841,000,000","3,730,000,000","3,698,000,000","3,899,000,000","3,601,000,000","3,538,000,000","3,514,000,000","3,483,000,000","3,512,000,000","3,378,000,000","3,234,000,000","3,401,000,000","3,400,000,000","3,116,000,000","2,993,000,000","2,908,000,000","2,809,000,000","2,831,000,000","2,798,000,000","2,698,000,000","2,679,000,000","2,600,000,000","2,163,000,000","2,109,000,000","2,112,000,000","2,105,000,000","2,109,000,000","2,105,000,000","2,115,000,000","2,126,000,000","1,839,000,000","2,527,000,000"
	CurrentLiabilities,"2,520,000,000","2,232,000,000","876,000,000","1,017,000,000","950,000,000","984,000,000","970,000,000","701,000,000","1,183,000,000","1,086,000,000","1,044,000,000","1,114,000,000","1,105,000,000","1,061,000,000","897,000,000","916,000,000","1,051,000,000","966,000,000","1,200,000,000","1,073,000,000","1,109,000,000","924,000,000","832,000,000","824,000,000","1,012,000,000","1,107,000,000","1,043,000,000","772,000,000","699,000,000","730,000,000","815,000,000","679,000,000","857,000,000","871,000,000","679,000,000","634,000,000","583,000,000","618,000,000","613,000,000","611,000,000","548,000,000","568,000,000","566,000,000","627,000,000","567,000,000","596,000,000","621,000,000","563,000,000","480,000,000","495,000,000","562,000,000","574,000,000","653,000,000"
		PayablesAndAccruedExpenses,"863,000,000","822,000,000","414,000,000","308,000,000","282,000,000","302,000,000","329,000,000","316,000,000","412,000,000","454,000,000","459,000,000","461,000,000","437,000,000","512,000,000","423,000,000","430,000,000","597,000,000","810,000,000","715,000,000","709,000,000","707,000,000","676,000,000","692,000,000","695,000,000","651,000,000","657,000,000","603,000,000","591,000,000","589,000,000","598,000,000","520,000,000","526,000,000","550,000,000","544,000,000","528,000,000","496,000,000","456,000,000","476,000,000","475,000,000","494,000,000","445,000,000","450,000,000","453,000,000","475,000,000","424,000,000","539,000,000","529,000,000","504,000,000","196,000,000","483,000,000","550,000,000","463,000,000","615,000,000"
			Payables,"546,000,000","523,000,000","109,000,000","110,000,000","102,000,000","102,000,000","101,000,000","93,000,000","133,000,000","150,000,000","144,000,000","149,000,000","174,000,000","151,000,000","127,000,000","130,000,000","131,000,000","175,000,000","151,000,000","159,000,000","155,000,000","162,000,000","127,000,000","144,000,000","135,000,000","141,000,000","131,000,000","133,000,000","140,000,000","130,000,000","107,000,000","124,000,000","131,000,000","133,000,000","117,000,000","110,000,000","119,000,000","138,000,000","113,000,000","116,000,000","130,000,000","144,000,000","135,000,000","146,000,000","113,000,000","145,000,000","235,000,000","210,000,000","196,000,000","201,000,000","272,000,000","302,000,000","341,000,000"
				AccountsPayable,"546,000,000","523,000,000","109,000,000","110,000,000","102,000,000","102,000,000","101,000,000","93,000,000","133,000,000","150,000,000","144,000,000","149,000,000","174,000,000","151,000,000","127,000,000","130,000,000","131,000,000","175,000,000","151,000,000","159,000,000","155,000,000","162,000,000","127,000,000","144,000,000","135,000,000","141,000,000","131,000,000","133,000,000","140,000,000","130,000,000","107,000,000","124,000,000","131,000,000","133,000,000","117,000,000","110,000,000","119,000,000","138,000,000","113,000,000","116,000,000","130,000,000","144,000,000","135,000,000","146,000,000","113,000,000","145,000,000","225,000,000","204,000,000","196,000,000","196,000,000","265,000,000","291,000,000","318,000,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","6,000,000",,"5,000,000","7,000,000","11,000,000","23,000,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","6,000,000",,"5,000,000","7,000,000","11,000,000","23,000,000"
			CurrentAccruedExpenses,"317,000,000","299,000,000","305,000,000","198,000,000","180,000,000","200,000,000","228,000,000","223,000,000","279,000,000","304,000,000","315,000,000","312,000,000","263,000,000","361,000,000","296,000,000","300,000,000","466,000,000","635,000,000","564,000,000","550,000,000","552,000,000","514,000,000","565,000,000","551,000,000","516,000,000","516,000,000","472,000,000","458,000,000","449,000,000","468,000,000","413,000,000","402,000,000","419,000,000","411,000,000","411,000,000","386,000,000","337,000,000","338,000,000","362,000,000","378,000,000","315,000,000","306,000,000","318,000,000","329,000,000","311,000,000","394,000,000","294,000,000","294,000,000",,"282,000,000","278,000,000","161,000,000","274,000,000"
