name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988
TotalAssets,"1,506,563,000","1,549,099,000","1,005,103,000","712,293,000","705,507,000","733,055,000","707,282,000","751,211,000","783,712,000","807,312,000","822,763,000","877,551,000","910,389,000","825,832,000","810,970,000","885,312,000","897,658,000","896,764,000","841,374,000","875,245,000","865,630,000","849,153,000","862,348,000","884,311,000","896,714,000","893,275,000","1,481,509,000","1,525,953,000","1,513,427,000","1,525,970,000","1,503,241,000","1,476,370,000","1,130,057,000","1,097,856,000","1,063,482,000","1,004,365,000","697,654,000","677,442,000","660,518,000","632,338,000","507,182,000","462,974,000","306,930,000","304,591,000","279,503,000","208,800,000","170,849,000","156,779,000","153,863,000","150,403,000","142,143,000","138,231,000","140,185,000","153,002,000","152,679,000","163,362,000","164,098,000","167,385,000","163,206,000","167,985,000","155,257,000","166,194,000","146,209,000","149,261,000","153,387,000","150,942,000","137,726,000","131,783,000","130,203,000","131,496,000","125,927,000","122,977,000","126,267,000","131,465,000","125,029,000","127,245,000","126,200,000","132,233,000","149,960,000","157,158,000","169,563,000","166,005,000","166,595,000","107,651,000","110,356,000","109,897,000","98,441,000","95,392,000","91,004,000","90,700,000","91,600,000","90,200,000","90,900,000","95,100,000","94,500,000","91,100,000","88,800,000","91,300,000","91,900,000","94,000,000","93,300,000","92,200,000","88,500,000","80,600,000","80,200,000","81,600,000","73,300,000","67,000,000","33,700,000","30,500,000","28,200,000","26,300,000","25,100,000","24,600,000","22,100,000","22,800,000","21,900,000","22,000,000","23,300,000","25,700,000","19,800,000","19,600,000","25,600,000","26,500,000","29,200,000","32,000,000","33,100,000","27,000,000","26,800,000","20,500,000","7,400,000"
	CurrentAssets,"987,728,000","1,031,737,000","707,966,000","370,914,000","375,755,000","357,515,000","335,572,000","325,444,000","367,473,000","373,170,000","391,600,000","427,897,000","453,298,000","397,474,000","374,377,000","440,104,000","439,221,000","438,422,000","382,674,000","411,842,000","409,257,000","432,950,000","428,901,000","440,497,000","432,515,000","432,467,000","481,049,000","502,780,000","507,607,000","580,690,000","666,978,000","820,108,000","556,254,000","526,855,000","541,190,000","522,161,000","255,954,000","287,438,000","301,514,000","272,587,000","164,596,000","261,380,000","148,657,000","153,874,000","140,962,000","100,140,000","83,324,000","73,257,000","71,846,000","70,153,000","66,558,000","62,108,000","63,591,000","74,303,000","73,632,000","82,585,000","81,689,000","90,621,000","85,454,000","90,489,000","76,211,000","86,628,000","69,289,000","82,757,000","84,953,000","83,267,000","71,234,000","65,713,000","62,618,000","63,504,000","57,577,000","53,688,000","55,241,000","59,172,000","40,907,000","42,480,000","41,131,000","46,272,000","55,125,000","63,019,000","74,881,000","70,537,000","80,596,000","70,514,000","73,544,000","75,065,000","64,870,000","59,668,000","54,393,000","53,100,000","55,900,000","55,400,000","56,300,000","60,800,000","61,700,000","59,500,000","56,400,000","58,900,000","61,300,000","63,500,000","64,800,000","67,000,000","66,200,000","61,600,000","63,500,000","67,700,000","62,700,000","56,600,000","23,700,000","20,700,000","18,400,000","17,000,000","16,400,000","15,800,000","12,900,000","13,000,000","12,300,000","12,200,000","13,300,000","15,600,000","9,500,000","9,100,000","10,700,000","11,600,000","14,200,000","16,300,000","19,400,000","14,100,000","14,800,000","14,500,000","3,600,000"
		CashCashEquivalentsAndShortTermInvestments,"745,610,000","789,657,000","502,752,000","131,844,000","132,440,000","75,010,000","75,264,000","63,922,000","112,776,000","133,665,000","127,616,000","150,397,000","157,260,000","109,998,000","92,093,000","119,313,000","121,607,000","136,344,000","138,332,000","153,991,000","161,662,000","184,947,000","179,358,000","176,248,000","169,774,000","155,643,000","157,453,000","171,217,000","199,896,000","284,862,000","377,335,000","570,262,000","306,704,000","306,316,000","345,356,000","349,255,000","110,543,000","155,859,000","183,931,000","158,501,000","60,027,000","179,120,000","72,617,000","79,009,000","70,828,000","37,349,000","33,811,000","25,878,000","26,636,000","24,913,000","23,981,000","24,029,000","23,417,000","22,164,000","18,119,000","19,109,000","21,932,000","29,689,000","25,472,000","29,173,000","7,007,000","14,331,000","5,280,000","12,652,000","26,398,000","24,112,000","25,991,000","28,121,000","26,507,000","26,276,000","19,854,000","19,971,000","22,864,000","23,954,000","5,681,000","8,985,000","3,510,000","2,279,000","1,032,000","6,696,000","5,542,000","5,948,000","8,528,000","17,749,000","16,387,000","18,999,000","12,227,000","13,537,000","11,308,000","12,600,000","10,700,000","10,800,000","9,600,000","15,900,000","11,900,000","12,500,000","12,600,000","12,700,000","12,200,000","18,600,000","22,400,000","24,400,000","29,700,000","27,400,000","33,900,000","38,300,000","37,700,000","31,900,000","5,800,000","6,400,000","5,100,000","4,900,000","4,900,000","6,500,000","2,600,000","2,900,000","2,900,000","3,000,000","5,400,000","5,600,000","1,200,000","1,700,000","2,600,000","2,700,000","3,600,000","5,500,000","9,000,000","4,000,000","7,900,000","9,200,000","1,800,000"
			CashAndCashEquivalents,"389,270,000","789,657,000","502,752,000","131,844,000","132,440,000","75,010,000","75,264,000","63,922,000","112,776,000","133,665,000","127,616,000","150,397,000","157,260,000","109,998,000","92,093,000","119,313,000","121,607,000","136,344,000","138,332,000","153,991,000","161,662,000","184,947,000","179,358,000","176,248,000","169,774,000","155,643,000","157,453,000","171,217,000","199,896,000","284,862,000","377,335,000","570,262,000","306,704,000","306,316,000","345,356,000","349,255,000","110,543,000","155,859,000","183,931,000","158,501,000","60,027,000","179,120,000","72,617,000","79,009,000","70,828,000","37,349,000","33,811,000","25,878,000","26,636,000","24,913,000","23,981,000","24,029,000","23,417,000","22,164,000","18,119,000","19,109,000","21,932,000","29,689,000","25,472,000","29,173,000","7,007,000","14,331,000","5,280,000","12,652,000","26,398,000","24,112,000","25,991,000","28,121,000","26,507,000","26,276,000","19,854,000","19,971,000","22,864,000","23,954,000","5,681,000","8,985,000","3,510,000","2,279,000","1,032,000","6,696,000","5,542,000","5,948,000","8,528,000","17,749,000","16,387,000","18,999,000","12,227,000","13,537,000","11,308,000","12,600,000","10,700,000","8,800,000","9,600,000","15,900,000","11,900,000","12,500,000","12,600,000","12,700,000","12,200,000","18,600,000","22,400,000","24,400,000","29,700,000","27,400,000","33,900,000","38,300,000","37,700,000","31,900,000","5,800,000","6,400,000","5,100,000","4,900,000","4,900,000","6,500,000","2,600,000","2,900,000","2,900,000","3,000,000","5,400,000","5,600,000","1,200,000","1,700,000","2,600,000","2,700,000","3,600,000","5,500,000","9,000,000","4,000,000","7,900,000","9,200,000","1,800,000"
			OtherShortTermInvestments,"356,340,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"100,341,000","106,540,000","89,926,000","88,618,000","98,117,000","114,254,000","98,755,000","97,708,000","108,769,000","109,408,000","110,333,000","114,093,000","128,774,000","126,618,000","127,092,000","180,870,000","184,470,000","179,879,000","122,420,000","126,287,000","124,581,000","127,114,000","120,630,000","125,095,000","134,793,000","157,406,000","134,492,000","149,492,000","153,107,000","168,441,000","155,543,000","137,432,000","141,990,000","132,121,000","113,993,000","111,459,000","89,558,000","79,869,000","69,750,000","63,901,000","61,143,000","51,195,000","42,576,000","42,157,000","39,293,000","35,800,000","26,620,000","22,893,000","21,709,000","23,759,000","19,059,000","16,214,000","16,819,000","25,166,000","24,181,000","28,503,000","25,440,000","31,115,000","28,080,000","28,302,000","31,418,000","34,513,000","26,840,000","31,582,000","29,735,000","33,172,000","21,631,000","19,294,000","19,871,000","22,422,000","19,707,000","18,035,000","19,612,000","23,437,000","18,722,000","18,376,000","20,455,000","27,742,000","30,511,000","32,422,000","47,405,000","38,679,000","42,148,000","29,188,000","35,296,000","34,801,000","32,492,000","25,821,000","26,116,000","27,400,000","28,300,000","27,000,000","26,500,000","26,600,000","27,500,000","25,000,000","24,900,000","24,900,000","25,300,000","21,200,000","20,900,000","20,600,000","18,400,000","16,300,000","13,700,000","14,400,000","12,500,000","8,400,000",,"6,900,000",,"7,600,000","7,200,000","5,600,000","6,600,000","5,900,000","5,000,000","4,800,000","3,800,000","5,400,000","4,400,000","3,000,000","3,700,000","3,800,000","4,100,000","3,400,000","5,000,000","5,100,000","3,000,000","2,100,000","300,000"
			AccountsReceivable,"100,341,000","106,540,000","89,926,000","88,618,000","98,117,000","114,254,000","98,755,000","97,708,000","108,769,000","109,408,000","110,333,000","114,093,000","128,774,000","126,618,000","127,092,000","130,870,000","134,470,000","129,879,000","122,420,000","126,287,000","124,581,000","127,114,000","120,630,000","125,095,000","134,793,000","157,406,000","134,492,000","149,492,000","153,107,000","168,441,000","155,543,000","137,432,000","141,990,000","132,121,000","113,993,000","111,459,000","89,558,000","79,869,000","69,750,000","63,901,000","61,143,000","51,195,000","42,576,000","42,157,000","39,293,000","35,800,000","26,620,000","22,893,000","21,709,000","23,759,000","19,059,000","16,214,000","16,819,000","25,166,000","24,181,000","28,503,000","25,440,000","31,115,000","28,080,000","26,150,000","28,061,000","34,513,000","26,840,000","31,582,000","29,735,000","33,172,000","21,631,000","19,294,000","19,871,000","22,209,000","19,707,000","18,035,000","19,612,000","22,773,000","18,470,000","18,054,000","20,133,000","27,420,000","30,120,000","32,031,000","27,014,000","38,181,000","41,703,000","28,803,000","33,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"103,805,000","108,985,000","93,396,000","92,801,000","102,223,000","118,646,000","106,998,000","107,116,000","117,782,000","118,170,000","118,515,000","122,602,000","136,885,000","135,041,000","138,121,000","140,919,000","145,716,000","140,137,000","134,027,000","137,323,000","136,005,000","140,034,000","136,038,000","141,246,000","149,919,000","171,545,000","150,289,000","165,051,000","166,382,000","178,741,000","168,367,000","148,586,000","151,629,000","140,254,000","121,498,000","117,532,000","94,593,000","84,186,000","74,905,000","67,693,000",,"54,214,000","45,309,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-3,464,000","-2,445,000","-3,470,000","-4,183,000","-4,106,000","-4,392,000","-8,243,000","-9,408,000","-9,013,000","-8,762,000","-8,182,000","-8,509,000","-8,111,000","-8,423,000","-11,029,000","-10,049,000","-11,246,000","-10,258,000","-11,607,000","-11,036,000","-11,424,000","-12,920,000","-15,408,000","-16,151,000","-15,126,000","-14,139,000","-15,797,000","-15,559,000","-13,275,000","-10,300,000","-12,824,000","-11,154,000","-9,639,000","-8,133,000","-7,505,000","-6,073,000","-5,035,000","-4,317,000","-5,155,000","-3,792,000",,"-3,019,000","-2,733,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,"50,000,000","50,000,000","50,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,152,000","3,357,000",,,,,,,,,"213,000",,,,"664,000","252,000","322,000","322,000","322,000","391,000","391,000","20,391,000","498,000","445,000","385,000","1,472,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"101,647,000","92,887,000","89,325,000","102,961,000","110,377,000","116,667,000","126,882,000","125,077,000","113,240,000","111,106,000","122,706,000","133,936,000","137,919,000","133,161,000","128,164,000","114,493,000","110,383,000","103,903,000","100,578,000","110,816,000","105,105,000","103,331,000","113,717,000","123,157,000","113,953,000","105,877,000","138,181,000","130,735,000","114,602,000","96,645,000","104,888,000","90,204,000","86,030,000","75,148,000","66,110,000","49,771,000","44,018,000","41,820,000","41,281,000","39,994,000","34,940,000","25,283,000","27,841,000","27,388,000","26,573,000","23,811,000","20,750,000","22,011,000","20,278,000","18,378,000","20,284,000","19,108,000","19,895,000","21,018,000","23,914,000","26,085,000","24,418,000","20,041,000","22,550,000","25,218,000","30,766,000","26,114,000","26,252,000","22,616,000","16,410,000","13,960,000","13,417,000","9,319,000","8,505,000","9,512,000","13,531,000","13,509,000","10,264,000","9,694,000","12,650,000","12,897,000","13,997,000","12,564,000","14,940,000","16,532,000","18,626,000","17,822,000","23,157,000","18,018,000","16,823,000","14,945,000","14,443,000","15,323,000","11,804,000","8,800,000","12,700,000","13,000,000","11,600,000","10,800,000","12,000,000","10,400,000","10,700,000","12,200,000","14,700,000","15,700,000","14,300,000","12,300,000","11,800,000","11,700,000","9,000,000","7,300,000","6,300,000","5,900,000",,"4,500,000",,"3,700,000","3,700,000","3,200,000","3,300,000","3,400,000","3,900,000","4,100,000","3,600,000","3,800,000","3,200,000","3,700,000","3,800,000","4,500,000","5,900,000","7,000,000","5,100,000","4,700,000","3,700,000","2,700,000","1,400,000"
			RawMaterials,"24,665,000","23,530,000","23,994,000","29,124,000","25,214,000","23,762,000","40,371,000","39,631,000","35,736,000","42,066,000","49,130,000","49,393,000","50,840,000","49,624,000","50,533,000","42,673,000","39,124,000","37,660,000","39,402,000","41,818,000","38,651,000","45,122,000","40,576,000","44,069,000","46,013,000","43,960,000","59,693,000","60,579,000","54,489,000","46,850,000","54,853,000","42,784,000","39,262,000","34,144,000","28,866,000","23,179,000","19,322,000","20,325,000","21,578,000","12,554,000","8,984,000","8,797,000","7,848,000","7,928,000","7,634,000","6,742,000","2,729,000","2,907,000","2,519,000","2,294,000","2,347,000","1,622,000","1,484,000","1,635,000","1,613,000","1,335,000","1,060,000","835,000","995,000","1,031,000","1,138,000","531,000",,"609,000","2,645,000",,"2,125,000","1,906,000","2,583,000","3,522,000","3,883,000","3,141,000","2,832,000","3,094,000","2,722,000","2,197,000","2,409,000","2,617,000",,,"1,867,000","2,397,000","2,368,000","1,932,000","2,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"8,463,000","5,173,000","6,124,000","8,018,000","7,743,000","5,912,000","8,584,000","10,271,000","12,502,000","5,496,000","5,941,000","8,483,000","5,900,000","2,969,000","4,318,000","4,247,000","3,950,000","3,906,000","3,822,000","4,719,000","4,143,000","3,109,000","4,999,000","7,384,000","8,250,000","4,067,000","5,415,000","2,332,000","2,338,000","2,304,000","2,825,000","2,031,000","1,613,000","3,050,000","3,071,000","587,000","795,000","477,000","1,361,000","1,392,000","924,000","606,000","631,000","738,000","261,000","195,000","163,000","201,000","263,000","253,000","339,000","104,000","22,000","146,000","25,000","116,000",,"126,000","62,000","466,000","704,000","1,048,000",,"58,000","94,000",,"84,000","329,000","208,000","492,000","930,000","1,244,000","682,000","1,100,000","702,000","401,000","678,000","196,000",,,"560,000","759,000","1,121,000","1,171,000","872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
