name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
		AssetImpairmentCharge,,,"0","0","0","0","13,217,000","0","0","59,816,000","-805,000","0","65,000","740,000","0",,,,"43,493,000","0",,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"3,425,000",,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"41,000","28,000","13,000","0","0","0","511,000","27,000","491,000","21,000","59,000","21,000","111,000","59,000","84,000","183,000","189,000","201,000","-595,000","2,520,000","-54,000","1,346,000","-2,857,000","1,230,000","3,459,000","2,418,000","2,630,000","-571,000","870,000","-1,904,000","-2,911,000","9,110,000","-209,000","-72,000","1,258,000","-2,222,000","-1,578,000","6,953,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"28,167,000","7,935,000","7,878,000","6,413,000","5,941,000","5,625,000","5,522,000","4,032,000","6,023,000","8,504,000","6,119,000","6,611,000","6,117,000","5,366,000","5,978,000","3,723,000","4,634,000","4,483,000","3,127,000","4,110,000","3,662,000","3,939,000","3,432,000","3,358,000","4,579,000","5,208,000","6,199,000","3,512,000","6,496,000","5,280,000","4,626,000","5,231,000","5,137,000","5,136,000","5,655,000","3,860,000","4,197,000","4,635,000","4,468,000","2,592,000","3,749,000","4,842,000","5,239,000","4,455,000","4,458,000","5,236,000","4,001,000","4,621,000","6,095,000","5,965,000","3,330,000","3,136,000","6,800,000","6,638,000",,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-19,534,000","-25,114,000","2,233,000","1,776,000","1,571,000","1,933,000","425,000","2,162,000","2,141,000","2,136,000","8,611,000","2,172,000","2,161,000","2,227,000","5,436,000","3,453,000","-1,640,000","3,445,000","3,932,000","3,453,000","1,447,000","2,482,000","448,000","2,414,000","2,390,000","2,367,000","2,344,000","2,322,000","2,298,000","2,365,000","2,350,000",,,,,,,,,"4,211,000","-4,734,000","2,246,000","-22,406,000","12,329,000","2,011,000","770,000","8,494,000","3,927,000","1,559,000","-1,078,000","-2,134,000","2,302,000","8,133,000","-1,261,000","-18,803,000","9,540,000","7,671,000","7,069,000","7,369,000","6,479,000","6,029,000","7,241,000","2,435,000","3,011,000",,,,,,,,
		ChangeInWorkingCapital,"-83,459,000","-101,726,000","21,056,000","3,044,000","-5,833,000","-102,284,000","29,737,000","51,942,000","29,721,000","-77,816,000","40,539,000","25,615,000","2,184,000","-60,695,000","18,404,000","16,336,000","18,417,000","-51,149,000","17,501,000","-106,000","25,354,000","-50,704,000","35,640,000","6,800,000","15,741,000","-43,006,000","39,020,000","16,264,000","17,371,000","-62,402,000","22,842,000","48,314,000","-7,378,000","-65,341,000","36,335,000","17,152,000","3,559,000","-59,271,000","45,531,000","-24,127,000","29,688,000","-30,460,000","14,268,000","-33,000","3,299,000","-21,727,000","27,994,000","2,482,000","1,917,000","-45,425,000","22,852,000","9,387,000","1,702,000","-23,952,000","26,775,000","12,295,000","8,162,000","-49,407,000","6,744,000","-3,045,000","-10,975,000","-34,658,000","19,026,000","1,575,000","-2,670,000","-17,625,000","7,063,000","231,000","2,236,000","-12,586,000","4,424,330","4,481,010"
			ChangeInReceivables,"-86,205,000","-29,448,000","-14,488,000","-340,000","-41,929,000","-21,908,000","26,837,000","28,488,000","-5,958,000","2,560,000","16,588,000","-7,891,000","-17,368,000","-11,721,000","4,214,000","-740,000","-4,634,000","-20,443,000","544,000","-6,423,000","10,816,000","-7,619,000","15,933,000","-5,316,000","-2,205,000","-4,529,000","28,406,000","8,828,000","6,157,000","-14,531,000","9,074,000","24,686,000","-35,327,000","-6,572,000","-10,780,000","6,477,000","-6,195,000","-23,165,000","-4,988,000","-11,014,000","35,536,000","4,512,000","-7,464,000","-17,285,000","-13,371,000","17,065,000","-499,000","-83,000","4,806,000","8,328,000","263,000","-18,085,000","603,000","1,168,000","42,607,000","-16,708,000","-5,750,000","-13,763,000","9,991,000","-16,600,000","-10,455,000","-21,909,000","11,164,000","-8,987,000","-8,627,000","-8,837,000","9,790,000","-8,177,000","-2,465,000","-5,470,000","-442,614","1,747,464"
				ChangesInAccountReceivables,"-35,232,000","5,791,000","-16,551,000","4,455,000","-28,927,000","1,178,000","9,558,000","23,832,000","-12,037,000","11,698,000","-3,306,000","167,000","-12,113,000","5,129,000","-1,406,000","-3,719,000","-932,000","-4,452,000","-7,375,000","-1,923,000","4,285,000","6,663,000","-8,002,000","-10,376,000","4,984,000","14,834,000","11,889,000","-7,175,000","-1,003,000","-6,547,000","3,265,000","31,486,000","-32,436,000","27,757,000","-34,931,000","8,624,000","9,318,000","-4,742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,732,000","-77,733,000","41,487,000","3,720,000","34,258,000","-71,707,000","21,607,000","25,645,000","32,411,000","-88,618,000","28,870,000","25,180,000","21,160,000","-51,755,000","17,638,000","15,363,000","17,000,000","-22,732,000","12,844,000","5,372,000","13,166,000","-38,616,000","19,973,000","11,499,000","9,839,000","-41,411,000","17,509,000","9,200,000","8,313,000","-52,564,000","16,098,000","24,148,000","26,633,000","-48,880,000","37,365,000","13,022,000","15,869,000","-30,018,000","16,198,000","1,821,000","2,607,000","-33,303,000","-3,665,000","7,669,000","10,287,000","-18,893,000","2,025,000","7,688,000","-3,246,000","-43,571,000","4,074,000","35,651,000","13,844,000","-18,306,000","-5,296,000","5,448,000","1,542,000","1,815,000","1,342,000","-951,000","4,401,000","-521,000","742,000","2,185,000","-801,000","5,695,000","945,000","2,334,000","-1,150,000","-34,000","928,808","2,270,565"
				ChangeInPayable,"784,000","-7,044,000","8,165,000","-2,809,000","2,472,000","2,566,000","-2,514,000","-2,485,000","921,000","-3,708,000","-3,319,000","-3,432,000","-2,529,000","2,396,000","-8,398,000","1,182,000","-1,897,000","901,000","1,882,000","-5,126,000","2,275,000","4,701,000","-778,000","2,228,000","-634,000","-3,960,000","-780,000","5,596,000","-7,023,000","9,886,000","-2,302,000","949,000","2,228,000","8,289,000","3,532,000","-3,718,000","4,700,000","-3,000,000","-2,218,000","-2,145,000","-6,130,000","3,492,000",,,"-649,000","1,165,000","-1,948,000","-2,628,000","-8,302,000","9,213,000","-9,318,000","13,311,000","2,403,000","532,000",,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"784,000","-7,044,000","8,165,000","-2,809,000","2,472,000","2,566,000","-2,514,000","-2,485,000","921,000","-3,708,000","-3,319,000","-3,432,000","-2,529,000","2,396,000","-8,398,000","1,182,000","-1,897,000","901,000","1,882,000","-5,126,000","2,275,000","4,701,000","-778,000","2,228,000","-634,000","-3,960,000","-780,000","5,596,000","-7,023,000","9,886,000","-2,302,000","949,000","2,228,000","8,289,000","3,532,000","-3,718,000","4,700,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"948,000","-70,689,000","33,322,000","6,529,000","31,786,000","-74,273,000","24,121,000","28,130,000","31,490,000","-84,910,000","32,189,000","28,612,000","23,689,000","-54,151,000","26,036,000","14,181,000","18,897,000","-23,633,000","10,962,000","10,498,000","10,891,000","-43,317,000","20,751,000","9,271,000","10,473,000","-37,451,000","18,289,000","3,604,000","15,336,000","-62,450,000","18,400,000","23,199,000","24,405,000","-57,169,000","33,833,000","16,740,000","11,169,000","-27,018,000","18,416,000","3,966,000","8,737,000","-36,795,000",,,"10,936,000","-20,058,000","3,973,000","10,316,000","5,056,000","-52,784,000","13,392,000","22,340,000","11,441,000","-18,838,000",,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-1,636,000","1,361,000","-2,768,000","1,215,000","-1,444,000","327,000","-8,546,000","-1,752,000","-5,978,000","4,304,000","4,016,000","583,000","-2,189,000","-2,554,000","2,407,000","372,000","-387,000","-3,753,000","1,436,000","1,149,000","-2,123,000","-828,000","-765,000","2,245,000","-559,000","10,983,000","-9,361,000","-1,256,000","-5,941,000","1,816,000","-934,000","-1,231,000","-1,289,000","5,778,000","2,493,000","-2,016,000","-1,747,000","2,459,000","13,313,000","-10,924,000","-4,230,000","4,456,000","13,969,000","-2,215,000","7,469,000","-26,402,000","23,178,000","-9,509,000","1,244,000","-8,703,000",,"-10,759,000","-8,536,000","-4,564,000",,,,,,,,,,"-9,000","2,425,000","-1,975,000","-10,660,000","-528,000","339,000","-320,000","1,337,346","-2,516,313"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,566,000","9,416,000","945,000","3,755,000","1,036,000","2,624,000","-1,590,000","966,000","-4,722,000","2,580,000","-4,712,000","-1,747,000","12,151,000","23,469,000","9,675,000","-36,365,000","6,245,000","13,580,000","8,759,000","-17,682,000","8,790,000","8,386,000","4,333,000","-12,508,000","7,399,000","6,602,000","5,512,000","-6,762,000","2,600,790","2,979,294"
			ChangeInOtherWorkingCapital,"2,650,000","4,094,000","-3,175,000","-1,551,000","3,282,000","-8,996,000","-10,161,000","-439,000","9,246,000","3,938,000","-8,935,000","7,743,000","581,000","5,335,000","-5,855,000","1,341,000","6,438,000","-4,221,000","2,677,000","-204,000","3,495,000","-3,641,000","499,000","-1,628,000","8,666,000","-8,049,000","2,466,000","-508,000","8,842,000","2,877,000","-1,396,000","711,000","2,605,000","-15,667,000","7,257,000","-331,000","-4,368,000","-8,547,000","21,008,000","-4,010,000","-4,225,000","-6,125,000","6,862,000","2,382,000","-2,031,000","2,748,000","2,254,000","1,762,000","703,000","-2,445,000",,,,"-503,000",,"86,000","2,695,000","-1,094,000","-10,834,000","926,000","-13,680,000","5,454,000",,,,,,,,,,
InvestingCashFlow,"-15,422,000","-3,316,000","-1,417,000","-4,974,000","-5,715,000","-8,037,000","-13,646,000","-4,247,000","-5,746,000","-18,395,000","-10,582,000","-9,540,000","-6,793,000","-8,087,000","-5,066,000","-3,490,000","-6,239,000","-3,767,000","-3,695,000","-5,832,000","-10,880,000","-108,541,000","-5,403,000","-24,551,000","-39,584,000","-17,098,000","96,344,000","-17,980,000","-4,792,000","-345,730,000","-12,131,000","-18,407,000","-41,075,000","-22,218,000","-36,367,000","-5,009,000","-6,507,000","-4,775,000","-8,719,000","-23,585,000","-8,234,000","-36,926,000","-4,008,000","-3,790,000","-4,326,000","-26,366,000","-26,378,000","-64,000","-1,053,000","-60,322,000","-3,796,000","-4,465,000","-6,345,000","-49,955,000","-4,520,000","-197,214,000","-32,566,000","-16,561,000","-14,753,000","-65,926,000","-7,105,000","-99,334,000","-4,040,000","-31,381,000","-26,162,000","-7,600,000","-2,655,000","-1,785,000","-15,658,000","-993,000","-2,566,612","-1,341,674"
	CashFlowFromContinuingInvestingActivities,"-15,422,000","-3,316,000","-1,417,000","-4,974,000","-5,715,000","-8,037,000","-13,646,000","-4,247,000","-5,746,000","-18,395,000","-10,582,000","-9,540,000","-6,793,000","-8,087,000","-5,066,000","-3,490,000","-6,239,000","-3,767,000","-3,695,000","-5,832,000","-10,880,000","-108,541,000","-5,403,000","-24,551,000","-39,584,000","-17,098,000","96,344,000","-17,980,000","-4,792,000","-345,730,000","-12,131,000","-18,407,000","-41,075,000","-22,218,000","-36,367,000","-5,009,000","-6,507,000","-4,775,000","-8,719,000","-23,585,000","-8,234,000","-36,926,000","-4,008,000","-3,790,000","-4,326,000","-26,366,000","-26,378,000","-64,000","-1,053,000","-60,322,000","-3,796,000","-4,465,000","-6,345,000","-49,955,000","-4,520,000","-197,214,000","-32,566,000","-16,561,000","-14,753,000","-65,926,000","-7,105,000","-99,334,000","-4,040,000","-31,381,000","-26,162,000","-7,600,000","-2,655,000","-1,785,000","-15,658,000","-993,000","-2,566,612","-1,341,674"
		CapitalExpenditureReported,"-5,549,000","-2,060,000","-1,286,000","-1,095,000","-1,108,000","-1,400,000","-1,442,000","-1,646,000","-2,262,000","-2,922,000","-2,850,000","-3,053,000","-2,316,000","-2,093,000","-2,458,000","-1,462,000","-1,421,000","-728,000","-432,000","-410,000","-263,000","-265,000","-248,000","-302,000","-284,000","-252,000","-131,000","-337,000",,,"0","0","0","0","-365,000","-149,000","-366,000","-692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-9,000,000","826,000","-1,800,000","-3,382,000","-4,644,000","-637,000","-2,369,000","-1,314,000","-3,416,000","-1,001,000","-2,463,000","-3,640,000","-4,035,000","-2,349,000","-2,274,000","-1,531,000","-3,762,000","-1,369,000","-4,263,000","-4,852,000","-8,784,000","-6,503,000","-4,564,000","-3,996,000","-3,396,000","-1,980,000","-3,531,000","-5,171,000","-3,387,000","-6,482,000","-9,230,000","-5,250,000","-6,593,000","-4,840,000","-5,842,000","-4,594,000","-6,213,000","-3,576,000","-6,402,000","-2,584,000","-6,493,000","-5,267,000","-3,466,000","-4,280,000","-2,856,000","-3,337,000","-3,809,000","-2,202,000","-1,923,000","-566,000","-1,645,000","-2,544,000","-4,829,000","-3,598,000","-2,343,000","-4,154,000","-7,794,000","-5,530,000","-7,059,000","-3,756,000","-5,072,000","-3,022,000","-3,154,000","-1,756,000","-5,600,000","-7,600,000","-2,180,000","-1,701,000","-3,292,000","-993,000","-2,566,612","-1,341,674"
			PurchaseOfPPE,"-14,158,000","-3,924,000","-1,953,000","-3,479,000","-4,802,000","-637,000","-2,394,000","-1,314,000","-3,416,000","-1,001,000","-3,216,000","-3,640,000","-4,035,000","-2,349,000","-2,274,000","-1,531,000","-3,762,000","-1,369,000","-4,263,000","-4,852,000","-8,784,000","-6,503,000","-4,564,000","-3,996,000","-3,396,000","-1,980,000","-3,531,000","-5,171,000","-3,387,000","-6,482,000","-9,230,000","-5,250,000","-6,593,000","-4,840,000","-5,842,000","-4,594,000","-6,213,000","-3,576,000","-6,402,000","-2,584,000","-6,493,000","-5,267,000","-3,466,000","-4,280,000","-2,856,000","-3,337,000","-3,809,000","-2,202,000","-1,923,000","-566,000","-1,645,000","-2,544,000","-4,829,000","-3,598,000","-2,343,000","-4,154,000","-7,794,000","-5,530,000","-7,059,000","-3,756,000","-5,072,000","-3,022,000","-3,154,000","-1,756,000","-5,600,000","-7,600,000","-2,180,000","-1,701,000","-3,292,000","-993,000","-2,566,612","-1,341,674"
			SaleOfPPE,"5,158,000","4,750,000","153,000","97,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"372,000","-2,082,000","2,340,000","0","114,000","-6,000,000","-9,399,000",,,,"0","-2,500,000","0","0","14,000","-497,000","-1,862,000","-215,000","0","-3,459,000","-140,000","-101,817,000","-446,000","-20,062,000","-35,071,000","-14,000,000","101,287,000","-776,000","-183,000","-331,807,000","-2,277,000","-303,000","-33,961,000","-17,430,000","-30,000,000","-297,000","0","0","-1,391,000","-20,696,000","-1,838,000","-31,298,000","-251,000","15,000","-995,000","-22,886,000","-22,716,000","2,249,000","48,000","-59,585,000","-3,180,000","-1,305,000","-862,000","-46,203,000","-2,410,000","-192,983,000","-24,401,000","-10,153,000","-7,694,000","-62,170,000","-2,033,000","-96,312,000","-886,000","-29,625,000",,,"0","-84,000",,,,
			PurchaseOfBusiness,"-41,108,000","-2,289,000","-38,933,000","0","114,000","-6,000,000","-9,399,000",,,,"0","-2,500,000","0","0","14,000","-497,000","-1,862,000","-215,000","0","-3,459,000","-1,639,000","-101,817,000","-446,000","-20,062,000","-35,071,000","-14,000,000","-7,200,000","-776,000","-183,000","-331,807,000","-2,277,000","-303,000","-33,961,000","-17,430,000","-30,000,000","-297,000","0","0","-1,391,000","-20,696,000","-1,838,000","-31,298,000","-1,039,000","15,000","-995,000","-22,886,000","-22,716,000","-2,001,000","48,000","-63,277,000","-3,180,000","-1,305,000","-862,000","-46,203,000",,,,,,,,,,,,,,,,,,
			SaleOfBusiness,"41,480,000","207,000",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,"0","788,000","0","0","0","0","4,250,000","0","3,692,000",,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0","0","0","0","0","0","-13,000,000",,"-347,000","-442,000","-3,645,000","-348,000","0","-234,000","-1,455,000","0","2,889,000","-1,693,000","-133,000","-145,000","-191,000","-833,000","-866,000","-300,000","-12,000,000","-638,000","-2,500,000","0","-12,854,000","-630,000","-167,000","-160,000","-188,000","-147,000","-507,000","-31,000","-305,000","97,000","-361,000",,,"-475,000","-143,000","147,000","-111,000","822,000","-171,000","1,029,000","-616,000","-654,000","-154,000",,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,"0","0","0","0","0","0","0","-13,000,000",,"-347,000","-442,000","-3,645,000","-348,000","0","-234,000","-1,455,000","0","0","-1,693,000","-133,000","-145,000","-191,000","-833,000","-866,000","-300,000","-12,000,000","-638,000","-2,500,000","0","-12,854,000","-630,000","-167,000","-160,000","-188,000","-147,000","-507,000",,,,,,,,"-143,000",,,,"-171,000","1,029,000","-616,000","-654,000","-154,000",,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-111,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"-671,000","-497,000",,,"-436,000","-486,000","-68,000","-1,472,000","-269,000","-347,000","-442,000","-3,645,000","-348,000","0","806,000","-1,455,000","1,000,000","2,889,000","-1,693,000","44,000","-145,000","-191,000","-833,000","-866,000","-981,000","304,000","-186,000","-4,941,000","-624,000","-354,000","-521,000","52,000","-160,000","31,000","72,000","-507,000",,,,,"-291,000","475,000","-475,000","-143,000",,,,,,,,,,"-77,000","-371,000","-878,000",,,,,,,,,,,,,,
FinancingCashFlow,"-18,105,000","71,387,000","-35,165,000","-30,503,000","-23,824,000","45,082,000","-53,132,000","-80,534,000","-120,038,000","214,089,000","-107,776,000","-8,139,000","-24,643,000","21,722,000","-23,549,000","-39,850,000","-32,832,000","29,541,000","-35,441,000","-28,273,000","-30,016,000","122,551,000","-36,119,000","-11,317,000","-17,567,000","-18,160,000","-131,832,000","-50,264,000","-46,088,000","138,229,000","-11,212,000","155,234,000","7,269,000","-5,121,000","-6,290,000","-12,318,000","-21,305,000","10,265,000","-34,544,000","9,022,000","-30,479,000","47,930,000","-45,968,000","-20,344,000","-32,553,000","27,396,000","-12,109,000","-23,286,000","-5,613,000","78,565,000","-84,515,000","5,184,000","-27,219,000","43,860,000","-52,437,000","158,367,000","-342,000","55,949,000","-29,144,000","48,707,000","-4,052,000","104,288,000","-13,064,000","16,613,000","5,864,000","1,980,000","-1,337,000","58,000","92,000","12,000","19,522,488","1,437"
