name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
TotalAssets,"2,280,350,000","1,484,125,000","1,422,069,000","1,373,974,000","1,294,727,000","1,232,569,000","1,277,865,000","1,284,503,000","1,198,248,000","1,095,366,000","1,086,308,000","1,069,918,000","1,030,352,000","1,021,663,000","1,094,613,000","1,085,887,000","1,040,342,000","1,037,523,000","1,068,383,000","1,041,477,000","1,018,200,000","979,974,000","984,303,000","999,539,000","968,961,000","961,309,000","960,046,000","995,857,000","952,659,000","973,065,000","981,843,000","983,334,000","953,169,000","953,613,000","934,176,000","896,985,000","871,547,000","890,322,000","878,996,000","878,905,000","867,011,000","836,087,000","855,469,000","864,575,000","883,170,000","874,709,000","861,834,000","842,517,000","835,953,000","843,805,000","857,169,000","829,897,000","799,409,000","830,200,000","878,701,000","870,083,000","823,427,000","817,679,000","836,868,000","828,858,000","776,356,000","735,334,000","733,897,000","724,538,000","698,032,000","659,715,000","640,593,000","601,455,000","560,738,011","545,136,960","532,232,844","491,195,214","488,024,208","460,248,950","468,135,260","445,928,648","417,068,326","396,401,065","394,325,468","374,162,338","345,027,249","329,612,050","335,829,810","313,530,810","297,568,417","279,479,716","277,678,920","269,725,948","257,365,176","247,300,000","240,300,000","224,000,000","203,800,000","191,600,000","186,300,000","177,600,000","162,500,000","150,800,000","151,600,000","142,500,000","132,600,000","122,500,000","119,600,000","110,500,000","99,900,000","96,600,000","94,600,000","92,200,000","86,300,000","80,300,000","79,300,000","78,400,000","71,100,000","58,300,000"
	CurrentAssets,"1,787,880,000","998,835,000","949,654,000","901,703,000","819,001,000","753,139,000","820,405,000","834,902,000","751,983,000","640,907,000","635,254,000","613,950,000","575,738,000","599,529,000","660,916,000","640,166,000","583,534,000","583,941,000","621,494,000","596,339,000","585,580,000","585,247,000","592,964,000","620,899,000","591,222,000","589,272,000","600,888,000","629,038,000","588,446,000","604,318,000","610,279,000","604,163,000","571,747,000","568,106,000","546,763,000","510,335,000","480,492,000","498,054,000","492,109,000","494,695,000","477,651,000","502,064,000","563,843,000","573,411,000","590,708,000","591,256,000","570,841,000","544,771,000","511,155,000","530,075,000","539,055,000","508,657,000","498,454,000","527,597,000","568,744,000","559,319,000","529,608,000","522,877,000","533,849,000","561,300,000","503,729,000","479,338,000","484,133,000","484,667,000","465,132,000","434,455,000","428,794,000","397,967,000","362,862,466","347,110,942","374,796,060","344,737,966","349,071,901","323,349,567","334,742,986","312,969,658","295,869,244","280,014,237","285,068,885","267,721,005","242,485,323","229,968,761","236,599,935","213,560,233","204,163,234","200,641,810","203,101,850","197,209,623","184,083,653","175,700,000","169,400,000","161,600,000","143,700,000","132,900,000","129,300,000","123,000,000","112,700,000","104,300,000","110,500,000","103,000,000","93,600,000","90,800,000","90,000,000","81,700,000","70,500,000","66,900,000","67,000,000","69,500,000","64,200,000","57,900,000","58,300,000","58,700,000","52,800,000","43,700,000"
		CashCashEquivalentsAndShortTermInvestments,"984,372,000","301,155,000","294,180,000","305,796,000","257,428,000","274,639,000","311,465,000","315,448,000","301,741,000","230,210,000","194,061,000","141,731,000","113,407,000","160,180,000","166,961,000","155,035,000","137,413,000","168,514,000","204,171,000","140,950,000","167,059,000","226,537,000","218,720,000","246,337,000","232,028,000","258,825,000","242,795,000","248,612,000","233,587,000","260,307,000","258,238,000","221,196,000","211,988,000","251,208,000","215,764,000","165,275,000","141,965,000","175,553,000","187,471,000","162,719,000","160,092,000","213,817,000","265,162,000","262,013,000","301,231,000","335,049,000","291,846,000","219,763,000","202,843,000","250,381,000","220,139,000","169,132,000","158,208,000","170,750,000","163,857,000","162,098,000","164,381,000","186,142,000","156,928,000","177,166,000","149,310,000","148,299,000","104,605,000","94,021,000","129,575,000","131,203,000","110,663,000","63,049,000","47,748,542","47,948,516","83,488,722","79,047,209","115,902,823","139,873,752","141,115,271","109,908,299","112,082,437","121,001,667","115,069,989","85,599,578","84,963,306","95,871,950","82,386,649","47,002,814","41,784,481","59,417,658","62,849,064","52,719,098","45,551,211","54,500,000","44,200,000","37,200,000","33,600,000","37,400,000","34,500,000","20,600,000","16,200,000","19,400,000","15,300,000","4,700,000","3,800,000","19,800,000","22,100,000","12,900,000","6,200,000","7,000,000","4,400,000","3,000,000","4,800,000","5,800,000","1,500,000","500,000","1,100,000","1,800,000"
			CashAndCashEquivalents,"984,372,000","301,155,000","294,180,000","305,796,000","257,428,000","274,639,000","311,465,000","315,448,000","301,741,000","230,210,000","194,061,000","141,731,000","113,407,000","160,180,000","166,961,000","155,035,000","137,413,000","168,514,000","204,171,000","140,950,000","167,059,000","226,537,000","218,720,000","246,337,000","232,028,000","258,825,000","242,795,000","248,612,000","233,587,000","260,307,000","258,238,000","221,196,000","211,988,000","251,208,000","215,764,000","165,275,000","141,965,000","175,553,000","187,471,000","162,719,000","160,092,000","213,817,000","265,162,000","262,013,000","301,231,000","335,049,000","291,846,000","219,763,000","202,843,000","250,381,000","220,139,000","169,132,000","158,208,000","170,750,000","163,857,000","162,098,000","164,381,000","186,142,000","156,928,000","177,166,000","149,310,000","148,299,000","104,605,000","94,021,000","129,575,000","131,203,000","104,360,000","53,137,000","33,909,839","30,916,357","62,093,256","34,437,611","70,446,242","95,135,885","116,665,851","89,942,479","89,976,762","103,318,056","115,069,989","85,599,578","84,963,306","95,871,950","82,386,649","47,002,814","41,784,481","59,417,658","62,849,064","52,719,098","45,551,211","54,500,000","44,200,000","37,200,000","33,600,000","37,400,000","34,500,000","20,600,000","16,200,000","19,400,000","15,300,000","4,700,000","3,800,000","19,800,000","22,100,000","12,900,000","6,200,000","7,000,000","4,400,000","3,000,000","4,800,000","5,800,000","1,500,000","500,000","1,100,000","1,800,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,303,000","9,912,000","13,838,703","17,032,159","21,395,466","44,609,598","45,456,581","44,737,867","24,449,420","19,965,820","22,105,675","17,683,611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"320,428,000","231,021,000","236,535,000","249,931,000","227,201,000","165,128,000","226,447,000","233,867,000","168,736,000","139,364,000","180,898,000","191,282,000","173,140,000","146,052,000","192,981,000","211,179,000","167,146,000","135,958,000","159,571,000","172,331,000","148,506,000","112,423,000","141,716,000","144,916,000","135,123,000","106,011,000","132,727,000","140,945,000","117,316,000","92,015,000","127,495,000","137,803,000","114,159,000","90,017,000","118,895,000","126,888,000","102,813,000","82,812,000","108,425,000","120,119,000","107,257,000","76,420,000","98,032,000","117,975,000","91,076,000","68,256,000","93,635,000","104,284,000","93,030,000","77,317,000","108,005,000","118,646,000","79,383,000","76,005,000","125,875,000","139,162,000","107,634,000","88,340,000","126,588,000","145,388,000","126,577,000","95,991,000","132,946,000","154,682,000","125,041,000","101,621,000","129,590,000","140,977,000","110,607,502","89,806,749","113,722,715","122,318,563","106,004,468","66,073,296","87,150,342","94,699,861","71,803,708","55,313,885","71,797,232","79,749,530","62,864,794","42,614,410","60,413,680","69,795,769","58,975,024","45,584,186","52,136,543","57,796,725","52,893,480","42,400,000","50,500,000","52,600,000","44,700,000","34,100,000","38,300,000","41,900,000","34,400,000","24,600,000","36,300,000","39,700,000","31,300,000","20,900,000","28,100,000","30,500,000","26,300,000","20,700,000","25,100,000","26,200,000","21,300,000","17,200,000","23,100,000","25,300,000","20,700,000","14,400,000"
			AccountsReceivable,"320,428,000","231,021,000","236,535,000","249,931,000","227,201,000","165,128,000","226,447,000","233,867,000","168,736,000","139,364,000","180,898,000","191,282,000","173,140,000","146,052,000","192,981,000","211,179,000","167,146,000","135,958,000","159,571,000","172,331,000","148,506,000","112,423,000","141,716,000","144,916,000","135,123,000","106,011,000","132,727,000","140,945,000","117,316,000","92,015,000","127,495,000","137,803,000","114,159,000","90,017,000","118,895,000","126,888,000","102,813,000","82,812,000","108,425,000","120,119,000","107,257,000","76,420,000","98,032,000","117,975,000","91,076,000","68,256,000","93,635,000","104,284,000","93,030,000","77,317,000","108,005,000","118,646,000","79,383,000","76,005,000","125,875,000","139,162,000","107,634,000","88,340,000","126,588,000","145,388,000","126,577,000","95,991,000","132,946,000","154,682,000","125,041,000","101,621,000","129,590,000","140,977,000","110,607,502","89,806,749","113,722,715","122,318,563","106,004,468","66,073,296","87,150,342","94,699,861","71,803,708","55,313,885","71,797,232","79,749,530","62,864,794","42,614,410","60,413,680","69,795,769","58,975,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"327,054,000","237,312,000","241,955,000","255,077,000","232,646,000","170,001,000","231,559,000","239,220,000","174,853,000","144,729,000","186,219,000","195,767,000","176,896,000","149,886,000","197,378,000","215,174,000","169,552,000","139,910,000","165,101,000","178,241,000","153,542,000","116,368,000","145,966,000","149,400,000","139,198,000","109,859,000","136,748,000","144,935,000","120,701,000","95,033,000","131,323,000","141,565,000","117,728,000","92,413,000","122,328,000","130,612,000","105,880,000","85,732,000","111,726,000","123,531,000","110,133,000","78,642,000","100,877,000","121,414,000","92,533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-6,626,000","-6,291,000","-5,420,000","-5,146,000","-5,445,000","-4,873,000","-5,112,000","-5,353,000","-6,117,000","-5,365,000","-5,321,000","-4,485,000","-3,756,000","-3,834,000","-4,397,000","-3,995,000","-2,406,000","-3,952,000","-5,530,000","-5,910,000","-5,036,000","-3,945,000","-4,250,000","-4,484,000","-4,075,000","-3,848,000","-4,021,000","-3,990,000","-3,385,000","-3,018,000","-3,828,000","-3,762,000","-3,569,000","-2,396,000","-3,433,000","-3,724,000","-3,067,000","-2,920,000","-3,301,000","-3,412,000","-2,876,000","-2,222,000","-2,845,000","-3,439,000","-1,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"443,448,000","443,756,000","385,512,000","310,254,000","296,640,000","283,742,000","260,054,000","265,365,000","255,720,000","251,907,000","242,730,000","266,142,000","272,459,000","276,088,000","279,503,000","258,180,000","256,552,000","252,996,000","244,476,000","265,293,000","256,271,000","232,274,000","220,207,000","218,164,000","210,787,000","195,757,000","200,282,000","212,293,000","205,312,000","216,545,000","198,420,000","219,036,000","216,529,000","197,728,000","187,255,000","196,247,000","202,341,000","204,124,000","172,021,000","185,217,000","184,068,000","180,129,000","172,142,000","166,934,000","166,966,000","152,297,000","150,713,000","150,786,000","180,684,000","163,754,000","178,237,000","190,153,000","225,568,000","251,878,000","251,647,000","232,575,000","227,855,000","218,342,000","221,318,000","210,253,000","208,797,000","217,608,000","229,703,000","218,271,000","192,741,000","181,492,000","174,783,000","179,568,000","190,048,738","192,879,318","163,860,334","130,852,748","115,290,897","106,202,713","95,059,967","97,004,974","99,634,575","93,079,620","88,959,586","92,922,483","84,496,719","82,476,299","85,952,350","88,655,208","93,635,319","85,112,695","80,284,287","78,996,134","78,380,347","72,800,000","68,900,000","65,000,000","59,600,000","56,300,000","51,700,000","55,200,000","56,800,000","55,000,000","54,300,000","53,400,000","53,700,000","42,200,000","36,000,000","34,800,000","34,300,000","34,500,000","34,500,000","36,600,000","34,200,000","31,200,000","30,300,000","29,900,000","27,700,000","24,200,000"
