name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013
OperatingCashFlow,"117,154,000","7,077,000","50,557,000","22,272,000","37,248,000","30,918,000","60,902,000","52,055,000","53,636,000","15,026,000","30,940,000","17,239,000","31,495,000","25,336,000","32,637,000","28,145,000","29,936,000","22,704,000","19,819,000","22,122,000","24,185,000","15,576,000","14,562,000","15,491,000","13,426,000","2,112,000","7,769,000","11,480,000","5,521,000","1,771,000","4,467,000","4,229,000","4,887,000","1,463,000","5,578,000","5,313,000","4,039,000","3,085,000"
	CashFlowFromContinuingOperatingActivities,"117,154,000","7,077,000","50,557,000","22,272,000","37,248,000","30,918,000","60,902,000","52,055,000","53,636,000","15,026,000","30,940,000","17,239,000","31,495,000","25,336,000","32,637,000","28,145,000","29,936,000","22,704,000","19,819,000","22,122,000","24,185,000","15,576,000","14,562,000","15,491,000","13,426,000","2,112,000","7,769,000","11,480,000","5,521,000","1,771,000","4,467,000","4,229,000","4,887,000","1,463,000","5,578,000","5,313,000","4,039,000","3,085,000"
		NetIncomeFromContinuingOperations,"-55,313,000","-13,639,000","-32,818,000","-5,038,000","-3,818,000","-2,615,000","5,367,000","1,789,000","-148,000","1,826,000","-190,000","-21,334,000","19,366,000","41,822,000","13,119,000","15,686,000","22,517,000","22,577,000","5,905,000","10,482,000","16,946,000","14,029,000","4,062,000","6,008,000","8,233,000","8,073,000","3,128,000","4,087,000","4,421,000","4,977,000","1,371,000","3,049,000","3,028,000","2,718,000","-4,717,000","1,978,000","2,222,000","1,750,000"
		OperatingGainsLosses,"-23,151,000",,"-1,672,000",,,,,,,,"2,152,000",,,,"89,000",,,,,,,,,,,,,,,,"24,000","0","0","735,000","5,868,000",,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"89,000",,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,000","0","0","735,000","5,868,000",,,
			EarningsLossesFromEquityInvestments,"-23,151,000",,,,,,,,,,"2,152,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"144,906,000","39,486,000","38,824,000","33,545,000","33,051,000","31,768,000","30,419,000","29,379,000","28,599,000","27,507,000","26,561,000","19,069,000","4,949,000","4,773,000","4,687,000","4,582,000","4,396,000","4,520,000","4,810,000","4,006,000","3,654,000","3,482,000","3,643,000","3,418,000","3,178,000","2,947,000","2,871,000","2,065,000","1,915,000","1,750,000","1,703,000","1,544,000","1,392,000","1,251,000","1,130,000","1,151,000","1,009,000","980,000"
			DepreciationAndAmortization,"144,906,000","39,486,000","38,824,000","33,545,000","33,051,000","31,768,000","30,419,000","29,379,000","28,599,000","27,507,000","26,561,000","19,069,000","4,949,000","4,773,000","4,687,000","4,582,000","4,396,000","4,520,000","4,810,000","4,006,000","3,654,000","3,482,000","3,643,000","3,418,000","3,178,000","2,947,000","2,871,000","2,065,000","1,915,000","1,750,000","1,703,000","1,544,000","1,392,000","1,251,000","1,130,000","1,151,000","1,009,000","980,000"
		DeferredTax,"-31,143,000","-4,470,000","-14,665,000","-4,714,000","-7,294,000","3,243,000","-4,159,000","-405,000","-4,354,000","3,786,000","2,975,000","-7,178,000","326,000","7,542,000","14,000","-1,957,000","362,000","1,989,000","-787,000","394,000","1,481,000","3,218,000","-1,011,000","-1,142,000","-772,000","34,000","-673,000","-372,000","-1,131,000","-2,000","-433,000","179,000","895,000","952,000","-118,000","1,256,000","1,350,000","1,064,000"
			DeferredIncomeTax,"-31,143,000","-4,470,000","-14,665,000","-4,714,000","-7,294,000","3,243,000","-4,159,000","-405,000","-4,354,000","3,786,000","2,975,000","-7,178,000","326,000","7,542,000","14,000","-1,957,000","362,000","1,989,000","-787,000","394,000","1,481,000","3,218,000","-1,011,000","-1,142,000","-772,000","34,000","-673,000","-372,000","-1,131,000","-2,000","-433,000","179,000","895,000","952,000","-118,000","1,256,000","1,350,000","1,064,000"
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0"
