name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
OperatingCashFlow,"-4,516,000","-41,006,000","5,332,000","19,978,000","11,180,000","19,807,000","44,487,000","104,909,000","85,087,000","18,924,000","35,561,000","87,151,000","41,887,000","13,643,000","55,392,000","54,314,000","64,156,000","-10,415,000","27,744,000","47,196,000","66,082,000","-5,040,000","45,827,000","60,043,000","42,052,000","6,267,000","26,210,000","64,119,000","57,129,000","21,225,000","38,647,000","64,244,000","47,130,000","-8,810,000","33,103,000","48,891,000","30,819,000","-12,831,000","30,539,000","41,499,000","21,539,000","1,753,000","14,837,000","15,489,000","44,748,000","-2,314,000","14,306,000","26,364,000","30,724,000","-3,564,000","17,017,000","16,833,000","31,591,000","124,000","12,671,000","6,196,000","10,959,000","10,016,000","30,069,000","10,341,000","15,515,000","-2,131,000","5,552,000","14,204,000","-8,853,000","18,074,000","7,241,000","7,555,000","9,724,000","4,321,000","4,163,000","3,155,000","9,185,000","2,770,000","7,746,000","14,549,000","-2,217,000","-437,000","2,225,000","7,406,000","6,604,000","-2,415,000","4,380,000","1,766,000","10,101,000","3,031,000","2,487,000","6,877,000","5,050,000","2,922,000","4,100,000","6,600,000","4,000,000","-900,000","4,900,000","8,500,000","10,000,000","-1,000,000","9,400,000","5,500,000","100,000","-8,000,000","7,400,000","5,700,000","4,100,000","-1,400,000"
	CashFlowFromContinuingOperatingActivities,"-4,516,000","-41,006,000","5,332,000","19,978,000","11,180,000","19,807,000","44,487,000","104,909,000","85,087,000","18,924,000","35,561,000","87,151,000","41,887,000","13,643,000","55,392,000","54,314,000","64,156,000","-10,415,000","27,744,000","47,196,000","66,082,000","-5,040,000","45,827,000","60,043,000","42,052,000","6,267,000","26,210,000","64,119,000","57,129,000","21,225,000","38,647,000","64,244,000","47,130,000","-8,810,000","33,103,000","48,891,000","30,819,000","-12,831,000","30,539,000","41,499,000","21,539,000","1,753,000","14,837,000","15,489,000","44,748,000","-2,314,000","14,306,000","26,364,000","30,724,000","-3,564,000","17,017,000","16,833,000","31,591,000","124,000","12,671,000","6,196,000","10,959,000","10,016,000","30,069,000","10,341,000","15,515,000","-2,131,000","5,552,000","14,204,000","-8,853,000","18,074,000","7,241,000","7,555,000","9,724,000","4,321,000","4,163,000","3,155,000","9,185,000","2,770,000","7,746,000","14,549,000","-2,217,000","-437,000","2,225,000","7,406,000","6,604,000","-2,415,000","4,380,000","1,766,000","10,101,000","3,031,000","2,487,000","6,877,000","5,050,000","2,922,000","4,100,000","6,600,000","4,000,000","-900,000","4,900,000","8,500,000","10,000,000","-1,000,000","9,400,000","5,500,000","100,000","-8,000,000","7,400,000","5,700,000","4,100,000","-1,400,000"
		NetIncomeFromContinuingOperations,"-52,967,000","-1,955,000","-51,785,000","-58,422,000","59,195,000","65,565,000","32,817,000","80,768,000","60,141,000","18,234,000","13,762,000","44,729,000","27,856,000","23,694,000","21,811,000","38,007,000","23,535,000","9,310,000","30,530,000","33,683,000","29,125,000","5,711,000","22,166,000","31,530,000","26,621,000","7,032,000","16,115,000","38,624,000","29,932,000","13,743,000","19,074,000","37,926,000","25,428,000","8,315,000","18,079,000","25,686,000","19,715,000","6,912,000",,,,,,,,"3,959,000","12,166,000","15,446,000","16,270,000","6,260,000","7,460,000","10,374,000","11,918,000","1,366,000","3,597,000","-295,000","8,525,000","-3,739,000","6,755,000","3,177,000","6,791,000","5,768,000","2,477,000","5,908,000","7,986,000","1,821,000","2,266,000","4,187,000","5,143,000","3,963,000","2,844,000","3,024,000","5,363,000","1,271,000","3,617,000","3,988,000","3,062,000","-109,000","2,069,000","362,000","4,802,000","1,320,000","-3,087,000","2,755,000","4,716,000","3,449,000","1,887,000","2,236,000","3,543,000","3,573,000","1,500,000","2,800,000","3,600,000","3,200,000","900,000","2,600,000","2,300,000","2,100,000","1,300,000","3,300,000","1,400,000","1,600,000","1,100,000","2,300,000","2,400,000","2,600,000"
		OperatingGainsLosses,"-160,000","21,000","-15,000","-52,000","-114,000","-36,000","-466,000","-212,000","1,881,000","1,807,000","422,000","-1,444,000","763,000","1,130,000","19,000","19,000","-117,000","143,000","193,000","549,000","-5,000","27,000","-798,000","-48,000","208,000","303,000","173,000","3,000","4,000","335,000","343,000","20,000",,,"133,000","139,000","-155,000","345,000","-31,000","67,000","-2,000","20,000","1,000","0","76,000","41,000","29,000","40,000","-6,000","1,000","26,000",,,,"94,000","25,000",,,"3,363,000","1,341,000","-1,518,000","-2,000","3,208,000","-2,459,000","-19,902,000","22,347,000","1,993,000","158,000","200,000","449,000","1,024,000","27,000","270,000","87,000","18,000","-95,000","1,000","22,000","-1,310,000","1,000","449,000","-85,000","-143,000","-44,000","30,000","-32,000","-531,000","-184,000","-232,000","-69,000","-400,000",,,,"-100,000","300,000","1,500,000","100,000","-500,000","100,000",,,"1,200,000","200,000","500,000","100,000"
			GainLossOnSaleOfPPE,"-160,000","21,000","-15,000","-52,000","-114,000","-36,000","-466,000","-212,000","39,000","0","422,000","345,000","-167,000","271,000","19,000","19,000","-117,000","143,000","193,000","549,000","-5,000","27,000","-888,000","42,000","208,000","303,000","173,000","3,000","4,000","335,000","343,000","20,000","71,000","0","133,000","139,000","-155,000","345,000","-31,000","67,000","-2,000","20,000","1,000","0","76,000","41,000","29,000","40,000","-6,000","1,000","26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"74,734,000","19,634,000","19,143,000","18,779,000","17,178,000","16,996,000","16,720,000","16,353,000","16,639,000","15,945,000","14,430,000","15,752,000","13,226,000","12,863,000","13,108,000","12,849,000","13,191,000","12,820,000","12,884,000","12,756,000","12,892,000","12,724,000","12,252,000","12,832,000","12,444,000","12,029,000","11,308,000","11,122,000","10,143,000","10,312,000","10,148,000","9,599,000","8,196,000","7,195,000","7,418,000","7,022,000","6,365,000","5,098,000","5,320,000","5,255,000","4,902,000","4,731,000","5,464,000","4,363,000","4,505,000","4,460,000","4,594,000","4,374,000","4,254,000","4,205,000","4,240,000","3,696,000","4,786,000","4,197,000","4,214,000","3,726,000","2,584,000","1,979,000","1,950,000","1,765,000","1,553,000","1,386,000","1,390,000","1,277,000","1,193,000","1,131,000","1,323,000","1,139,000","1,079,000","980,000","1,169,000","1,330,000","1,275,000","1,251,000","2,874,000","1,444,000","1,405,000","1,383,000","1,654,000","1,618,000","1,506,000","1,373,000","1,709,000","1,679,000","1,649,000","1,621,000","1,728,000","1,661,000","1,576,000","1,477,000","1,600,000","1,400,000","1,500,000","1,400,000","1,300,000","1,300,000","1,400,000","1,200,000","1,500,000","1,100,000","900,000","1,000,000","1,100,000","800,000","600,000","500,000"
			DepreciationAndAmortization,"74,734,000","19,634,000","19,143,000","18,779,000","17,178,000","16,996,000","16,720,000","16,353,000","16,639,000","15,945,000","14,430,000","15,752,000","13,226,000","12,863,000","13,108,000","12,849,000","13,191,000","12,820,000","12,884,000","12,756,000","12,892,000","12,724,000","12,252,000","12,832,000","12,444,000","12,029,000","11,308,000","11,122,000","10,143,000","10,312,000","10,148,000","9,599,000","8,196,000","7,195,000","7,418,000","7,022,000","6,365,000","5,098,000","5,320,000","5,255,000","4,902,000","4,731,000","5,464,000","4,363,000","4,505,000","4,460,000","4,594,000","4,374,000","4,254,000","4,205,000","4,240,000","3,696,000","4,786,000","4,197,000","4,214,000","3,726,000","2,584,000","1,979,000","1,950,000","1,765,000","1,553,000","1,386,000","1,390,000","1,277,000","1,193,000","1,131,000","1,323,000","1,139,000","1,079,000","980,000","1,169,000","1,330,000","1,275,000","1,251,000","2,874,000","1,444,000","1,405,000","1,383,000","1,654,000","1,618,000","1,506,000","1,373,000","1,709,000","1,679,000","1,649,000","1,621,000","1,728,000","1,661,000","1,576,000","1,477,000","1,600,000","1,400,000","1,500,000","1,400,000","1,300,000","1,300,000","1,400,000","1,200,000","1,500,000","1,100,000","900,000","1,000,000","1,100,000","800,000","600,000","500,000"
		DeferredTax,"-9,769,000","21,000","4,145,000","-9,331,000","-4,604,000","4,565,000","3,495,000","1,753,000","10,028,000","2,379,000","-6,643,000","7,764,000","5,254,000","1,029,000","1,532,000","12,043,000","597,000","178,000","-18,861,000","-3,606,000","-92,000","117,000","2,779,000","4,089,000","1,024,000","351,000","7,998,000","-2,874,000","1,867,000","-5,000","15,193,000","258,000","-4,000","-97,000","11,743,000","95,000","0","-208,000","1,951,000","115,000",,,"-674,000","-79,000",,,"3,388,000","1,037,000",,,"1,385,000","0",,,,,,,,,,,,,,,"672,000",,,,"-478,000","-3,000","-20,000","52,000","1,193,000","1,030,000",,,"-1,143,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-9,769,000","21,000","4,145,000","-9,331,000","-4,604,000","4,565,000","3,495,000","1,753,000","10,028,000","2,379,000","-6,643,000","7,764,000","5,254,000","1,029,000","1,532,000","12,043,000","597,000","178,000","-18,861,000","-3,606,000","-92,000","117,000","2,779,000","4,089,000","1,024,000","351,000","7,998,000","-2,874,000","1,867,000","-5,000","15,193,000","258,000","-4,000","-97,000","11,743,000","95,000","0","-208,000","1,951,000","115,000",,,"-674,000","-79,000",,,"3,388,000","1,037,000",,,"1,385,000","0",,,,,,,,,,,,,,,"672,000",,,,"-478,000","-3,000","-20,000","52,000","1,193,000","1,030,000",,,"-1,143,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"18,131,000","41,000","2,928,000","14,158,000","1,052,000","179,000","1,412,000","812,000","657,000","2,073,000","660,000","54,000","242,000","0","98,000","12,000","497,000","47,000","776,000","153,000","1,518,000","4,000","605,000","-115,000","15,000","-33,000","193,000","279,000","-7,000","-42,000","24,000","1,617,000","-55,000","175,000","327,000","1,231,000","-3,000","31,000","208,000","0","0","0","644,000","0","0","22,000","300,000","0","2,000","-2,000","460,000","5,000","31,000","553,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
