name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,12/31/2006
			ReceivablesAdjustmentsAllowances,"-16,524,000","-14,588,000","-13,798,000","-13,345,000","-13,664,000","-15,386,000",,,"-10,608,000","-23,777,000","-25,252,000","-25,586,000","-14,028,000","-16,604,000","-12,457,000","-9,287,000","-12,173,000","-12,027,000","-13,211,000","-12,541,000","-11,371,000","-13,400,000","-13,817,000","-13,030,000","-13,772,000","-12,485,000","-13,543,000","-13,239,000","-13,796,000","-14,188,000","-14,649,000","-14,766,000","-14,368,000","-13,237,000","-14,806,000","-15,403,000","-16,051,000","-16,894,000",,,,,,,,,,,,,,,,,,,,,,
		Inventory,"110,001,000","103,084,000","103,233,000","96,227,000","95,632,000","97,992,000","93,751,000","83,559,000","88,446,000","79,621,000","83,397,000","73,345,000","76,114,000","75,379,000","70,061,000","81,388,000","85,995,000","83,595,000","91,232,000","91,265,000","79,422,000","72,444,000","73,789,000","72,392,000","70,136,000","67,010,000","73,956,000","70,568,000","71,069,000","62,963,000","68,582,000","63,958,000","64,622,000","66,084,000","73,567,000","77,390,000","87,554,000","84,348,000","74,122,000","76,654,000","97,621,000","68,707,000","99,655,000","95,324,000","30,063,000","30,433,000","43,646,000","38,049,000","55,355,000","53,014,000","33,563,000","47,995,000","39,615,000","46,493,000","51,048,000","59,496,000","36,417,000","21,043,000","6,446,000","5,657,000"
			RawMaterials,"18,720,000","13,778,000","11,178,000","7,546,000","5,308,000","4,564,000","6,357,000","6,508,000","8,399,000","4,240,000","5,441,000","3,901,000","6,473,000","4,856,000","6,266,000","6,291,000","6,265,000","5,484,000","6,901,000","7,407,000","7,936,000","7,361,000","7,697,000","7,719,000","9,117,000","9,042,000","7,852,000","8,527,000","7,863,000","6,192,000","6,828,000","6,203,000","8,440,000","8,658,000","13,782,000","16,866,000","13,353,000","19,041,000","14,510,000","13,077,000","17,482,000","11,212,000","18,143,000","23,743,000","8,567,000","6,819,000","14,406,000","15,547,000","13,284,000","16,647,000","23,797,000","28,081,000","14,610,000","16,756,000","17,253,000","31,694,000","11,981,000",,,
			WorkInProcess,"10,365,000","11,705,000","8,713,000","7,957,000","7,054,000","8,280,000","9,197,000","7,553,000","9,421,000","6,979,000","10,869,000","8,933,000","12,093,000","13,901,000","7,409,000","8,691,000","7,703,000","7,442,000","9,638,000","13,166,000","6,724,000","6,286,000","9,107,000","8,477,000","8,153,000","5,129,000","9,463,000","9,159,000","10,238,000","7,733,000","9,719,000","8,509,000","5,553,000","7,069,000","7,950,000","8,372,000","12,646,000","7,767,000","11,713,000","10,581,000","9,583,000","8,457,000","20,838,000","16,591,000","5,890,000","2,530,000","3,166,000","2,967,000","5,639,000","3,379,000","13,312,000","14,820,000","13,844,000","15,168,000","10,531,000","10,298,000","7,479,000","76,000",,
			FinishedGoods,"80,916,000","77,601,000","83,342,000","80,724,000","83,270,000","85,148,000","78,197,000","69,498,000","70,626,000","68,402,000","67,087,000","60,511,000","57,548,000","56,622,000","56,386,000","66,406,000","72,027,000","70,669,000","74,693,000","70,692,000","64,762,000","58,797,000","56,985,000","56,196,000","52,866,000","52,839,000","56,641,000","52,882,000","52,968,000","49,038,000","52,035,000","49,246,000","50,629,000","50,357,000","51,835,000","52,152,000","61,555,000","57,540,000","47,899,000","52,996,000","70,556,000","49,038,000","60,674,000","54,990,000","15,606,000","21,084,000","26,074,000","19,535,000","36,432,000","32,988,000","3,318,000","10,967,000","15,843,000","17,814,000","24,290,000","18,081,000","17,210,000","6,466,000",,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,674,000",,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,864,000","-5,873,000","-4,682,000","-3,245,000","-1,026,000","-577,000","-253,000","-173,000",,
		PrepaidAssets,"59,957,000","57,287,000","61,499,000","63,806,000","57,221,000","55,381,000","51,945,000","47,614,000","52,380,000","67,014,000","63,210,000","65,589,000","66,119,000","61,177,000","56,149,000","58,911,000","59,751,000","54,533,000","53,536,000","52,857,000","45,604,000","57,919,000","61,489,000","58,334,000","60,287,000","56,949,000","63,776,000","63,566,000","68,814,000","67,164,000","56,898,000","57,506,000","60,149,000","55,400,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,451,000","2,156,000"
		CurrentDeferredAssets,,,,,,,"12,578,000","16,380,000","14,290,000",,,,,,,,,,,,,,,,,,"95,525,000","96,245,000","78,503,000","87,208,000","70,150,000","69,603,000","69,735,000","69,633,000","20,583,000","25,757,000","25,824,000","23,317,000","37,992,000","38,175,000","38,340,000","23,492,000","17,090,000","16,222,000","4,994,000","0","5,451,000","7,091,000","7,698,000","5,053,000","11,715,000","12,123,000","14,002,000","9,484,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,525,000","96,245,000","78,503,000","87,208,000","70,150,000","69,603,000","69,735,000","69,633,000","20,583,000","25,757,000","25,824,000","23,317,000","37,992,000","38,175,000","38,340,000","23,492,000","17,090,000","16,222,000","4,994,000","0","5,451,000","7,091,000","7,698,000","5,053,000","11,715,000","12,123,000","14,002,000","9,484,000",,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","5,866,000",,,,,,,"97,000","145,000","37,814,000","213,191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"21,652,000","21,124,000","24,173,000","26,656,000","31,064,000","30,836,000","27,371,000","24,681,000","23,823,000","22,213,000","17,382,000","19,857,000","24,508,000","18,539,000","17,222,000","15,889,000","13,163,000","91,574,000","12,746,000","12,035,000","12,495,000","10,862,000","54,993,000","10,429,000","12,501,000","16,723,000","12,623,000","8,717,000","7,542,000","7,699,000","9,838,000","11,255,000","11,277,000","29,930,000","70,552,000","75,491,000","71,822,000","66,201,000","106,652,000","67,507,000","67,673,000","76,284,000","118,492,000","106,302,000","117,503,000","92,890,000","27,855,000","33,887,000","20,577,000","18,997,000","18,758,000","36,482,000","27,282,000","17,230,000","30,252,000","46,354,000","30,831,000","23,290,000","656,000","337,000"
	TotalNonCurrentAssets,"4,236,750,000","4,118,307,000","4,227,910,000","4,270,523,000","4,254,406,000","4,165,266,000","4,135,508,000","4,148,668,000","4,192,429,000","4,318,084,000","4,103,664,000","5,074,483,000","5,101,250,000","5,080,445,000","5,038,255,000","4,988,880,000","5,079,468,000","5,034,463,000","5,121,204,000","5,035,165,000","4,995,610,000","5,285,572,000","5,259,848,000","5,215,535,000","5,186,891,000","5,107,103,000","5,031,490,000","5,053,656,000","4,946,491,000","4,925,907,000","4,840,716,000","4,789,092,000","4,789,356,000","4,345,837,000","4,289,354,000","4,222,992,000","4,329,919,000","4,385,584,000","4,389,405,000","4,360,541,000","4,276,198,000","4,236,000,000","4,279,703,000","4,804,992,000","2,341,333,000","2,306,553,000","2,149,070,000","2,156,075,000","2,174,049,000","2,104,210,000","2,051,494,000","1,803,487,000","1,648,126,000","1,675,273,000","2,342,128,000","2,573,056,000","2,277,390,000","650,156,000","7,602,000","5,237,000"
		NetPPE,"2,527,123,000","2,487,483,000","2,514,819,000","2,563,584,000","2,552,518,000","2,518,616,000","2,501,667,000","2,525,707,000","2,548,337,000","2,642,780,000","2,556,420,000","3,443,437,000","3,479,051,000","3,414,908,000","3,442,537,000","3,396,616,000","3,461,004,000","3,465,471,000","3,530,459,000","3,451,362,000","3,425,548,000","3,669,303,000","3,628,379,000","3,569,168,000","3,527,450,000","3,412,990,000","3,320,222,000","3,304,870,000","3,249,081,000","3,194,793,000","3,080,911,000","3,027,697,000","3,004,534,000","2,546,377,000","2,529,575,000","2,525,031,000","2,586,173,000","2,612,284,000","2,571,130,000","2,539,804,000","2,509,702,000","2,453,546,000","2,305,073,000","2,247,150,000","1,276,352,000","1,263,303,000","1,265,276,000","1,251,554,000","1,229,016,000","1,233,185,000","1,166,255,000","1,183,822,000","1,163,764,000","1,182,048,000","1,455,957,000","1,477,537,000","1,494,993,000","213,837,000","3,877,000","1,585,000"
			GrossPPE,"3,656,835,000","5,844,023,000","3,577,465,000","3,599,445,000","3,553,636,000","5,443,415,000","3,424,601,000","3,410,254,000","3,392,963,000","5,105,696,000","4,912,177,000","6,660,067,000","6,560,292,000","6,355,140,000","6,256,705,000","6,074,713,000","6,256,090,000","6,126,600,000","6,082,137,000","6,113,259,000","6,149,597,000","7,076,773,000","6,932,093,000","6,771,554,000","6,625,253,000","6,411,064,000","6,231,045,000","6,138,043,000","5,976,779,000","6,094,146,000","5,885,773,000","5,731,260,000","5,602,774,000","5,046,266,000","4,939,987,000","4,987,530,000","4,947,431,000","4,952,494,000","4,818,652,000","4,705,332,000","4,602,172,000","4,457,421,000","4,237,030,000","4,107,154,000","3,083,934,000","3,029,593,000","2,989,936,000","2,931,178,000","2,870,496,000","2,842,262,000","2,733,762,000","2,707,718,000","2,658,733,000","2,629,619,000","2,843,044,000","2,803,132,000","2,767,798,000","246,694,000","3,877,000","1,585,000"
				Properties,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0","0","0",,"0",,,,"0",,,,"0","0","0","0","0",,
				LandAndImprovements,,"28,938,000",,,,"29,055,000",,,,"28,943,000","28,914,000","33,600,000","33,579,000","33,606,000","33,603,000","33,641,000","33,743,000","33,713,000","33,682,000","33,640,000","33,559,000","42,363,000","42,453,000","42,428,000","42,467,000","41,457,000","41,458,000","41,478,000","42,885,000","42,826,000","42,862,000","42,574,000","42,573,000","42,850,000","42,849,000","42,863,000","42,579,000","42,312,000",,,,"41,516,000","41,530,000","41,252,000",,"28,240,000",,,,"28,301,000",,,,"28,267,000","31,517,000","30,066,000","30,033,000","2,509,000",,
				BuildingsAndImprovements,,"115,537,000",,,,"115,335,000",,,,"113,938,000","113,494,000","174,260,000","174,262,000","174,227,000","184,847,000","184,932,000","185,401,000","185,148,000","184,511,000","184,329,000","181,637,000","370,980,000","370,417,000","368,830,000","370,450,000","367,947,000","369,940,000","369,954,000","376,333,000","375,920,000","380,810,000","380,758,000","379,784,000","377,208,000","375,322,000","373,704,000","365,548,000","363,338,000",,,,"350,041,000","309,541,000","287,179,000",,"232,208,000",,,,"226,964,000",,,,"217,676,000","212,920,000","211,521,000","199,717,000","17,482,000",,
				MachineryFurnitureEquipment,,"911,474,000",,,,"887,086,000",,,,"855,274,000","807,142,000","830,040,000","826,622,000","812,566,000","772,335,000","758,588,000","748,497,000","736,533,000","680,428,000","656,621,000","636,114,000","1,372,158,000","1,329,692,000","1,292,190,000","1,268,237,000","1,254,325,000","1,231,416,000","1,245,093,000","1,226,213,000","1,223,807,000","1,213,694,000","1,192,990,000","1,174,244,000","1,157,325,000","1,146,020,000","1,131,777,000","1,088,092,000","1,064,071,000",,,,"3,349,378,000","2,966,380,000","2,942,132,000",,"791,247,000",,,,"756,827,000",,,,"2,098,083,000","2,295,500,000","2,223,340,000","1,634,412,000","41,292,000",,
				OtherProperties,"2,335,193,000","4,629,515,000","3,048,721,000","3,083,718,000","3,047,697,000","4,312,223,000","3,424,601,000","3,410,254,000","3,015,594,000","4,054,555,000","3,574,438,000","5,253,822,000","5,193,486,000","5,027,715,000","4,965,278,000","4,748,529,000","4,974,853,000","4,910,986,000","4,418,454,000","4,574,273,000","4,445,363,000","3,852,460,000","3,826,959,000","3,683,383,000","3,658,577,000","3,635,068,000","3,628,032,000","3,603,565,000","3,573,681,000","3,814,404,000","3,781,182,000","3,753,222,000","3,723,716,000","3,258,832,000","3,222,325,000","3,332,974,000","3,341,391,000","3,027,587,000",,,,,,,,"1,584,800,000",,,,"1,558,680,000",,,,,,,"551,628,000",,,
				ConstructionInProgress,"1,321,642,000","158,559,000","528,744,000","515,727,000","505,939,000","99,716,000",,,"377,369,000","52,986,000","388,189,000","368,345,000","332,343,000","307,026,000","300,642,000","349,023,000","313,596,000","260,220,000","765,062,000","664,396,000","852,924,000","1,438,812,000","1,362,572,000","1,384,723,000","1,285,522,000","1,112,267,000","960,199,000","877,953,000","757,667,000","637,189,000","467,225,000","361,716,000","282,457,000","210,051,000","153,471,000","106,212,000","109,821,000","455,186,000",,,,"716,486,000","919,579,000","836,591,000",,"393,098,000",,,,"271,490,000",,,,"285,593,000","303,107,000","338,205,000","352,008,000","185,411,000",,
			AccumulatedDepreciation,"-1,129,712,000","-3,356,540,000","-1,062,646,000","-1,035,861,000","-1,001,118,000","-2,924,799,000","-922,934,000","-884,547,000","-844,626,000","-2,462,916,000","-2,355,757,000","-3,216,630,000","-3,081,241,000","-2,940,232,000","-2,814,168,000","-2,678,097,000","-2,795,086,000","-2,661,129,000","-2,551,678,000","-2,661,897,000","-2,724,049,000","-3,407,470,000","-3,303,714,000","-3,202,386,000","-3,097,803,000","-2,998,074,000","-2,910,823,000","-2,833,173,000","-2,727,698,000","-2,899,353,000","-2,804,862,000","-2,703,563,000","-2,598,240,000","-2,499,889,000","-2,410,412,000","-2,462,499,000","-2,361,258,000","-2,340,210,000","-2,247,522,000","-2,165,528,000","-2,092,470,000","-2,003,875,000","-1,931,957,000","-1,860,004,000","-1,807,582,000","-1,766,290,000","-1,724,660,000","-1,679,624,000","-1,641,480,000","-1,609,077,000","-1,567,507,000","-1,523,896,000","-1,494,969,000","-1,447,571,000","-1,387,087,000","-1,325,595,000","-1,272,805,000","-32,857,000",,
		GoodwillAndOtherIntangibleAssets,"1,144,480,000","1,119,537,000","1,121,927,000","1,123,590,000","1,122,306,000","1,125,453,000","1,116,945,000","1,115,275,000","1,110,706,000","1,116,844,000","963,550,000","1,034,703,000","1,038,976,000","1,044,058,000","1,077,680,000","1,084,112,000","1,095,994,000","1,100,064,000","1,112,365,000","1,114,799,000","1,122,799,000","1,143,717,000","1,157,207,000","1,167,423,000","1,175,691,000","1,187,095,000","1,202,508,000","1,227,783,000","1,243,179,000","1,274,670,000","1,298,009,000","1,307,160,000","1,328,693,000","1,350,112,000","1,328,097,000","1,349,885,000","1,397,816,000","1,418,132,000","1,449,825,000","940,117,000","1,439,636,000","1,469,280,000","1,528,390,000","1,564,238,000","230,389,000","235,261,000","126,832,000","204,980,000","213,286,000","221,623,000","229,960,000","238,297,000","176,824,000","185,143,000","506,745,000","445,782,000","454,076,000","320,074,000","2,597,000","2,818,000"
			Goodwill,"535,394,000","511,086,000","511,266,000","511,886,000","510,945,000","511,597,000","508,660,000","509,054,000","509,315,000","506,953,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","504,173,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","510,630,000","504,173,000","504,173,000","504,173,000","507,924,000","507,924,000","507,924,000","507,924,000","514,536,000","520,994,000","526,680,000","533,018,000","539,955,000","530,529,000",,,,,,,,,,"0","247,053,000","247,856,000","247,856,000","248,428,000",,
			OtherIntangibleAssets,"609,086,000","608,451,000","610,661,000","611,704,000","611,361,000","613,856,000","608,285,000","606,221,000","601,391,000","609,891,000","459,377,000","530,530,000","534,803,000","539,885,000","573,507,000","579,939,000","591,821,000","595,891,000","608,192,000","610,626,000","618,626,000","633,087,000","646,577,000","656,793,000","665,061,000","676,465,000","691,878,000","717,153,000","732,549,000","764,040,000","787,379,000","802,987,000","824,520,000","845,939,000","820,173,000","841,961,000","889,892,000","910,208,000","935,289,000","419,123,000","912,956,000","936,262,000","988,435,000","1,033,709,000","230,389,000","235,261,000","126,832,000","204,980,000","213,286,000","221,623,000","229,960,000","238,297,000","176,824,000","185,143,000","259,692,000","197,926,000","206,220,000","71,646,000",,
		InvestmentsAndAdvances,"350,318,000","297,747,000","351,884,000","340,688,000","347,615,000","284,937,000","284,238,000","275,873,000","298,147,000","325,405,000","225,908,000","225,582,000","227,828,000","262,473,000","160,669,000","156,022,000","173,601,000","161,427,000","165,290,000","174,067,000","165,992,000","197,219,000","202,272,000","202,023,000","208,744,000","209,264,000","214,431,000","226,668,000","158,213,000","159,962,000","167,518,000","159,600,000","165,523,000","169,771,000","168,894,000","175,697,000","179,571,000","183,211,000","205,089,000","140,549,000","171,302,000","164,725,000","298,560,000","853,827,000","770,262,000","743,014,000","630,569,000","628,426,000","673,935,000","580,022,000","593,262,000","327,219,000","185,642,000","159,563,000",,,,,,
			LongTermEquityInvestment,"89,511,000",,"149,799,000","147,868,000","151,545,000",,,,,,"225,908,000","225,582,000","227,828,000","262,473,000","160,669,000","156,022,000","173,601,000","161,427,000","165,290,000","174,067,000","165,992,000","197,219,000","202,272,000","202,023,000","208,744,000","209,264,000","214,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"260,807,000",,"202,085,000","192,820,000","196,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"141,307,000",,"91,636,000","86,636,000","93,987,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"119,500,000",,"110,449,000","106,184,000","102,083,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,"297,747,000",,,,"284,937,000","284,238,000","275,873,000","298,147,000","325,405,000",,,,,,,,,,,,,,,,,,"226,668,000","158,213,000","159,962,000","167,518,000","159,600,000","165,523,000","169,771,000","168,894,000","175,697,000","179,571,000","183,211,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"76,536,000","77,920,000","92,888,000","92,818,000","92,748,000","92,680,000","94,116,000","93,705,000","93,299,000","92,892,000","93,321,000","96,733,000","95,889,000","95,114,000","94,503,000","93,893,000","93,287,000","92,687,000","92,133,000","91,579,000","91,029,000","90,586,000","90,359,000","91,376,000","91,171,000","90,966,000","90,793,000","90,620,000","90,449,000","90,241,000","90,632,000","90,356,000","90,083,000","89,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"87,911,000","90,124,000","91,490,000","96,698,000","98,200,000","104,198,000","103,219,000","102,694,000","106,034,000","106,984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,047,000",,,,,,
			NonCurrentDeferredTaxesAssets,"5,684,000","5,417,000","2,808,000","1,746,000","1,691,000","1,781,000","9,404,000","9,311,000","7,145,000","7,251,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","8,047,000",,,,,,
