name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"2,547,134,000","2,437,294,000","2,291,480,000","2,186,219,000","2,154,767,000","2,105,396,000","2,064,970,000","1,999,177,000","2,094,607,000","1,991,574,000","1,910,683,000","1,930,119,000","1,931,312,000","1,924,898,000","1,823,201,000","1,733,504,000","1,643,270,000","1,670,941,000","1,599,863,000","1,363,770,000","1,334,939,000","1,360,259,000","1,312,217,000","1,266,470,000","1,264,646,000","1,301,146,000","1,280,961,000","1,252,048,000","1,222,327,000","1,212,127,000","1,189,143,000","1,123,414,000","1,104,558,000","1,047,943,000","1,063,806,000","999,100,000","948,707,000","919,853,000","956,542,000","885,284,000","864,312,000","842,684,000","831,285,000","779,335,000","669,302,000","629,407,000","644,984,000","624,221,000","607,494,000","573,348,000","581,901,000","558,202,000","540,261,000","531,676,000","565,096,000","540,982,000","493,084,000","491,967,000","510,907,000","495,412,000","469,774,000","484,548,000","468,451,000","470,523,000","449,666,000","444,418,000","435,287,000","401,520,000","404,398,000","410,845,000","386,574,000","385,623,000","383,018,000","389,567,000","394,345,000","390,534,000","400,091,000","399,262,000","422,244,000","416,120,000","408,299,000","416,024,000","462,288,000","436,136,000","443,359,000","467,245,000","457,211,000","446,245,000","439,260,000","441,609,000","440,700,000","425,400,000","313,000,000","304,791,000","304,100,000","296,100,000","267,900,000","267,826,000","339,800,000","218,300,000","212,200,000","201,225,000","179,900,000","161,800,000","142,100,000"
	CurrentAssets,"1,002,663,000","894,288,000","881,007,000","799,716,000","755,888,000","672,835,000","753,452,000","666,710,000","748,861,000","640,221,000","559,597,000","586,924,000","575,391,000","588,693,000","754,948,000","667,325,000","627,264,000","656,058,000","594,463,000","619,254,000","591,673,000","622,290,000","606,284,000","585,684,000","585,936,000","624,610,000","629,469,000","616,960,000","587,262,000","570,566,000","571,171,000","534,722,000","525,730,000","486,034,000","539,228,000","506,980,000","484,021,000","459,345,000","502,906,000","451,400,000","427,944,000","415,792,000","422,451,000","409,712,000","369,587,000","329,160,000","350,412,000","346,287,000","329,809,000","294,380,000","303,394,000","279,474,000","260,957,000","251,378,000","288,717,000","266,523,000","218,144,000","218,222,000","242,258,000","225,914,000","204,896,000","221,229,000","214,807,000","217,545,000","196,021,000","215,034,000","204,729,000","169,532,000","170,998,000","175,294,000","149,534,000","146,241,000","141,592,000","145,520,000","148,052,000","143,218,000","151,130,000","148,404,000","169,780,000","166,206,000","157,235,000","164,752,000","211,049,000","184,098,000","189,518,000","207,307,000","200,132,000","191,604,000","188,757,000","194,857,000","196,400,000","182,800,000","178,700,000","169,318,000","166,600,000","157,800,000","143,900,000","142,912,000","206,600,000","144,700,000","139,700,000","131,550,000","129,100,000","115,300,000","103,800,000"
		CashCashEquivalentsAndShortTermInvestments,"206,896,000","159,784,000","230,656,000","246,021,000","226,264,000","124,506,000","185,336,000","203,173,000","276,880,000","168,729,000","89,628,000","149,863,000","112,402,000","61,435,000","267,507,000","26,753,000","17,930,000","28,557,000","18,558,000","151,739,000","154,000,000","127,404,000","135,195,000","164,150,000","200,256,000","207,749,000","183,547,000","156,780,000","129,261,000","109,769,000","92,827,000","73,164,000","75,297,000","68,964,000","92,150,000","72,000,000","86,251,000","70,760,000","79,585,000","52,185,000","52,695,000","49,091,000","42,652,000","18,279,000","134,903,000","115,144,000","118,043,000","128,356,000","141,736,000","126,863,000","122,808,000","113,091,000","112,673,000","85,799,000","63,378,000","54,038,000","38,878,000","38,002,000","39,824,000","52,380,000","34,730,000","43,491,000","35,486,000","54,275,000","19,287,000","37,520,000","28,020,000","7,857,000","16,231,000","16,806,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10,000","1,865,000","8,000,000","8,900,000","11,300,000","15,178,000","17,500,000","15,600,000","19,700,000","12,056,000","78,500,000","26,300,000","25,800,000","13,893,000","17,900,000","18,500,000","20,000,000"
			CashAndCashEquivalents,"206,896,000","159,784,000","230,656,000","246,021,000","226,264,000","124,506,000","185,336,000","203,173,000","276,880,000","168,729,000","89,628,000","149,863,000","112,402,000","61,435,000","267,507,000","26,753,000","17,930,000","28,557,000","18,558,000","151,739,000","154,000,000","127,404,000","135,195,000","164,150,000","200,256,000","207,749,000","183,547,000","156,780,000","129,261,000","109,769,000","92,827,000","73,164,000","75,297,000","68,964,000","92,150,000","72,000,000","86,251,000","70,760,000","79,585,000","52,185,000","52,695,000","49,091,000","42,652,000","18,279,000","134,903,000","115,144,000","118,043,000","128,356,000","141,736,000","126,863,000","122,808,000","113,091,000","112,673,000","85,799,000","63,378,000","54,038,000","38,878,000","38,002,000","39,824,000","52,380,000","34,730,000","43,491,000","32,936,000","52,039,000","17,314,000","36,133,000","26,847,000","6,972,000","15,570,000","16,806,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10,000","1,865,000","8,000,000","8,900,000","11,300,000","15,178,000","17,500,000","15,600,000","19,700,000","12,056,000","78,500,000","26,300,000","25,800,000","13,893,000","17,900,000","18,500,000","20,000,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,550,000","2,236,000","1,973,000","1,387,000","1,173,000","885,000","661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"769,732,000","704,534,000","617,492,000","537,481,000","510,741,000","520,240,000","552,675,000","449,147,000","456,315,000","446,776,000","438,497,000","424,421,000","447,846,000","499,109,000","462,269,000","619,541,000","578,189,000","589,716,000","542,555,000","451,702,000","423,341,000","477,939,000","452,610,000","403,124,000","368,997,000","390,331,000","421,055,000","438,973,000","423,805,000","426,689,000","447,199,000","438,751,000","429,553,000","398,097,000","430,173,000","418,342,000","384,799,000","372,862,000","407,881,000","380,303,000","364,455,000","350,415,000","362,647,000","376,570,000","227,250,000","203,837,000","223,695,000","209,755,000","183,033,000","157,249,000","168,235,000","153,971,000","140,186,000","155,680,000","215,495,000","202,598,000","171,495,000","170,772,000","192,897,000","164,986,000","158,850,000","166,653,000","173,371,000","155,769,000","149,584,000","167,467,000","167,868,000","154,185,000","146,640,000","149,075,000","140,499,000","136,773,000","132,800,000","136,266,000","139,898,000","136,600,000","141,927,000","140,451,000","153,070,000","151,560,000","141,844,000","149,765,000","195,315,000","170,611,000","174,740,000","195,765,000","193,754,000","185,764,000","183,110,000","190,221,000","183,700,000","169,100,000","162,100,000","148,104,000","145,900,000","139,100,000","120,800,000","127,673,000","123,400,000","115,000,000","110,200,000","114,125,000","109,000,000","95,100,000","82,400,000"
			AccountsReceivable,"766,579,000","701,512,000","613,443,000","533,198,000","507,377,000","518,975,000","550,738,000","448,119,000","455,018,000","443,539,000","434,552,000","421,139,000","445,238,000","477,088,000","457,694,000","615,690,000","573,722,000","583,994,000","532,538,000","448,916,000","418,357,000","473,608,000","445,574,000","399,207,000","365,149,000","379,987,000","411,849,000","420,951,000","409,506,000","401,803,000","426,627,000","417,880,000","413,426,000","371,528,000","408,279,000","395,387,000","366,296,000","346,917,000","407,881,000","380,303,000","364,455,000","350,415,000","362,647,000","376,570,000","227,250,000","203,837,000","223,695,000","209,755,000","183,033,000","157,249,000","168,235,000","153,971,000","140,186,000","155,680,000","215,495,000","202,598,000","171,495,000","170,772,000","192,897,000","164,986,000","158,850,000","166,653,000","173,371,000","155,769,000","149,584,000","167,467,000","167,868,000","154,185,000","146,640,000","149,075,000","140,499,000","136,773,000","132,800,000","136,266,000","139,898,000","136,600,000","141,927,000","140,451,000","153,070,000","151,560,000","141,844,000","149,765,000","195,315,000","170,611,000","174,740,000","195,765,000","193,754,000","185,764,000","183,110,000","190,221,000",,,,"148,104,000",,,,"127,673,000",,,,"114,125,000",,,
				GrossAccountsReceivable,,,,,,,"559,312,000","456,619,000","462,813,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,"-8,574,000","-8,500,000","-7,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"3,153,000","3,022,000","4,049,000","4,283,000","3,364,000","1,265,000","1,937,000","1,028,000","1,297,000","3,237,000","3,945,000","3,282,000","2,608,000","22,021,000","4,575,000","3,851,000","4,467,000","5,722,000","10,017,000","2,786,000","4,984,000","4,331,000","7,036,000","3,917,000","3,848,000","10,344,000","9,206,000","18,022,000","14,299,000","24,886,000","20,572,000","20,871,000","16,127,000","26,569,000","21,894,000","22,955,000","18,503,000","25,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
