name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,12/31/2016
			OtherIntangibleAssets,"311,277,000","303,642,000","301,046,000","296,134,000","288,592,000","290,913,000","288,971,000","298,741,000","320,418,000","331,894,000","342,478,000","293,228,000","287,189,000","286,258,000","264,038,000","258,294,000","247,249,000","242,659,000","205,469,000","168,121,000"
		InvestmentProperties,"3,977,807,000","3,804,403,000","3,703,604,000","3,564,361,000","3,425,167,000","3,384,144,000","3,334,904,000","3,377,745,000","3,407,527,000","3,457,290,000","3,501,546,000","2,804,110,000","2,724,971,000","2,683,746,000","2,491,450,000","2,415,399,000","2,293,548,000","2,227,758,000","1,933,320,000","1,684,971,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,"0","0","10,000,000","10,000,000","10,000,000","10,000,000","10,000,000"
		FinancialAssets,"8,944,000",,,,"239,000","0","0","0","0","2,911,000","1,120,000","2,687,000","8,737,000","17,633,000","35,525,000","30,169,000","24,040,000","11,008,000","7,493,000","9,598,000"
		NonCurrentDeferredAssets,"7,427,000","4,065,000","4,658,000","5,250,000","5,842,000","6,435,000","7,027,000","1,782,000","2,081,000","2,380,000","2,679,000","2,978,000","3,277,000","2,261,000","2,453,000","2,644,000","2,835,000","3,026,000","3,139,000","446,000"
		OtherNonCurrentAssets,,,,,,,"7,027,000","1,782,000","2,081,000","2,380,000","2,679,000","2,978,000","1,149,000","1,136,000","1,087,000","1,041,000","992,000","943,000","897,000","767,000"
TotalLiabilitiesNetMinorityInterest,"1,961,200,000","1,877,510,000","1,785,847,000","1,700,103,000","1,713,348,000","1,779,402,000","1,782,762,000","2,445,943,000","2,574,075,000","2,138,838,000","2,263,288,000","1,606,680,000","1,559,917,000","1,567,877,000","1,422,974,000","1,402,439,000","1,335,989,000","1,294,555,000","1,011,333,000","953,517,000"
	CurrentLiabilities,"98,138,000","90,425,000","89,501,000","79,348,000","95,968,000","78,959,000","64,792,000","277,994,000","398,899,000","238,271,000","347,223,000","158,659,000","172,492,000","173,260,000","28,518,000","298,915,000","346,110,000","297,378,000","151,494,000","121,362,000"
		PayablesAndAccruedExpenses,"98,138,000","90,425,000","89,501,000","79,348,000","80,968,000","78,959,000","64,792,000","29,694,000","45,599,000","40,971,000","43,923,000","35,059,000","32,592,000","32,160,000","28,518,000","26,415,000","29,110,000","24,378,000","24,994,000","19,362,000"
			Payables,"88,293,000","83,952,000","79,606,000","75,463,000","71,072,000","74,936,000","55,339,000","25,550,000","35,835,000","37,377,000","34,441,000","32,481,000","24,201,000","22,383,000","21,500,000","23,407,000","24,468,000","21,067,000","20,114,000","17,760,000"
				AccountsPayable,"40,611,000","38,038,000","79,606,000","75,463,000","71,072,000","74,936,000","55,339,000","25,550,000","35,835,000","37,377,000","34,008,000","32,370,000","24,149,000","22,269,000","21,453,000","22,492,000","22,197,000","20,345,000","18,426,000","17,396,000"
				DividendsPayable,"47,682,000","45,914,000",,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,"0","433,000","111,000","52,000","114,000","47,000","915,000","2,271,000","722,000","1,688,000","364,000"
			CurrentAccruedExpenses,"9,845,000","6,473,000","9,895,000","3,885,000","9,896,000","4,023,000","9,453,000","4,144,000","9,764,000","3,594,000","9,482,000","2,578,000","8,391,000","9,777,000","7,018,000","3,008,000","4,642,000","3,311,000","4,880,000","1,602,000"
				InterestPayable,"9,845,000","6,473,000","9,895,000","3,885,000","9,896,000","4,023,000","9,453,000","4,144,000","9,764,000","3,594,000","9,482,000","2,578,000","8,391,000","9,777,000","7,018,000","3,008,000","4,642,000","3,311,000","4,880,000","1,602,000"
		CurrentDebtAndCapitalLeaseObligation,"266,118,000","102,000,000",,,"15,000,000",,,"248,300,000","353,300,000","197,300,000","303,300,000","123,600,000","139,900,000","141,100,000",,"272,500,000","317,000,000","273,000,000","126,500,000","102,000,000"
			CurrentDebt,"266,118,000","102,000,000",,,"15,000,000",,,"248,300,000","353,300,000","197,300,000","303,300,000","123,600,000","139,900,000","141,100,000",,"272,500,000","317,000,000","273,000,000","126,500,000","102,000,000"
				LineOfCredit,"266,118,000","102,000,000","0","0","15,000,000","0","0","248,300,000","353,300,000","197,300,000","303,300,000","123,600,000","139,900,000","141,100,000","0","272,500,000","317,000,000","273,000,000","126,500,000","102,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,863,062,000","1,787,085,000","1,696,346,000","1,620,755,000","1,617,380,000","1,700,443,000","1,717,970,000","2,167,949,000","2,175,176,000","1,900,567,000","1,916,065,000","1,448,021,000","1,387,425,000","1,394,617,000","1,394,456,000","1,103,524,000","989,879,000","997,177,000","859,839,000","832,155,000"
		LongTermProvisions,,,,,,,,,,,,,"2,697,000","2,125,000","2,920,000","4,292,000","4,292,000","5,669,000","6,627,000","9,490,000"
		LongTermDebtAndCapitalLeaseObligation,"1,793,133,000","1,689,318,000","1,587,653,000","1,489,379,000","1,489,842,000","1,541,178,000","1,542,247,000","1,782,604,000","1,783,051,000","1,783,874,000","1,784,073,000","1,343,450,000","1,294,099,000","1,304,725,000","1,305,235,000","1,013,606,000","904,256,000","904,744,000","779,790,000","764,577,000"
			LongTermDebt,"1,793,133,000","1,689,318,000","1,587,653,000","1,489,379,000","1,489,842,000","1,541,178,000","1,542,247,000","1,782,604,000","1,783,051,000","1,783,874,000","1,784,073,000","1,343,450,000","1,294,099,000","1,304,725,000","1,305,235,000","1,013,606,000","904,256,000","904,744,000","779,790,000","764,577,000"
			LongTermCapitalLeaseObligation,,,,"74,978,000","77,491,000","79,653,000","81,220,000","83,157,000","89,673,000","92,222,000","94,503,000","81,895,000","85,080,000","85,947,000","86,301,000","85,442,000","80,235,000","81,744,000","66,303,000","47,871,000"
		DerivativeProductLiabilities,"1,154,000","27,171,000","36,196,000","46,335,000","43,662,000","72,103,000","81,326,000","85,678,000","79,622,000","24,471,000","37,489,000","22,676,000","5,549,000","1,820,000","0","184,000","1,096,000","5,020,000","7,119,000","10,217,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,"178,535,000","178,534,000",,,,,,,,,,,
		OtherNonCurrentLiabilities,"68,775,000","70,596,000","72,497,000","85,041,000","83,876,000","87,162,000","94,397,000","121,132,000","133,969,000","92,222,000","94,503,000","81,895,000","85,080,000","85,947,000","86,301,000","85,442,000","80,235,000","81,744,000","66,303,000","47,871,000"
TotalEquityGrossMinorityInterest,"2,891,320,000","2,741,138,000","2,716,125,000","2,723,508,000","2,492,697,000","2,479,081,000","2,421,707,000","1,698,112,000","1,699,979,000","1,779,020,000","1,728,500,000","1,605,638,000","1,572,026,000","1,528,920,000","1,482,371,000","1,412,819,000","1,345,680,000","1,284,201,000","1,232,766,000","998,537,000"
	StockholdersEquity,"2,724,641,000","2,577,292,000","2,552,004,000","2,554,653,000","2,312,532,000","2,299,105,000","2,191,794,000","1,591,633,000","1,593,437,000","1,667,614,000","1,623,362,000","1,498,704,000","1,462,386,000","1,417,099,000","1,369,667,000","1,300,542,000","1,248,768,000","1,186,825,000","1,140,214,000","911,788,000"
		CapitalStock,"42,000","41,000","40,000","40,000","36,000","36,000","35,000","26,000","26,000","26,000","25,000","24,000","23,000","22,000","21,000","20,000","20,000","19,000","18,000","15,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"42,000","41,000","40,000","40,000","36,000","36,000","35,000","26,000","26,000","26,000","25,000","24,000","23,000","22,000","21,000","20,000","20,000","19,000","18,000","15,000"
		AdditionalPaidInCapital,"3,056,560,000","2,924,168,000","2,895,219,000","2,890,131,000","2,625,320,000","2,624,997,000","2,506,008,000","1,899,751,000","1,899,616,000","1,895,935,000","1,852,038,000","1,702,911,000","1,630,417,000","1,557,421,000","1,479,339,000","1,409,541,000","1,355,268,000","1,301,979,000","1,253,431,000","1,009,431,000"
		RetainedEarnings,"-336,988,000","-318,476,000","-305,665,000","-293,622,000","-274,140,000","-259,673,000","-239,520,000","-229,531,000","-233,067,000","-208,261,000","-194,790,000","-185,647,000","-170,847,000","-155,150,000","-141,117,000","-135,829,000","-127,183,000","-120,280,000","-112,725,000","-89,960,000"
		GainsLossesNotAffectingRetainedEarnings,"5,027,000","-28,441,000","-37,590,000","-41,896,000","-38,684,000","-66,255,000","-74,729,000","-78,613,000","-73,138,000","-20,086,000","-33,911,000","-18,584,000","3,018,000","14,806,000","33,114,000","27,310,000","20,807,000","5,122,000","-40,000","2,092,000"
		OtherEquityInterest,,,,,,,,,,,,,"-225,000",,"-1,690,000","-500,000","-144,000","-15,000","-470,000","-9,790,000"
	MinorityInterest,"166,679,000","163,846,000","164,121,000","168,855,000","180,165,000","179,976,000","229,913,000","106,479,000","106,542,000","111,406,000","105,138,000","106,934,000","109,640,000","111,821,000","112,704,000","112,277,000","96,912,000","97,376,000","92,552,000","86,749,000"
TotalCapitalization,"4,517,774,000","4,266,610,000","4,139,657,000","4,044,032,000","3,802,374,000","3,840,283,000","3,734,041,000","3,374,237,000","3,376,488,000","3,451,488,000","3,407,435,000","2,842,154,000","2,756,485,000","2,721,824,000","2,674,902,000","2,314,148,000","2,153,024,000","2,091,569,000","1,920,004,000","1,676,365,000"
CommonStockEquity,"2,724,641,000","2,577,292,000","2,552,004,000","2,554,653,000","2,312,532,000","2,299,105,000","2,191,794,000","1,591,633,000","1,593,437,000","1,667,614,000","1,623,362,000","1,498,704,000","1,462,386,000","1,417,099,000","1,369,667,000","1,300,542,000","1,248,768,000","1,186,825,000","1,140,214,000","911,788,000"
CapitalLeaseObligations,,,,"74,978,000","77,491,000","79,653,000","81,220,000","83,157,000","89,673,000","92,222,000","94,503,000","81,895,000","85,080,000","85,947,000","86,301,000","85,442,000","80,235,000","81,744,000","66,303,000","47,871,000"
NetTangibleAssets,"2,073,595,000","1,933,881,000","1,911,189,000","1,918,750,000","1,684,171,000","1,668,423,000","1,563,054,000","953,123,000","933,250,000","1,335,720,000","1,280,884,000","1,205,476,000","1,175,197,000","1,130,841,000","1,105,629,000","1,042,248,000","1,001,519,000","944,166,000","934,745,000","743,667,000"
WorkingCapital,"99,767,000","66,703,000","53,603,000","128,381,000","39,795,000","147,525,000","157,991,000","-163,344,000","-207,132,000","-127,735,000","-216,509,000","-62,812,000","-79,517,000","-81,195,000","68,345,000","-215,304,000","-257,092,000","-227,570,000","-80,759,000","-54,540,000"
InvestedCapital,"4,517,774,000","4,266,610,000","4,139,657,000","4,044,032,000","3,817,374,000","3,840,283,000","3,734,041,000","3,622,537,000","3,729,788,000","3,648,788,000","3,710,735,000","2,965,754,000","2,896,385,000","2,862,924,000","2,674,902,000","2,586,648,000","2,470,024,000","2,364,569,000","2,046,504,000","1,778,365,000"
TangibleBookValue,"2,073,595,000","1,933,881,000","1,911,189,000","1,918,750,000","1,684,171,000","1,668,423,000","1,563,054,000","953,123,000","933,250,000","1,335,720,000","1,280,884,000","1,205,476,000","1,175,197,000","1,130,841,000","1,105,629,000","1,042,248,000","1,001,519,000","944,166,000","934,745,000","743,667,000"
TotalDebt,"1,793,133,000","1,689,318,000","1,587,653,000","1,489,379,000","1,504,842,000","1,541,178,000","1,542,247,000","2,030,904,000","2,136,351,000","1,981,174,000","2,087,373,000","1,467,050,000","1,433,999,000","1,445,825,000","1,305,235,000","1,286,106,000","1,221,256,000","1,177,744,000","906,290,000","866,577,000"
NetDebt,"1,739,030,000","1,667,649,000","1,571,471,000","1,410,392,000","1,494,637,000","1,440,692,000","1,440,460,000","2,021,663,000","2,043,200,000","1,968,719,000","2,073,365,000","1,456,762,000","1,422,273,000","1,427,213,000","1,287,934,000","1,272,341,000","1,207,757,000","1,168,389,000","892,592,000","844,942,000"
ShareIssued,"168,750,000","162,383,000","161,255,000","158,583,000","145,813,000","145,609,000","141,273,000","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611"
OrdinarySharesNumber,"168,750,000","162,383,000","161,255,000","158,583,000","145,813,000","145,609,000","141,273,000","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611","142,361,611"
