name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
OperatingCashFlow,"-125,444,000","-26,005,000","-32,246,000","-27,187,000","-41,322,291","-510,709","-15,750,000","-1,424,000","-16,497,000","0"
	CashFlowFromContinuingOperatingActivities,"-125,444,000","-26,005,000","-32,246,000","-27,187,000","-41,322,291","-510,709","-15,750,000","-1,424,000","-16,497,000","0"
		NetIncomeFromContinuingOperations,"-41,141,000","-22,483,000","-34,054,000","115,612,000","-26,422,042","-156,346,958","-100,887,000","-18,785,000","-36,450,900","-1,100"
		OperatingGainsLosses,,,"0","-137,001,000","-13,021,741","155,781,741","81,450,000","2,096,000",,
			GainLossOnInvestmentSecurities,,,"0","-137,001,000","-13,021,741","155,781,741","81,450,000","2,096,000",,
		DepreciationAmortizationDepletion,"28,119,000","8,725,000","8,853,000","5,305,000",,,"3,967,000","5,851,000",,
			DepreciationAndAmortization,"28,119,000","8,725,000","8,853,000","5,305,000",,,"3,967,000","5,851,000",,
		DeferredTax,,"-15,100,000",,,,,,,,
			DeferredIncomeTax,,"-15,100,000",,,,,,,,
		AmortizationOfSecurities,"957,000","293,000","369,000",,,,"0",,,
		AssetImpairmentCharge,"3,878,000","171,000","2,120,000","925,000",,,"1,395,000","-947,000",,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,"-35,469",,,,"0"
		StockBasedCompensation,"19,051,000","6,265,000","5,563,000","6,199,000",,,"3,115,000","495,000",,
		OtherNonCashItems,"7,656,000","1,045,000","2,171,000","987,000",,,"3,009,000","2,696,000",,
		ChangeInWorkingCapital,"-68,226,000","-4,921,000","-17,268,000","-19,509,000","-22,852,977","89,977","-7,799,000","7,170,000","4,231,900","1,100"
			ChangeInReceivables,"-50,522,000","-3,352,000","-26,742,000","-17,164,000",,,"-949,000","-8,251,000",,
				ChangesInAccountReceivables,"-50,522,000","-3,352,000","-26,742,000","-17,164,000",,,"-949,000","-8,251,000",,
			ChangeInInventory,"-46,975,000","-46,564,000","1,480,000","2,966,000",,,"332,000","-11,255,000",,
			ChangeInPrepaidAssets,,,,,,"41,305",,,,"0"
			ChangeInPayablesAndAccruedExpense,"86,577,000","61,755,000","27,311,000","2,859,000","3,243,328","48,672","2,848,000","2,424,000","410,900","1,100"
				ChangeInPayable,,,,,,"-100,421",,,,"1,100"
					ChangeInTaxPayable,,,,,,"22,392",,,,"1,100"
						ChangeInIncomeTaxPayable,,,,,,"22,392",,,,"1,100"
