name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"594,142,000","679,066,000","700,021,000","769,948,000","826,530,000","390,147,000"
	CurrentAssets,"265,338,000","343,532,000","413,796,000","481,201,000","532,470,000","88,180,000"
		CashCashEquivalentsAndShortTermInvestments,"200,532,000","281,081,000","373,088,000","451,359,000","506,457,000","63,232,000"
			CashAndCashEquivalents,"200,532,000","281,081,000","373,088,000","451,359,000","506,457,000","63,232,000"
				CashFinancial,"33,010,000","33,581,000","45,607,000","43,902,000",,"24,657,000"
				CashEquivalents,"167,522,000","247,500,000","327,481,000","407,457,000",,"38,575,000"
		Receivables,"29,940,000","30,605,000","19,310,000","12,914,000","12,086,000","12,252,000"
			AccountsReceivable,"29,940,000","30,605,000","19,310,000","12,914,000","12,086,000","12,252,000"
				GrossAccountsReceivable,"30,640,000","31,305,000","19,774,000","13,138,000","12,310,000","12,452,000"
				AllowanceForDoubtfulAccountsReceivable,"-700,000","-700,000","-464,000","-224,000","-224,000","-200,000"
		Inventory,"13,807,000","10,267,000","9,756,000","8,295,000","7,134,000","6,483,000"
		PrepaidAssets,"21,059,000","21,579,000","11,642,000","8,633,000","6,793,000","6,213,000"
	TotalNonCurrentAssets,"328,804,000","335,534,000","286,225,000","288,747,000","294,060,000","301,967,000"
		NetPPE,"286,251,000","289,579,000","258,414,000","273,765,000","279,278,000","282,560,000"
			GrossPPE,"286,251,000","424,666,000","258,414,000","273,765,000","279,278,000","408,856,000"
				Properties,,"0",,,,"0"
				MachineryFurnitureEquipment,,"181,448,000",,,,"199,497,000"
				OtherProperties,"286,251,000","35,445,000","258,414,000","273,765,000","279,278,000","15,853,000"
				ConstructionInProgress,,"165,165,000",,,,"151,618,000"
				Leases,,"42,608,000",,,,"41,888,000"
			AccumulatedDepreciation,,"-135,087,000",,,,"-126,296,000"
		GoodwillAndOtherIntangibleAssets,,"16,236,000",,,,"626,000"
			Goodwill,,"8,997,000",,,,"0"
			OtherIntangibleAssets,,"7,239,000",,,,"626,000"
		NonCurrentPrepaidAssets,,"7,566,000","6,975,000","588,000",,"1,084,000"
		OtherNonCurrentAssets,"42,553,000","22,153,000","20,836,000","14,394,000","14,782,000","17,697,000"
TotalLiabilitiesNetMinorityInterest,"179,708,000","199,728,000","167,176,000","165,421,000","115,085,000","2,214,711,000"
	CurrentLiabilities,"96,330,000","104,610,000","82,560,000","67,935,000","41,621,000","317,436,000"
		PayablesAndAccruedExpenses,"77,123,000","53,244,000","63,137,000","50,590,000","25,773,000","37,966,000"
			Payables,"17,361,000","24,186,000","12,423,000","9,847,000","8,688,000","14,562,000"
				AccountsPayable,"17,361,000","24,186,000","12,423,000","9,847,000","8,688,000","14,562,000"
			CurrentAccruedExpenses,"59,762,000","29,058,000","50,714,000","40,743,000","17,085,000","23,404,000"
				InterestPayable,,"0",,,,"14,540,000"
		CurrentProvisions,,"2,950,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"10,209,000","9,508,000","12,487,000","11,473,000","13,305,000","10,827,000"
		CurrentDebtAndCapitalLeaseObligation,,"5,051,000","735,000","735,000",,"247,248,000"
			CurrentDebt,,"1,470,000","735,000","735,000",,"247,248,000"
				OtherCurrentBorrowings,,"1,470,000","735,000","735,000",,"247,248,000"
			CurrentCapitalLeaseObligation,,"3,581,000",,,,"0"
		CurrentDeferredLiabilities,"8,998,000","11,460,000","6,201,000","5,137,000","2,543,000","2,649,000"
			CurrentDeferredRevenue,"8,998,000","11,460,000","6,201,000","5,137,000","2,543,000","2,649,000"
		OtherCurrentLiabilities,,"25,347,000",,,,"18,746,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"83,378,000","95,118,000","84,616,000","97,486,000","73,464,000","1,897,275,000"
		LongTermProvisions,,"9,834,000",,,,
