name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
TotalRevenue,"3,080,710,000","678,247,000","984,466,000","788,126,000","629,871,000","503,980,000","601,426,000","435,924,000","383,718,000","483,930,000","632,364,000","586,634,000","551,478,000","447,656,000","631,691,000","518,809,000","466,619,000","430,460,000","460,576,000","398,221,000","405,071,000","332,582,000","387,586,000","372,628,000"
	OperatingRevenue,"3,080,710,000","678,247,000","984,466,000","788,126,000","629,871,000","503,980,000","601,426,000","435,924,000","383,718,000","483,930,000","632,364,000","586,634,000","551,478,000","447,656,000","631,691,000","518,809,000","466,619,000","430,460,000","460,576,000","398,221,000","405,071,000","332,582,000","387,586,000","372,628,000"
CostOfRevenue,,,,,,,,,,"300,257,000","354,862,000","341,036,000","316,737,000","263,353,000","343,063,000","291,096,000","268,980,000","252,695,000","295,577,000","270,943,000","238,518,000","215,145,000","231,910,000","239,690,000"
GrossProfit,,,,,,,,,,"183,673,000","277,502,000","245,598,000","234,741,000","184,303,000","288,628,000","227,713,000","197,639,000","177,765,000","164,999,000","127,278,000","166,553,000","117,437,000","155,676,000","132,938,000"
OperatingExpense,"3,026,231,000","579,658,000","800,705,000","665,281,000","980,587,000","437,800,000","540,240,000","402,203,000","336,541,000","457,303,000","626,369,000","527,849,000","498,486,000","400,146,000","568,799,000","449,589,000","440,556,000","383,338,000","448,550,000","376,750,000","349,158,000","296,131,000","333,530,000","327,543,000"
	SellingGeneralAndAdministration,"2,865,712,000","537,354,000","753,687,000","630,734,000","943,937,000","410,497,000","498,213,000","366,467,000","302,390,000","405,452,000","589,745,000","483,980,000","457,839,000","365,117,000","533,330,000","417,072,000","414,054,000","353,931,000","417,581,000","341,473,000","321,773,000","273,176,000","317,341,000","300,804,000"
		GeneralAndAdministrativeExpense,"2,865,712,000","537,354,000","753,687,000","630,734,000","943,937,000","410,497,000","498,213,000","366,467,000","302,390,000","405,452,000","589,745,000","483,980,000","457,839,000","365,117,000","533,330,000","417,072,000","414,054,000","353,931,000","417,581,000","341,473,000","321,773,000","273,176,000","317,341,000","300,804,000"
			SalariesAndWages,"2,281,393,000","399,483,000","594,610,000","478,371,000","808,929,000","303,322,000","418,891,000","304,677,000","241,378,000","313,171,000","503,827,000","397,683,000","356,090,000","277,224,000","441,961,000","332,158,000","334,006,000","278,504,000","357,517,000","289,160,000","262,369,000","225,794,000","264,225,000","256,258,000"
			OtherGandA,"584,319,000","137,871,000","159,077,000","152,363,000","135,008,000","107,175,000","79,322,000","61,790,000","61,012,000","92,281,000","85,918,000","86,297,000","101,749,000","87,893,000","91,369,000","84,914,000","80,048,000","75,427,000","60,064,000","52,313,000","59,404,000","47,382,000","53,116,000","44,546,000"
	DepreciationAmortizationDepletionIncomeStatement,"136,151,000","35,475,000","40,925,000","28,883,000","30,868,000","21,053,000","36,580,000","29,627,000","28,946,000","46,039,000","32,634,000","36,781,000","33,425,000","28,304,000","29,146,000","25,873,000","20,201,000","22,513,000","24,438,000","29,922,000","23,218,000","18,237,000","13,841,000","20,918,000"
