name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,11/30/2006,11/30/2005
		PrepaidAssets,"60,780,000","57,450,000","65,961,000","97,971,000","52,643,000","66,508,000","110,430,000","58,798,000","70,927,000","75,942,000","95,419,000","113,652,000","108,046,000","57,480,000","61,248,000","57,009,000","35,952,000","50,030,000","44,870,000","43,630,000","29,390,000","42,332,000","52,498,000","84,946,000","58,629,000","77,326,000","70,532,000","90,548,000","48,262,000","60,907,000","66,466,000","64,199,000","44,901,000","56,223,000","76,039,000","69,368,000","39,646,000","57,519,000","62,770,000","61,648,000","40,733,000","63,724,000","46,147,000","56,933,000","47,942,000","40,344,000","61,329,000","32,975,000","21,576,000","29,399,000","13,203,000","12,973,000","11,205,000","18,100,000","9,459,000","16,613,000","12,353,000","12,160,000","3,708,000","2,927,000","3,552,000","1,333,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203,315,000","164,099,000","137,625,000","51,799,000","367,010,000","330,231,000","252,882,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","14,098,000","16,720,000","17,792,000","22,209,000","52,124,000","46,023,000","75,931,000","52,888,000","50,386,000","53,346,000","53,743,000","49,552,000","49,359,000","47,612,000","40,039,000","40,952,000","55,012,000","40,136,000","37,509,000","47,811,000","29,543,000","23,334,000","23,877,000","24,577,000","28,425,000","26,869,000","20,803,000","18,590,000","19,971,000","22,239,000","17,831,000","17,425,000","4,156,000","3,929,000","3,886,000","3,306,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","14,098,000","16,720,000","17,792,000","22,209,000","52,124,000","46,023,000","75,931,000","52,888,000","50,386,000","53,346,000","53,743,000","49,552,000","49,359,000","47,612,000","40,039,000","40,952,000","55,012,000","40,136,000","37,509,000","47,811,000","29,543,000","23,334,000","23,877,000","24,577,000","28,425,000","26,869,000","20,803,000","18,590,000","19,971,000","22,239,000","17,831,000","17,425,000","4,156,000","3,929,000","3,886,000","3,306,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,"18,995,000",,,,,,,,,,,,,,,,,,"415,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"3,359,408,000","3,363,293,000","3,295,318,000","2,232,533,000","2,258,890,000","2,273,049,000","2,268,627,000","2,277,547,000","2,292,026,000","2,122,662,000","2,093,654,000","2,102,008,000","2,117,639,000","1,952,863,000","1,949,059,000","1,966,312,000","1,996,137,000","2,008,539,000","2,001,391,000","2,006,659,000","2,016,487,000","2,026,908,000","2,044,721,000","2,053,929,000","2,067,823,000","2,083,716,000","2,080,434,000","2,098,852,000","2,107,895,000","2,123,543,000","2,121,690,000","2,126,342,000","2,104,958,000","2,497,502,000","2,491,494,000","2,487,582,000","2,508,527,000","2,504,804,000","2,382,410,000","2,389,789,000","2,399,915,000","2,415,053,000","2,431,778,000","2,448,267,000","2,461,518,000","2,486,883,000","2,502,728,000","585,545,000","594,026,000","597,785,000","602,664,000","610,998,000","617,308,000","622,793,000","626,775,000","620,147,000","616,628,000","623,276,000","630,607,000","637,296,000","650,569,000","677,834,000"
		NetPPE,"199,050,000","211,299,000","224,374,000","217,502,000","226,428,000","233,776,000","232,692,000","241,672,000","249,982,000","257,114,000","251,357,000","253,809,000","256,660,000","90,877,000","82,745,000","81,000,000","86,310,000","94,437,000","85,680,000","88,825,000","93,156,000","95,585,000","99,259,000","97,808,000","96,007,000","98,926,000","94,964,000","93,293,000","97,498,000","94,074,000","93,787,000","94,803,000","79,758,000","85,588,000","73,809,000","65,982,000","64,608,000","67,419,000","64,012,000","54,793,000","39,710,000","37,623,000","36,911,000","36,075,000","33,065,000","34,368,000","35,612,000","25,387,000","27,256,000","29,381,000","27,900,000","29,853,000","29,766,000","28,447,000","21,977,000","15,367,000","4,723,000","4,246,000","4,452,000","4,444,000","5,186,000","6,250,000"
			GrossPPE,"389,885,000","397,342,000","412,282,000","403,846,000","408,166,000","414,925,000","412,374,000","423,307,000","424,217,000","425,684,000","411,428,000","450,289,000","446,263,000","276,382,000","261,363,000","263,978,000","263,872,000","265,717,000","250,484,000","244,709,000","239,375,000","232,426,000","232,496,000","223,133,000","214,760,000","213,606,000","206,331,000","199,024,000","196,728,000","186,882,000","186,798,000","187,082,000","157,612,000","160,959,000","147,665,000","132,806,000","126,996,000","126,497,000","131,734,000","118,766,000","105,392,000","97,711,000","93,938,000","91,074,000","81,190,000","93,332,000","71,500,000","55,643,000","55,960,000","55,879,000","51,498,000","50,390,000","46,250,000","42,516,000","35,016,000","27,511,000","19,108,000","17,650,000","16,978,000","16,373,000","17,115,000","14,680,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,"0","0"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,879,000","10,479,000",,,"8,532,000",,,"8,251,000","6,779,000"
				MachineryFurnitureEquipment,"195,762,000","193,751,000","198,624,000","198,881,000","200,339,000","202,062,000","199,198,000","205,531,000","201,908,000","198,272,000","184,968,000","220,572,000","214,834,000","212,447,000","206,769,000","211,807,000","211,113,000","211,183,000","196,803,000","185,324,000","178,395,000","172,030,000","171,080,000","163,455,000","160,020,000","153,369,000","146,925,000","145,961,000","133,975,000","128,106,000","121,919,000","107,235,000","98,255,000","95,492,000","91,890,000","81,557,000","76,552,000","75,376,000","81,804,000","73,267,000","77,658,000","75,038,000","69,750,000","65,484,000","59,766,000","68,633,000","52,428,000","39,947,000","41,542,000","41,777,000","38,211,000","37,758,000","34,366,000","30,275,000","21,708,000",,,"9,118,000",,,"8,864,000","7,901,000"
				OtherProperties,"134,368,000","144,584,000","153,831,000","146,070,000","150,716,000","153,330,000","153,727,000","158,408,000","163,704,000","166,406,000","164,942,000","167,934,000","170,573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"2,617,000","2,699,000","1,729,000","2,810,000","1,118,000","2,996,000","2,011,000","4,192,000","3,779,000","8,667,000","9,823,000","9,005,000","8,438,000","10,506,000","3,728,000","1,026,000","776,000","3,406,000","2,683,000","8,340,000","10,560,000","10,954,000","13,492,000","11,897,000","6,614,000","12,658,000","10,488,000","3,259,000","13,082,000","9,020,000","10,602,000","27,169,000","11,008,000","12,691,000","5,202,000","2,313,000","1,644,000","2,716,000","1,117,000","21,328,000","3,046,000","454,000","3,603,000","4,074,000","1,730,000","901,000","40,000","718,000","714,000","155,000","13,000","0","26,000","1,362,000","2,829,000",,,,,,,
				Leases,"57,138,000","56,308,000","58,098,000","56,085,000","55,993,000","56,537,000","57,438,000","55,176,000","54,826,000","52,339,000","51,695,000","52,778,000","52,418,000","53,429,000","50,866,000","51,145,000","51,983,000","51,128,000","50,998,000","51,045,000","50,420,000","49,442,000","47,924,000","47,781,000","48,126,000","47,579,000","48,918,000","49,804,000","49,671,000","49,756,000","54,277,000","52,678,000","48,349,000","52,776,000","50,573,000","48,936,000","48,800,000","48,405,000","48,813,000","24,171,000","24,688,000","22,219,000","20,585,000","21,516,000","19,694,000","23,798,000","19,032,000","14,978,000","13,704,000","13,947,000","13,274,000","12,632,000","11,858,000",,,,,,,,,
			AccumulatedDepreciation,"-190,835,000","-186,043,000","-187,908,000","-186,344,000","-181,738,000","-181,149,000","-179,682,000","-181,635,000","-174,235,000","-168,570,000","-160,071,000","-196,480,000","-189,603,000","-185,505,000","-178,618,000","-182,978,000","-177,562,000","-171,280,000","-164,804,000","-155,884,000","-146,219,000","-136,841,000","-133,237,000","-125,325,000","-118,753,000","-114,680,000","-111,367,000","-105,731,000","-99,230,000","-92,808,000","-93,011,000","-92,279,000","-77,854,000","-75,371,000","-73,856,000","-66,824,000","-62,388,000","-59,078,000","-67,722,000","-63,973,000","-65,682,000","-60,088,000","-57,027,000","-54,999,000","-48,125,000","-58,964,000","-35,888,000","-30,256,000","-28,704,000","-26,498,000","-23,598,000","-20,537,000","-16,484,000","-14,069,000","-13,039,000","-12,144,000","-14,385,000","-13,404,000","-12,526,000","-11,929,000","-11,929,000","-8,430,000"
		GoodwillAndOtherIntangibleAssets,"2,820,257,000","2,829,727,000","2,828,048,000","1,775,085,000","1,796,136,000","1,800,770,000","1,803,235,000","1,806,433,000","1,812,823,000","1,824,355,000","1,806,020,000","1,813,815,000","1,821,537,000","1,826,564,000","1,834,447,000","1,855,319,000","1,878,919,000","1,882,457,000","1,888,495,000","1,891,053,000","1,895,560,000","1,903,490,000","1,916,862,000","1,928,798,000","1,945,046,000","1,957,111,000","1,963,030,000","1,975,652,000","1,979,462,000","1,998,532,000","2,012,477,000","2,015,645,000","2,009,521,000","2,394,528,000","2,404,989,000","2,409,135,000","2,430,838,000","2,424,484,000","2,305,589,000","2,321,548,000","2,337,507,000","2,353,466,000","2,369,734,000","2,386,156,000","2,400,665,000","2,422,921,000","2,436,420,000","553,257,000","557,534,000","561,812,000","568,081,000","574,510,000","581,100,000","587,530,000","594,655,000","601,780,000","608,905,000","616,030,000","623,155,000","629,852,000","642,383,000","668,539,000"
			Goodwill,"2,235,199,000","2,236,386,000","2,230,404,000","1,566,612,000","1,566,541,000","1,566,022,000","1,562,377,000","1,559,565,000","1,559,425,000","1,562,868,000","1,544,078,000","1,545,724,000","1,546,961,000","1,545,761,000","1,547,002,000","1,556,353,000","1,562,660,000","1,560,621,000","1,560,169,000","1,558,429,000","1,556,453,000","1,555,850,000","1,558,431,000","1,560,083,000","1,564,186,000","1,565,621,000","1,563,087,000","1,565,453,000","1,561,852,000","1,564,904,000","1,567,443,000","1,561,120,000","1,547,173,000","1,798,821,000","1,797,223,000","1,792,310,000","1,799,453,000","1,783,410,000","1,708,585,000","1,708,585,000","1,708,585,000","1,708,585,000","1,708,585,000","1,708,585,000","1,706,671,000","1,706,671,000","1,703,486,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000","441,623,000"
			OtherIntangibleAssets,"585,058,000","593,341,000","597,644,000","208,473,000","229,595,000","234,748,000","240,858,000","246,868,000","253,398,000","261,487,000","261,942,000","268,091,000","274,576,000","280,803,000","287,445,000","298,966,000","316,259,000","321,836,000","328,326,000","332,624,000","339,107,000","347,640,000","358,431,000","368,715,000","380,860,000","391,490,000","399,943,000","410,199,000","417,610,000","433,628,000","445,034,000","454,525,000","462,348,000","595,707,000","607,766,000","616,825,000","631,385,000","641,074,000","597,004,000","612,963,000","628,922,000","644,881,000","661,149,000","677,571,000","693,994,000","716,250,000","732,934,000","111,634,000","115,911,000","120,189,000","126,458,000","132,887,000","139,477,000","145,907,000","153,032,000","160,157,000","167,282,000","174,407,000","181,532,000","188,229,000","200,760,000","226,916,000"
		InvestmentsAndAdvances,"218,128,000","218,763,000","186,502,000","187,452,000","187,889,000","190,898,000","190,206,000","190,856,000","190,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"218,128,000","218,763,000","186,502,000","187,452,000","187,889,000","190,898,000","190,206,000","190,856,000","190,822,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"53,612,000","40,119,000","28,720,000","27,696,000","24,131,000","23,627,000","23,773,000","20,664,000","19,938,000","20,911,000","16,584,000","15,877,000","20,211,000","14,903,000","11,860,000","11,666,000","11,876,000","12,013,000","11,091,000","9,992,000","9,687,000","9,531,000","9,793,000","9,242,000","8,507,000","9,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"53,612,000","40,119,000","28,720,000","27,696,000","24,131,000","23,627,000","23,773,000","20,664,000","19,938,000","20,911,000","16,584,000","15,877,000","20,211,000","14,903,000","11,860,000","11,666,000","11,876,000","12,013,000","11,091,000","9,992,000","9,687,000","9,531,000","9,793,000","9,242,000","8,507,000","9,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"68,361,000","63,385,000","27,674,000","24,798,000","24,306,000","23,978,000","18,721,000","17,922,000","18,461,000","20,282,000","19,693,000","18,507,000","19,231,000","20,519,000","20,007,000","18,327,000","19,032,000","19,632,000","16,125,000","16,789,000","18,084,000","18,302,000","18,807,000","18,081,000","18,263,000","18,499,000","22,440,000","29,907,000","30,935,000","30,937,000","15,426,000","15,894,000","15,679,000","17,386,000","12,696,000","12,465,000","13,081,000","12,901,000","12,809,000","13,448,000","22,698,000","23,964,000","25,133,000","26,036,000","27,788,000","29,594,000","30,696,000","6,901,000","9,236,000","6,592,000","6,683,000","6,635,000","6,442,000","6,816,000","10,143,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,045,000"
TotalLiabilitiesNetMinorityInterest,"5,571,018,000","5,670,170,000","5,422,694,000","5,158,883,000","5,047,111,000","4,641,881,000","4,498,305,000","4,498,350,000","4,266,130,000","4,281,153,000","3,627,598,000","3,656,892,000","3,612,073,000","3,554,446,000","3,427,964,000","3,439,381,000","2,923,120,000","2,874,656,000","2,794,158,000","2,782,897,000","2,726,300,000","2,764,973,000","2,755,565,000","2,255,833,000","2,215,978,000","2,245,500,000","2,247,686,000","1,441,914,000","1,440,827,000","1,461,342,000","1,483,745,000","1,466,557,000","1,530,087,000","1,558,173,000","1,559,442,000","1,549,270,000","1,543,122,000","1,594,408,000","1,585,128,000","1,585,234,000","1,748,443,000","1,787,564,000","1,802,266,000","1,800,542,000","1,760,461,000","1,943,049,000","1,914,255,000","371,497,000","650,213,000","693,213,000","713,485,000","723,424,000","716,880,000","728,666,000","720,102,000","751,916,000","740,097,000","704,658,000","880,764,000","274,793,000","287,063,000","290,302,000"
	CurrentLiabilities,"1,160,426,000","1,250,937,000","1,016,929,000","950,672,000","1,425,327,000","1,021,769,000","834,854,000","845,003,000","798,279,000","900,786,000","744,521,000","766,957,000","720,799,000","809,008,000","675,050,000","685,682,000","655,881,000","607,671,000","563,517,000","552,397,000","496,348,000","536,570,000","516,777,000","509,704,000","468,468,000","498,116,000","490,964,000","458,632,000","451,760,000","472,912,000","498,639,000","475,491,000","546,651,000","503,041,000","531,953,000","496,466,000","482,851,000","509,945,000","493,505,000","483,830,000","421,191,000","452,805,000","433,894,000","423,566,000","378,017,000","466,924,000","409,324,000","249,174,000","262,410,000","292,500,000","311,923,000","308,523,000","291,509,000","291,094,000","282,719,000","305,408,000","288,423,000","244,931,000","821,277,000","213,038,000","220,982,000","214,788,000"
		PayablesAndAccruedExpenses,"257,474,000","218,385,000","209,403,000","179,299,000","190,456,000","184,342,000","175,762,000","167,373,000","161,146,000","159,857,000","142,508,000","147,599,000","139,927,000","133,986,000","118,109,000","124,772,000","106,632,000","102,150,000","86,206,000","81,174,000","76,103,000","83,099,000","77,085,000","76,551,000","63,400,000","63,945,000","70,062,000","49,995,000","66,165,000","50,729,000","65,993,000","62,579,000","41,794,000","42,410,000","47,699,000","39,435,000","43,719,000","45,471,000","43,273,000","49,701,000","48,605,000","45,743,000","47,504,000","54,978,000","46,984,000","140,708,000","113,827,000","59,023,000","52,011,000","97,468,000","108,621,000","100,407,000","87,618,000","89,305,000","65,908,000","56,247,000","35,465,000","64,096,000","51,098,000","36,978,000","52,925,000","48,571,000"
			Payables,"96,545,000","73,083,000","46,526,000","43,561,000","33,023,000","40,448,000","26,757,000","37,895,000","22,350,000","20,708,000","14,050,000","14,199,000","12,521,000","20,145,000","11,781,000","22,930,000","23,526,000","1,612,000","2,385,000","329,000","4,893,000","568,000","1,249,000","1,732,000","1,514,000","2,512,000","1,806,000","2,170,000","1,139,000","2,835,000","1,695,000","1,859,000","1,542,000","1,198,000","1,319,000","979,000","1,138,000","2,985,000","1,694,000","657,000","166,000","239,000","431,000","625,000","471,000","2,162,000","1,462,000","534,000","406,000","1,878,000","33,963,000","38,606,000","37,713,000","900,000","2,060,000",,,,,,,
				AccountsPayable,"12,956,000","13,448,000","9,884,000","11,253,000","7,259,000","14,253,000","4,718,000","6,996,000","5,864,000","6,498,000","2,396,000","3,489,000","2,099,000","3,892,000","2,200,000","1,237,000","1,382,000","1,612,000","2,385,000","329,000","1,138,000","568,000","1,249,000","1,732,000","1,514,000","2,512,000","1,806,000","2,170,000","1,139,000","2,835,000","1,695,000","1,859,000","1,542,000","1,198,000","1,319,000","979,000","1,138,000","2,985,000","1,694,000","657,000","166,000","239,000","431,000","625,000","471,000","2,162,000","1,462,000","534,000","406,000","1,878,000","33,946,000","38,606,000","513,000","900,000","2,060,000",,,,,,,
				TotalTaxPayable,"83,589,000","59,635,000","36,642,000","32,308,000","25,764,000","26,195,000","22,039,000","30,899,000","16,486,000","14,210,000","11,654,000","10,710,000","10,422,000","16,253,000","9,581,000","21,693,000","22,144,000",,,,"3,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000",,"284,000",,,,,,,,,
					IncomeTaxPayable,"83,589,000","59,635,000","36,642,000","32,308,000","25,764,000","26,195,000","22,039,000","30,899,000","16,486,000","14,210,000","11,654,000","10,710,000","10,422,000","16,253,000","9,581,000","21,693,000","22,144,000",,,,"3,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000",,"284,000",,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,916,000",,,,,,,,,
			CurrentAccruedExpenses,"160,929,000","145,302,000","162,877,000","135,738,000","157,433,000","143,894,000","149,005,000","129,478,000","138,796,000","139,149,000","128,458,000","133,400,000","127,406,000","113,841,000","106,328,000","101,842,000","83,106,000","100,538,000","83,821,000","80,845,000","71,210,000","82,531,000","75,836,000","74,819,000","61,886,000","61,433,000","68,256,000","47,825,000","65,026,000","47,894,000","64,298,000","60,720,000","40,252,000","41,212,000","46,380,000","38,456,000","42,581,000","42,486,000","41,579,000","49,044,000","48,439,000","45,504,000","47,073,000","54,353,000","46,513,000","138,546,000","112,365,000","58,489,000","51,605,000","95,590,000","74,658,000","61,801,000","49,905,000","88,405,000","63,848,000","56,247,000","35,465,000","64,096,000","51,098,000","36,978,000","52,925,000","48,571,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"70,749,000","207,640,000","164,174,000","109,205,000","66,392,000","161,557,000","127,605,000","90,517,000","62,661,000","166,273,000","122,642,000","90,439,000","55,884,000","137,045,000","109,823,000","77,681,000","45,951,000","131,156,000","102,581,000","72,107,000","41,823,000","119,113,000","96,428,000","67,911,000","45,198,000","116,619,000","92,851,000","69,874,000","41,328,000","111,408,000","91,840,000","69,171,000","42,635,000","121,124,000","96,030,000","66,443,000","45,556,000","113,359,000","83,647,000","57,169,000","32,194,000","107,506,000","85,011,000","61,464,000","36,585,000",,,,,,,,,,,,,,,,,
