name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
MarketCap,"3,554,978,513","3,657,780,218","3,060,400,640","2,698,687,516","3,722,361,552","3,966,434,348","4,931,705,371","4,337,806,243","4,373,396,259","3,896,020,436","3,770,472,349","4,426,519,990","3,893,781,115","3,105,255,667","2,234,399,582","2,678,176,457","1,834,111,628","2,331,081,948","2,477,199,741","2,495,702,548","1,948,896,426","1,802,498,601","1,239,471,305","959,556,558","961,468,952","675,613,150","610,294,863","525,193,968","476,838,839","503,221,278","448,537,172","352,114,916","354,763,655","412,008,605","340,797,835","308,994,844","298,041,441","237,966,443","277,666,230","341,609,228","400,302,559","408,875,257","406,813,970","338,163,457","544,405,025","587,093,637","426,944,002","277,118,304","268,421,273","310,962,428","248,726,139","221,391,953","206,978,638","125,479,537","143,106,433","202,227,455","171,283,087","127,408,075","365,221,368","233,052,493","276,437,286","308,167,710","295,899,724","257,380,826","324,009,963","339,836,131","433,340,886","553,336,848","575,984,958","577,083,920","626,841,600","564,272,771","527,963,604","540,223,265","526,527,481","448,505,910","381,816,485","574,899,200","646,980,051","499,174,715","437,279,778","690,936,943","862,672,501","822,295,321","943,525,541","831,814,965","1,002,759,788","595,905,679","691,341,061","1,038,901,613","734,195,000","352,444,000","332,529,750","185,040,000","286,013,294","157,296,875","144,608,500","171,137,250"
EnterpriseValue,"3,987,220,513","4,079,219,218","3,236,606,640","2,856,356,516","3,831,037,552","4,101,656,348","4,760,857,371","4,177,949,243","4,233,278,259","3,769,240,436","3,662,236,349","4,590,504,990","4,057,766,115","3,251,352,667","2,401,530,582","2,806,655,457","1,984,894,628","2,246,980,948","2,393,098,741","2,411,601,548","1,864,795,426","1,947,023,601","1,352,403,305","1,070,140,558","877,223,952","594,059,150","531,221,863","447,607,968","410,318,839","446,234,278","399,661,172","304,827,916","309,053,655","367,473,605","300,691,835","269,868,844","262,896,441","204,066,443","243,766,230","225,645,228","326,089,559","334,662,257","332,600,970","263,950,457","470,192,025","512,880,637","352,731,002","202,905,304","194,208,273","243,065,428","184,801,139","160,488,953","148,459,638","123,640,537","143,984,433","206,658,455","177,352,087","138,549,075","340,185,368","234,500,493","310,671,286","342,617,710","315,107,724","257,034,826","323,663,963","339,337,131","454,167,886","574,163,848","536,967,958","525,116,920","586,452,600","514,628,771","460,845,604","457,008,265","454,995,481","380,730,910","326,083,485","514,665,200","563,472,051","438,651,715","368,560,778","612,648,943","784,384,501","768,859,321","898,677,541","793,370,965","973,486,788","568,480,679","663,916,061","1,004,958,613","704,895,000","324,844,000","317,029,750","177,040,000","279,113,294","150,096,875","138,508,500","153,937,250"
PeRatio,"280.182","149.884","78.657","42.339","50.985","49.063","58.707","49.654","60.046","60.974","60.096","84.552","76.467","90.254","73.891","64.326","45.31","52.522","59.709","89.448","71.339","69.732","52.103","43.875","47.808","38.302","38.25","36.159","63.652","194.375",,,,,,,,,,"14.16","18.471","18.151","20.766","17.969","26.31","15.674","14.031","10.109","9.615","24.07","17.203","16.712","26.429",,,,,,,,,,,,,,"17.632","22.436","21.936","21.547","24.13","23.719","23.619","31.85","28.621","21.545","17.66","25.185","36.333","33.239","24.94","30.438","37.248","28.233","38.017","35.532","45.085","25.285","29.375","44.635","35.176","19.209","25.8","16.667","27.575","15.944","15.426",
ForwardPeRatio,"22.727","21.787","21.645","18.727","25","25.707","37.453","35.211","32.363","29.762","34.602","40","36.101","31.447","27.855",,,,,,,,,,,,,"25.445",,,,"113.636","116.279","136.986",,,"68.493","21.053","10.142","13.055","12.739","15.898","12.136","10.267","25.317","26.316","23.202",,,,,,,,,"17.762",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"2.655","2.516","2.037",,"2.622","2.049","1.989","2.416","1.383","1.607","2.051","1.85",,,,,,,,,,,,,,,,,,,"6.744","6.946","8.092",,,"4.058","1.251","0.603","0.776","0.757","1.009","0.622","0.685","1.69","1.754","1.546",,,,,,,,,"2.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.605","3.753","3.238","2.847","4.122","4.641","5.89","5.359","5.614","5.149","5.057","6.013","5.321","5.324","4.231","5.325","3.963","5.063","5.402","5.462","4.546","4.42","3.7","3.192","3.356","2.803","2.55","2.231","2.121","2.277","2.065","1.635","1.601","1.863","1.557","1.442","1.295","0.976","1.219","1.304","1.585","1.633","1.641","1.42","2.141","2.243","2.007","1.363","1.351","1.696","1.302","1.19","1.097","0.64","0.657","0.924","0.776","0.555","1.578","0.975","1.139","1.368","1.287","1.053","1.367","1.465","2.036","2.59","2.846","2.897","3.253","2.932","2.913","3.243","3.113","2.574","2.215","3.357","4.117","3.444","3.085","4.438","5.431","4.807","6.073","5.779","7.368","4.48","5.205","8.121","5.918","3.085","3.267","1.95","3.111","1.705","1.572",
PbRatio,"2.369","2.46","2.069","1.818","2.56","2.773","3.503","3.132","3.241","2.958","2.911","3.445","4.698","3.805","2.877","3.381","2.363","3.021","3.275","3.342","2.74","3.719","2.499","2.028","2.615","1.869","1.731","1.5","1.4","1.506","1.357","1.076","1.068","1.245","1.035","0.941","0.853","0.684","0.852","0.958","1.182","1.232","1.28","1.103","1.806","1.996","2.213","1.501","1.499","1.961","1.612","1.479","1.427","0.914","1.077","1.409","1.169","0.761","2.152","1.382","1.49","1.64","1.608","1.341","1.688","1.757","2.136","2.728","2.912","3.09","3.38","3.145","2.919","3.176","3.248","2.864","2.501","3.782","4.409","3.564","2.999","4.312","5.383","5.564","6.979","6.62","8.656","5.499","6.38","10.161","7.836","4.089","4.296","2.549","4.169","2.454","2.371","2.941"
EnterprisesValueRevenueRatio,"4.2","16.119","14.686","12.694","15.273","15.969","22.598","20.319","19.474","18.12","18.886","25.891","22.93","18.618","15.096","19.483","12.984","19.315","20.296","22.736","16.13","18.143","13.798","12.209","10.268","9.015","8.793","7.663","6.399","7.49","7.001","5.639","6.69","6.621","5.664","5.003","4.742","3.77","4.895","4.565","5.358","4.996","4.894","5.373","7.679","8.569","6.354","3.894","3.052","5.575","4.092","3.384","3.065","2.445","2.839","4.209","3.439","2.452","6.462","4.768","5.222","5.974","5.44","5.251","5.2","7.629","7.267","8.582","7.509","8.161","9.884","9.36","7.794","10.069","11.219","9.396","7.332","10.569","11.822","11.131","8.58","17.573","20.953","22.055","18.436","16.897","22.469","13.709","18.795","31.064","19.912","8.571","10.674","6.509","10.903","6.228","5.894","6.872"
EnterprisesValueEBITDARatio,"35.682","126.019","144.711","196.936","90.136","98.821","156.217","126.359","104.04","90.526","109.868","160.451","154.112","97.012","78.048","114.966","65.435","122.887","118.605","127.517","83.28","96.992","80.803","91.449","56.175","57.558","54.563","68.578","36.034","47.141","53.567","69.995","70.017","150.05","131.825","449.781","545.428","68.318","-95.971","-32.97","33.978","31.143","20.183","39.71","52.453","52.776","40.097","27","16.916","72.406","46.016","22.681","28.435","16.767","-10.292","92.217","-12.44","-93.048","-192.849","299.108","-152.889","-91.122","-119.269","-46.039","74.167","-19.41","88.705","66.616","32.338","36.388","48.66","51.345","29.275","46.486","64.057","59.788","41.136","48.294","59.313","73.624","47.336","249.45","139.944","132.175","73.117","63.292","97.622","52.216","92.739","153.663","67.778","22.25","41.714","29.507","56.962","33.355","28.856","33.465"
