name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
MarketCap,"905,808,577","1,006,525,711","981,992,050","958,104,012","987,802,654","954,230,276","783,140,274","658,535,103","715,349,896","478,793,749","1,020,600,267","979,796,916","961,719,482","993,605,234","863,355,429"
EnterpriseValue,,,,,,,,,,,"2,604,483,292","2,383,935,933","1,795,996,725","1,613,245,836","1,307,874,674"
PeRatio,"7.423","8.382","6.914","5.191","5.835","105.571",,,,"4.879","15.264","14.483","17.557","27.971","19.878"
ForwardPeRatio,"10.246","11.299","11.099","10.834","11.299","10.893","8.937","7.496","7.457","5.634","12.019","11.249","10.881","10.741","8.688"
PegRatio,,,"1.009","0.985",,,,,,,,,,,
PsRatio,"7.101","8.113","7.203","5.926","6.375","62.34",,,,"5.051","16.728","15.979","20.904","37.624","19.037"
PbRatio,"0.815","0.915","0.893","0.872","0.916","0.893","0.746","0.645","0.801","0.47","1.002","0.959","0.943","0.992","0.977"
EnterprisesValueRevenueRatio,"20.417",,,,,,,,,,"121.043","139.861","91.759","44.106","-72.633"
EnterprisesValueEBITDARatio,"21.907",,,,,,,,,,,"63.359","50.11","32.357","-294.85"
