name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
TotalRevenue,"2,023,900,000","525,000,000","531,900,000","511,600,000","458,200,000","320,600,000","325,494,000","298,513,000","312,421,000","262,272,000","275,971,000","264,704,000","258,812,000","252,276,000","242,707,000","229,723,000","229,002,000","221,180,000","218,406,000","205,687,000","197,735,000","188,464,000","184,677,000","182,052,000","170,232,000","157,357,000","154,116,000","149,481,000","105,929,000","107,828,000","110,486,000","104,862,000","97,852,000","96,305,000","93,425,000","86,504,000","83,556,000","78,244,000","72,649,000","78,928,000","78,202,000","75,941,000","73,647,000","77,667,000","73,109,000","67,928,000","60,202,000","71,635,000","79,287,000","69,450,000","53,240,000","55,892,000","64,346,000","56,666,000","97,556,000","29,892,000","55,774,000","55,484,000","52,862,000","54,770,000","51,845,000","46,730,000","41,400,000","43,907,000","44,025,000","32,891,000","32,018,000","30,564,000","27,300,000","24,598,000"
	OperatingRevenue,"2,023,900,000","525,000,000","531,900,000","511,600,000","458,200,000","320,600,000","325,494,000","298,513,000","312,421,000","262,272,000","275,971,000","264,704,000","258,812,000","252,276,000","242,707,000","229,723,000","229,002,000","221,180,000","218,406,000","205,687,000","197,735,000","188,464,000","184,677,000","182,052,000","170,232,000","157,357,000","154,116,000","149,481,000","105,929,000","107,828,000","110,486,000","104,862,000","97,852,000","96,305,000","93,425,000","86,504,000","83,556,000","78,244,000","72,649,000","78,928,000","78,202,000","75,941,000","73,647,000","77,667,000","73,109,000","67,928,000","60,202,000","71,635,000","79,287,000","69,450,000","53,240,000","55,892,000","64,346,000","56,666,000","97,556,000","29,892,000","55,774,000","55,484,000","52,862,000","54,770,000","51,845,000","46,730,000","41,400,000","43,907,000","44,025,000","32,891,000","32,018,000","30,564,000","27,300,000","24,598,000"
PretaxIncome,"1,186,800,000","298,200,000","310,000,000","302,400,000","276,200,000","234,400,000","240,566,000","166,591,000","112,871,000","102,472,000","154,300,000","155,908,000","147,686,000","146,332,000","139,995,000","118,615,000","130,004,000","121,714,000","124,279,000","117,757,000","111,935,000","97,846,000","96,164,000","96,223,000","87,941,000","80,851,000","80,595,000","78,317,000","45,318,000","54,308,000","54,520,000","53,868,000","46,748,000","42,363,000","34,393,000","37,509,000","41,002,000","27,734,000","41,428,000","22,453,000","19,441,000","15,963,000","9,608,000","21,006,000","9,984,000","9,741,000","-14,739,000","2,561,000","1,839,000","-243,000","-37,946,000","-41,330,000","-23,517,000","-90,219,000","-194,718,000","-104,748,000","3,317,000","5,523,000","3,058,000","16,183,000","11,793,000","17,355,000","13,751,000","17,897,000","16,999,000","12,829,000","13,006,000","12,007,000","10,146,000","8,278,000"
TaxProvision,"240,000,000","58,100,000","64,000,000","65,500,000","52,400,000","41,900,000","46,971,000","30,822,000","19,599,000","18,508,000","26,236,000","28,533,000","24,750,000","25,536,000","20,909,000","7,492,000","25,325,000","20,814,000","34,973,000","34,899,000","31,964,000","24,489,000","26,364,000","29,171,000","26,327,000","19,519,000","20,394,000","19,183,000","10,599,000","14,118,000","14,111,000","12,949,000","10,706,000","10,624,000","2,341,000","9,288,000","6,817,000","6,808,000","7,509,000","6,752,000","5,259,000","4,441,000","2,011,000","7,514,000","3,295,000","4,029,000","-4,580,000","-79,000","-190,000","-1,562,000","-11,034,000","-17,415,000","-9,380,000","-3,777,000","-46,409,000","-10,040,000","902,000","1,381,000","615,000","5,100,000","3,847,000","5,952,000","4,743,000","6,330,000","6,122,000","4,391,000","4,564,000","4,258,000","3,593,000","2,957,000"
NetIncomeCommonStockholders,"940,100,000","236,900,000","242,500,000","236,900,000","223,800,000","192,500,000","193,595,000","135,769,000","93,272,000","83,964,000","128,064,000","127,375,000","122,936,000","120,796,000","119,086,000","111,123,000","104,679,000","100,900,000","89,306,000","82,858,000","79,971,000","73,357,000","69,800,000","67,052,000","61,614,000","61,332,000","60,050,000","58,958,000","34,472,000","40,014,000","40,080,000","40,566,000","35,186,000","30,732,000","30,999,000","27,840,000","33,663,000","20,611,000","31,762,000","15,106,000","12,636,000","9,537,000","5,320,000","3,592,000","3,726,000","2,650,000","-13,299,000","-457,000","-1,239,000","-2,082,000","-29,359,000","-26,354,000","-16,561,000","-88,874,000","-149,390,000","-94,708,000","2,415,000","4,142,000","2,443,000","11,083,000","7,946,000","11,403,000","9,008,000","11,567,000","10,877,000","8,438,000","8,442,000","7,749,000","6,553,000","5,321,000"
	NetIncome,"946,800,000","240,100,000","246,000,000","236,900,000","223,800,000","192,500,000","193,595,000","135,769,000","93,272,000","83,964,000","128,064,000","127,375,000","122,936,000","120,796,000","119,086,000","111,123,000","104,679,000","100,900,000","89,306,000","82,858,000","79,971,000","73,357,000","69,800,000","67,052,000","61,614,000","61,332,000","60,201,000","59,134,000","34,719,000","40,190,000","40,409,000","40,919,000","35,538,000","31,085,000","31,351,000","28,192,000","34,016,000","20,964,000","32,115,000","15,458,000","13,961,000","11,300,000","7,101,000","13,011,000","6,229,000","5,153,000","-10,816,000","2,009,000","1,227,000","384,000","-26,912,000","-23,915,000","-14,137,000","-86,442,000","-148,309,000","-94,708,000","2,415,000","4,142,000","2,443,000","11,083,000","7,946,000","11,403,000","9,008,000","11,567,000","10,877,000","8,438,000","8,442,000","7,749,000","6,553,000","5,321,000"
		NetIncomeIncludingNoncontrollingInterests,"946,800,000","240,100,000","246,000,000","236,900,000","223,800,000","192,500,000","193,595,000","135,769,000","93,272,000","83,964,000","128,064,000","127,375,000","122,936,000","120,796,000","119,086,000","111,123,000","104,679,000","100,900,000","89,306,000","82,858,000","79,971,000","73,357,000","69,800,000","67,052,000","61,614,000","61,332,000","60,201,000","59,134,000","34,719,000","40,190,000","40,409,000","40,919,000","35,538,000","31,085,000","31,351,000","28,192,000","34,016,000","20,964,000","32,115,000","15,458,000","13,961,000","11,300,000","7,101,000","13,011,000","6,229,000","5,153,000","-10,816,000","2,009,000","1,227,000","384,000","-26,912,000","-23,915,000","-14,137,000","-86,442,000","-148,262,000","-94,657,000","2,470,000","4,207,000","2,512,000","11,124,000","7,946,000","11,403,000","9,008,000","11,567,000","10,877,000","8,438,000","8,442,000","7,749,000","6,553,000","5,321,000"
			NetIncomeContinuousOperations,"946,800,000","240,100,000","246,000,000","236,900,000","223,800,000","192,500,000","193,595,000","135,769,000","93,272,000","83,964,000","128,064,000","127,375,000","122,936,000","120,796,000","119,086,000","111,123,000","104,679,000","100,900,000","89,306,000","82,858,000","79,971,000","73,357,000","69,800,000","67,052,000","61,614,000","61,332,000","60,201,000","59,134,000","34,719,000","40,190,000","40,409,000","40,919,000","36,042,000","31,739,000","32,052,000","28,221,000","34,185,000","20,926,000","33,919,000","15,701,000","14,182,000","11,522,000","7,597,000","13,492,000","6,689,000","5,712,000","-10,159,000","2,640,000","2,029,000","1,319,000","-26,912,000","-23,915,000","-14,137,000","-86,442,000","-148,309,000","-94,708,000","2,415,000","4,142,000","2,443,000","11,083,000","7,946,000","11,403,000","9,008,000","11,567,000","10,877,000","8,438,000","8,442,000","7,749,000","6,553,000","5,321,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-504,000","-654,000","-701,000","-29,000","-169,000","38,000","-1,804,000","-243,000","-221,000","-222,000","-496,000","-481,000","-460,000","-559,000","-657,000","-631,000","-802,000","-935,000",,,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-47,000","-51,000","-55,000","-65,000","-69,000","-41,000",,,,,,,,,,
	PreferredStockDividends,,"3,200,000","3,500,000",,,,,,,,,,,,,,,,,,,,,,,,"151,000","176,000","247,000","176,000","329,000","353,000","352,000","353,000","352,000","352,000","353,000","353,000","353,000","352,000","1,325,000","1,763,000","1,781,000","9,419,000","2,503,000","2,503,000","2,483,000","2,466,000","2,466,000","2,466,000","402,000","3,128,000","3,098,000","3,114,000",,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,173,000","753,000","-753,000",,"-716,000","-716,000","-716,000",,"-689,000","-674,000","-682,000",,,,,,,,,,,,,,,,
