name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
InvestingCashFlow,"192,302,000","33,859,000","-75,444,000","187,779,000","46,108,000","-56,985,000","-24,024,000","-137,033,000","-114,283,000","-153,206,000","-697,091,000","-181,660,000","-178,313,000","-175,833,000","-187,622,000","-253,038,000","-301,230,000","-99,881,000","-70,192,000","-69,970,000","-95,008,000","-87,511,000","-104,479,000","-95,883,000","-77,372,000","239,171,000","-104,814,000","-105,581,000","-152,749,000","-212,424,000","-280,470,000","-175,019,000","-150,208,000","-140,759,000","-82,788,000","-74,981,000","-79,958,000","-56,598,000","-61,023,000","-19,277,000","7,902,000","-8,951,000","-26,848,000","5,775,000","-9,536,000","-9,071,000","-40,750,000","-33,961,000","-27,768,000","-9,350,000","-3,019,000"
	CashFlowFromContinuingInvestingActivities,"192,302,000","33,859,000","-75,444,000","187,779,000","46,108,000","-56,985,000","-24,024,000","-137,033,000","-114,283,000","-153,206,000","-697,091,000","-181,660,000","-178,313,000","-175,833,000","-187,622,000","-253,038,000","-301,230,000","-99,881,000","-70,192,000","-69,970,000","-95,008,000","-87,511,000","-104,479,000","-95,883,000","-77,372,000","239,171,000","-104,814,000","-105,581,000","-152,749,000","-212,424,000","-280,470,000","-175,019,000","-150,208,000","-140,759,000","-82,788,000","-74,981,000","-79,958,000","-56,598,000","-61,023,000","-19,277,000","7,902,000","-8,951,000","-26,848,000","5,775,000","-9,536,000","-9,071,000","-40,750,000","-33,961,000","-27,768,000","-9,350,000","-3,019,000"
		CapitalExpenditureReported,"-1,695,000","-281,000","-591,000","-292,000","-531,000","-400,000","-781,000","-232,000","-328,000","-270,000","-1,556,000","-2,783,000","-1,434,000","-1,178,000","182,000","-1,702,000","-1,670,000","-1,295,000","-1,032,000","-1,122,000","-2,255,000","-2,559,000","-1,013,000","-1,310,000","-1,484,000","-5,855,000","-5,934,000","-5,642,000","-1,642,000","-2,221,000","-2,308,000","-1,696,000","-2,464,000","-2,053,000","-5,241,000","69,648,000","-52,235,000","-43,940,000",,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,"-109,577,000","-149,626,000","-67,847,000","-90,015,000","-82,955,000","-109,902,000","-95,349,000","-107,884,000","-119,443,000","-98,280,000","-131,766,000","-149,680,000","-222,628,000","-296,532,000",,"-157,843,000","-140,509,000","-94,101,000","-79,794,000","-52,235,000","-43,940,000","-37,552,000","-16,779,000","-12,431,000","-7,605,000","-19,365,000","-6,450,000","-9,425,000","-9,140,000",,,"-27,768,000","-9,342,000",
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,"-109,577,000","-113,066,000","-68,407,000","-90,015,000","-118,955,000","-109,902,000","-95,349,000","-107,884,000","-119,443,000","-98,280,000","-131,766,000","-149,680,000","-222,628,000","-296,532,000",,"-157,843,000","-140,509,000","-94,101,000","-79,794,000","-52,235,000","-43,940,000","-37,552,000","-16,779,000","-12,431,000","-7,605,000","-19,365,000","-6,450,000","-9,425,000","-9,140,000",,,"-27,768,000","-9,342,000",
			SaleOfPPE,,,,,,,,,,,,,,,,,,,"51,824,000","560,000","0","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-70,250,000","-69,554,000","-412,000","-70,000","-214,000","-553,000","-963,000","208,000","-2,175,000","-952,000","413,000","-960,000","-5,287,000","-222,000","-1,590,000","-783,000","-244,000","0","17,845,000","-2,188,000","-667,000","-16,128,000","10,176,000","866,000","-5,315,000","371,759,000","-1,536,000","15,884,000","123,000","8,497,000","-22,390,000","3,157,000","-1,310,000","4,693,000","-3,004,000","-423,000","-26,171,000","-1,537,000","-10,410,000","0",,,"0",,,,,,,,
			PurchaseOfBusiness,"-70,250,000","-69,554,000","-412,000","-70,000","-214,000","-553,000","-963,000","208,000","-2,175,000","-952,000","413,000","-960,000","-5,287,000","-222,000","-1,590,000","-783,000","-244,000","0","17,845,000","-2,188,000","-667,000","-16,128,000","-22,484,000","866,000","-5,315,000","-6,498,000","-1,536,000","-134,000","-65,000","-436,000","-22,390,000","-3,296,000","-1,310,000","-807,000","-3,004,000","-423,000","-26,171,000","-1,537,000","-1,831,000","0",,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"32,660,000","0","0","378,257,000","0","16,018,000","188,000","8,933,000","0","6,453,000","0","5,500,000",,,,,"-8,579,000","0",,,"0",,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-32,594,000","-101,405,000","-81,493,000","185,883,000","-35,579,000","-57,017,000","-38,279,000","-140,042,000","-112,826,000","-154,841,000","-135,756,000","-178,682,000","-173,472,000","-174,748,000","-192,677,000","-199,581,000","-120,176,000","-108,282,000","-60,210,000","-66,725,000","-87,760,000","-80,396,000","-108,889,000","-97,144,000","-106,400,000","-113,588,000","-92,346,000","-126,124,000","-148,038,000","-220,407,000","-294,224,000","-177,243,000","-155,379,000","-138,456,000","-75,590,000","-149,442,000","-52,235,000","-43,940,000",,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-355,045,000","-101,405,000","-104,859,000","-63,295,000","-85,486,000","-57,017,000","-62,652,000","-140,042,000","-112,826,000","-154,841,000","-193,406,000","-188,142,000","-173,472,000","-174,748,000","-192,677,000","-199,581,000","-120,176,000","-108,282,000","-112,034,000","-67,285,000","-87,760,000","-116,396,000","-108,889,000","-97,144,000","-106,400,000","-113,588,000","-92,346,000","-126,124,000","-148,038,000","-220,407,000","-294,224,000","-177,243,000","-155,379,000","-138,456,000","-88,860,000","-149,442,000","-52,235,000","-43,940,000",,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,"23,366,000","249,178,000",,,,,,,"57,650,000",,,,"0",,,"0","51,824,000","560,000","0","36,000,000",,,,,,,,,,,,,"13,270,000","0",,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,"0",,,"0","3,579,000","-2,188,000","-667,000","-724,000","-109,000","866,000","-5,315,000","-6,498,000","7,585,000","-9,255,000","123,000","8,497,000","7,067,000",,"-1,310,000","-807,000","10,266,000","-423,000","-26,171,000","-1,537,000",,"954,000","-1,105,000","-345,000","0","42,000","-32,000","-10,000","13,000","-2,000","19,000","-27,000","959,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,"2,441,000","-2,188,000","-667,000","-724,000","-109,000","866,000","-5,315,000","-6,498,000","-1,536,000","-134,000","-65,000","-436,000","-2,319,000",,"-1,310,000","-807,000","-3,004,000","-423,000","-26,171,000","-1,537,000",,"954,000","-1,105,000","-345,000",,"42,000","-32,000","-10,000",,"-2,000","19,000","-27,000","959,000"
			SaleOfInvestment,,,,,,,,,,,,,,,"0",,,"0",,,,,,,,,,,"188,000","8,933,000",,,,,"13,270,000",,,,,,,,,,,,"3,000",,,,"0"
		DividendsReceivedCFI,"296,174,000","205,099,000","7,052,000","1,994,000","82,029,000","985,000","14,183,000","817,000","0","1,232,000","1,122,000","0","0","315,000","660,000","-431,000","755,000","748,000","0","0","0","0","0","4,548,000","4,932,000","7,070,000","0",,,,,,,,"0","0",,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"0","264,000",,,"1,816,000","2,216,000","1,046,000","1,625,000","-561,314,000","765,000",,,"5,803,000","-50,541,000","-179,895,000","8,948,000","-26,795,000","65,000","-4,326,000","11,572,000","-4,753,000","-2,843,000","30,895,000","-20,215,000","-4,998,000","1,180,000","-3,192,000","1,707,000","29,066,000","763,000","8,945,000","-4,943,000","1,047,000","5,236,000","-1,552,000","-11,121,000","-26,291,000","-3,452,000","15,580,000","-1,001,000","-7,483,000","12,183,000","-79,000","79,000","-40,763,000","-33,959,000","-19,000","19,000","-3,978,000"
FinancingCashFlow,"-13,134,000","-96,216,000","87,070,000","-61,489,000","57,501,000","73,058,000","79,592,000","110,405,000","89,316,000","844,965,000","404,061,000","198,750,000","219,667,000","98,607,000","-51,049,000","157,210,000","298,060,000","-13,055,000","-117,236,000","41,696,000","253,469,000","21,269,000","-160,273,000","159,595,000","105,812,000","94,723,000","108,182,000","33,998,000","162,061,000","132,247,000","109,589,000","234,366,000","79,646,000","46,673,000","746,410,000","53,194,000","19,842,000","11,298,000","-76,438,000","8,134,000","5,983,000","-7,763,000","-103,505,000","6,673,000","-7,312,000","200,000","330,021,000","43,127,000","59,456,000","28,602,000","3,504,000"
	CashFlowFromContinuingFinancingActivities,"-13,134,000","-96,216,000","87,070,000","-61,489,000","57,501,000","73,058,000","79,592,000","110,405,000","89,316,000","844,965,000","404,061,000","198,750,000","219,667,000","98,607,000","-51,049,000","157,210,000","298,060,000","-13,055,000","-117,236,000","41,696,000","253,469,000","21,269,000","-160,273,000","159,595,000","105,812,000","94,723,000","108,182,000","33,998,000","162,061,000","132,247,000","109,589,000","234,366,000","79,646,000","46,673,000","746,410,000","53,194,000","19,842,000","11,298,000","-76,438,000","8,134,000","5,983,000","-7,763,000","-103,505,000","6,673,000","-7,312,000","200,000","330,021,000","43,127,000","59,456,000","28,602,000","3,504,000"
		NetIssuancePaymentsOfDebt,"246,301,000","83,136,000","170,916,000","-63,423,000","55,672,000","119,357,000","73,603,000","120,679,000","90,051,000","251,655,000","462,989,000","196,897,000","188,681,000","57,027,000","-86,339,000","162,098,000","219,493,000","38,908,000","-152,036,000","-11,305,000","251,218,000","23,221,000","-157,462,000","156,596,000","106,434,000","96,635,000","149,738,000","34,354,000","163,279,000","132,643,000","108,768,000","238,133,000","83,797,000","46,673,000","751,464,000","55,171,000","22,436,000","11,310,000","4,943,000","8,116,000","6,767,000","-7,248,000","-102,612,000","9,545,000","-7,311,000","-1,738,000","-17,412,000","-2,178,000","-1,053,000","-1,466,000","-2,909,000"
			NetLongTermDebtIssuance,"246,301,000","83,136,000","170,916,000","-63,423,000","55,672,000","119,357,000","73,603,000","120,679,000","90,051,000","251,655,000","462,989,000","196,897,000","188,681,000","57,027,000","-86,339,000","162,098,000","219,493,000","38,908,000","-152,036,000","-11,305,000","251,218,000","23,221,000","-157,462,000","156,596,000","106,434,000","96,635,000","149,738,000","34,354,000","163,279,000","132,643,000","108,768,000","238,133,000","83,797,000","46,673,000","751,464,000","55,171,000","22,436,000","11,310,000","4,943,000","8,116,000","6,767,000","-7,248,000","-102,612,000","9,545,000","-7,311,000","-1,738,000","-17,412,000","-2,178,000","-1,053,000","-1,466,000","-2,909,000"
				LongTermDebtIssuance,"1,195,068,000","175,075,000","552,484,000","367,295,000","100,214,000","1,402,869,000","79,563,000","931,646,000","135,944,000","256,770,000","653,397,000","229,423,000","347,649,000","61,614,000","95,307,000","777,341,000","237,007,000","62,967,000","67,853,000","33,594,000","455,180,000","944,663,000","112,844,000","215,100,000","108,945,000","98,616,000","213,480,000","59,520,000","173,256,000","137,566,000","183,507,000","249,995,000","115,240,000","48,811,000","759,314,000","266,213,000","26,262,000","68,313,000","23,582,000","9,001,000","35,610,000","217,000","63,267,000","212,644,000",,,,,,,
				LongTermDebtPayments,"-948,767,000","-91,939,000","-381,568,000","-430,718,000","-44,542,000","-1,283,512,000","-5,960,000","-810,967,000","-45,893,000","-5,115,000","-190,408,000","-32,526,000","-158,968,000","-4,587,000","-181,646,000","-615,243,000","-17,514,000","-24,059,000","-219,889,000","-44,899,000","-203,962,000","-921,442,000","-270,306,000","-58,504,000","-2,511,000","-1,981,000","-63,742,000","-25,166,000","-9,977,000","-4,923,000","-74,739,000","-11,862,000","-31,443,000","-2,138,000","-7,850,000","-211,042,000","-3,826,000","-57,003,000","-18,639,000","-885,000","-28,843,000","-7,465,000","-165,879,000","-203,099,000","-36,311,000","-1,738,000","-17,412,000","-2,178,000","-1,053,000","-1,466,000","-2,909,000"
		NetCommonStockIssuance,"-260,420,000","-179,293,000","-81,127,000","0","0","0","-43,000","3,000","-84,000","593,698,000","-53,922,000","0","0","0","-1,448,000","0","0","-57,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockIssuance,,,"0","0","0","0","-43,000","3,000","-84,000","593,698,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
