name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,12/31/2003,09/30/2003
OperatingCashFlow,"151,951,000","38,182,000","60,913,000","4,208,000","48,648,000","25,143,000","34,163,000","38,140,000","18,285,000","20,167,000","8,723,000","19,413,000","-1,228,000","8,193,000","5,096,000","8,196,000","3,776,000","7,109,000","3,147,000","15,377,000","3,687,000","7,121,000","9,240,000","20,588,000","5,495,000","18,521,000","7,690,000","13,527,000","9,127,000","5,992,000","8,899,000","12,155,000","5,915,000","10,582,000","8,211,000","16,931,000","16,275,000","11,886,000","13,277,000","2,708,000","6,876,000","6,228,000","5,941,000","4,081,000","4,699,000","-1,307,000","-1,437,000","-188,000","537,000","783,000","2,354,000","3,971,000","3,134,000","2,314,000","46,000","5,285,000","83,000","848,000","-1,249,000","-3,404,000","105,802,000","65,989,000","34,784,000","-79,870,000","61,229,000","2,638,000","494,685,847","-136,944,226","-242,814,424","-168,896,197","-56,290,503","21,297,514","46,608,199","5,081,005"
	CashFlowFromContinuingOperatingActivities,"151,951,000","38,182,000","60,913,000","4,208,000","48,648,000","25,143,000","34,163,000","38,140,000","18,285,000","20,167,000","8,723,000","19,413,000","-1,228,000","8,193,000","5,096,000","8,196,000","3,776,000","7,109,000","3,147,000","15,377,000","3,687,000","7,121,000","9,240,000","20,588,000","5,495,000","18,521,000","7,690,000","13,527,000","9,127,000","5,992,000","8,899,000","12,155,000","5,915,000","10,582,000","8,211,000","16,931,000","16,275,000","11,886,000","13,277,000","2,708,000","6,876,000","6,228,000","5,941,000","4,081,000","4,699,000","-1,307,000","-1,437,000","-188,000","537,000","783,000","2,354,000","3,971,000","3,134,000","2,314,000","46,000","5,285,000","83,000","848,000","-1,249,000","-3,404,000","105,802,000","65,989,000","34,784,000","-79,870,000","61,229,000","2,638,000","494,685,847","-136,944,226","-242,814,424","-168,896,197","-56,290,503","21,297,514","46,608,199","5,081,005"
		NetIncomeFromContinuingOperations,"48,958,000","-88,719,000","34,880,000","51,182,000","51,615,000","50,799,000","79,982,000","103,405,000","116,937,000","-588,567,000","65,287,000","41,267,000","21,992,000","44,350,000","9,509,000","34,449,000","28,751,000","32,086,000","30,800,000","26,737,000","11,848,000","19,182,000","12,894,000","23,282,000","14,433,000","16,951,000","4,207,000","25,632,000","24,631,000","23,543,000","41,976,000","39,725,000","31,779,000","22,711,000","23,287,000","18,385,000","11,900,000","15,383,000","9,390,000","7,913,000","4,989,000","5,890,000","-1,847,000","17,000","4,189,000","2,514,000","1,018,000","1,577,000","1,542,000","2,668,000","4,192,000","2,877,000","2,547,000","2,054,000","-5,141,000","1,029,000","1,263,000","-21,258,000","-15,615,000","-20,716,000","-14,196,000","-4,741,000","-9,545,000","-3,868,000","178,000","-1,796,000","-8,708,075","2,859,551","546,084","-37,560","2,861,840","2,451,869","2,565,609","3,468,688"
		OperatingGainsLosses,"-51,047,000","-13,709,000","-18,206,000","-9,997,000","-16,193,000","-8,371,000","-17,704,000","-15,729,000","-9,314,000","48,198,000","-15,958,000","19,861,000","1,601,000","-50,195,000","-23,415,000","-24,740,000","-10,148,000","-11,593,000","-25,258,000","-24,207,000","-10,234,000","-17,918,000","143,000","-17,607,000","-11,763,000","-11,847,000","2,241,000","-24,902,000","-10,671,000","-19,827,000","-42,767,000","-34,058,000","-21,951,000","-15,704,000","-9,132,000","-10,358,000","-923,000","-3,694,000","-10,047,000","-2,433,000","180,000","-402,000","13,686,000","-3,378,000","-3,595,000","-2,765,000","-1,484,000","-2,010,000","-1,291,000","-807,000","-2,964,000","-358,000","-796,000","838,000","2,796,000","-4,000","83,000","19,848,000","1,694,000","5,592,000",,,"0","-440,000","747,000","969,000","7,440,433","-1,286,031","-544,319","-377,083","-989,449","-125,837",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,"0",,,"0","-7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,"-8,314,000","-4,989,000","-7,058,000","-1,861,000","1,067,000","934,000","147,918,000","-86,000","-45,348,000","29,593,000","-16,801,000","-20,000","-298,000","8,653,000","3,423,000","63,000","-4,060,000","-1,114,000","1,223,000","8,978,000","-2,306,000","-1,761,000","-1,266,000","1,555,000","2,895,000","1,291,000","-1,124,000","-21,672,000","-17,055,000","-1,325,000","-2,039,000","2,385,000","-3,318,000","8,490,000","3,162,000","-594,000","-5,048,000","443,000","-1,069,000",,"-2,526,000","-3,283,000","-2,191,000","-1,404,000","-1,860,000","-1,291,000","-807,000","-2,657,000","-359,000","-141,000","-123,000","50,000","-4,000","83,000","19,848,000","3,516,000","1,013,000",,,"0","-1,187,000",,,"7,440,433","-1,286,031","-544,319","-377,083","-989,449","-125,837",,
			EarningsLossesFromEquityInvestments,"-56,642,000","-10,506,000","-18,363,000","-11,580,000","-16,193,000","-8,371,000","-17,704,000","-15,729,000","-9,314,000","-5,920,000","-16,170,000","-9,378,000","-9,184,000","-13,108,000","-13,902,000","-10,494,000","-7,436,000","-6,090,000","-5,657,000","-10,395,000","-5,316,000","-5,796,000","-5,268,000","-8,140,000","-4,428,000","-4,366,000","-4,394,000","-2,747,000","-2,936,000","-2,920,000","-2,370,000","-1,465,000","-199,000","-528,000","-1,852,000","-445,000","0","0","-2,683,000","2,608,000","-1,203,000","656,000","5,679,000","-862,000","-116,000","-784,000","-346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"82,054,000","41,198,000","15,897,000","13,465,000","11,494,000","10,530,000","11,069,000",,,,,,,,"-10,229,000","-7,521,000","-5,859,000","-5,729,000","-2,051,000","925,000","200,000","1,123,000","1,935,000","1,968,000","2,733,000","1,012,000","-898,000","2,738,000","-72,000","-1,226,000","212,000","-1,266,000","-301,000","-1,316,000","347,000","4,481,000","4,858,000","3,738,000","3,899,000","2,061,000","4,495,000","31,000","24,000","34,000","34,000","34,000","42,000","142,000","165,000","320,000","-377,000","359,000","357,000","353,000","379,000","-175,000","663,000","556,000","1,698,000","-1,021,000","650,000","1,054,000","1,002,000","1,314,000","1,262,000","1,011,000","2,035,688","2,419,770","2,001,983","1,527,559","1,689,657","461,788","-79,687","67,752"
			DepreciationAndAmortization,"82,054,000","41,198,000","15,897,000","13,465,000","11,494,000","10,530,000","11,069,000",,,,,,,,"-10,229,000","-7,521,000","-5,859,000","-5,729,000","-2,051,000","925,000","200,000","1,123,000","1,935,000","1,968,000","2,733,000","1,012,000","-898,000","2,738,000","-72,000","-1,226,000","212,000","-1,266,000","-301,000","-1,316,000","347,000","4,481,000","4,858,000","3,738,000","3,899,000","2,061,000","4,495,000","31,000","24,000","34,000","34,000","34,000","42,000","142,000","165,000","320,000","-377,000","359,000","357,000","353,000","379,000","-175,000","663,000","556,000","1,698,000","-1,021,000","650,000","1,054,000","1,002,000","1,314,000","1,262,000","1,011,000","2,035,688","2,419,770","2,001,983","1,527,559","1,689,657","461,788","-79,687","67,752"
				Depreciation,,"35,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
