name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
TotalAssets,"2,802,503,000","2,838,876,000","2,912,177,000","3,077,445,000","3,183,273,000","3,120,489,000","3,139,273,000","3,166,971,000","3,167,835,000","3,042,235,000","3,019,360,000","2,997,381,000","2,806,268,000","2,750,570,000","2,671,009,000","2,673,236,000","2,559,428,000","2,545,821,000","2,519,932,000","2,511,042,000","2,515,979,000","2,403,633,000","2,387,770,000","2,335,454,000","2,159,234,000","2,146,349,000","2,133,125,000","2,012,820,000","2,019,716,000","1,982,960,000","1,488,168,000","1,483,127,000","1,473,202,000","1,455,820,000","917,114,000","887,234,000","700,141,000","705,981,000","675,273,000","598,400,000","572,904,000","579,563,000","522,297,000","521,959,000","522,139,000","509,341,000","497,173,000","509,909,000","497,880,000","459,360,000","456,616,000","453,223,000","449,694,000","457,106,000","471,300,000","472,067,000","477,031,000","500,732,000","500,205,000","581,720,000","582,971,000","595,464,000","584,370,000","587,660,000","585,165,000","587,932,000","594,997,000","596,243,000","594,970,000","631,371,000","617,154,000","618,960,000","622,237,000","624,366,000","625,159,000","622,032,000","613,549,000","651,064,000","666,671,000","674,974,000","666,711,000","672,630,000","702,323,000","693,847,000","716,669,000","766,977,000","772,857,000","787,129,000","789,784,000","788,545,000","806,500,000","801,100,000","786,800,000","769,198,000","724,900,000","754,300,000","754,500,000","756,599,000","847,700,000","802,700,000","767,500,000","751,097,000","717,200,000","666,400,000","670,800,000","641,900,000","651,900,000","607,700,000","647,400,000","636,300,000","641,400,000","465,200,000","456,800,000","427,700,000","353,300,000","352,700,000","376,200,000","259,300,000","244,600,000","248,600,000","244,400,000","238,600,000"
	CurrentAssets,"579,238,000","505,243,000","450,339,000","437,025,000","513,047,000","437,067,000","421,898,000","436,073,000","432,198,000","463,488,000","435,755,000","408,371,000","354,767,000","368,024,000","283,982,000","271,201,000","260,084,000","247,095,000","249,698,000","231,603,000","235,510,000","219,860,000","259,151,000","229,877,000","248,575,000","212,696,000","191,650,000","161,810,000","149,891,000","105,889,000","97,892,000","96,711,000","92,244,000","92,914,000","85,024,000","120,271,000","103,612,000","107,403,000","27,246,000","33,990,000","29,840,000","37,140,000","33,157,000","39,379,000","49,555,000","30,539,000","27,684,000","35,216,000","29,730,000","69,229,000","88,670,000","91,390,000","129,487,000","128,570,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"36,121,000","37,412,000","48,393,000","32,544,000","113,375,000","43,344,000","42,198,000","46,853,000","46,049,000","5,215,000","5,882,000","5,635,000","5,177,000","4,659,000","2,638,000","3,045,000","3,230,000","3,063,000","3,926,000","3,470,000","5,685,000","4,832,000","4,197,000","3,876,000","28,808,000","13,286,000","14,197,000","3,293,000","4,190,000","3,287,000","3,559,000","7,157,000","6,245,000","11,312,000","7,450,000","36,469,000","6,050,000","9,172,000","16,216,000","22,942,000","18,699,000","27,250,000","24,994,000","32,273,000","42,475,000","25,140,000","23,305,000","31,576,000","26,029,000","67,040,000","86,531,000","88,980,000","126,624,000","126,836,000","136,060,000","136,542,000","137,499,000","131,172,000","137,371,000","192,578,000","196,362,000","241,410,000","215,850,000","214,498,000","188,834,000","190,154,000","193,933,000","190,892,000","180,817,000","228,445,000","188,699,000","145,415,000","124,823,000","120,522,000","71,463,000","50,546,000","31,939,000","58,825,000","81,090,000","62,788,000","35,031,000","40,876,000","44,463,000","50,376,000","42,357,000","86,359,000","52,062,000","68,894,000","102,731,000","66,423,000",,,,"20,407,000","19,600,000","20,800,000",,"64,915,000",,,,"3,400,000",,,,,,,,,,,,,,,,,,,,
			CashAndCashEquivalents,"36,121,000","37,412,000","48,393,000","32,544,000","113,375,000","43,344,000","42,198,000","46,853,000","46,049,000","5,215,000","5,882,000","5,635,000","5,177,000","4,659,000","2,638,000","3,045,000","3,230,000","3,063,000","3,926,000","3,470,000","5,685,000","4,832,000","4,197,000","3,876,000","28,808,000","13,286,000","14,197,000","3,293,000","4,190,000","3,287,000","3,559,000","7,157,000","6,245,000","11,312,000","7,450,000","36,469,000","6,050,000","9,172,000","4,410,000","9,800,000","6,927,000","15,886,000","15,484,000","21,901,000","21,097,000","2,664,000","2,451,000","11,744,000","4,363,000","45,718,000","63,571,000","65,254,000","104,935,000","100,242,000","97,437,000","94,810,000","90,945,000","75,356,000","114,784,000","170,815,000","171,942,000","177,765,000","155,231,000","155,686,000","129,252,000","132,469,000","135,915,000","133,345,000","126,053,000","161,215,000","127,006,000","124,776,000","102,212,000","93,687,000","49,153,000","30,729,000","16,465,000","43,062,000","58,372,000","39,629,000","12,430,000","13,603,000","17,652,000","19,864,000","6,577,000","47,249,000","13,738,000","19,787,000","17,153,000","16,723,000",,,,"20,407,000","0","0",,"64,915,000",,,,"3,400,000",,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,806,000","13,142,000","11,772,000","11,364,000","9,510,000","10,372,000","21,378,000","22,476,000","20,854,000","19,832,000","21,666,000","21,322,000","22,960,000","23,726,000","21,689,000","26,594,000","38,623,000","41,732,000","46,554,000","55,816,000","22,587,000","21,763,000","24,420,000","63,645,000","60,619,000","58,812,000","59,582,000","57,685,000","58,018,000","57,547,000","54,764,000","67,230,000","61,693,000","20,639,000","22,611,000","26,835,000","22,310,000","19,817,000","15,474,000","15,763,000","22,718,000","23,159,000","22,601,000","27,273,000","26,811,000","30,512,000","35,780,000","39,110,000","38,324,000","49,107,000","85,578,000","49,700,000",,,,,"19,600,000","20,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"411,129,000","399,360,000","384,503,000","381,900,000","399,672,000","390,724,000","379,700,000","389,220,000","375,584,000","429,399,000","401,054,000","388,088,000","335,468,000","358,112,000","281,344,000","268,156,000","256,854,000","244,032,000","245,772,000","228,133,000","229,825,000","215,028,000","254,954,000","226,001,000","219,767,000","198,064,000","176,107,000","150,050,000","145,701,000","102,602,000","94,333,000","89,554,000","85,999,000","81,602,000","77,574,000","82,191,000","95,951,000","96,620,000","11,030,000","11,048,000","11,141,000","9,890,000","8,163,000","7,106,000","7,080,000","471,000","4,379,000","3,640,000","3,701,000","2,189,000","1,862,000","2,062,000","2,670,000","1,734,000","2,657,000","1,623,000","115,316,000","143,554,000","82,489,000","106,311,000","100,645,000","105,665,000","118,218,000","120,354,000","129,511,000","124,381,000","126,309,000","132,490,000","138,068,000","118,456,000","143,623,000","146,500,000","148,118,000","154,201,000","178,464,000","182,200,000","188,695,000","208,093,000","198,768,000","220,478,000","234,478,000","230,814,000","254,208,000","300,353,000","321,305,000","323,883,000","358,680,000","352,740,000","357,841,000","327,168,000",,"7,800,000","6,700,000","398,716,000","5,300,000","4,400,000","5,400,000","450,788,000",,"5,400,000","5,300,000","524,611,000","5,700,000","5,700,000","7,400,000","6,100,000","5,500,000","4,000,000","4,400,000",,"4,600,000","3,200,000",,,"3,400,000","3,000,000",,,,,,
			AccountsReceivable,"94,739,000","99,408,000","99,895,000","97,723,000","98,354,000","98,297,000","92,418,000","89,090,000","89,264,000","89,256,000","85,738,000","81,634,000","77,987,000","112,001,000","125,883,000","118,480,000","111,009,000","102,546,000","96,473,000","87,026,000","79,727,000","81,535,000","70,961,000","65,939,000","69,047,000","63,033,000","58,279,000","50,369,000","44,172,000","38,972,000","33,605,000","28,700,000","25,128,000","20,963,000","18,207,000","16,962,000","15,892,000","12,370,000",,"1,266,000","1,373,000","1,184,000","473,000","323,000","1,243,000","471,000","4,379,000","3,640,000","3,701,000","2,189,000","1,862,000","2,062,000","2,670,000","1,734,000","2,657,000","1,623,000","1,765,000","1,899,000","6,029,000","6,039,000","5,606,000","6,133,000","5,282,000","5,366,000","5,292,000","5,581,000","6,849,000","6,624,000","7,336,000","6,384,000","4,306,000","3,481,000","4,562,000","4,309,000","9,170,000","8,526,000","8,140,000","6,857,000","8,119,000","9,379,000","9,769,000","8,355,000","8,322,000","8,276,000","7,017,000","7,528,000","9,671,000","12,825,000","15,971,000","10,714,000",,,,"42,000",,,,"-15,000",,,,"-18,000",,,,,,,,,,,,,,,,,,,,
			NotesReceivable,"316,390,000","299,952,000","284,608,000","284,177,000","301,318,000","292,427,000","287,282,000","300,130,000","286,320,000","340,143,000","315,316,000","306,454,000","257,481,000","246,111,000","155,461,000","149,676,000","145,845,000","141,486,000","149,299,000","141,107,000","150,098,000","133,493,000","183,993,000","160,062,000","150,720,000","135,031,000","117,828,000","99,681,000","101,529,000","63,630,000","60,728,000","60,854,000","60,871,000","60,639,000","59,367,000","65,229,000","80,059,000","84,250,000",,,,,,,,,,,,,,,,,,,"113,551,000","141,655,000","76,460,000","100,272,000","95,039,000","99,532,000","112,936,000","114,988,000","124,219,000","118,800,000","119,460,000","125,866,000","130,732,000","112,072,000","139,317,000","143,019,000","143,556,000","149,892,000","169,294,000","173,674,000","180,555,000","201,236,000","190,649,000","211,099,000","224,709,000","222,459,000","245,886,000","292,077,000","314,288,000","316,355,000","349,009,000","339,915,000","341,870,000","316,454,000",,,,"394,174,000",,,,"445,603,000",,,,"519,229,000",,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,825,000",,"10,700,000",,"7,800,000","6,700,000","4,500,000","5,300,000","4,400,000","5,400,000","5,200,000",,"5,400,000","5,300,000","5,400,000","5,700,000","5,700,000","7,400,000","6,100,000","5,500,000","4,000,000","4,400,000",,"4,600,000","3,200,000",,,"3,400,000","3,000,000",,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,782,000","9,768,000","8,706,000","7,690,000","6,783,000","5,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,825,000",,"-10,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
