name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"1,940,343,000","536,567,000","523,886,000","454,535,000","425,355,000","394,175,000","379,673,000","331,483,000","313,109,000","337,054,000","340,231,000","316,641,000","301,545,000","259,924,000","247,515,000","235,701,000","231,435,000","196,229,000","189,857,000","180,254,000","157,230,000","135,546,000"
	OperatingRevenue,"1,857,699,000","515,179,000","503,583,000","433,967,000","404,970,000","374,845,000","360,603,000","311,805,000","295,119,000","318,603,000","323,927,000","299,348,000","283,296,000","243,084,000","232,147,000","220,235,000","216,328,000","184,323,000","178,940,000","168,967,000","145,355,000","123,862,000"
CostOfRevenue,"1,159,078,000","319,639,000","312,774,000","271,415,000","255,250,000","243,115,000","232,129,000","201,116,000","190,901,000","201,537,000","199,988,000","192,941,000","184,783,000","158,454,000","159,437,000","169,869,000","141,832,000","119,649,000","117,237,000","133,624,000","95,971,000","82,340,000"
GrossProfit,"781,265,000","216,928,000","211,112,000","183,120,000","170,105,000","151,060,000","147,544,000","130,367,000","122,208,000","135,517,000","140,243,000","123,700,000","116,762,000","101,470,000","88,078,000","65,832,000","89,603,000","76,580,000","72,620,000","46,630,000","61,259,000","53,206,000"
OperatingExpense,"507,331,000","143,574,000","147,752,000","125,314,000","116,627,000","136,352,000","105,937,000","97,581,000","108,265,000","69,927,000","101,251,000","96,360,000","93,382,000","84,739,000","75,888,000","69,525,000","65,945,000","57,663,000","54,648,000","52,509,000","56,621,000","41,890,000"
	SellingGeneralAndAdministration,"322,460,000","88,650,000","89,155,000","75,637,000","69,018,000","63,826,000","63,593,000","57,437,000","52,752,000","62,595,000","62,253,000","58,665,000","59,736,000","52,257,000","48,658,000","43,832,000","41,493,000","36,287,000","34,441,000","32,230,000","40,721,000","27,223,000"
		GeneralAndAdministrativeExpense,"537,612,000",,,,,,,,"129,739,000","146,288,000","149,584,000","139,777,000","138,988,000","109,263,000","112,015,000","106,319,000","102,052,000","82,587,000","82,160,000","75,330,000","80,274,000","60,468,000"
			OtherGandA,"537,612,000",,,,,,,,"129,739,000","146,288,000","149,584,000","139,777,000","138,988,000","109,263,000","112,015,000","106,319,000","102,052,000","82,587,000","82,160,000","75,330,000","80,274,000","60,468,000"
	DepreciationAmortizationDepletionIncomeStatement,"219,792,000","63,909,000","58,597,000","49,677,000","47,609,000","46,590,000","42,344,000","40,144,000","39,041,000","38,705,000","38,998,000","37,695,000","33,646,000","31,054,000","27,230,000","25,693,000","24,452,000","21,376,000","20,207,000","20,279,000","15,900,000","14,667,000"
		DepreciationAndAmortizationInIncomeStatement,"219,792,000","63,909,000","58,597,000","49,677,000","47,609,000","46,590,000","42,344,000","40,144,000","39,041,000","38,705,000","38,998,000","37,695,000","33,646,000","31,054,000","27,230,000","25,693,000","24,452,000","21,376,000","20,207,000","20,279,000","15,900,000","14,667,000"
			DepreciationIncomeStatement,"14,651,000","3,633,000","3,790,000","3,622,000","3,606,000","3,607,000","3,320,000","3,120,000","3,029,000","2,982,000","3,140,000","2,797,000","2,425,000","2,313,000","2,249,000","2,077,000","2,162,000","1,882,000","1,860,000","1,749,000","1,608,000","1,469,000"
			Amortization,"205,141,000","60,276,000","54,807,000","46,055,000","44,003,000","42,983,000","39,024,000","37,024,000","36,012,000","35,723,000","35,858,000","34,898,000","31,221,000","28,741,000","24,981,000","23,616,000","22,290,000","19,494,000","18,347,000","18,530,000","14,292,000","13,198,000"
				AmortizationOfIntangiblesIncomeStatement,"205,141,000","60,276,000","54,807,000","46,055,000","44,003,000","42,983,000","39,024,000","37,024,000","36,012,000","35,723,000","35,858,000","34,898,000","31,221,000","28,741,000","24,981,000","23,616,000","22,290,000","19,494,000","18,347,000","18,530,000","14,292,000","13,198,000"
	OtherOperatingExpenses,"1,428,000","-8,985,000",,,,"25,936,000",,,"16,472,000","-31,373,000","0",,,"1,428,000",,,,,,,,
OperatingIncome,"273,934,000","73,354,000","63,360,000","57,806,000","53,478,000","14,708,000","41,607,000","32,786,000","13,943,000","65,590,000","38,992,000","27,340,000","23,380,000","16,731,000","12,190,000","-3,693,000","23,658,000","18,917,000","17,972,000","-5,879,000","4,638,000","11,316,000"
NetNonOperatingInterestIncomeExpense,"-65,925,000","-18,714,000","-18,098,000","-17,439,000","-11,674,000","-11,326,000","-9,780,000","-9,551,000","-10,700,000","-14,083,000","-15,788,000","-16,480,000","-14,867,000","-13,444,000","-11,293,000","-13,392,000","-18,906,000","-15,089,000","-15,733,000","-15,608,000","-7,716,000","-6,666,000"
	InterestIncomeNonOperating,"378,000","3,000","112,000","206,000","57,000","47,000","41,000","61,000","66,000","285,000","337,000","291,000","339,000","197,000","457,000","432,000","235,000","142,000","148,000","32,000","26,000","16,000"
