name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"721,901,000","719,176,000","653,438,000","346,109,012","71,852,000"
	CurrentAssets,"436,276,000","437,703,000","348,445,000","1,078,078","62,273,000"
		CashCashEquivalentsAndShortTermInvestments,"401,809,000","404,450,000","323,021,000","381,644","51,850,000"
			CashAndCashEquivalents,"92,996,000","139,519,000","148,853,000","381,644","51,850,000"
			OtherShortTermInvestments,"308,813,000","264,931,000","174,168,000",,"0"
		Receivables,"15,088,000","10,879,000","9,572,000","6,692,000","3,924,000"
			AccountsReceivable,"15,088,000","10,879,000","9,572,000","6,692,000","3,924,000"
				GrossAccountsReceivable,"15,570,000","11,170,000","9,754,000","6,724,000","4,723,000"
				AllowanceForDoubtfulAccountsReceivable,"-482,000","-291,000","-182,000","-32,000","-799,000"
		Inventory,"5,166,000","5,593,000","3,989,000","2,622,000","3,646,000"
			RawMaterials,"2,314,000","3,255,000","1,483,000",,"889,000"
			WorkInProcess,"2,303,000","2,043,000","1,480,000",,"2,219,000"
			FinishedGoods,"549,000","295,000","1,026,000",,"538,000"
		PrepaidAssets,"14,213,000","16,313,000","11,395,000","696,434","2,453,000"
		RestrictedCash,"0","468,000","468,000","400,000","400,000"
	TotalNonCurrentAssets,"285,625,000","281,473,000","304,993,000","345,030,934","9,579,000"
		NetPPE,"25,315,000","14,118,000","11,377,000","9,373,000","8,210,000"
			GrossPPE,"45,771,000","32,371,000","27,929,000","9,373,000","20,653,000"
				Properties,"0","0","0",,"0"
				MachineryFurnitureEquipment,"3,301,000","2,679,000","2,299,000",,"1,794,000"
				OtherProperties,"3,369,000","14,118,000","11,377,000","9,373,000",
				ConstructionInProgress,"38,373,000","28,964,000","24,902,000",,"18,126,000"
				Leases,"728,000","728,000","728,000",,"733,000"
			AccumulatedDepreciation,"-20,456,000","-18,253,000","-16,552,000",,"-12,443,000"
		GoodwillAndOtherIntangibleAssets,"59,220,000",,,,
			Goodwill,"54,080,000",,,,
			OtherIntangibleAssets,"5,140,000",,,,
		InvestmentsAndAdvances,"198,178,000","263,659,000","290,900,000","345,030,934","0"
			OtherInvestments,,,,"345,030,934",
		OtherNonCurrentAssets,"2,912,000","3,696,000","2,716,000","6,352,000","1,369,000"
TotalLiabilitiesNetMinorityInterest,"62,263,000","451,013,000","447,712,000","84,871,936","28,384,000"
	CurrentLiabilities,"49,122,000","33,327,000","24,532,000","72,796,936","23,250,000"
		PayablesAndAccruedExpenses,"15,009,000","13,290,000","7,993,000","3,710,436","4,733,000"
			Payables,"15,009,000","13,290,000","7,993,000","77,923","4,733,000"
				AccountsPayable,"13,089,000","12,227,000","6,848,000","4,903,000","3,434,000"
				TotalTaxPayable,"1,920,000","1,063,000","945,000","77,923","1,164,000"
				OtherPayable,,,"200,000",,"135,000"
			CurrentAccruedExpenses,"21,763,000","10,026,000","8,781,000","3,632,513",
