name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
TotalRevenue,"768,810,000","204,928,000","177,010,000","205,478,000","181,394,000","166,644,000","162,949,000","208,030,000","172,665,000","180,492,000","171,728,000","236,658,000","199,766,000","193,949,000","182,597,000","231,086,000","192,223,000","174,778,000","173,495,000","207,005,000","171,189,000","161,178,000","146,368,000","159,505,000","140,191,000","138,930,000","132,833,000","153,612,000","134,191,000","128,941,000","120,547,000","151,413,000","130,495,000","124,762,000","124,450,000","144,601,000","116,922,000","166,178,000","145,265,000","192,166,000","169,449,000","173,863,000","152,925,000","190,701,000","176,326,000","166,748,000","159,936,000","207,925,000","157,582,000","129,281,000","112,705,000","169,449,000","148,102,000","154,156,000","149,171,000","196,032,000","157,669,000","135,159,000","134,957,000","162,133,000","137,523,000","129,068,000","98,813,000","121,769,000","123,626,000","122,884,000","90,586,000","109,780,000","108,800,000","106,160,000","104,375,000","115,608,000","107,911,000","102,171,000","96,396,000","72,859,000","102,343,000","112,197,000","111,799,000","100,264,000","94,701,000","88,224,000","84,336,000","87,265,000","87,862,000","86,905,000","82,871,000","84,995,000","79,235,000","70,062,000","65,900,000","117,700,000","114,000,000","96,200,000","88,200,000","102,700,000","98,200,000","86,000,000","78,100,000","111,400,000","109,300,000","88,800,000","68,900,000","99,300,000","109,100,000","117,400,000","112,600,000","125,100,000","107,900,000","109,800,000","98,200,000","128,700,000","118,500,000","113,400,000","113,300,000","126,500,000","121,800,000","107,100,000","104,300,000","125,100,000","92,000,000","92,700,000","96,400,000","94,000,000","135,900,000","126,800,000","124,500,000","150,200,000","136,700,000","120,600,000","131,000,000"
	OperatingRevenue,"768,810,000","204,928,000","177,010,000","205,478,000","181,394,000","166,644,000","162,949,000","208,030,000","172,665,000","180,492,000","171,728,000","236,658,000","199,766,000","193,949,000","182,597,000","231,086,000","192,223,000","174,778,000","173,495,000","207,005,000","171,189,000","161,178,000","146,368,000","159,505,000","140,191,000","138,930,000","132,833,000","153,612,000","134,191,000","128,941,000","120,547,000","151,413,000","130,495,000","124,762,000","124,450,000","144,601,000","116,922,000","166,178,000","145,265,000","192,166,000","169,449,000","173,863,000","152,925,000","190,701,000","176,326,000","166,748,000","159,936,000","207,925,000","157,582,000","129,281,000","112,705,000","169,449,000","148,102,000","154,156,000","149,171,000","196,032,000","157,669,000","135,159,000","134,957,000","162,133,000","137,523,000","129,068,000","98,813,000","121,769,000","123,626,000","122,884,000","90,586,000","109,780,000","108,800,000","106,160,000","104,375,000","115,608,000","107,911,000","102,171,000","96,396,000","72,859,000","102,343,000","112,197,000","111,799,000","100,264,000","94,701,000","88,224,000","84,336,000","87,265,000","87,862,000","86,905,000","82,871,000","84,995,000","79,235,000","70,062,000","65,900,000","117,700,000","114,000,000","96,200,000","88,200,000","102,700,000","98,200,000","86,000,000","78,100,000","111,400,000","109,300,000","88,800,000","68,900,000","99,300,000","109,100,000","117,400,000","112,600,000","125,100,000","107,900,000","109,800,000","98,200,000","128,700,000","118,500,000","113,400,000","113,300,000","126,500,000","121,800,000","107,100,000","104,300,000","125,100,000","92,000,000","92,700,000","96,400,000","94,000,000","135,900,000","126,800,000","124,500,000","150,200,000","136,700,000","120,600,000","131,000,000"
CostOfRevenue,"478,550,000","128,375,000","108,305,000","128,260,000","113,610,000","103,113,000","98,777,000","129,763,000","107,686,000","113,242,000","106,727,000","145,495,000","122,172,000","121,946,000","118,908,000","143,486,000","122,805,000","112,370,000","111,736,000","129,769,000","108,856,000","105,379,000","92,914,000","96,038,000","86,602,000","88,118,000","80,049,000","101,334,000","82,956,000","80,140,000","70,420,000","92,614,000","79,608,000","77,436,000","74,281,000","86,659,000","69,556,000","110,681,000","94,038,000","117,102,000","103,088,000","105,967,000","92,721,000","123,247,000","105,522,000","98,594,000","97,483,000","123,113,000","91,994,000","79,399,000","67,436,000","99,471,000","88,040,000","92,226,000","93,561,000","118,260,000","93,563,000","78,263,000","84,012,000","106,926,000","88,582,000","83,021,000","71,344,000","78,655,000","77,152,000","80,514,000","64,027,000","72,704,000","71,911,000","68,989,000","68,509,000","75,591,000","70,125,000","70,781,000","66,270,000","47,731,000","70,970,000","77,336,000","76,877,000","68,347,000","63,609,000","59,099,000","57,457,000","59,377,000","59,847,000","59,675,000","57,626,000","55,656,000","50,745,000","45,040,000","42,600,000","95,600,000","81,500,000","66,700,000","60,800,000","76,000,000","68,100,000","57,000,000","51,300,000","80,800,000","79,400,000","62,900,000","49,300,000","74,900,000","103,900,000","88,700,000","85,700,000","98,000,000","80,300,000","80,600,000","71,800,000","101,200,000","90,600,000","83,400,000","84,700,000","99,200,000","90,300,000","77,700,000","76,200,000","101,400,000","66,400,000","65,900,000","70,000,000","124,200,000","106,600,000","92,400,000","92,400,000",,,,
GrossProfit,"290,260,000","76,553,000","68,705,000","77,218,000","67,784,000","63,531,000","64,172,000","78,267,000","64,979,000","67,250,000","65,001,000","91,163,000","77,594,000","72,003,000","63,689,000","87,600,000","69,418,000","62,408,000","61,759,000","77,236,000","62,333,000","55,799,000","53,454,000","63,467,000","53,589,000","50,812,000","52,784,000","52,278,000","51,235,000","48,801,000","50,127,000","58,799,000","50,887,000","47,326,000","50,169,000","57,942,000","47,366,000","55,497,000","51,227,000","75,064,000","66,361,000","67,896,000","60,204,000","67,454,000","70,804,000","68,154,000","62,453,000","84,812,000","65,588,000","49,882,000","45,269,000","69,978,000","60,062,000","61,930,000","55,610,000","77,772,000","64,106,000","56,896,000","50,945,000","55,207,000","48,941,000","46,047,000","27,469,000","43,114,000","46,474,000","42,370,000","26,559,000","37,076,000","36,889,000","37,171,000","35,866,000","40,017,000","37,786,000","31,390,000","30,126,000","25,128,000","31,373,000","34,861,000","34,922,000","31,917,000","31,092,000","29,125,000","26,879,000","27,888,000","28,015,000","27,230,000","25,245,000","29,339,000","28,490,000","25,022,000","23,300,000","22,100,000","32,500,000","29,500,000","27,400,000","26,700,000","30,100,000","29,000,000","26,800,000","30,600,000","29,900,000","25,900,000","19,600,000","24,400,000","5,200,000","28,700,000","26,900,000","27,100,000","27,600,000","29,200,000","26,400,000","27,500,000","27,900,000","30,000,000","28,600,000","27,300,000","31,500,000","29,400,000","28,100,000","23,700,000","25,600,000","26,800,000","26,400,000","-30,200,000","29,300,000","34,400,000","32,100,000",,,,
OperatingExpense,"206,323,000","54,469,000","53,102,000","51,006,000","47,746,000","43,663,000","45,948,000","45,714,000","42,471,000","45,202,000","47,915,000","51,566,000","48,093,000","46,293,000","45,645,000","44,331,000","44,515,000","45,313,000","46,600,000","46,119,000","42,538,000","38,703,000","37,411,000","37,394,000","34,320,000","35,424,000","35,985,000","33,417,000","35,071,000","35,151,000","35,377,000","37,414,000","35,174,000","33,497,000","35,558,000","34,648,000","33,052,000","49,954,000","50,439,000","46,856,000","49,505,000","51,198,000","51,371,000","46,912,000","50,053,000","46,444,000","46,498,000","46,158,000","41,035,000","39,696,000","42,092,000","47,554,000","41,428,000","43,222,000","44,788,000","44,088,000","43,404,000","44,144,000","37,107,000","33,959,000","33,402,000","34,341,000","31,521,000","30,577,000","30,939,000","28,239,000","23,619,000","22,010,000","21,722,000","21,269,000","19,813,000","20,474,000","19,670,000","19,111,000","18,769,000","900,000","26,934,000","22,786,000","23,175,000","22,251,000","21,173,000","20,152,000","18,753,000","18,849,000","18,329,000","17,594,000","16,765,000","19,979,000","20,541,000","18,132,000","17,400,000","23,200,000","23,400,000","23,100,000","21,700,000","22,300,000","21,500,000","21,700,000","20,300,000","22,200,000","21,500,000","19,200,000","15,600,000","20,300,000","21,100,000","22,200,000","20,400,000","21,800,000","22,300,000","23,500,000","20,600,000","22,100,000","21,700,000","23,000,000","22,800,000","21,700,000","25,900,000","25,700,000","23,300,000","19,800,000","22,100,000","23,200,000","22,300,000","23,000,000","26,300,000","27,400,000","25,100,000",,,,
	SellingGeneralAndAdministration,"182,382,000","47,959,000","46,635,000","44,906,000","42,882,000","38,746,000","41,000,000","40,467,000","36,936,000","39,982,000","42,105,000","46,043,000","43,400,000","41,673,000","40,993,000","39,618,000","39,910,000","40,749,000","42,154,000","41,329,000","38,453,000","34,889,000","33,762,000","34,304,000","31,369,000","32,529,000","33,291,000","30,945,000","32,786,000","32,931,000","33,504,000","35,717,000","33,492,000","31,818,000","33,872,000","33,010,000","31,546,000","45,751,000","46,939,000","43,333,000","46,113,000","47,944,000","48,690,000","47,956,000","47,520,000","43,409,000","43,645,000","43,187,000","38,144,000","36,809,000","39,208,000","38,239,000","36,636,000","38,237,000","40,054,000","39,288,000","38,829,000","39,546,000","33,510,000","31,154,000","30,549,000","31,432,000","29,384,000","28,308,000","28,385,000","26,703,000","23,619,000","22,010,000","21,722,000","21,269,000","19,813,000","20,474,000","19,670,000","19,111,000","18,769,000","900,000","26,934,000","22,786,000","23,175,000","22,251,000","21,173,000","20,152,000","18,753,000","18,849,000","18,329,000","17,594,000","16,765,000","16,631,000","16,750,000","14,686,000","13,800,000","19,700,000","18,900,000","18,600,000","17,200,000","18,500,000","17,000,000","17,300,000","15,500,000","18,300,000","17,100,000","15,700,000","13,000,000","17,600,000","17,400,000","18,600,000","16,900,000","18,300,000","18,700,000","20,000,000","17,200,000","19,000,000","18,300,000","19,400,000","19,200,000","17,000,000","20,800,000","20,700,000","18,200,000","15,600,000","17,000,000","18,100,000","17,200,000","18,700,000","20,700,000","21,800,000","19,400,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,"23,941,000","6,510,000","6,467,000","6,100,000","4,864,000","4,917,000","4,948,000","5,247,000","5,535,000","5,220,000","5,810,000","5,523,000","4,693,000","4,620,000","4,652,000","4,713,000","4,605,000","4,564,000","4,446,000","4,790,000","4,085,000","3,814,000","3,649,000","3,090,000","2,951,000","2,895,000","2,694,000","2,472,000","2,285,000","2,220,000","1,873,000","1,697,000","1,682,000","1,679,000","1,686,000","1,638,000","1,506,000","4,203,000","3,500,000","3,523,000","3,392,000","3,254,000","3,153,000","3,039,000","3,055,000","3,035,000","2,853,000","2,971,000","2,891,000","2,887,000","2,884,000","4,835,000","4,792,000","4,985,000","4,734,000","4,800,000","4,575,000","4,598,000","3,597,000","2,805,000","2,853,000","2,909,000","2,137,000","2,269,000","2,554,000","1,536,000",,,,,,,,,,,,,,,,,,,,,,"3,348,000","3,791,000","3,446,000","3,600,000","3,500,000","4,500,000","4,500,000","4,500,000","3,800,000","4,500,000","4,400,000","4,800,000","3,900,000","4,400,000","3,500,000","2,600,000","2,700,000","3,700,000","3,600,000","3,500,000","3,500,000","3,600,000","3,500,000","3,400,000","3,100,000","3,400,000","3,600,000","3,600,000","4,700,000","5,100,000","5,000,000","5,100,000","4,200,000","5,100,000","5,100,000","5,100,000","4,300,000","5,600,000","5,600,000","5,700,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"23,941,000","6,510,000","6,467,000","6,100,000","4,864,000","4,917,000","4,948,000","5,247,000","5,535,000","5,220,000","5,810,000","5,523,000","4,693,000","4,620,000","4,652,000","4,713,000","4,605,000","4,564,000","4,446,000","4,790,000","4,085,000","3,814,000","3,649,000","3,090,000","2,951,000","2,895,000","2,694,000","2,472,000","2,285,000","2,220,000","1,873,000","1,697,000","1,682,000","1,679,000","1,686,000","1,638,000","1,506,000","4,203,000","3,500,000","3,523,000","3,392,000","3,254,000","3,153,000","3,039,000","3,055,000","3,035,000","2,853,000","2,971,000","2,891,000","2,887,000","2,884,000","4,835,000","4,792,000","4,985,000","4,734,000","4,800,000","4,575,000","4,598,000","3,597,000","2,805,000","2,853,000","2,909,000","2,137,000","2,269,000","2,554,000","1,536,000",,,,,,,,,,,,,,,,,,,,,,"3,348,000","3,791,000","3,446,000","3,600,000","3,500,000","4,500,000","4,500,000","4,500,000","3,800,000","4,500,000","4,400,000","4,800,000","3,900,000","4,400,000","3,500,000","2,600,000","2,700,000","3,700,000","3,600,000","3,500,000","3,500,000","3,600,000","3,500,000","3,400,000","3,100,000","3,400,000","3,600,000","3,600,000","4,700,000","5,100,000","5,000,000","5,100,000","4,200,000","5,100,000","5,100,000","5,100,000","4,300,000","5,600,000","5,600,000","5,700,000",,,,
			Amortization,"23,941,000","6,510,000","6,467,000","6,100,000","4,864,000","4,917,000","4,948,000","5,247,000","5,535,000","5,220,000","5,810,000","5,523,000","4,693,000","4,620,000","4,652,000","4,713,000","4,605,000","4,564,000","4,446,000","4,790,000","4,085,000","3,814,000","3,649,000","3,090,000","2,951,000","2,895,000","2,694,000","2,472,000","2,285,000","2,220,000","1,873,000","1,697,000","1,682,000","1,679,000","1,686,000","1,638,000","1,506,000","4,203,000","3,500,000","3,523,000","3,392,000","3,254,000","3,153,000","3,039,000","3,055,000","3,035,000","2,853,000","2,971,000","2,891,000","2,887,000","2,884,000","4,835,000","4,792,000","4,985,000","4,734,000","4,800,000","4,575,000","4,598,000","3,597,000","2,805,000","2,853,000","2,909,000","2,137,000","2,269,000","2,554,000","1,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"23,941,000","6,510,000","6,467,000","6,100,000","4,864,000","4,917,000","4,948,000","5,247,000","5,535,000","5,220,000","5,810,000","5,523,000","4,693,000","4,620,000","4,652,000","4,713,000","4,605,000","4,564,000","4,446,000","4,790,000","4,085,000","3,814,000","3,649,000","3,090,000","2,951,000","2,895,000","2,694,000","2,472,000","2,285,000","2,220,000","1,873,000","1,697,000","1,682,000","1,679,000","1,686,000","1,638,000","1,506,000","4,203,000","3,500,000","3,523,000","3,392,000","3,254,000","3,153,000","3,039,000","3,055,000","3,035,000","2,853,000","2,971,000","2,891,000","2,887,000","2,884,000","4,835,000","4,792,000","4,985,000","4,734,000","4,800,000","4,575,000","4,598,000","3,597,000","2,805,000","2,853,000","2,909,000","2,137,000","2,269,000","2,554,000","1,536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
