name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995
MarketCap,"1,894,838,358","2,564,954,000","3,273,728,614","3,213,453,773","3,196,115,620","3,538,216,000","4,896,069,422","3,426,581,026","2,794,746,122","2,166,136,000","3,237,525,267","2,901,431,663","3,347,320,701","3,739,577,543","2,630,454,493","3,838,662,060","2,308,785,929","1,786,544,738","2,185,079,001","1,966,524,116","2,057,722,647","2,229,201,000","2,079,641,193","2,062,951,289","1,710,739,735","1,659,456,000","1,633,227,914","1,536,559,810","1,361,945,383","1,438,522,000","1,563,510,801","1,273,794,350","1,672,002,476","2,634,657,000","2,788,307,420","2,084,596,845","1,678,133,071","1,506,078,817","1,287,727,589","1,370,785,073","1,140,493,099","1,147,800,339","955,727,835","830,168,678","1,067,072,390","1,156,610,000","1,377,183,724","1,270,928,015","1,175,089,281","1,424,634,500","1,062,258,715","746,374,115","696,554,020","579,230,086","633,185,006","977,391,739","891,382,916","917,551,000","903,973,271","1,601,600,939","2,132,812,757","1,707,513,690","2,004,244,676","1,910,300,463","2,199,304,175","2,277,758,015","1,968,709,518","1,582,064,565","1,833,872,714","1,794,773,306","2,255,257,427","2,048,465,843","2,135,902,770","1,887,173,950","1,593,751,210","1,336,809,379","1,308,556,750","1,485,259,785","1,369,540,568","1,248,209,006","1,539,575,142","1,494,939,950","1,522,586,878","817,045,922","1,178,482,895","1,886,621,503","3,474,084,689","2,825,530,988","2,404,243,765","2,930,488,750","2,062,248,000","1,688,981,112","2,115,041,656","2,098,616,620","2,421,968,000","1,925,985,060","1,310,466,962","1,344,774,375","1,015,166,036","905,869,224","1,064,934,000","744,855,000","1,235,664,000","1,025,764,692","851,170,692","566,529,728","615,412,480","635,060,000","536,732,480","375,535,000"
EnterpriseValue,"1,348,401,358","2,064,650,000","2,775,845,614","2,676,350,773","2,629,594,620","2,886,714,000","4,254,895,422","2,786,367,026","2,086,576,122","1,407,486,000","2,468,525,267","1,904,397,663","3,486,580,701","3,878,837,543","2,769,714,493","3,972,325,060","2,395,926,929","1,838,517,738","2,245,706,001","2,033,862,116","2,116,439,647","2,328,199,000","2,078,854,193","2,095,177,289","1,711,250,735","1,673,970,000","1,661,231,914","1,685,355,810","1,508,359,383","1,607,661,000","1,758,687,801","1,191,219,350","1,571,026,476","2,577,088,000","2,815,964,420","2,125,581,845","1,708,664,071","1,580,446,817","1,362,095,589","1,465,021,073","1,189,067,099","1,286,764,339","1,149,347,835","1,023,788,678","1,269,655,390","1,371,825,000","1,618,318,724","1,553,362,015","1,458,634,281","1,701,265,500","1,387,007,715","1,112,984,115","1,097,339,020","980,303,086","1,075,210,006","1,476,234,739","1,462,692,916","1,499,457,000","1,528,416,271","2,267,512,939","2,833,141,757","2,408,681,690","2,707,491,676","2,348,830,463","2,637,834,175","2,717,263,015","2,527,831,518","2,141,186,565","2,273,851,714","1,977,803,306","2,569,562,427","2,383,740,843","2,453,898,770","2,185,390,950","1,863,875,210","1,688,097,379","1,600,562,750","1,798,936,785","1,661,692,568","1,584,816,006","1,954,023,142","1,941,319,950","1,968,966,878","1,288,669,922","1,564,509,895","2,277,378,503","3,849,024,689","3,166,416,988","2,745,129,765","3,218,954,750","2,371,848,000","2,006,581,112","2,513,841,656","2,437,616,620","2,744,768,000","2,142,485,060","1,442,766,962","1,442,974,375","1,127,766,036","979,769,224","1,167,234,000","833,355,000","1,317,664,000","1,111,064,692","879,070,692","602,429,728","647,512,480","657,460,000","559,132,480","394,235,000"
PeRatio,,,,,,,,,,,,,,,"551.857","183","103.276","189.25",,,"519.6","219",,"2,665",,"1,072","697.333",,,,,,"197.182","50.581","55.194","37.853","30.24","26.842","22.974","34.472","32.149",,,,,,"23.176","24.4","23.694","32.623","20.984","30.516","22.641","15.417",,"41.8","54.714",,"15.64","40.388","31.488","21.178","25.65","29.357","29.762","36.394","41.818","34.036","31.164","28.284","35.067","32.521","38.2","34.313","84.682","75","61","70.125","23.662","25.321",,,,,"27.851","17.542","34.156","29.398","25.231","33.25","24.742","23.4",,,,,"39.584","42.708","34.375","33.535","41.837","30.585","55.814","52.726","48.751","36.176","44.155","48.707","41.166","31.019"
ForwardPeRatio,"200",,,,,,,,,,"178.571",,,,,"53.763","26.247","19.92","25.974","30.581","31.447",,"33.445",,"37.879","33.003","44.444","42.017","35.842","18.868","30.488","22.523","19.763","31.746","40","27.548","23.923","19.342","15.601","15.723","14.493","22.523","14.43","12.092","14.663","16.051","18.692",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,"1.733","2.041",,,"2.233",,"2.528","2.199","2.967","2.803","2.392","1.258","2.032","1.501","1.317","2.117","2.671","1.838","1.597","1.29","1.04","1.048","0.966","1.903","0.962","0.806","0.978","1.071","1.246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.529","5.018","6.734","6.872","7.012","8.004","11.814","8.716","7.562","6.347","10.249","10.262","12.734","4.537","3.3","4.299","2.661","2.06","2.478","2.236","2.357","2.55","2.39","2.394","2.008","1.594","1.571","1.484","1.329","1.341","1.463","1.182","1.521","2.385","2.572","1.969","1.578","1.425","1.219","1.288","1.062","1","0.83","0.723","0.895","0.991","1.203","1.122","1.045","1.301","0.958","0.649","0.575","0.452","0.465","0.706","0.644","0.667","0.678","1.15","1.597","1.336","1.663","1.613","1.635","1.751","1.695","1.38","1.593","1.612","2.107","1.955","2.161","1.98","1.699","1.441","1.424","1.593","1.496","1.412","1.793","1.774","1.808","0.89","1.181","1.792","3.436","2.927","2.512","3.115","2.342","1.936","2.722","2.706","3.808","3.075","3.017","3.269","2.619","2.459","2.971","2.11","3.692","3.359","3.292","2.456","2.961","3.166","2.676","1.899"
PbRatio,"1.782","2.396","3.051","2.974","2.957","3.343","4.659","3.238","2.57","1.896","2.729","2.281","2.501","2.757","3.458","5.317","3.085","2.282","2.89","2.61","2.785","3.083","2.939","2.974","2.448","2.356","2.32","2.2","1.937","2.084","2.304","1.875","2.449","3.844","4.421","3.345","2.691","2.453","2.107","2.283","1.852","1.932","1.669","1.453","1.774","1.977","2.149","2.074","2.019","2.48","1.888","1.367","1.312","1.141","1.3","1.903","1.734","1.833","1.538","2.884","4.091","3.354","4.296","2.651","3.052","3.225","3.196","2.568","2.725","2.203","3.462","3.365","3.535","3.214","2.814","2.479","2.404","2.64","2.302","2.164","3.013","3.045","3.101","1.533","1.912","2.761","5.46","4.637","3.945","4.986","3.921","3.4","5.1","6.01","8.457","7.125","6.261","6.721","5.446","5.218","6.505","4.772","8.481","7.638","6.937","4.875","5.62","6.313","5.335","3.864"
EnterprisesValueRevenueRatio,"2.551","14.568","19.742","21.026","22.09","24.222","35.531","26.623","20.984","13.316","24.15","21.126","42.256","49.528","34.612","61.29","10.557","7.511","9.561","9.03","9.959","10.354","9.309","9.643","7.967","7.451","7.51","8.128","7.661","6.247","6.753","4.581","6.486","9.297","10.134","7.694","6.419","5.703","4.987","5.28","4.377","4.48","4.092","3.412","4.394","4.591","5.41","5.326","5.394","5.9","4.887","4.105","4.287","3.317","3.349","4.488","4.418","4.351","4.364","6.46","8.378","6.742","7.673","6.743","7.834","7.891","7.276","6.478","7.329","6.132","8.225","7.969","8.491","7.866","7.303","7.002","6.763","7.513","6.442","6.733","8.669","8.616","8.928","5.988","7.63","10.909","13.771","11.47","11.179","12.293","9.709","8.13","11.886","11.669","14.608","12.285","11.219","10.76","9.344","8.907","11.626","7.862","12.609","11.396","9.352","7.824","9.082","10.536","10.278","7.181"
EnterprisesValueEBITDARatio,"-33.87","-94.844","-348.768","-7,757.538","-270.034","-65.183","-458.6","-135.458","-130.754","-46.3","-74.47","-48.518","-93.67","-65.491","-80.435","-105.339","146.522","66.255","68.724","92.222","143.673","177.942","71.446","76.822","58.486","117.356","80.098","90.426","78.519","56.459","51.061","37.993","69.413","210.22","60.078","47.643","34.616","33.633","23.97","24.668","21.282","24.055","23.744","16.266","22.105","-85.233","23.401","23.846","25.319","21.815","18.941","17.774","20.715","13.855","18.274","17.363","18.41","19.852","16.828","25.536","44.8","27.222","25.618","23.773","27.661","23.356","22.486","28.204","32.25","25.305","28.474","29.994","35.339","33.884","25.173","28.203","35.466","44.351","26.032","28.442","39.189","33.016","37.278","16.494","-18.39","-219.253","42.973","40.374","42.359","44.949","34.931","32.157","51.832","45.734","66.621","-32.266","56.358","53.642","38.1","41.167","59.25","33.876","54.675","54.732","55.287","37.418","46.921","50.188","46.594","32.853"
