name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000
MarketCap,"450,417,198","463,845,950","900,816,613","888,710,697","1,126,716,060","1,209,814,023","953,989,626","562,028,041","569,287,082","437,384,451","342,463,184","643,312,938","540,613,060","552,444,898","514,851,365","710,426,124","741,100,956","519,835,656","792,911,258","397,051,302","369,598,077","324,869,688","311,452,627","384,326,328","429,210,709","373,413,053","352,748,115","284,498,786","343,072,224","389,616,584","979,737,105","844,585,347","884,054,696","841,369,937","838,614,561","921,040,748","851,237,812","730,980,258","477,637,601","528,787,834","600,562,387","811,692,339","670,321,152","602,909,157","902,280,011","1,046,665,973","740,044,594","973,745,610","745,832,663","723,268,225","579,186,528","581,560,551","440,639,869","428,605,918","430,336,605","786,496,327","927,519,851","932,705,208","1,575,668,503","1,636,978,950","2,215,159,444","2,077,743,437","1,696,695,074","1,351,691,827","1,274,452,294","1,375,010,829","927,893,717","1,443,474,010","1,184,878,637","1,052,270,734","1,417,935,543","1,389,322,447","1,174,732,465","931,430,134","1,846,165,720","1,690,828,022","1,091,193,076","461,613,622","204,593,550","43,020,791","413,279,142","536,266,761","943,253,087","611,738,250","4,741,007,308","4,036,224,794","4,632,667,368","7,712,080,712","9,642,094,324"
EnterpriseValue,"776,211,198","802,804,950","1,250,897,613","1,236,535,697","1,490,161,060","1,555,589,023","1,306,311,626","944,610,041","941,758,082","494,157,451","430,339,184","724,888,938","622,758,060","580,566,898","553,083,365","698,013,124","701,287,956","488,038,656","688,359,258","309,652,302","277,987,077","231,110,688","229,057,627","276,223,328","321,107,709","265,310,053","244,645,115","176,395,786","234,969,224","281,513,584","871,634,105","729,552,347","727,217,696","632,444,937","640,432,561","708,404,748","628,401,812","483,451,258","230,108,601","187,935,834","280,096,387","466,177,339","344,227,152","276,815,157","583,891,011","714,211,973","418,712,594","644,592,610","392,651,663","376,608,225","214,640,528","243,884,551","82,529,869","91,799,918","127,343,605","468,764,327","608,854,851","556,371,208","1,249,647,503","1,331,756,950","1,894,039,444","1,777,052,437","1,414,916,074","1,083,061,827","1,005,822,294","1,095,389,829","620,952,717","1,136,533,010","918,312,637","758,446,734","1,136,502,543","1,115,923,447","907,165,465","640,413,134","1,550,955,720","1,411,123,022","943,760,076","369,564,622","108,325,550","-33,559,209","318,111,142","434,952,761","841,939,087","487,232,250","4,617,860,308","3,894,159,794","4,479,982,368","7,556,379,712","9,486,393,324"
PeRatio,,,"18.906","7.766","13.351","13.459",,,,,"18.235","83.429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.5","65.75",,,,,,,,,,"20.333","23.667","20.175","50.692","75","70.714","91.167","93","144.75","53","53","57.3","56.3","119.5",,,,,,,,,,,,,,,,
ForwardPeRatio,,,,,,,,,,,,,,"9.363","7.776","10.672","22.272","15.949","12.469","29.412","43.86","333.333","33.113","19.455",,,"23.753","13.004","17.094","9.434","34.483","28.49","117.647",,"243.902",,,,,"135.135","68.966","86.957","61.728","26.596","36.63","36.63","66.667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"0.78","0.648","0.889","1.854","1.328","1.039",,,,"1.507","0.884",,,,,,"0.472","1.726","1.425","5.885",,"16.154",,,,,"8.976","4.613","5.806","3.093","1.328","1.828","1.834","3.708",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.539","0.54","1.074","1.031","1.307","1.407","1.123","0.705","0.737","0.59","0.595","1.078","0.896","0.926","0.856","1.214","1.289","0.909","1.52","1.561","1.486","1.288","1.193","1.459","1.67","1.499","1.413","1.108","1.238","1.336","3.454","3.13","3.466","3.391","3.21","3.581","3.337","2.855","1.874","2.005","2.331","3.11","2.485","2.236","3.667","4.086","2.95","4.129","3","2.897","2.539","2.333","1.726","1.523","1.37","2.441","2.744","2.829","4.786","5.268","7.612","7.459","6.523","5.874","5.538","6.304","5.182","8.066","6.586","6.364","8.518","8.009","7.757","8.19","17.853","21.49","18.984","8.039","3.27","0.485","2.705","3.088","5.446","4.405","51.304","36.925","1,086,150.97","1,812,043.945","2,263,710.685"
PbRatio,"0.949","0.88","1.468","1.328","1.753","1.761","1.718","1.032","1.028","0.905","0.543","1.027","0.929","0.964","0.872","1.282","1.244","0.846","3.735","1.882","1.743","1.483","1.4","1.747","1.937","1.674","1.637","1.339","1.551","1.621","4.062","3.512","3.591","2.695","2.536","2.515","2.32","1.944","1.27","1.316","1.46","1.954","1.633","1.469","2.224","2.558","1.766","2.398","1.774","1.734","1.398","1.45","1.099","1.091","1.059","1.587","1.818","1.846","3.192","3.686","5.073","4.804","4.942","4.328","4.081","4.662","3.377","5.253","4.316","3.985","5.35","5.425","4.813","3.897","7.875","7.053","10.061","8.593","3.606","0.655","4.364","5.212","9.168","1.097","8.4","26.782","30.811","49.524","61.918"
EnterprisesValueRevenueRatio,"0.94","4.635","5.425","5.877","7.055","8.07","5.349","4.087","4.474","3.128","2.671","5.266","4.282","4.882","3.314","4.578","5.105","4.027","4.708","4.149","4.988","4.331","3.39","4.249","5.276","4.485","3.205","2.599","4.296","5.614","11.35","9.964","9.623","8.94","8.41","10.403","9.082","7.639","3.063","3.294","4.862","7.246","4.635","4.172","11.278","10.613","5.046","15.082","6.418","6.035","3.124","4.342","1.34","2.238","1.422","7.538","6.927","7.516","12.87","17.392","25.089","24.978","17.911","14.249","15.599","18.265","10.846","24.893","15.808","22.566","25.209","23.864","21.415","17.53","57.039","49.264","44.192","23.07","8.557","-4.508","14.938","20.557","21.664","12.094","87.874","93.837","156.648","485.379","1,456.979"
EnterprisesValueEBITDARatio,"-5.672","-16.591","-11.589","-37.071","28.212","-94.175","8.569","28.45","50.259","-43.079","-3.251","41.727","8.724","-42.654","35.87","91.124","-182.247","-17.931","-32.31","38.031","-35.639","-35.937","108.25","654.558","248.728","823.944","25.534","52.671","-25.946","-19.421","370.278","-1,141.709","-1,275.821","1,149.9","163.877","639.932","-5,765.154","-56.209","-14.29","-39.859","-31.779","-145.817","45.872","63.229","-151.581","-83.769","27.6","-34.566","131.102","143.689","19.629","-1,183.906","13.915","-6.788","360.747","-14.099","82.478","3,759.265","46.849","-29.256","-158.683","-243.465","325.642","76.704","126.694","198.332","110.588","-302.35","95.847","-195.981","157.629","98.528","145.1","134.259","-286.842","417.122","-1,344.388","-246.212","473.037","2.006","-24.948","-17.945","-88.616","-1.137","1,332.716","873.914","-181.376","-1,162.162","-1,046.601"
