name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
MarketCap,"768,879,508","1,011,143,279","941,156,988","1,109,268,403","1,247,934,475","1,363,029,290","852,168,146","592,988,350","645,791,379","479,718,939","1,350,909,250","1,227,514,719","1,317,872,265","1,268,193,228","1,281,948,794","2,034,586,421","1,825,239,379","1,965,121,061","2,090,998,679","2,011,206,688","2,515,760,959","2,491,421,463","3,045,309,075","2,596,526,685","2,031,480,342","2,528,876,801","1,886,672,839","1,315,879,898","1,303,079,636","1,205,128,247","1,418,567,546","726,399,866","736,879,362","742,719,966","504,834,308","389,729,415","317,235,153","299,572,976","337,960,366","286,853,969","332,439,816","267,067,005","294,134,860","213,501,338","289,063,569","302,914,054","393,731,675","298,877,860","267,623,499","381,498,469","360,354,771","425,125,010","309,545,901","192,176,414","328,361,782","477,617,137","330,691,258","283,828,020","237,577,961","206,916,018","170,867,982","146,739,329","228,114,178","193,664,282","158,283,307","244,587,618","180,942,909","132,667,794","181,744,155","201,113,024","210,030,880","185,423,558","215,223,773","112,652,790","85,083,933","35,285,644","24,187,740","42,115,124","57,834,793","69,594,910","101,521,621","105,116,188","136,603,236","71,716,698","109,599,750","109,573,750","61,095,023","88,990,000","104,529,429","91,934,178","87,119,336","94,805,562","106,430,500","107,617,125","133,240,250","86,468,375","101,727,500","139,758,138","154,899,312","190,450,000","200,915,000","142,006,928","131,007,375","34,808,000","43,700,000","25,678,120","20,215,620","34,060,000","50,562,070"
EnterpriseValue,"1,456,653,508","1,707,819,279","1,572,302,988","1,638,098,403","2,079,717,475","2,376,170,290","1,777,671,146","1,393,257,350","1,382,545,379","1,223,217,939","1,930,241,250","1,812,324,719","1,970,003,265","1,477,156,228","1,408,634,794","2,133,461,421","1,858,856,379","2,075,542,061","1,978,370,679","1,694,964,688","2,310,799,959","2,438,162,463","2,916,278,075","2,560,691,685","2,045,191,342","2,740,973,801","2,190,474,839","1,656,427,898","1,777,242,636","1,730,557,247","1,893,552,546","1,233,920,866","1,198,033,362","1,125,808,966","826,174,308","679,075,415","527,178,153","554,933,976","593,321,366","527,140,969","496,098,816","424,923,005","409,380,860","328,747,338","394,605,569","175,422,054","297,466,675","196,986,860","177,275,499","314,946,469","311,349,771","381,861,010","292,720,901","197,132,414","381,689,782","485,646,137","368,550,258","425,852,020","332,924,961","304,746,018","296,204,982","293,630,329","204,294,178","172,292,282","136,911,307","264,353,618","127,379,909","79,104,794","138,465,155","200,430,024","207,861,880","184,289,558","214,765,773","111,146,790","85,082,933","35,284,644","24,186,740","11,515,124","-7,583,207","23,240,910","19,453,621","14,222,188","45,709,236","-5,008,302","58,964,750","85,804,750","19,587,023","42,236,000","57,775,429","41,223,178","57,368,336","94,605,562","102,030,500","107,317,125","130,740,250","68,968,375","87,327,500","130,458,138","156,299,312","179,850,000","191,915,000","119,906,928","112,707,375","-1,792,000","60,100,000","44,578,120","40,215,620","61,260,000","77,762,070"
PeRatio,"16.024",,,,,,,,"17.122","2.217","6.812","5.888","5.703","5.682","3.574","5.82","5.318","5.674","11.131","9.136","11.479","10.654","11.377","11.489","10.754","15.836","14.246","13.058","14.844","20.023","20.512","9.088","11.331","14.245","16.603","10.783","11.315","5.713","6.505","4.947","93",,"6.517","4.73","5.938","2.835","3.733","4.279","3.667","4.188","3.153","6.258","7.167","2.572","11.193","10.545","5.792",,"34",,,,,,,,"30.692","22.615",,,,,,,,,,,,,,"20.333","26.667",,,,,,,,,"15.417","13.095","10.938","17.105","12.873","50","343.8",,,,,,,"19.231",,,,
ForwardPeRatio,,,"36.765","33.113",,,,,,"2.61","7.321","6.566","6.859","5.708",,"7.463","7.013","8.562","8.084","7.283","9.443","9.737","12.331","10.46","8.726","12.755","10.091","8.224","7.918","7.794","9.814","8.403","6.94","7.446","6.177","4.697","3.84","3.083","3.678","3.185","3.704","3.786","5","4.649","8.006","8.613","7.862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,"1.492","1.403","1.712",,"1.457","1.889","1.948","2.468","2.093","1.745",,"2.019","1.645","1.583","1.559","1.962","1.681","1.388","1.489","1.236","0.94","0.768","0.617","0.736","0.637","0.741","0.947","0.417","0.547","0.942","1.291","1.179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.406","0.626","0.728","1.277","2.447","1.455","0.582","0.288","0.241","0.175","0.5","0.456","0.483","0.467","0.476","0.744","0.688","0.767","0.815","0.782","1.008","1.023","1.303","1.167","0.954","1.247","0.967","0.7","0.671","0.598","0.683","0.336","0.334","0.344","0.241","0.188","0.159","0.154","0.176","0.159","0.192","0.161","0.19","0.138","0.2","0.228","0.314","0.251","0.226","0.327","0.311","0.364","0.257","0.154","0.266","0.394","0.307","0.28","0.246","0.227","0.192","0.167","0.263","0.222","0.181","0.315","0.623","0.459","1.831",,,,,,"0.541","0.109","0.048","0.067","0.1","0.136","0.207","0.169","0.222","0.119","0.195","0.209","0.125","0.218","0.229","0.178","0.178","0.21","0.264","0.265","0.329","0.193","0.239","0.304","0.346","0.474","0.505","0.364","0.263","0.091","0.12","0.079","0.079","0.185","0.275"
PbRatio,"1.822","1.777","1.5","1.817","2.039","2.271","1.188","0.718","0.699","0.443","1.266","1.219","1.336","1.335","1.304","2.178","2.176","2.034","2.425","2.503","3.565","3.661","4.575","4.587","4.178","5.669","5.002","4.003","4.291","3.282","3.079","1.746","1.894","1.871","1.605","1.419","1.248","1.115","1.258","1.206","1.437","1.198","1.096","0.796","1.195","1.042","1.417","1.442","1.45","2.165","2.046","3.081","2.881","2.403","6.159","2.481","1.982","2.548","1.782","3.014","2.339","1.754","6.424","6.988","5.711","4.424","2.289","1.678","2.558",,,,,,,,,,,,,,,"3.396","5.928","6.001","1.163","1.411","1.658","1.447","1.317","0.976","1.137","1.174","1.466","0.909","1.146","1.629","1.783","2.177","2.403","1.736","1.58","0.408","0.89","0.879","0.676","1.357","2.014"
EnterprisesValueRevenueRatio,"0.77","3.579","3.178","3.219","5.063","13.04","11.876","18.337","23.041","2.188","2.726","2.4","2.766","2.249","2.02","2.811","2.598","3.119","2.882","2.356","3.422","3.97","4.607","3.811","3.44","4.973","3.815","2.622","3.111","3.203","3.294","1.93","2.081","2.145","1.553","1.133","0.987","1.131","1.204","0.96","1.024","0.976","0.943","0.721","0.999","0.48","0.865","0.56","0.561","1.056","1.048","1.249","1.002","0.683","1.27","1.429","1.155","1.695","1.328","1.118","1.213","1.365","0.903","0.75","0.616","1.261","0.606","0.353","1.98",,,,,,,,,"0.073","-0.046","0.13","0.131","0.103","0.324","-0.03","0.378","0.58","0.133","0.249","0.374","0.303","0.472","0.701","0.834","0.976","1.287","0.597","0.801","1.301","1.64","1.708","1.847","1.203","1.211","-0.018","0.625","0.474","0.435","0.656","0.909"
EnterprisesValueEBITDARatio,"-9.381","-13.053","-16.751","33.995","97.892","-44.154","-8.246","-10.49","-9.52","-7.228","26.181","15.927","23","26.758","29.093","17.292","16.738","47.81","17.128","13.581","17.119","42.238","278.377","14.89","14.919","29.196","29.566","13.168","19.317","30.78","57.233","16.757","20.305","285.593","21.571","8.718","19.179","-28.543","-120.3","4.847","12.858","10.608","7.862","4.531","-6.356","9.05","6.862","3.365","5.025","16.269","9.655","10.751","5.311","4.14","16.915","15.519","5.195","-1.627","-1.85","-1.57","-1.406","-1.348","-0.863","-0.853","-0.802","-1.248","-0.567","-0.437","-1.954","-47.835","-62.798","-52.444","-41.477","-43.966","-77.068","-33.225","-26.815","-0.059","0.039","-0.148","-0.172","-0.15","-0.498","0.09","-1.045","-1.522","-0.343","-1.112","-1.462","-0.854","-1.236","-2.938","-3.169","-3.232","-4.204","-2.804","-3.246","-3.941","-5.484","-6.469","-5.816","-3.036","-0.775","-0.272","12.02","20.263","36.56","7.854","32.401"
