name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021
MarketCap,"1,609,723,828","1,239,209,652","1,861,249,386","3,543,093,448","3,943,558,485"
EnterpriseValue,"1,063,286,828","692,234,652","1,308,012,386","2,780,041,448","4,407,349,485"
PsRatio,"183.269","64.449","183.034","417.567","363.702"
PbRatio,"1.827","1.333","1.905","3.473",
EnterprisesValueRevenueRatio,"121.407","1,251.781","463.505","1,009.089","1,677.074"
EnterprisesValueEBITDARatio,"-5.012","-10.751","-30.438","-61.683","-73.829"
