name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"984,895,000","265,501,000","261,085,000","232,326,000","225,983,000","235,646,000","229,332,000","228,314,000","219,423,000","221,328,000","220,235,000","215,525,000","200,492,000","201,202,000","190,842,000","186,562,000","187,072,000","182,822,000","177,561,000","181,534,000","180,598,000","179,308,000","168,645,000","168,348,000","160,133,000","145,446,000","147,413,000","141,553,000","146,227,000","146,082,000","141,765,000","129,024,000","129,194,000","125,785,000","120,602,000","115,697,000","124,478,000","117,497,000","111,112,000","104,293,000","103,922,000","99,410,000","90,697,000","97,337,000","92,064,000","88,125,000","82,941,000","79,804,000","72,416,000","66,819,000","67,379,000","68,494,000","71,050,000","72,512,000","72,437,000","77,100,000","69,629,000","70,802,000","62,223,000","67,639,000","64,630,000","63,979,000","62,789,000","63,052,000","73,450,000","63,093,000","60,996,000","60,369,000","60,033,000","59,248,000","58,027,000","55,045,000","54,475,000","54,574,000","53,841,000","70,052,000","50,081,000","54,627,000","47,518,000","51,052,000","51,265,000","52,635,000","49,598,000","51,446,000","58,234,000","50,367,000","50,769,000","47,221,000","45,360,000","43,764,000","42,600,000","40,200,000","39,300,000","37,600,000","39,284,000","34,500,000","33,600,000","29,000,000","26,282,000","19,100,000","14,800,000","8,900,000"
	OperatingRevenue,"982,549,000","264,190,000","258,255,000","234,409,000","225,695,000","236,681,000","215,127,000","230,137,000","219,423,000","227,815,000","220,235,000","215,525,000","200,492,000","201,202,000","170,331,000","164,808,000","167,505,000","163,672,000","159,230,000","161,869,000","161,331,000","160,012,000","151,514,000","151,942,000","143,995,000","134,042,000","133,919,000","129,872,000","132,053,000","131,657,000","128,447,000","117,678,000","118,602,000","114,213,000","110,792,000","106,041,000","114,079,000","107,610,000","78,803,000","104,293,000","94,857,000","91,106,000","90,697,000","97,337,000","92,064,000","88,125,000","82,941,000","79,804,000","72,416,000","66,819,000","67,379,000","68,494,000","71,050,000","72,512,000","72,437,000","77,100,000","69,629,000","70,959,000","62,534,000","67,944,000","65,001,000","64,598,000","62,854,000","63,711,000","73,935,000","63,463,000","61,386,000","60,890,000","60,087,000","59,305,000","58,086,000","55,122,000","54,553,000","54,881,000","53,907,000","70,088,000","50,129,000","54,627,000","47,518,000","51,052,000","52,161,000","52,635,000","50,305,000","53,914,000","59,468,000","50,367,000","50,769,000","47,221,000","45,360,000","43,764,000","42,700,000","40,200,000","39,300,000","37,600,000","39,300,000","34,500,000","33,600,000","29,000,000","23,300,000","19,100,000","14,800,000","8,900,000"
CostOfRevenue,"277,069,000","74,133,000","69,938,000","67,501,000","65,497,000","66,645,000","66,210,000","66,209,000","63,343,000","64,958,000","67,572,000","64,547,000","61,226,000","60,517,000","54,235,000","54,204,000","51,966,000","50,378,000","49,513,000","51,003,000","51,394,000","50,847,000","45,457,000","45,460,000","43,834,000","37,826,000","40,750,000","39,633,000","40,109,000","38,205,000","38,304,000","37,580,000","37,396,000","37,029,000","36,166,000","36,347,000","36,060,000","34,957,000","33,960,000","31,183,000","30,077,000","25,924,000","25,964,000","27,721,000","25,996,000","25,858,000","43,153,000","15,845,000","21,025,000","18,056,000","-6,162,000","18,687,000","12,582,000","18,532,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"707,826,000","191,368,000","191,147,000","164,825,000","160,486,000","169,001,000","163,122,000","162,105,000","156,080,000","156,370,000","152,663,000","150,978,000","139,266,000","140,685,000","136,607,000","132,358,000","135,106,000","132,444,000","128,048,000","130,531,000","129,204,000","128,461,000","123,188,000","122,888,000","116,299,000","107,620,000","106,663,000","101,920,000","106,118,000","107,877,000","103,461,000","91,444,000","91,798,000","88,756,000","84,436,000","79,350,000","88,418,000","82,540,000","77,152,000","73,110,000","73,845,000","73,486,000","64,733,000","69,616,000","66,068,000","62,267,000","39,788,000","63,959,000","51,391,000","48,763,000","73,541,000","49,807,000","58,468,000","53,980,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"416,316,000","111,441,000","110,576,000","96,203,000","98,096,000","97,917,000","96,075,000","90,435,000","118,682,000","93,380,000","91,878,000","91,806,000","88,109,000","89,476,000","97,703,000","83,315,000","91,410,000","78,009,000","77,506,000","78,117,000","76,963,000","77,150,000","72,862,000","70,199,000","67,325,000","63,877,000","64,048,000","60,221,000","64,338,000","64,497,000","66,116,000","61,228,000","62,624,000","60,013,000","61,015,000","57,919,000","59,159,000","60,155,000","53,403,000","53,695,000","50,490,000","46,317,000","44,516,000","43,005,000","40,232,000","36,236,000","15,946,000","44,420,000","30,808,000","28,001,000","63,808,000","30,271,000","36,081,000","30,059,000","50,845,000","49,379,000","51,043,000","46,919,000","42,852,000","45,854,000","44,353,000","42,226,000","41,459,000","40,354,000","39,217,000","38,586,000","56,090,000","49,374,000","48,322,000","37,680,000","41,279,000","37,084,000","33,424,000","35,051,000","34,684,000","34,739,000","27,714,000","30,893,000","28,276,000","30,021,000","34,075,000","27,768,000","27,303,000","28,025,000","28,117,000","27,709,000","14,648,000","30,310,000","25,971,000","20,891,000","125,420,000","-16,400,000","-15,900,000","-15,700,000","106,222,000","-14,500,000","-14,000,000","-11,800,000","49,601,000","-7,600,000","-5,900,000","-3,500,000"
	SellingGeneralAndAdministration,"93,545,000","22,781,000","23,267,000","22,990,000","24,507,000","21,985,000","23,085,000","18,572,000","38,597,000","19,010,000","22,365,000","22,576,000","19,857,000","23,341,000","33,872,000","19,277,000","21,763,000","15,559,000","16,831,000","14,514,000","14,303,000","14,933,000","16,080,000","13,533,000","13,979,000","13,437,000","12,065,000","10,799,000","12,633,000","12,768,000","12,346,000","11,138,000","11,857,000","10,811,000","9,910,000","10,226,000","9,855,000","9,669,000","7,167,000","9,586,000","9,866,000","9,569,000","8,306,000","6,858,000","7,864,000","6,899,000","7,203,000","7,609,000","7,098,000","7,037,000","18,285,000","8,060,000","7,308,000","7,450,000","10,210,000","9,627,000","9,187,000","9,236,000","9,353,000","8,719,000","9,460,000","9,048,000","7,478,000","5,673,000","4,714,000","4,934,000","25,242,000","18,400,000","16,790,000","6,024,000","11,679,000","9,399,000","5,026,000","7,249,000","6,446,000","4,825,000","4,011,000","3,858,000","2,975,000","2,966,000","3,648,000","2,968,000","3,098,000","2,949,000","3,034,000","3,354,000","3,037,000","2,890,000","2,555,000","2,632,000","2,291,000","2,300,000","2,200,000","2,300,000","2,239,000","1,800,000","2,100,000","1,600,000","1,327,000","1,500,000","1,500,000","700,000"
		GeneralAndAdministrativeExpense,"93,545,000","22,781,000","23,267,000","22,990,000","24,507,000","21,985,000","23,085,000","18,572,000","38,597,000","19,010,000","22,365,000","22,576,000","19,857,000","23,341,000","33,872,000","19,277,000","21,763,000","15,559,000","16,831,000","14,514,000","14,303,000","14,933,000","16,080,000","13,533,000","13,979,000","13,437,000","12,065,000","10,799,000","12,633,000","12,768,000","12,346,000","11,138,000","11,857,000","10,811,000","9,910,000","10,226,000","9,855,000","9,669,000","9,443,000",,,"8,767,000",,,,,,,"7,098,000","7,037,000",,"8,060,000",,"7,450,000",,,"9,187,000","9,236,000","9,353,000","8,719,000","9,460,000","9,048,000","7,478,000","5,673,000","4,714,000","4,934,000","25,242,000","18,400,000","16,790,000","6,024,000","11,679,000","9,399,000","5,026,000","7,249,000","6,446,000","4,825,000","4,011,000","3,858,000","2,975,000","2,966,000","3,648,000","2,968,000","3,098,000","2,949,000","3,034,000","3,354,000","3,037,000","2,890,000","2,555,000","2,632,000","2,291,000","2,300,000","2,200,000","2,300,000","2,239,000","1,800,000","2,100,000","1,600,000","1,327,000","1,500,000","1,500,000","700,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,187,000","9,236,000","9,353,000","8,719,000","9,460,000","9,048,000","7,478,000","5,673,000","4,714,000","4,934,000","25,242,000","18,400,000","16,790,000","6,024,000","11,679,000","9,399,000","5,026,000","7,249,000","6,446,000","4,825,000","4,011,000","3,858,000","2,975,000","2,966,000","3,648,000","2,968,000","3,098,000","2,949,000","3,034,000","3,354,000","3,037,000","2,890,000","2,555,000","2,632,000","2,300,000","2,300,000","2,200,000","2,300,000","2,200,000","1,800,000","2,100,000","1,600,000","1,200,000","1,500,000","1,500,000","700,000"
			RentAndLandingFees,,,,,"883,000","692,000","721,000","986,000","1,330,000","1,456,000","2,016,000","1,192,000","2,650,000","1,757,000","1,450,000","1,579,000","1,586,000","1,561,000","1,586,000","1,562,000","1,547,000","1,642,000","933,000","909,000","768,000","829,000","645,000","862,000","813,000","776,000","769,000","771,000","773,000","762,000","839,000","929,000","889,000","847,000","892,000",,,"802,000",,,,,,,"370,000","-58,000",,"398,000",,"397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"93,545,000","22,781,000","23,267,000","22,990,000","24,507,000","21,985,000","23,085,000","18,572,000","38,597,000","19,010,000","22,365,000","22,576,000","19,857,000","23,341,000","33,872,000","19,277,000","21,763,000","15,559,000","16,831,000","14,514,000","14,303,000","14,933,000","16,080,000","13,533,000","13,979,000","13,437,000","12,065,000","10,799,000","12,633,000","12,768,000","12,346,000","11,138,000","11,857,000","10,811,000","9,910,000","10,226,000","9,855,000","9,669,000","9,443,000",,,"8,767,000",,,,,,,"6,728,000","7,095,000",,"7,662,000",,"7,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
