name,ttm,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2013,09/30/2012,06/30/2012,03/31/2012,09/30/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,06/30/1994,03/31/1994
OperatingCashFlow,,"5,781,000","2,842,000","-387,000","176,000","-240,000","-351,000","-203,000","323,000","-189,000","-224,000","-102,694,000","213,438,000","-125,871,000","123,308,000","-28,401,000","157,565,000","-56,232,000","55,231,000","-473,000",,"-122,336,000","56,674,000","64,366,000","49,795,000","43,322,000","38,001,000","42,334,000","35,493,000","54,992,000","46,775,000","44,600,000","48,362,000","36,676,000","32,524,000","32,341,000","27,466,000","20,843,000","17,636,000","13,908,000","12,780,000","11,506,000","16,991,000","11,822,000","10,446,000","11,109,000","4,577,000","4,048,000","11,608,000","12,746,000","13,661,000","19,199,000","18,935,000","15,746,000","15,997,000","11,203,000","8,123,000","3,700,000","-1,400,000","-600,000","-183,455,000","-9,600,000","-8,000,000","-2,200,000","1,747,000","28,900,000","-21,600,000","8,600,000","3,409,000","11,500,000","-8,400,000","-600,000","-951,000","500,000","-400,000","-600,000","4,900,000","9,100,000"
	CashFlowFromContinuingOperatingActivities,,"5,781,000","2,842,000","-387,000","176,000","-240,000","-351,000",,"323,000",,,"-102,694,000","213,438,000","-125,871,000","123,308,000","-28,401,000","157,565,000","-56,232,000","55,231,000","-473,000",,"-122,336,000","56,674,000","64,366,000","49,795,000","43,322,000","38,001,000","42,334,000","35,493,000","54,992,000","46,775,000","44,600,000","48,362,000","36,676,000","32,524,000","32,341,000","27,466,000","20,843,000","17,636,000","13,908,000","12,780,000","11,506,000","16,991,000","11,822,000","10,446,000","11,109,000","4,577,000","4,048,000","11,608,000","12,746,000","13,661,000","19,199,000","18,935,000","15,746,000","15,997,000","11,203,000","8,123,000","3,700,000","-1,400,000","-600,000","-183,455,000","-9,600,000","-8,000,000","-2,200,000","1,747,000","28,900,000","-21,600,000","8,600,000","3,409,000","11,500,000","-8,400,000","-600,000","-951,000","500,000","-400,000","-600,000","4,900,000","9,100,000"
		NetIncomeFromContinuingOperations,,"5,716,000","2,171,000","0","75,000","-288,000","-752,000",,"49,494,000",,,"56,476,000","43,238,000","44,842,000","46,806,000","49,525,000","66,489,000","35,306,000","21,225,000","35,013,000","62,879,000","65,344,000","57,127,000","65,184,000","50,358,000","43,418,000","38,879,000","43,057,000","35,841,000","55,540,000","47,261,000","45,240,000","48,822,000","36,980,000","33,055,000","33,051,000","27,895,000","21,356,000","18,021,000","14,445,000","13,440,000","11,924,000","17,391,000","12,073,000","12,528,000","10,190,000","4,912,000","4,632,000","12,282,000","13,023,000","14,182,000","19,793,000","19,659,000","16,203,000","16,333,000","11,691,000","8,600,000",,,,"1,200,000","1,500,000","3,100,000","8,800,000","8,400,000","8,600,000","11,800,000","15,000,000","12,400,000","11,400,000","9,400,000","8,300,000","8,000,000","9,500,000","8,400,000","8,300,000","4,900,000","9,100,000"
		DepreciationAmortizationDepletion,,,,,,,,,,,,,"-502,000","-502,000","-502,000","-503,000","-503,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-628,000","-627,000","-628,000","-628,000","-602,000","-700,000","-600,000","-600,000","-11,208,000","-11,100,000","-11,100,000","-11,000,000","-6,506,000","-6,500,000","-6,600,000","-6,400,000","-8,940,000","-17,700,000","-100,000","-8,900,000","-8,941,000","-9,000,000","-8,900,000","-8,800,000",,
			DepreciationAndAmortization,,,,,,,,,,,,,"-502,000","-502,000","-502,000","-503,000","-503,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-628,000","-627,000","-628,000","-628,000","-602,000","-700,000","-600,000","-600,000","-11,208,000","-11,100,000","-11,100,000","-11,000,000","-6,506,000","-6,500,000","-6,600,000","-6,400,000","-8,940,000","-17,700,000","-100,000","-8,900,000","-8,941,000","-9,000,000","-8,900,000","-8,800,000",,
				AmortizationCashFlow,,,,,,,,,,,,,"-502,000","-502,000","-502,000","-503,000","-503,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-628,000","-627,000","-628,000","-628,000",,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,"-502,000","-502,000","-502,000","-503,000","-503,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-503,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-502,000","-628,000","-627,000","-628,000","-628,000",,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,"-49,545,000","-49,496,000","-56,562,000","-53,845,000",,,,,"-77,295,000",,,,"-35,031,000",,,,"316,000","61,000","-406,000","376,000","221,000","-154,000","46,000","-17,000","138,000","-22,000","-198,000","29,000","208,000","-73,000","10,000","-117,000","35,000","158,000","-84,000","-102,000","-251,000","-1,396,000","1,554,000","-167,000","82,000",,,"19,000","92,000","0","0","250,000","250,000",,,,,,,,,,,,,"113,000","17,600,000",,,,,,"-100,000",,
		ChangeInWorkingCapital,,"65,000","671,000","-387,000","101,000","48,000","401,000","-203,000","325,000","-191,000","-206,000","53,000","55,000","436,000","-291,000","-128,000","18,000","525,000","-523,000","47,000",,"486,000","365,000","-632,000","-122,000","812,000","-752,000","-442,000","308,000","-92,000","34,000","-276,000","64,000","396,000","-58,000","-416,000","146,000","-20,000","234,000","-70,000","-316,000","168,000","204,000","502,000","-183,000","-133,000","334,000","-164,000","-230,000","336,000","-38,000","-184,000","-96,000","170,000","42,000","-110,000",,,,,,,,,,,,,"-164,000",,,,,,,,,
			ChangeInPayablesAndAccruedExpense,,"65,000","671,000","-387,000","101,000","48,000","401,000","-203,000","325,000","-191,000","-206,000","53,000","55,000","436,000","-291,000","-128,000","18,000","525,000","-523,000","47,000",,"486,000","49,000","-316,000","-61,000","406,000","-376,000","-221,000","154,000","-46,000","17,000","-138,000","32,000","198,000","-29,000","-208,000","73,000","-10,000","117,000","-35,000","-158,000","84,000","102,000","251,000","-110,000","-48,000","167,000","-82,000","-172,000","225,000","-19,000","-92,000","-96,000","170,000","42,000","-110,000",,,,,,,,,,,,,"-64,000",,,,,,,,,
