name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"82,835,000","-17,413,000","18,865,000","28,712,000","52,671,000","39,869,000","40,172,000","52,586,000","23,264,000","-17,222,000","79,792,000","57,316,000","66,807,000","-34,246,000","45,917,000","63,161,000","46,620,000","41,046,000","20,315,000","15,722,000","-13,248,000","28,849,000","23,270,000","-9,445,000","24,082,000","807,000","71,278,000","36,494,000","5,576,000","-2,543,000","57,924,000","162,056,000","90,668,000","48,837,000","54,552,000","48,299,000","10,177,000","-38,670,000","144,346,000","87,132,000","87,215,000","133,805,000","216,025,000","100,558,000","165,508,000","85,065,000","89,688,000","105,366,000","117,963,000","18,437,000","-15,625,000","8,300,000","260,384,000","162,488,000","98,633,000","148,757,000","64,763,000","125,566,000","135,798,000","156,837,000","186,745,000","-63,054,000","172,450,000","192,261,000","61,795,000","87,530,000","59,437,000","67,501,000","48,466,000","67,028,000","97,012,000","26,298,000","68,581,000","34,916,000","29,674,000","33,163,000","22,706,000","1,578,000","23,778,000","10,636,000","41,433,000","-10,646,000","27,010,000","15,760,000","5,730,000","40,607,000","11,897,000","18,308,000","11,603,000","11,893,000","8,300,000","11,300,000","2,000,000","3,900,000","11,800,000","4,300,000","9,600,000","10,000,000","9,800,000","2,300,000","100,000","10,100,000"
	CashFlowFromContinuingOperatingActivities,"82,835,000","-17,413,000","18,865,000","28,712,000","52,671,000","39,869,000","40,172,000","52,586,000","23,264,000","-17,222,000","79,792,000","57,316,000","66,807,000","-34,246,000","45,917,000","63,161,000","46,620,000","41,046,000","20,315,000","15,722,000","-13,248,000","28,849,000","23,270,000","-9,445,000","24,082,000","807,000","71,278,000","36,494,000","5,576,000","-2,543,000","57,924,000","162,056,000","90,668,000","48,837,000","54,552,000","48,299,000","10,177,000","-8,167,000","-132,084,000","87,132,000","87,215,000","133,805,000","216,025,000","100,558,000","165,508,000","85,065,000","89,688,000","105,366,000","117,980,000","18,464,000","-15,453,000","8,268,000","265,503,000","163,490,000","98,633,000","148,757,000","64,763,000","125,566,000","135,798,000","156,837,000","186,745,000","-63,054,000","172,450,000","192,261,000","61,795,000","87,530,000","59,437,000","67,501,000","48,466,000","67,028,000","97,012,000","26,298,000","68,581,000","34,916,000","29,674,000","33,163,000","22,706,000","1,578,000","23,778,000","10,636,000","41,433,000","-10,646,000","27,010,000","15,760,000","5,730,000","40,607,000","11,897,000","18,308,000","11,603,000","11,893,000","8,300,000","11,300,000","2,000,000","3,900,000","11,800,000","4,300,000","9,600,000","10,000,000","9,800,000","2,300,000","100,000","10,100,000"
		NetIncomeFromContinuingOperations,"-100,665,000","-42,031,000","-25,908,000","-19,043,000","-13,683,000","-3,050,000","4,117,000","24,445,000","5,450,000","-13,928,000","7,934,000","31,622,000","16,823,000","1,318,000","-13,747,000","27,121,000","17,784,000","-2,560,000","50,580,000","2,290,000","-6,403,000","-16,415,000","-54,413,000","11,462,000","-10,671,000","-27,823,000","-403,867,000","9,880,000","-2,635,000","19,642,000","7,960,000","75,586,000","57,782,000","54,222,000","37,265,000","45,348,000","28,029,000","1,334,000","-194,444,000","15,675,000","45,440,000","66,526,000","17,507,000","46,826,000","42,109,000","26,635,000","-49,025,000","26,947,000","-85,056,000","-16,975,000","-54,235,000","1,843,000","103,253,000","115,309,000","-859,314,000","61,468,000","91,782,000","75,216,000","121,293,000","83,773,000","58,647,000","56,765,000","163,424,000","57,833,000","69,944,000","56,193,000","56,810,000","43,221,000","26,576,000","25,961,000","26,271,000","23,786,000","18,593,000","14,009,000","9,254,000","9,298,000","9,275,000","6,381,000","-790,000","2,952,000","7,214,000","3,001,000","5,368,000","5,244,000","7,546,000","10,774,000","8,766,000","7,686,000","3,660,000","3,214,000","3,200,000","9,000,000","2,600,000","2,100,000","5,300,000","7,600,000","6,000,000","5,200,000","4,000,000","4,000,000","4,600,000","1,900,000"
		OperatingGainsLosses,"6,574,000","2,603,000","224,000","3,516,000","231,000","-951,000","-5,781,000","-17,210,000","725,000","8,656,000","-2,553,000","-598,000","-864,000","-789,000","3,505,000","-772,000","191,000","-293,000","1,779,000","-1,656,000","-861,000","-881,000","5,078,000","-3,257,000","-1,979,000","-4,226,000","140,312,000","281,000","-240,000","2,181,000","1,429,000","0","1,079,000","-11,428,000","-63,000","-7,738,000","1,400,000","3,851,000","-1,421,000","12,933,000","-2,217,000","21,058,000","6,032,000","2,354,000","22,000","-769,000","-1,655,000","-522,000","2,827,000","-6,247,000","-6,345,000","-14,426,000","-64,778,000","-134,000","-100,024,000","96,852,000","-9,352,000","-60,947,000","-157,198,000","-10,481,000","8,416,000","8,219,000","-218,980,000","33,431,000","-15,724,000","12,503,000","2,072,000","-1,001,000","790,000","-925,000","7,803,000","-2,962,000",,,"0","0","0","-485,000","4,000","1,051,000",,,"-540,000",,,,"175,000","-3,312,000",,,"-1,200,000","-7,400,000","-400,000","-100,000","-1,900,000","400,000","-400,000","-1,300,000","0","0",,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,933,000",,,,,,"-16,000",,"-13,000","14,000","-6,247,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"0",,,"0","0","0","0","39,000",,,,,"-92,000","0","0","0","178,000","0","1,078,000","-11,496,000","0","-15,812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,"5,806,000","2,603,000","211,000","3,407,000","-415,000","-951,000","-5,556,000","-7,542,000","1,196,000","9,237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"0","0","0","-601,000","-1,032,000","-611,000","-911,000","-829,000","-35,000","-735,000","-20,000","-1,534,000","-132,000","-1,809,000","-1,410,000","-1,072,000","482,000","-3,135,000","-1,798,000","-4,349,000","16,059,000","281,000","-240,000","2,181,000","1,251,000","0","1,000","68,000","-63,000","-498,000","-331,000","969,000",,,,"2,453,000","10,563,000","0","0","-753,000","-736,000","-509,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,"-249,000","11,000","2,000","20,000","-1,521,000","13,000","29,000","40,000","3,540,000","107,000","135,000","136,000","1,911,000","153,000","152,000","152,000","1,800,000","122,000","121,000","123,000",,,,,,,,,,,,,,,,,,,,,"2,240,000","0","0","0","71,244,000","-14,426,000","-63,459,000","320,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"140,436,000","33,488,000","35,288,000","36,719,000","34,941,000","34,566,000","34,157,000","33,985,000","33,969,000","31,598,000","28,300,000","27,908,000","28,003,000","28,509,000","27,183,000","27,680,000","27,877,000","27,782,000","26,075,000","26,293,000","25,519,000","30,858,000","29,341,000","27,607,000","25,674,000","31,565,000","34,068,000","32,805,000","27,439,000","26,089,000","28,071,000","28,421,000","28,127,000","24,726,000","26,993,000","21,850,000","25,312,000","24,380,000","-101,425,000","63,666,000","62,468,000","72,492,000","71,563,000","72,370,000","75,027,000","92,143,000","94,386,000","76,462,000","85,441,000","60,827,000","53,747,000","51,581,000","74,396,000","82,893,000","92,539,000","75,255,000","87,237,000","86,086,000","106,239,000","87,201,000","74,371,000","70,613,000","62,891,000","64,400,000","35,118,000","33,515,000","27,718,000","29,371,000","28,949,000","27,177,000","25,460,000","26,364,000","26,181,000","26,400,000","20,972,000","17,468,000","16,325,000","16,028,000","16,412,000","12,680,000","9,350,000","6,313,000","7,212,000","8,539,000","8,388,000","10,394,000","8,481,000","9,018,000","7,761,000","5,470,000","5,100,000","8,900,000","3,900,000","2,700,000","3,200,000","2,200,000","2,200,000","2,000,000","2,100,000","1,900,000","1,700,000","1,800,000"
