name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
TotalRevenue,"483,087,000","122,623,000","125,336,000","117,297,000","117,831,000","115,503,000","117,293,000","115,050,000","114,729,000","111,587,000","111,988,000","116,798,000","111,907,000","110,727,000","104,083,000","109,674,000","108,991,000","103,426,000","102,969,000","101,024,000","99,261,000","95,962,000","94,590,000","95,321,000","94,546,000","92,239,000","94,956,000","90,628,000","90,878,000","87,828,000","90,368,000","89,735,000","88,399,000","86,754,000","86,766,000","88,487,000","86,771,000","76,651,000","71,855,000","74,234,000","70,433,000","72,448,000","70,629,000","70,555,000","70,025,000","69,378,000","72,735,000","71,618,000","70,921,000","71,142,000","71,470,000","69,532,000","67,896,000","67,702,000","69,163,000","66,005,000","62,424,000","60,160,000","58,343,000","57,714,000","55,350,000","53,319,000","53,757,000","53,437,000","53,925,000","51,343,000","50,454,000","50,302,000","50,379,000","49,525,000","49,001,000","48,169,000","46,669,000","47,537,000","47,449,000","45,551,000","44,431,000","44,770,000","45,232,000","44,953,000","45,386,000","44,239,000","64,342,000","33,361,000","31,786,000","32,577,000","28,013,000","29,693,000","24,189,000","23,225,000","18,200,000","19,000,000","17,700,000","17,600,000","17,100,000","17,100,000","16,600,000","16,600,000","15,900,000","15,800,000","15,500,000","14,600,000","14,600,000","14,400,000","13,900,000","13,900,000","12,800,000","12,800,000","12,400,000","11,800,000","12,000,000","13,400,000","13,100,000","13,200,000","13,600,000","14,000,000","13,000,000","12,900,000","13,200,000","13,900,000","12,200,000","12,700,000","12,100,000","12,200,000","12,000,000","11,800,000"
	OperatingRevenue,"483,087,000","122,623,000","125,336,000","117,297,000","117,831,000","115,503,000","117,293,000","115,050,000","114,729,000","111,587,000","111,988,000","116,798,000","111,907,000","110,727,000","104,083,000","109,674,000","108,991,000","103,426,000","102,969,000","101,024,000","99,261,000","95,962,000","94,590,000","95,321,000","94,546,000","92,239,000","94,956,000","90,628,000","90,878,000","87,828,000","90,368,000","89,735,000","88,399,000","86,754,000","86,766,000","88,487,000","86,771,000","76,651,000","71,855,000","74,234,000","70,433,000","72,448,000","70,629,000","70,555,000","70,025,000","69,378,000","72,735,000","71,618,000","70,921,000","71,142,000","71,470,000","69,532,000","67,896,000","67,702,000","69,163,000","66,005,000","62,424,000","60,160,000","58,343,000","57,714,000","55,350,000","53,319,000","53,757,000","53,437,000","53,925,000","51,343,000","50,454,000","50,302,000","50,379,000","49,525,000","49,001,000","48,169,000","46,669,000","47,537,000","47,449,000","45,551,000","44,431,000","44,770,000","45,232,000","44,953,000","45,386,000","44,239,000","64,342,000","33,361,000","31,786,000","32,577,000","28,013,000","29,693,000","24,189,000","23,225,000","18,200,000","19,000,000","17,700,000","17,600,000","17,100,000","17,100,000","16,600,000","16,600,000","15,900,000","15,800,000","15,500,000","14,600,000","14,600,000","14,400,000","13,900,000","13,900,000","12,800,000","12,800,000","12,400,000","11,800,000","12,000,000","13,400,000","13,100,000","13,200,000","13,600,000","14,000,000","13,000,000","12,900,000","13,200,000","13,900,000","12,200,000","12,700,000","12,100,000","12,200,000","12,000,000","11,800,000"
PretaxIncome,"199,125,000","50,268,000","48,090,000","48,476,000","52,291,000","51,001,000","43,626,000","46,101,000","31,277,000","12,083,000","37,126,000","41,701,000","39,360,000","37,245,000","29,389,000","38,385,000","36,233,000","32,995,000","33,326,000","34,218,000","32,037,000","28,580,000","29,709,000","30,304,000","30,166,000","28,622,000","29,585,000","30,649,000","29,038,000","27,356,000","27,435,000","16,488,000","41,699,000","26,681,000","26,708,000","27,889,000","24,340,000","11,006,000","18,883,000","20,048,000","18,940,000","19,503,000","17,641,000","20,334,000","20,847,000","20,352,000","18,798,000","19,405,000","20,374,000","19,739,000","17,539,000","19,399,000","16,758,000","18,946,000","21,144,000","21,768,000","21,198,000","19,648,000","12,499,000","21,699,000","17,566,000","20,351,000","19,391,000","21,039,000","20,528,000","19,143,000","18,709,000","18,971,000","19,363,000","18,848,000","16,844,000","18,551,000","18,378,000","18,211,000","17,333,000","17,132,000","17,170,000","16,939,000","18,425,000","16,382,000","16,108,000","15,898,000","-21,237,000","7,628,000","6,494,000","11,394,000","-11,569,000","7,936,000","5,050,000","6,908,000","6,600,000","8,000,000","7,600,000","7,800,000","5,600,000","6,000,000","5,900,000","6,100,000","5,500,000","5,900,000","6,200,000","5,300,000","4,900,000","5,100,000","4,500,000","4,700,000","4,100,000","4,300,000","3,600,000","3,000,000","2,600,000","1,500,000","2,900,000","3,000,000","3,700,000","3,500,000","3,400,000","3,400,000","3,500,000","3,700,000","3,100,000","3,200,000","1,900,000","2,900,000","2,700,000","2,900,000"
TaxProvision,"44,960,000","11,142,000","10,780,000","11,043,000","11,995,000","11,155,000","9,432,000","10,988,000","6,564,000","1,715,000","8,166,000","9,322,000","8,805,000","8,118,000","737,000","8,578,000","8,112,000","7,009,000","15,689,000","11,342,000","10,678,000","8,301,000","10,101,000","10,303,000","10,257,000","9,731,000","10,458,000","10,798,000","9,757,000","9,190,000","8,922,000","5,576,000","14,059,000","8,672,000","8,783,000","8,632,000","7,424,000","3,357,000","5,767,000","5,513,000","5,683,000","5,853,000","3,919,000","5,117,000","6,192,000","6,045,000","4,364,000","4,835,000","5,950,000","5,763,000","3,738,000","5,821,000","5,198,000","5,874,000","6,247,000","6,685,000","6,541,000","5,932,000","3,514,000","6,552,000","5,502,000","6,219,000","5,743,000","6,497,000","6,359,000","5,555,000","5,714,000","5,445,000","6,235,000","6,059,000","4,353,000","5,934,000","5,810,000","5,840,000","5,451,000","5,284,000","5,362,000","5,373,000","5,919,000","5,388,000","5,261,000","5,246,000","-7,547,000","2,544,000","1,789,000","3,756,000","-4,256,000","2,781,000","1,963,000","2,667,000","2,600,000","3,200,000","2,900,000","3,000,000","1,000,000","1,300,000","1,200,000","1,000,000","2,000,000","2,200,000","2,200,000","1,900,000","1,700,000","1,800,000","1,800,000","1,800,000","1,600,000","1,700,000","1,400,000","1,100,000","700,000","500,000","1,100,000","1,200,000","1,500,000","1,300,000","1,400,000","1,200,000","1,400,000","1,600,000","1,200,000","1,300,000","400,000","1,000,000","800,000","900,000"
NetIncomeCommonStockholders,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","5,155,000","3,087,000","4,241,000","4,000,000","4,800,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,000,000","3,400,000","3,200,000","3,300,000","2,700,000","2,900,000","2,500,000","2,600,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,200,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,900,000","1,900,000","2,000,000"
	NetIncome,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","5,155,000","3,087,000","4,241,000","4,000,000","4,800,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,000,000","3,400,000","3,200,000","3,300,000","2,700,000","2,900,000","2,500,000","2,600,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,200,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,900,000","1,900,000","2,000,000"
		NetIncomeIncludingNoncontrollingInterests,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","5,155,000","3,087,000","4,241,000","4,000,000","4,800,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,000,000","3,400,000","3,200,000","3,300,000","2,700,000","2,900,000","2,500,000","2,600,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,200,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,900,000","1,900,000","2,000,000"
			NetIncomeContinuousOperations,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","5,155,000","3,087,000","4,241,000","4,000,000","4,800,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,000,000","3,400,000","3,200,000","3,300,000","2,700,000","2,900,000","2,500,000","2,600,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,200,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,900,000","1,900,000","2,000,000"
DilutedNIAvailtoComStockholders,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","5,155,000","3,087,000","4,241,000","4,000,000","4,800,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,000,000","3,400,000","3,200,000","3,300,000","2,700,000","2,900,000","2,500,000","2,600,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,200,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,900,000","1,900,000","2,000,000"
BasicEPS,,"0.91","0.86","0.86","0.93","0.91","0.78","0.8","0.57","0.24","0.66","0.74","0.7","0.67","0.66","0.68","0.64","0.6","0.4","0.52","0.49","0.47","0.45","0.46","0.46","0.44","0.44","0.45","0.44","0.41","0.42","0.25","0.63","0.41","0.41","0.44","0.39","0.21","0.39","0.43","0.4","0.41",,"0.46","0.43","0.42",,"0.42","0.42","0.41",,"0.4","0.34","0.4",,"0.47","0.46","0.43",,"0.46","0.36","0.41",,"0.43","0.41","0.41",,"0.42","0.41","0.39",,"0.39","0.38","0.38",,"0.36","0.36","0.36",,"0.33","0.33","0.32",,"0.21","0.2","0.32",,"0.22","0.17","0.24",,"0.39","0.36","0.37",,"0.36","0.35","0.38",,"0.29","0.3","0.27",,"0.27","0.21","0.22",,"0.2","0.16","0.14",,"0.08","0.14","0.13",,"0.18","0.15","0.18",,"0.17","0.15","0.15",,"0.15","0.15","0.15"
