name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"329,662,000","337,314,000","344,092,000","215,654,846","89,603,000"
	CurrentAssets,"310,268,000","330,189,000","337,984,000","555,492","84,738,000"
		CashCashEquivalentsAndShortTermInvestments,"269,138,000","288,603,000","296,735,000","306,896","58,715,000"
			CashAndCashEquivalents,"269,138,000","288,603,000","296,735,000","306,896","58,715,000"
				CashFinancial,,,,"306,896",
		Receivables,"22,806,000","26,777,000","24,071,000","17,567,000","16,601,000"
			AccountsReceivable,"22,806,000","26,777,000","24,071,000","17,567,000","16,601,000"
				GrossAccountsReceivable,"23,777,000","27,847,000",,,"17,622,000"
				AllowanceForDoubtfulAccountsReceivable,"-971,000","-1,070,000",,,"-1,021,000"
		Inventory,"12,801,000","10,377,000","11,270,000","7,926,000","6,553,000"
			RawMaterials,"1,662,000","853,000","1,966,000",,"1,669,000"
			WorkInProcess,"111,000","77,000","86,000",,"79,000"
			FinishedGoods,"11,028,000","9,447,000","9,218,000",,"4,805,000"
		PrepaidAssets,"3,636,000","3,921,000","5,397,000","248,596","1,496,000"
		OtherCurrentAssets,"1,887,000","511,000","511,000","814,000","1,373,000"
	TotalNonCurrentAssets,"19,394,000","7,125,000","6,108,000","215,099,354","4,865,000"
		NetPPE,"18,382,000","6,349,000","5,335,000","4,480,000","4,281,000"
			GrossPPE,"24,974,000","12,475,000","11,010,000",,"8,687,000"
				Properties,"0","0","0",,"0"
				MachineryFurnitureEquipment,"9,018,000","8,472,000","7,754,000",,"6,461,000"
				OtherProperties,"11,702,000",,,,
				ConstructionInProgress,"1,961,000","1,741,000","1,063,000",,"36,000"
				Leases,"2,293,000","2,262,000","2,193,000",,"2,190,000"
			AccumulatedDepreciation,"-6,592,000","-6,126,000","-5,675,000",,"-4,406,000"
		NonCurrentDeferredAssets,,,,"4,884,000",
		OtherNonCurrentAssets,"1,012,000","776,000","773,000","215,099,354","584,000"
TotalLiabilitiesNetMinorityInterest,"75,252,000","93,145,000","110,959,000","29,853,387","165,075,000"
	CurrentLiabilities,"24,044,000","25,412,000","21,700,000","2,720,887","18,033,000"
		PayablesAndAccruedExpenses,"10,300,000","13,796,000","11,204,000","2,720,887","7,873,000"
			Payables,"6,653,000","11,403,000","2,213,000","4,921","3,369,000"
				AccountsPayable,"6,653,000","11,403,000","2,213,000","4,921","3,369,000"
			CurrentAccruedExpenses,"3,647,000","2,393,000","8,991,000","2,715,966","4,504,000"
		CurrentProvisions,"805,000","658,000","593,000",,"564,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"3,557,000","4,360,000","4,057,000",,"3,100,000"
		CurrentDebtAndCapitalLeaseObligation,"2,962,000",,,,
			CurrentCapitalLeaseObligation,"2,962,000",,,,
		CurrentDeferredLiabilities,"6,367,000","6,288,000","5,552,000","5,192,000","6,196,000"
			CurrentDeferredRevenue,"6,367,000","6,288,000","5,552,000","5,192,000","6,196,000"
		OtherCurrentLiabilities,"53,000","310,000","294,000","331,000","300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"51,208,000","67,733,000","89,259,000","27,132,500","147,042,000"
		LongTermDebtAndCapitalLeaseObligation,"10,621,000",,,,"5,022,000"
			LongTermDebt,,,,,"5,022,000"
			LongTermCapitalLeaseObligation,"10,621,000",,,,
		NonCurrentDeferredLiabilities,"3,808,000","5,365,000","4,556,000","7,525,000","3,978,000"
			NonCurrentDeferredRevenue,"3,808,000","3,742,000","3,130,000","2,820,000","2,905,000"
		DerivativeProductLiabilities,,,,"19,607,500",
		PreferredSecuritiesOutsideStockEquity,,"0","0","137,952,000","137,497,000"
		OtherNonCurrentLiabilities,"36,779,000","62,368,000","84,703,000",,"545,000"
TotalEquityGrossMinorityInterest,"254,410,000","244,169,000","233,133,000","185,801,459","-75,472,000"
	StockholdersEquity,"254,410,000","244,169,000","233,133,000","185,801,459","-75,472,000"
		CapitalStock,"19,000","19,000","19,000","180,802,330","4,000"
			PreferredStock,,,,"0",
			CommonStock,"19,000","19,000","19,000","180,802,330","4,000"
		AdditionalPaidInCapital,"325,861,000","319,859,000","312,084,000","12,551,921","5,538,000"
		RetainedEarnings,"-71,470,000","-75,709,000","-78,970,000","-7,552,792","-79,564,000"
		TreasuryStock,,"0","0","1,450,000","1,450,000"
TotalCapitalization,"254,410,000","244,169,000","233,133,000","185,801,459","-70,450,000"
CommonStockEquity,"254,410,000","244,169,000","233,133,000","185,801,459","-75,472,000"
CapitalLeaseObligations,"13,583,000",,,,
NetTangibleAssets,"254,410,000","244,169,000","233,133,000","185,801,459","-75,472,000"
WorkingCapital,"286,224,000","304,777,000","316,284,000","-2,165,395","66,705,000"
InvestedCapital,"254,410,000","244,169,000","233,133,000","185,801,459","-70,450,000"
TangibleBookValue,"254,410,000","244,169,000","233,133,000","185,801,459","-75,472,000"
TotalDebt,"13,583,000",,,,"5,022,000"
ShareIssued,"187,117,960","185,993,058","185,697,959","185,251,837","185,251,837"
OrdinarySharesNumber,"187,117,960","185,993,058","185,697,959","185,251,837","185,251,837"
