name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998
TotalRevenue,"1,112,213,000","285,508,000","280,933,000","267,684,000","278,088,000","253,400,000","242,128,000","235,802,000","215,522,000","209,519,000","267,472,000","255,506,000","252,359,000","250,864,000","252,680,000","239,886,000","278,300,000","262,004,000","231,123,000","211,715,000","178,701,000","148,664,000","148,111,000","122,642,000","139,617,000","124,886,000","139,305,000","124,581,000","149,868,000","119,590,000","147,208,000","136,274,000","155,293,000","141,762,000","146,583,000","75,916,000","79,462,000","68,203,000","75,551,000","76,127,000","87,648,000","73,368,000","82,812,000","78,894,000","89,761,000","75,699,000","85,131,000","83,837,000","85,451,000","78,197,000","79,397,000","66,309,000","81,283,000","77,202,000","87,548,000","89,526,000","98,313,000","82,030,000","92,530,000","88,962,000","87,099,000","85,119,000","86,853,000","83,763,000","82,442,000","85,450,000","92,787,000","97,922,000","96,052,000","91,908,000","100,301,000","95,086,000","92,158,000","88,874,000","83,445,000","87,371,000","87,278,000","85,213,000","90,216,000","100,569,000","113,122,000","111,132,000","109,066,000","108,289,000","115,069,000","112,106,000","144,715,000","119,342,000","92,422,000","67,310,000","55,006,000","47,218,000","38,100,000","29,100,000","15,500,000","15,400,000"
	OperatingRevenue,"1,112,213,000","285,508,000","280,933,000","267,684,000","278,088,000","253,400,000","242,128,000","235,802,000","215,522,000","209,519,000","267,472,000","255,506,000","252,359,000","250,864,000","252,680,000","239,886,000","278,300,000","262,004,000","231,123,000","211,715,000","178,701,000","148,664,000","148,111,000","122,642,000","139,617,000","124,886,000","139,305,000","124,581,000","149,868,000","119,590,000","147,208,000","136,274,000","155,293,000","141,762,000","146,583,000","75,916,000","79,462,000","68,203,000","75,551,000","76,127,000","87,648,000","73,368,000","82,812,000","78,894,000","89,761,000","75,699,000","85,131,000","83,837,000","85,451,000","78,197,000","79,397,000","66,309,000","81,283,000","77,202,000","87,548,000","89,526,000","98,313,000","82,030,000","92,530,000","88,962,000","87,099,000","85,119,000","86,853,000","83,763,000","82,442,000","85,450,000","92,787,000","97,922,000","96,052,000","91,908,000","100,301,000","95,086,000","92,158,000","88,874,000","83,445,000","87,371,000","87,278,000","85,213,000","90,216,000","100,569,000","113,122,000","111,132,000","109,066,000","108,289,000","115,069,000","112,106,000","144,715,000","119,342,000","92,422,000","67,310,000","55,006,000","47,218,000","38,100,000","29,100,000","15,500,000","15,400,000"
CostOfRevenue,"475,366,000","124,150,000","122,147,000","112,081,000","116,988,000","104,587,000","101,936,000","100,784,000","94,932,000","98,184,000","118,801,000","118,263,000","113,413,000","111,945,000","111,381,000","107,815,000","128,133,000","119,021,000","102,137,000","99,334,000","76,962,000","66,518,000","72,757,000","57,396,000","66,942,000","62,166,000","69,030,000","59,463,000","73,544,000","61,866,000","72,046,000","65,747,000","72,371,000","70,907,000","76,738,000","32,209,000","35,487,000","30,266,000","34,812,000","36,152,000","38,816,000","32,157,000","36,544,000","35,358,000","41,180,000","39,136,000","37,150,000","37,000,000","36,838,000","32,858,000","33,625,000","29,539,000","35,296,000","32,784,000","38,857,000","38,094,000","42,183,000","34,927,000","39,550,000","39,866,000","39,396,000","37,253,000","40,377,000","40,612,000","38,848,000","39,238,000","42,005,000","44,634,000","45,176,000","44,646,000","46,344,000","44,530,000","43,780,000","43,401,000","43,003,000","42,468,000","70,027,000","46,469,000","44,926,000","51,499,000","52,516,000","47,219,000","51,450,000","83,312,000","55,504,000","97,864,000","69,774,000","58,090,000","46,168,000","31,971,000","26,160,000","22,617,000","16,400,000","13,000,000",,
GrossProfit,"636,847,000","161,358,000","158,786,000","155,603,000","161,100,000","148,813,000","140,192,000","135,018,000","120,590,000","111,335,000","148,671,000","137,243,000","138,946,000","138,919,000","141,299,000","132,071,000","150,167,000","142,983,000","128,986,000","112,381,000","101,739,000","82,146,000","75,354,000","65,246,000","72,675,000","62,720,000","70,275,000","65,118,000","76,324,000","57,724,000","75,162,000","70,527,000","82,922,000","70,855,000","69,845,000","43,707,000","43,975,000","37,937,000","40,739,000","39,975,000","48,832,000","41,211,000","46,268,000","43,536,000","48,581,000","36,563,000","47,981,000","46,837,000","48,613,000","45,339,000","45,772,000","36,770,000","45,987,000","44,418,000","48,691,000","51,432,000","56,130,000","47,103,000","52,980,000","49,096,000","47,703,000","47,866,000","46,476,000","43,151,000","43,594,000","46,212,000","50,782,000","53,288,000","50,876,000","47,262,000","53,957,000","50,556,000","48,378,000","45,473,000","40,442,000","44,903,000","17,251,000","38,744,000","45,290,000","49,070,000","60,606,000","63,913,000","57,616,000","24,977,000","59,565,000","14,242,000","74,941,000","61,252,000","46,254,000","35,339,000","28,846,000","24,601,000","21,700,000","16,100,000",,
OperatingExpense,"557,608,000","140,807,000","138,326,000","135,450,000","143,025,000","137,236,000","133,784,000","132,102,000","129,091,000","137,887,000","148,291,000","147,385,000","146,512,000","141,173,000","136,007,000","133,735,000","144,093,000","136,968,000","125,981,000","103,645,000","84,584,000","74,255,000","76,694,000","67,684,000","72,157,000","70,273,000","71,800,000","69,973,000","79,033,000","77,262,000","82,744,000","83,667,000","89,459,000","87,912,000","74,499,000","39,565,000","40,438,000","36,313,000","39,744,000","37,950,000","43,189,000","38,586,000","41,770,000","40,799,000","47,727,000","42,133,000","43,078,000","44,352,000","44,862,000","42,046,000","43,492,000","42,453,000","44,223,000","45,188,000","47,111,000","50,901,000","55,475,000","49,421,000","50,796,000","47,552,000","51,523,000","52,209,000","50,221,000","48,822,000","46,769,000","44,109,000","45,684,000","49,354,000","51,381,000","48,531,000","46,168,000","45,814,000","46,479,000","46,585,000","46,221,000","42,705,000","27,457,000","51,471,000","65,005,000","56,698,000","57,936,000","160,846,000","71,516,000","76,235,000","76,945,000","111,618,000","65,343,000","57,987,000","49,621,000","25,806,000","22,846,000","20,512,000","19,700,000","15,300,000",,
	SellingGeneralAndAdministration,"358,769,000","90,554,000","89,442,000","86,530,000","92,243,000","86,921,000","83,092,000","80,786,000","82,499,000","85,251,000","90,534,000","86,339,000","90,568,000","87,800,000","82,228,000","80,353,000","89,074,000","83,947,000","77,328,000","67,746,000","56,671,000","48,371,000","50,506,000","45,243,000","49,131,000","47,279,000","46,833,000","45,238,000","52,324,000","48,937,000","54,277,000","55,853,000","60,144,000","55,981,000","51,825,000","29,628,000","30,871,000","26,932,000","28,737,000","27,384,000","31,536,000","28,210,000","30,688,000","28,391,000","34,523,000","30,896,000","31,050,000","31,491,000","32,781,000","30,769,000","31,070,000","28,843,000","30,504,000","31,260,000","33,188,000","34,296,000","39,363,000","33,842,000","33,642,000","31,061,000","34,208,000","33,815,000","34,619,000","33,048,000","31,192,000","29,653,000","30,014,000","33,091,000","37,699,000","31,200,000","31,305,000","30,353,000","31,111,000","31,386,000","31,471,000","28,856,000","14,733,000","36,158,000","37,126,000","40,188,000","40,569,000","40,575,000","41,677,000","45,098,000","44,833,000","86,882,000","45,378,000","39,394,000","32,614,000","17,704,000","15,066,000","13,613,000","11,700,000","9,300,000",,
		GeneralAndAdministrativeExpense,"69,951,000","17,714,000","17,877,000","17,003,000","17,357,000","16,023,000","16,360,000","16,461,000","15,792,000","15,119,000","15,098,000","14,982,000","13,487,000","15,479,000","13,886,000","12,771,000","15,427,000","11,707,000","11,669,000","12,185,000","10,568,000","9,612,000","9,397,000","8,287,000","9,767,000","8,957,000","9,775,000","9,176,000","11,001,000","9,711,000","10,306,000","11,074,000","11,511,000","11,278,000","11,189,000","6,934,000","8,433,000","6,288,000","6,644,000","5,357,000","6,881,000","7,553,000","7,954,000","6,270,000","6,069,000","6,066,000","5,963,000","6,585,000","6,949,000","6,135,000","6,517,000","7,241,000","7,193,000","6,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"69,951,000","17,714,000","17,877,000","17,003,000","17,357,000","16,023,000","16,360,000","16,461,000","15,792,000","15,119,000","15,098,000","14,982,000","13,487,000","15,479,000","13,886,000","12,771,000","15,427,000","11,707,000","11,669,000","12,185,000","10,568,000","9,612,000","9,397,000","8,287,000","9,767,000","8,957,000","9,775,000","9,176,000","11,001,000","9,711,000","10,306,000","11,074,000","11,511,000","11,278,000","11,189,000","6,934,000","8,433,000","6,288,000","6,644,000","5,357,000","6,881,000","7,553,000","7,954,000","6,270,000","6,069,000","6,066,000","5,963,000","6,585,000","6,949,000","6,135,000","6,517,000","7,241,000","7,193,000","6,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"288,818,000","72,840,000","71,565,000","69,527,000","74,886,000","70,898,000","66,732,000","64,325,000","66,707,000","70,132,000","75,436,000","71,357,000","77,081,000","72,321,000","68,342,000","67,582,000","73,647,000","72,240,000","65,659,000","55,561,000","46,103,000","38,759,000","41,109,000","36,956,000","39,364,000","38,322,000","37,058,000","36,062,000","41,323,000","39,226,000","43,971,000","44,779,000","48,633,000","44,703,000","40,636,000","22,694,000","22,438,000","20,644,000","22,093,000","22,027,000","24,655,000","20,657,000","22,734,000","22,121,000","28,454,000","24,830,000","25,087,000","24,906,000","25,832,000","24,634,000","24,553,000","21,602,000","23,311,000","24,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"194,837,000","49,615,000","48,080,000","47,766,000","49,376,000","48,909,000","49,186,000","49,524,000","44,533,000","50,577,000","55,380,000","59,116,000","54,606,000","52,081,000","52,204,000","51,241,000","52,765,000","50,920,000","45,907,000","34,285,000","26,721,000","24,691,000","24,013,000","18,299,000","18,885,000","18,852,000","20,716,000","20,268,000","22,242,000","23,858,000","24,000,000","23,347,000","24,048,000","24,265,000","18,896,000","9,937,000","9,567,000","9,381,000","11,007,000","10,566,000","11,774,000","10,376,000","11,082,000","12,408,000","13,204,000","11,237,000","12,028,000","12,861,000","12,081,000","11,277,000","12,422,000","13,610,000","13,719,000","13,928,000","13,924,000","16,605,000","16,112,000","15,579,000","17,154,000","16,491,000","17,315,000","18,394,000","15,602,000","15,774,000","15,577,000","14,456,000","15,670,000","16,263,000","15,682,000","15,329,000","14,858,000","15,399,000","15,238,000","15,001,000","14,569,000","13,297,000","16,328,000","13,749,000","13,418,000","14,509,000","15,079,000","15,396,000","14,604,000","16,411,000","16,683,000","16,497,000","12,953,000","11,743,000","9,956,000","8,102,000","7,780,000","6,899,000","5,700,000","4,800,000",,
