name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
OperatingCashFlow,"285,298,000","5,274,000","148,130,000","79,982,000","51,912,000","111,606,000","37,947,000","36,642,000","92,426,000","-130,836,000","-35,474,000","208,021,000","24,531,000","-112,188,000","201,904,000","43,151,000","16,479,000","32,752,000","26,066,000","-4,232,000","42,636,000","31,358,000","45,903,000","29,396,000","31,708,000","24,704,000","21,224,000","-23,028,000","40,575,000","85,816,000","-4,909,000","-45,989,000","-11,168,000","86,597,000","-21,429,000","85,985,000","11,342,000","-71,564,000","116,069,000","15,650,000","7,488,000","18,281,000","36,810,000","22,215,000","-2,734,000","-2,039,000","33,905,000","-7,931,000","21,661,000","21,263,000","32,137,000","34,656,000","12,406,000","11,764,000","46,267,000","-7,891,000","13,723,000","19,225,000","33,609,000","20,136,000","21,946,000","16,183,000","17,568,000","15,129,000","20,783,000","16,599,000"
	CashFlowFromContinuingOperatingActivities,"285,298,000","5,274,000","148,130,000","79,982,000","51,912,000","111,606,000","37,947,000","36,642,000","92,426,000","-130,836,000","-35,474,000","208,021,000","24,531,000","-112,188,000","201,904,000","43,151,000","16,479,000","32,752,000","26,066,000","-4,232,000","42,636,000","31,358,000","45,903,000","29,396,000","31,708,000","24,704,000","21,224,000","-23,028,000","40,575,000","85,816,000","-4,909,000","-45,989,000","-11,168,000","86,597,000","-21,429,000","85,985,000","11,342,000","-71,564,000","116,069,000","15,650,000","7,488,000","18,281,000","36,810,000","22,215,000","-2,734,000","-2,039,000","33,905,000","-7,931,000","21,661,000","21,263,000","32,137,000","34,656,000","12,406,000","11,764,000","46,267,000","-7,891,000","13,723,000","19,225,000","33,609,000","20,136,000","21,946,000","16,183,000","17,568,000","15,129,000","20,783,000","16,599,000"
		NetIncomeFromContinuingOperations,"163,913,000","31,522,000","89,431,000","6,746,000","36,214,000","20,534,000","1,133,000","-878,000","-68,481,000","-13,454,000","-4,144,000","9,315,000","5,486,000","5,860,000","4,203,000","2,069,000","1,475,000","4,609,000","-25,049,000","-4,289,000","-19,057,000","-3,508,000","-217,277,000","-8,254,000","-10,797,000","-13,151,000","-86,590,000","-6,110,000","-12,741,000","469,000","-5,749,000","5,676,000","4,724,000","7,489,000","5,704,000","5,782,000","6,776,000","6,136,000",,,,,"4,538,000",,,,"-259,000","4,919,000","5,945,000","6,945,000","7,246,000","8,103,000","9,138,000","9,095,000","4,554,000","8,561,000","8,696,000","1,745,000","1,913,000","5,323,000","8,568,000","7,900,000","5,551,000","7,815,000","6,280,000","6,963,000"
		OperatingGainsLosses,"35,333,000","29,000","42,000","34,519,000","743,000","743,000","339,000","10,000","93,000","7,465,000","482,000","254,000","608,000","513,000","182,000","472,000","394,000","-13,000","38,068,000","181,000","15,578,000","436,000","9,000","866,000","1,077,000","611,000","623,000","-3,700,000","13,349,000","2,000","2,646,000","100,000","-145,000","124,000","20,000","43,000","124,000","-9,000","-17,000","-65,000","234,000","-57,000","775,000","216,000","14,000","929,000","-394,000","76,000","95,000","-143,000","113,000","0",,,"17,565,000","0","-62,000","-73,000","-74,000","-101,000","46,000","-100,000","3,330,000","-85,000","-3,525,000","3,404,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,"9,000",,,,,,,,,,,,,,,,,,"234,000","-57,000",,,"14,000","-14,000",,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"117,435,000","28,853,000","29,223,000","29,059,000","30,300,000","30,892,000","36,752,000","34,856,000","35,589,000","35,567,000","34,930,000","33,171,000","32,948,000","31,086,000","33,697,000","33,392,000","30,252,000","29,129,000","29,936,000","29,861,000","28,835,000","28,155,000","36,574,000","36,471,000","36,070,000","35,518,000","36,046,000","32,457,000","31,489,000","31,032,000","8,766,000","5,209,000","4,688,000","4,281,000","4,543,000","4,327,000","4,230,000","3,838,000","4,062,000","4,346,000","4,165,000","4,066,000","4,193,000","3,798,000","4,907,000","3,746,000","3,766,000","3,981,000","4,065,000","4,383,000","4,302,000","4,259,000","4,557,000","4,818,000","5,216,000","4,965,000","3,505,000","3,507,000","3,388,000","3,251,000","3,123,000","3,000,000","2,716,000","2,903,000","2,863,000","2,991,000"
			DepreciationAndAmortization,"117,435,000","28,853,000","29,223,000","29,059,000","30,300,000","30,892,000","36,752,000","34,856,000","35,589,000","35,567,000","34,930,000","33,171,000","32,948,000","31,086,000","33,697,000","33,392,000","30,252,000","29,129,000","29,936,000","29,861,000","28,835,000","28,155,000","36,574,000","36,471,000","36,070,000","35,518,000","36,046,000","32,457,000","31,489,000","31,032,000","8,766,000","5,209,000","4,688,000","4,281,000","4,543,000","4,327,000","4,230,000","3,838,000","4,062,000","4,346,000","4,165,000","4,066,000","4,193,000","3,798,000","4,907,000","3,746,000","3,766,000","3,981,000","4,065,000","4,383,000","4,302,000","4,259,000","4,557,000","4,818,000","5,216,000","4,965,000","3,505,000","3,507,000","3,388,000","3,251,000","3,123,000","3,000,000","2,716,000","2,903,000","2,863,000","2,991,000"
				Depreciation,"60,530,000","15,220,000","14,916,000","14,463,000","15,931,000","16,177,000","18,759,000","16,163,000","16,294,000","16,243,000","17,136,000","16,015,000","15,258,000","14,789,000","-31,548,000","33,392,000","30,252,000","29,129,000","29,936,000","29,861,000","28,835,000","28,155,000","36,574,000","36,471,000","36,070,000","35,518,000","36,046,000","32,457,000","31,489,000","31,032,000",,"1,856,000","1,919,000","1,927,000","1,929,000","1,908,000","1,945,000","1,568,000","1,583,000","1,696,000","1,819,000","1,745,000","1,770,000","1,868,000","2,212,000","2,121,000","2,312,000","2,252,000","2,342,000","2,417,000","2,402,000","2,375,000","2,412,000","2,551,000","2,716,000","2,863,000","1,984,000","1,855,000","1,741,000","1,603,000","1,527,000","1,431,000","1,077,000","1,177,000","1,050,000","1,065,000"
				AmortizationCashFlow,"56,905,000","13,633,000","14,307,000","14,596,000","14,369,000","14,715,000","17,993,000","18,693,000","19,295,000","19,324,000","17,794,000","17,156,000","17,690,000","16,297,000","67,367,000","2,121,000","2,121,000","2,057,000","1,974,000","1,936,000","1,907,000","2,002,000","2,171,000","2,182,000","2,242,000","2,097,000","1,608,000","1,914,000","1,988,000","2,104,000",,"3,353,000","2,769,000","2,354,000","2,614,000","2,419,000","2,285,000","2,270,000","2,479,000","2,650,000","2,346,000","2,321,000","2,423,000","1,930,000","2,695,000","1,625,000","1,454,000","1,729,000","1,723,000","1,966,000","1,900,000","1,884,000","2,145,000","2,267,000","2,500,000","2,102,000","1,521,000","1,652,000","1,647,000","1,648,000","1,596,000","1,569,000","1,639,000","1,726,000","1,813,000","1,926,000"
					AmortizationOfIntangibles,"56,905,000","13,633,000","14,307,000","14,596,000","14,369,000","14,715,000","17,993,000","18,693,000","19,295,000","19,324,000","17,794,000","17,156,000","17,690,000","16,297,000","67,367,000","2,121,000","2,121,000","2,057,000","1,974,000","1,936,000","1,907,000","2,002,000","2,171,000","2,182,000","2,242,000","2,097,000","1,608,000","1,914,000","1,988,000","2,104,000",,"3,353,000","2,769,000","2,354,000","2,614,000","2,419,000","2,285,000","2,270,000","2,479,000","2,650,000","2,346,000","2,321,000","2,423,000","1,930,000","2,695,000","1,625,000","1,454,000","1,729,000","1,723,000","1,966,000","1,900,000","1,884,000","2,145,000","2,267,000","2,500,000","2,102,000","1,521,000","1,652,000","1,647,000","1,648,000","1,596,000","1,569,000","1,639,000","1,726,000","1,813,000","1,926,000"
