name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
OperatingCashFlow,"80,777,000","28,794,000","8,803,000","23,637,000","19,543,000","11,967,000","-14,658,000","-12,343,000","-22,421,000","-865,000","17,296,000","16,487,000","33,095,000","-616,000","17,848,000","14,224,000","34,712,000","3,949,000","23,984,000","16,020,000","26,050,000","4,554,000","23,295,000","14,245,000","8,954,000","10,597,000","16,556,000","13,597,000","18,610,000","-39,373,000","14,575,000","17,456,000","27,311,000","-4,488,000","3,575,000","10,436,000","10,770,000","9,304,000"
	CashFlowFromContinuingOperatingActivities,"80,777,000","28,794,000","8,803,000","23,637,000","19,543,000","11,967,000","-14,658,000","-12,343,000","-22,421,000","-865,000","17,296,000","16,487,000","33,095,000","-616,000","17,848,000","14,224,000","34,712,000","3,949,000","23,984,000","16,020,000","26,050,000","4,554,000","23,295,000","14,245,000","8,954,000","10,597,000","16,556,000","13,597,000","18,610,000","-39,373,000","14,575,000","17,456,000","27,311,000","-4,488,000","3,575,000","10,436,000","10,770,000","9,304,000"
		NetIncomeFromContinuingOperations,"-6,273,000","15,604,000","-2,294,000","-8,219,000","-11,364,000","-11,034,000","-30,128,000","-27,671,000","-51,491,000","-15,387,000","17,095,000","-8,954,000","-5,623,000","-1,322,000","-13,913,000","-626,000","12,854,000","4,270,000","28,444,000","-217,000","386,000","-289,000","845,000","21,322,000","2,292,000","-139,000","-6,108,000","-7,282,000","9,124,000","-425,000","-925,000","4,389,000","4,525,000","-4,451,000","-16,960,000","29,000","4,329,000","-5,326,000"
		OperatingGainsLosses,"-200,000","-336,000","86,000","-74,000","124,000","84,000","856,000","37,000","-291,000","289,000","-887,000","1,116,000","213,000","62,000","130,000","261,000","-15,371,000","-340,000","-23,605,000","-531,000","215,000","1,054,000","1,871,000","-22,369,000","-2,660,000","-997,000","-141,000","1,607,000","1,077,000","-1,285,000","48,000","-3,000","51,000","15,000","5,000","9,000","-9,000","31,000"
			GainLossOnSaleOfBusiness,,,,,,,,,"0","0","162,000","1,471,000","4,626,000","-707,000","4,672,000","-2,158,000","6,024,000","-528,000","-6,314,000","-1,875,000","1,563,000","-3,091,000","879,000","458,000","-860,000","1,493,000","1,988,000",,,,,,,,,,,
			GainLossOnSaleOfPPE,"1,127,000",,,,,,,,,,,"1,163,000",,,"-27,000","0",,,"-23,797,000",,,,"0",,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-460,000","-408,000","32,000","-142,000","58,000","20,000","777,000","-21,000","-331,000","249,000","217,000","-95,000","171,000","12,000","69,000","180,000","278,000","-343,000","192,000","-531,000","215,000","1,054,000","1,871,000","3,990,000","-2,597,000","-3,647,000","1,151,000","-1,792,000","257,000","-1,285,000","48,000","-3,000","51,000","15,000","5,000","9,000","-9,000","31,000"
			EarningsLossesFromEquityInvestments,"260,000","72,000","54,000","68,000","66,000","64,000","79,000","58,000","40,000","40,000","50,000","48,000","51,000","50,000","88,000","81,000","62,000","3,000","-6,314,000","0","0","0","0","0","-63,000","2,650,000","-1,292,000","3,399,000",,,,,,,,,,
		DepreciationAmortizationDepletion,"74,343,000","18,560,000","18,999,000","18,402,000","18,382,000","18,491,000","18,186,000","18,714,000","18,760,000","18,545,000","18,406,000","16,960,000","18,592,000","16,805,000","15,143,000","14,525,000","14,860,000","13,049,000","12,733,000","14,176,000","13,512,000","12,021,000","11,591,000","11,219,000","11,285,000","11,909,000","11,444,000","11,306,000","10,504,000","10,464,000","10,496,000","10,604,000","10,652,000","8,720,000","7,943,000","7,715,000","7,592,000","7,396,000"
			DepreciationAndAmortization,"74,343,000","18,560,000","18,999,000","18,402,000","18,382,000","18,491,000","18,186,000","18,714,000","18,760,000","18,545,000","18,406,000","16,960,000","18,592,000","16,805,000","15,143,000","14,525,000","14,860,000","13,049,000","12,733,000","14,176,000","13,512,000","12,021,000","11,591,000","11,219,000","11,285,000","11,909,000","11,444,000","11,306,000","10,504,000","10,464,000","10,496,000","10,604,000","10,652,000","8,720,000","7,943,000","7,715,000","7,592,000","7,396,000"
				Depreciation,"73,850,000","18,441,000","18,881,000","18,284,000","18,244,000","18,353,000","17,973,000","18,507,000","18,553,000","18,338,000","18,121,000","16,831,000","18,474,000","16,686,000","15,092,000","14,474,000","14,811,000","13,006,000","12,689,000","14,133,000","13,469,000","11,971,000","11,555,000","11,175,000","11,263,000","11,904,000","11,440,000","11,308,000","10,559,000","10,517,000","10,550,000","10,657,000","10,706,000","8,773,000","7,998,000","7,767,000","7,647,000","7,450,000"
				AmortizationCashFlow,"493,000","119,000","118,000","118,000","138,000","138,000","213,000","207,000","207,000","207,000","285,000","129,000","118,000","119,000","51,000","51,000","49,000","43,000","44,000","43,000","43,000","50,000","36,000","44,000","22,000","5,000","4,000","-2,000","-55,000","-53,000","-54,000","-53,000","-54,000","-53,000","-55,000","-52,000","-55,000","-54,000"
					AmortizationOfIntangibles,"493,000","119,000","118,000","118,000","138,000","138,000","213,000","207,000","207,000","207,000","285,000","129,000","118,000","119,000","51,000","51,000","49,000","43,000","44,000","43,000","43,000","50,000","36,000","44,000","22,000","5,000","4,000","-2,000","-55,000","-53,000","-54,000","-53,000","-54,000","-53,000","-55,000","-52,000","-55,000","-54,000"
		DeferredTax,"0","0","0","1,000","-1,000","-174,000","-112,000","-110,000","-729,000","-5,000","-52,000","224,000","413,000","179,000","-943,000","14,000","-14,000","136,000","496,000","335,000","477,000","-693,000","732,000","222,000","82,000","53,000","-175,000","-43,000",,,,,,,,,,
			DeferredIncomeTax,"0","0","0","1,000","-1,000","-174,000","-112,000","-110,000","-729,000","-5,000","-52,000","224,000","413,000","179,000","-943,000","14,000","-14,000","136,000","496,000","335,000","477,000","-693,000","732,000","222,000","82,000","53,000","-175,000","-43,000",,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,"1,356,000",,,,,,,,,,,,,,,"201,000",,,
		AssetImpairmentCharge,"635,000","269,000","228,000","-9,000","147,000","70,000","153,000","135,000","170,000","269,000","137,000","141,000","79,000","87,000","2,315,000","77,000","111,000","69,000","144,000","1,052,000","92,000","36,000","61,000","65,000","30,000","61,000","4,000","54,000",,,"151,000",,,,"7,000",,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,"44,000",,,,,,,,,,,,,,,"7,000",,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,"0","0","0","0","162,000","1,471,000","4,626,000","-707,000","4,672,000","-2,158,000","6,024,000","-528,000","-6,314,000","-1,875,000","1,563,000","-3,091,000","879,000","458,000","-860,000","1,493,000","1,988,000",,,,,,,,"5,000",,,
		StockBasedCompensation,"11,021,000","2,254,000","2,918,000","3,044,000","2,805,000","1,416,000","1,853,000","2,006,000","2,048,000","1,985,000","2,035,000","2,359,000","2,021,000","1,528,000","1,295,000","1,674,000","1,442,000","2,593,000","665,000","-921,000","597,000","-1,668,000","617,000","1,233,000","2,919,000","-613,000","1,747,000","935,000","696,000","469,000","564,000","431,000",,,"342,000","0",,
		OtherNonCashItems,"1,570,000","42,000","224,000","655,000","649,000","-723,000","-209,000","-9,285,000","3,295,000","1,202,000","-23,921,000","1,545,000","1,194,000","1,690,000","1,385,000","1,307,000","5,396,000","990,000","2,680,000","1,736,000","1,349,000","3,012,000","763,000","3,362,000","758,000","881,000","740,000","642,000","422,000","-49,399,000","500,000","480,000","477,000","371,000","201,000","148,000","148,000","2,219,000"
		ChangeInWorkingCapital,"-319,000","-7,599,000","-11,358,000","9,837,000","8,801,000","3,837,000","-5,257,000","3,831,000","5,817,000","-7,763,000","4,321,000","1,625,000","11,580,000","-18,938,000","7,764,000","-850,000","9,410,000","-16,290,000","8,741,000","2,265,000","7,859,000","-5,828,000","5,936,000","-1,267,000","-4,892,000","-2,051,000","7,057,000","757,000","-2,397,000","803,000","3,741,000","1,555,000","10,250,000","-9,143,000","12,037,000","1,823,000","-1,290,000","4,984,000"
			ChangeInReceivables,"-8,405,000","-1,068,000","-6,957,000","1,286,000","-1,666,000","-3,699,000","-3,214,000","-2,756,000","6,024,000","4,003,000","98,000","-561,000","4,029,000","-9,354,000","19,667,000","-1,068,000","6,281,000","-10,806,000","10,497,000","-2,438,000","5,155,000","-2,733,000","-1,535,000","542,000","-2,775,000","-1,849,000","2,610,000","199,000","261,000","-1,147,000","4,133,000","-462,000","-4,212,000","-2,892,000","3,174,000","925,000","-320,000","-3,559,000"
				ChangesInAccountReceivables,"-8,405,000","-1,068,000","-6,957,000","1,286,000","-1,666,000","-3,699,000","-3,214,000","-2,756,000","6,024,000","4,003,000","98,000","-561,000","4,029,000","-9,354,000","10,842,000","-1,068,000","894,000","-5,419,000","6,641,000","-2,162,000","5,155,000","-2,733,000","-1,535,000","542,000","-2,775,000","-1,849,000","2,610,000","199,000","261,000","-1,147,000","4,133,000","-462,000","-4,212,000","-2,892,000","3,174,000","925,000","-320,000","-3,559,000"
			ChangeInPrepaidAssets,"-1,941,000","-4,662,000","-1,104,000","2,015,000","1,810,000","-3,514,000","-1,393,000","1,610,000","1,042,000","-2,719,000","444,000","475,000","-1,611,000","-1,536,000","1,525,000","-2,327,000","6,996,000","-3,747,000","-88,000","1,600,000","475,000","-2,833,000","413,000","1,872,000","-266,000","-2,952,000","698,000","585,000","511,000","-2,132,000","781,000","-1,195,000","2,455,000","-2,022,000","1,035,000","385,000","856,000","-1,525,000"
			ChangeInPayablesAndAccruedExpense,"26,893,000","7,046,000","4,845,000","4,486,000","10,516,000","16,129,000","-2,587,000","8,375,000","-7,972,000","-8,315,000","-462,000","7,520,000","6,385,000","-49,000","-5,563,000","630,000","-4,020,000","781,000","-4,318,000","5,008,000","-1,835,000","-573,000","-2,151,000","-6,118,000","5,943,000","8,103,000","-663,000","1,763,000","160,000","4,156,000","-2,489,000","2,735,000","-1,313,000","5,427,000","-3,121,000","-867,000","1,400,000","648,000"
				ChangeInPayable,,,,,,,,,,,,,"6,385,000","-49,000","-5,563,000","630,000","-4,020,000","781,000","-4,318,000","5,008,000","-1,835,000","-573,000","-2,151,000","-6,118,000","5,943,000","8,103,000","-663,000","1,763,000","160,000","4,156,000","-2,489,000","2,735,000","-1,313,000","5,427,000","-3,121,000","-867,000","1,400,000","648,000"
					ChangeInAccountPayable,,,,,,,,,,,,,"6,385,000","-49,000","-5,563,000","630,000","-4,020,000","781,000","-4,318,000","5,008,000","-1,835,000","1,927,000","-4,651,000","-6,118,000","5,943,000","8,103,000","-663,000","1,763,000","160,000","4,156,000","-2,489,000","2,735,000","-1,313,000","5,427,000","-3,121,000","-867,000","1,400,000","648,000"
			ChangeInOtherCurrentAssets,"584,000","147,000","158,000","142,000","137,000","137,000","154,000","118,000","135,000","134,000","120,000","228,000","55,000","115,000",,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"1,883,000","625,000","-625,000","2,180,000","-297,000","688,000","655,000","1,401,000","-241,000","213,000","3,171,000","1,313,000","1,238,000","-6,216,000","-4,491,000","-4,256,000","-3,648,000","53,000","52,000","56,000","55,000","33,000","78,000","57,000","58,000","58,000","-79,000","39,000","-18,000","-22,000","15,000","77,000","134,000","-14,000","8,000","-5,000","3,000","6,000"
			ChangeInOtherWorkingCapital,"-19,333,000","-9,687,000","-7,675,000","-272,000","-1,699,000","-5,904,000","1,128,000","-4,917,000","6,829,000","-1,079,000","950,000","-7,350,000","1,484,000","-1,898,000","-3,374,000","6,171,000","3,801,000","-2,571,000","2,598,000","-1,961,000","4,009,000","278,000","9,131,000","2,380,000","-7,852,000","-5,411,000","4,491,000","-1,829,000","-3,311,000","-52,000","1,301,000","400,000","13,186,000","-9,642,000","10,941,000","1,385,000","-3,229,000","9,414,000"
InvestingCashFlow,"-134,933,000","-97,749,000","-18,011,000","-13,387,000","-5,786,000","-4,492,000","2,408,000","-9,157,000","-3,205,000","-6,587,000","-16,460,000","-26,771,000","-34,299,000","-148,895,000","-25,339,000","-19,186,000","-100,063,000","-22,236,000","100,206,000","-11,031,000","-102,105,000","-161,012,000","-14,479,000","73,387,000","45,754,000","-4,377,000","-70,482,000","-101,548,000","-7,724,000","-3,500,000","-4,608,000","-7,180,000","-21,825,000","-179,150,000","-10,974,000","-3,212,000","-8,213,000","-5,955,000"
