name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
OperatingCashFlow,"-91,946,000","-30,253,000","-17,519,000","-28,863,000","-15,311,000","-28,856,000","-10,880,000","-20,643,000","-22,356,000","-27,783,000","-19,536,000","-20,729,000","-20,979,000","-28,177,000","-14,478,000","-11,327,000","-10,562,000","-17,698,000","-12,354,000","-10,337,000","-13,700,000","-15,266,000","-6,430,000","-3,969,000","-3,261,000","7,581,000","-4,600,000","-7,497,000","-14,545,000","-16,720,000","-4,879,000","-12,503,000","-7,621,000","-13,058,000","-9,863,000","-7,241,000","-5,232,000","-9,010,000","-3,668,000","-3,980,000","-4,245,000","-2,915,000"
	CashFlowFromContinuingOperatingActivities,"-91,946,000","-30,253,000","-17,519,000","-28,863,000","-15,311,000","-28,856,000","-10,880,000","-20,643,000","-22,356,000","-27,783,000","-19,536,000","-20,729,000","-20,979,000","-28,177,000","-14,478,000","-11,327,000","-10,562,000","-17,698,000","-12,354,000","-10,337,000","-13,700,000","-15,266,000","-6,430,000","-3,969,000","-3,261,000","7,581,000","-4,600,000","-7,497,000","-14,545,000","-16,720,000","-4,879,000","-12,503,000","-7,621,000","-13,058,000","-9,863,000","-7,241,000","-5,232,000","-9,010,000","-3,668,000","-3,980,000","-4,245,000","-2,915,000"
		NetIncomeFromContinuingOperations,"-127,042,000","-39,500,000","-29,261,000","-31,261,000","-27,020,000","-27,712,000","-23,004,000","-21,317,000","-27,133,000","-38,624,000","23,987,000","-22,748,000","-20,037,000","-21,898,000","-21,110,000","-16,487,000","-20,601,000","-19,202,000","-8,751,000","-11,404,000","-4,555,000","-18,852,000","-11,593,000","-10,088,000","-10,805,000","-14,603,000","-8,816,000","-9,467,000","-12,404,000","-14,894,000","-12,380,000","-12,148,000","-14,088,000","-11,422,000","-8,827,000","-7,700,000","-5,495,000","-7,259,000","-5,861,000","-4,666,000","-3,571,000","-3,610,000"
		OperatingGainsLosses,,,,,,,"119,000","0","-1,060,000","8,503,000",,,,,,,,,"14,000",,,,"0","-2,000",,,"1,000","4,000","-2,000","0","0","-3,000","581,000","-2,000","0","0","-1,638,000","483,000","539,000","-52,000","-71,000","-26,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"14,000",,,,"0","-2,000",,,"1,000","4,000",,,"0","0","0","0","0","0","0","1,000","2,000","1,000","0","0"
			GainLossOnInvestmentSecurities,,,,,,,"0","0","-1,060,000","1,360,000",,,,,,,,,,,,,,,,,,"0","0","0","0","-3,000","0","-2,000","0","0","-1,638,000","482,000","537,000","-53,000","-71,000","-26,000"
			EarningsLossesFromEquityInvestments,"-625,000"
		DepreciationAmortizationDepletion,"5,973,000","1,543,000","1,524,000","1,467,000","1,439,000","1,441,000","1,437,000","1,487,000","1,601,000","1,213,000","1,294,000","1,248,000","549,000","1,828,000","1,095,000","958,000","1,089,000","928,000","876,000","817,000","847,000","814,000","762,000","764,000","759,000","692,000","957,000","313,000","622,000","485,000","424,000","370,000","349,000","396,000","417,000","459,000","437,000","464,000","480,000","493,000","490,000","484,000"
			DepreciationAndAmortization,"5,973,000","1,543,000","1,524,000","1,467,000","1,439,000","1,441,000","1,437,000","1,487,000","1,601,000","1,213,000","1,294,000","1,248,000","549,000","1,828,000","1,095,000","958,000","1,089,000","928,000","876,000","817,000","847,000","814,000","762,000","764,000","759,000","692,000","957,000","313,000","622,000","485,000","424,000","370,000","349,000","396,000","417,000","459,000","437,000","464,000","480,000","493,000","490,000","484,000"
				Depreciation,,,,,,,,,,,,,,"1,828,000",,,,,,"817,000","847,000","814,000",,"764,000","759,000","692,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,"651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
