name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"-143,800,000","-39,500,000","-49,900,000","-38,200,000","-16,200,000","-40,300,000","-20,700,000","-35,700,000","-15,900,000","-19,400,000","-17,700,000","-22,700,000","-17,300,000","-20,400,000"
	CashFlowFromContinuingOperatingActivities,"-143,800,000","-39,500,000","-49,900,000","-38,200,000","-16,200,000","-40,300,000","-20,700,000","-35,700,000","-15,900,000","-19,400,000","-17,700,000","-22,700,000","-17,300,000","-20,400,000"
		NetIncomeFromContinuingOperations,"-267,100,000","-74,800,000","-70,300,000","-66,400,000","-55,600,000","-49,000,000","-33,900,000","-30,900,000","-21,000,000","-36,500,000","-32,700,000","-31,100,000","-23,100,000","-21,600,000"
		AmortizationOfSecurities,"-1,700,000","2,500,000","-2,700,000","-1,500,000","0","0","0","-100,000","-100,000","-200,000","-500,000","0","0","0"
		StockBasedCompensation,"52,100,000","14,100,000","13,400,000","12,700,000","11,900,000","6,100,000","3,300,000","2,700,000","2,400,000","2,200,000","2,000,000","1,500,000","400,000","400,000"
		OtherNonCashItems,"7,300,000","2,000,000","2,400,000","1,500,000","1,400,000","900,000","800,000","500,000","500,000","12,600,000",,,,
		ChangeInWorkingCapital,"61,300,000","15,200,000","6,100,000","14,700,000","25,300,000","800,000","8,400,000","-8,300,000","1,900,000","2,200,000","12,000,000","6,700,000","5,500,000","900,000"
			ChangeInReceivables,"-91,200,000","-33,300,000","-19,300,000","-28,600,000","-10,000,000","-30,100,000","-10,900,000","-34,500,000","-12,000,000","-5,500,000","-2,300,000","-16,900,000","-10,400,000","-8,000,000"
				ChangesInAccountReceivables,"-91,200,000","-33,300,000","-19,300,000","-28,600,000","-10,000,000","-30,100,000","-10,900,000","-34,500,000","-12,000,000","-5,500,000","-2,300,000","-16,900,000","-10,400,000","-8,000,000"
			ChangeInPrepaidAssets,"-32,800,000","9,000,000","-5,500,000","-23,100,000","-13,200,000","-10,800,000","-5,100,000","-86,200,000","100,000","900,000","3,700,000","-4,700,000","0","1,500,000"
			ChangeInPayablesAndAccruedExpense,"1,600,000","1,600,000","-2,000,000","1,700,000","300,000","-400,000","400,000","200,000","-100,000","200,000","0","-600,000","100,000","-300,000"
				ChangeInPayable,"1,600,000","1,600,000","-2,000,000","1,700,000","300,000","-400,000","400,000","200,000","-100,000","200,000","0","-600,000","100,000","-300,000"
					ChangeInAccountPayable,"1,600,000","1,600,000","-2,000,000","1,700,000","300,000","-400,000","400,000","200,000","-100,000","200,000","0","-600,000","100,000","-300,000"
			ChangeInOtherCurrentAssets,"-41,200,000","-4,200,000","-23,600,000","-13,500,000","100,000","-1,600,000","-600,000","-7,900,000","-1,900,000","-1,600,000","3,000,000","-1,200,000","-2,500,000","-400,000"
			ChangeInOtherCurrentLiabilities,"48,200,000","10,800,000","21,900,000","7,300,000","8,200,000","1,200,000","0","35,700,000","1,500,000","-2,800,000","-2,900,000","10,000,000","4,700,000","-1,900,000"
			ChangeInOtherWorkingCapital,"12,800,000","2,300,000","400,000","6,000,000","4,100,000","3,600,000","-200,000","-800,000","-500,000","-200,000","-100,000","-900,000","-200,000","0"
InvestingCashFlow,"-798,700,000","4,100,000","2,300,000","-737,800,000","-67,300,000","-2,000,000","13,800,000","13,800,000","-1,000,000","23,500,000","-15,300,000","-26,200,000","-2,000,000","-10,500,000"
	CashFlowFromContinuingInvestingActivities,"-798,700,000","4,100,000","2,300,000","-737,800,000","-67,300,000","-2,000,000","13,800,000","13,800,000","-1,000,000","23,500,000","-15,300,000","-26,200,000","-2,000,000","-10,500,000"
		NetPPEPurchaseAndSale,"-10,200,000","-2,800,000","-2,000,000","-2,700,000","-2,700,000","-2,000,000","-1,300,000","-1,200,000","-1,200,000","-700,000","300,000","-1,600,000","-800,000","-600,000"
			PurchaseOfPPE,"-10,200,000","-2,800,000","-2,000,000","-2,700,000","-2,700,000","-2,000,000","-1,300,000","-1,200,000","-1,200,000","-700,000","300,000","-1,600,000","-800,000","-600,000"
		NetInvestmentPurchaseAndSale,"-788,500,000","6,900,000","4,300,000","-735,100,000","-64,600,000","0","15,100,000","15,000,000","200,000","24,200,000","-15,000,000","-24,600,000","-1,200,000","-9,900,000"
