name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"138,444,000","32,617,000","35,144,000","35,963,000","34,720,000","26,340,000","29,967,000","31,441,000","33,151,000","37,526,000","33,799,000","34,875,000","26,958,000","26,033,000","29,509,000","26,029,000","28,705,000","23,454,000","23,933,000","14,615,000","27,644,000","24,981,000","17,907,000","28,400,000","21,256,000","18,171,000"
	CashFlowFromContinuingOperatingActivities,"138,444,000","32,617,000","35,144,000","35,963,000","34,720,000","26,340,000","29,967,000","31,441,000","33,151,000","37,526,000","33,799,000","34,875,000","26,958,000","26,033,000","29,509,000","26,029,000","28,705,000","23,454,000","23,933,000","14,615,000","27,644,000","24,981,000","17,907,000","28,400,000","21,256,000","18,171,000"
		NetIncomeFromContinuingOperations,"130,376,000","23,781,000","44,878,000","29,325,000","32,392,000","31,955,000","14,589,000","38,447,000","42,928,000","-232,790,000","32,907,000","33,025,000","31,969,000","28,412,000","28,565,000","26,824,000","26,438,000","25,114,000","24,758,000","20,791,000","25,328,000","23,475,000","19,160,000","17,442,000","17,116,000","16,249,000"
		OperatingGainsLosses,,,"0","483,000",,,"0","0","13,677,000","203,493,000","-191,000",,,,"0",,,,"0",,,,,,,
			GainLossOnInvestmentSecurities,,,"0","0",,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"5,573,000","1,266,000","1,664,000","1,250,000","1,393,000","1,456,000","1,534,000","1,147,000","1,686,000","1,401,000","590,000","452,000","881,000","633,000","182,000","109,000","197,000","177,000",,,,,,,,
		OtherNonCashItems,"-13,331,000","313,000","-15,669,000","661,000","1,364,000","-816,000","-812,000","-3,339,000",,,,,,,,,,,"3,652,000","-591,000","-516,000","2,972,000","336,000","13,681,000","1,767,000","-2,350,000"
		ChangeInWorkingCapital,"3,715,000","-657,000","1,953,000","2,648,000","-229,000","-4,435,000","-2,510,000","-6,105,000","-1,037,000","1,928,000","-221,000","429,000","-6,316,000","-4,083,000","-244,000","-2,675,000","2,592,000","-1,348,000","-3,528,000","-3,045,000","7,801,000","-2,083,000","-1,087,000","-1,872,000","1,623,000","2,655,000"
			ChangeInReceivables,"-73,000","-3,275,000","2,038,000","1,768,000","-604,000","-1,417,000","2,306,000","-888,000","-1,210,000","2,440,000","-192,000","3,565,000","-9,110,000","-3,118,000","-1,258,000","-2,513,000","1,375,000","-2,771,000","-2,280,000","-2,351,000","3,154,000","-1,076,000","3,493,000","-258,000","-2,619,000","1,784,000"
				ChangesInAccountReceivables,"-73,000","-3,275,000","2,038,000","1,768,000","-604,000","-1,417,000","2,306,000","-888,000","-1,210,000","2,440,000","-192,000","3,565,000","-9,110,000","-3,118,000","-1,258,000","-2,513,000","1,375,000","-2,771,000","-2,280,000","-2,351,000","3,154,000","-1,076,000","3,493,000","-258,000","-2,619,000","1,784,000"
