name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"421,532,304","379,743,611","635,261,353","864,943,368"
EnterpriseValue,"163,333,304","82,196,611","316,873,353","903,134,368"
PsRatio,"14.833","8.016","33.642","71.279"
PbRatio,"1.505","1.306","2.24",
EnterprisesValueRevenueRatio,"5.75","9.432","46.286","107.94"
EnterprisesValueEBITDARatio,"-36.515","-6.106","88.735","37.815"
