name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
		CurrentDebtAndCapitalLeaseObligation,"8,762,000","8,093,000","8,810,000","8,465,000","8,193,000","7,935,000","7,672,000","7,416,000","7,169,000","6,823,000","6,587,000","6,357,000","5,278,000","1,714,000","1,991,000","2,406,000","2,820,000","3,232,000","3,532,000","3,693,000","2,718,000","3,129,000","3,370,000","3,611,000","3,850,000","3,844,000","3,556,000","3,130,000","2,127,000","1,704,000"
			CurrentDebt,,,,,,,,,,,,,,,"277,000","692,000","1,106,000","1,518,000","1,818,000","1,979,000","2,140,000","2,551,000","2,792,000","3,033,000","3,272,000","3,266,000","2,978,000","2,552,000","2,127,000","1,704,000"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,"277,000","692,000","1,106,000","1,518,000","1,818,000","1,979,000","2,140,000","2,551,000","2,792,000","3,033,000","3,272,000","3,266,000","2,978,000","2,552,000","2,127,000","1,704,000"
			CurrentCapitalLeaseObligation,"8,762,000","8,093,000","8,810,000","8,465,000","8,193,000","7,935,000","7,672,000","7,416,000","7,169,000","6,823,000","6,587,000","6,357,000","5,278,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","1,714,000","578,000","578,000","578,000","578,000","578,000","578,000","578,000","578,000",,
		CurrentDeferredLiabilities,"9,604,000","11,510,000","6,792,000","7,912,000","14,876,000","12,559,000","10,391,000","8,017,000","8,690,000","6,160,000","4,933,000","4,415,000","4,238,000","3,600,000","5,119,000","5,139,000","4,803,000","5,373,000","6,069,000","9,322,000","10,413,000","11,426,000","11,752,000","13,803,000","11,819,000","5,898,000","6,355,000","5,381,000","5,473,000","138,000"
			CurrentDeferredRevenue,"9,604,000","11,510,000",,"7,912,000",,,,,,"6,160,000","4,933,000","4,415,000","4,238,000","3,600,000","5,119,000","5,139,000","4,803,000","5,373,000","6,069,000","9,296,000","10,396,000","11,426,000","11,752,000","13,803,000","11,819,000","5,898,000","6,339,000","5,323,000","5,375,000",
		OtherCurrentLiabilities,,,,,,,,"-1,000",,,,,,,,,,,,,,,,"3,000","5,000","7,000","9,000","291,000","292,000","298,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"124,616,000","131,725,000","110,544,000","114,594,000","112,929,000","117,503,000","128,070,000","131,004,000","132,404,000","136,853,000","127,439,000","132,845,000","135,687,000","60,792,000","60,535,000","61,848,000","53,597,000","48,877,000","43,388,000","37,640,000","38,667,000","41,205,000","45,759,000","46,204,000","52,569,000","16,279,000","17,855,000","20,168,000","16,557,000","7,732,000"
		LongTermDebtAndCapitalLeaseObligation,"100,762,000","103,315,000","75,054,000","77,272,000","79,477,000","81,669,000","83,735,000","85,727,000","87,667,000","89,126,000","90,921,000","92,646,000","94,322,000","12,903,000","13,332,000","13,760,000","14,189,000","14,617,000","8,463,000","3,697,000","3,754,000","4,310,000","5,032,000","5,753,000","6,472,000","7,442,000","8,408,000","9,369,000","6,525,000","7,338,000"
			LongTermDebt,,,,,,,,,,,,,,,,,,,"277,000","692,000","1,106,000","1,518,000","2,095,000","2,672,000","3,246,000","4,072,000","4,893,000","5,710,000","6,525,000","7,338,000"
			LongTermCapitalLeaseObligation,"100,762,000","103,315,000","75,054,000","77,272,000","79,477,000","81,669,000","83,735,000","85,727,000","87,667,000","89,126,000","90,921,000","92,646,000","94,322,000","12,903,000","13,332,000","13,760,000","14,189,000","14,617,000","8,186,000","3,005,000","2,648,000","2,792,000","2,937,000","3,081,000","3,226,000","3,370,000","3,515,000","3,659,000",,
		NonCurrentDeferredLiabilities,"13,721,000","25,066,000","28,605,000","30,365,000","26,097,000","28,599,000","35,017,000","36,688,000","36,809,000","39,913,000","36,398,000","40,055,000","41,198,000","47,697,000","46,987,000","47,804,000","39,320,000","34,129,000","34,569,000","33,768,000","34,748,000","36,741,000","40,515,000","40,143,000","45,816,000","8,584,000","9,227,000","10,596,000","9,457,000","0"
			NonCurrentDeferredRevenue,"13,721,000","25,066,000","28,605,000","30,365,000","26,097,000","28,599,000","35,017,000","36,688,000","36,809,000","39,913,000","36,398,000","40,055,000","41,198,000","42,567,000","42,081,000","43,156,000","34,931,000","30,000,000","30,703,000","32,109,000","33,824,000","35,809,000","39,595,000","39,249,000","44,948,000","7,742,000","8,522,000","10,495,000","9,457,000",
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","403,000","365,000"
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,"1,000","0",,"1,000","1,000","19,000","25,000","29,000"
		OtherNonCurrentLiabilities,"10,133,000","3,344,000","6,885,000","6,957,000","7,355,000","7,235,000","9,318,000","8,589,000","7,928,000","7,814,000","120,000","144,000","167,000","192,000","216,000","284,000","88,000","131,000","356,000","175,000","165,000","154,000","211,000","308,000","281,000","252,000","219,000","184,000","147,000",
TotalEquityGrossMinorityInterest,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,240,000","374,089,000","188,222,000","213,078,000","97,710,000","112,562,000","129,659,000","143,979,000","158,142,000","169,589,000","24,723,000","35,429,000"
	StockholdersEquity,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,240,000","374,089,000","188,222,000","213,078,000","97,710,000","112,562,000","129,659,000","143,979,000","158,142,000","169,589,000","24,723,000","35,429,000"
		CapitalStock,"60,000","59,000","59,000","59,000","58,000","58,000","56,000","54,000","54,000","49,000","49,000","49,000","44,000","44,000","44,000","44,000","44,000","43,000","39,000","39,000","33,000","33,000","27,000","27,000","27,000","27,000","27,000","27,000","114,810,000","114,813,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,"0",,,,"0","0","0","114,808,000","114,811,000"
			CommonStock,"60,000","59,000","59,000","59,000","58,000","58,000","56,000","54,000","54,000","49,000","49,000","49,000","44,000","44,000","44,000","44,000","44,000","43,000","39,000","39,000","33,000","33,000","27,000","27,000","27,000","27,000","27,000","27,000","2,000","2,000"
		AdditionalPaidInCapital,"2,275,156,000","2,250,250,000","2,209,456,000","2,174,094,000","2,136,130,000","2,106,600,000","1,867,572,000","1,762,099,000","1,739,140,000","1,412,083,000","1,394,566,000","1,376,484,000","1,029,046,000","1,016,690,000","1,006,812,000","997,770,000","988,872,000","979,785,000","647,928,000","643,223,000","423,750,000","420,533,000","283,862,000","281,853,000","280,080,000","278,927,000","277,515,000","276,320,000","3,691,000","2,822,000"
		RetainedEarnings,"-1,381,440,000","-1,275,441,000","-956,755,000","-839,514,000","-731,070,000","-631,356,000","-545,688,000","-1,179,666,000","-1,056,194,000","-945,238,000","-878,908,000","-784,633,000","-684,952,000","-597,545,000","-517,223,000","-444,501,000","-417,452,000","-355,589,000","-306,562,000","-268,859,000","-235,447,000","-207,470,000","-186,206,000","-169,373,000","-150,479,000","-134,975,000","-119,400,000","-106,758,000","-93,778,000","-82,206,000"
		GainsLossesNotAffectingRetainedEarnings,"-12,110,000","-4,133,000","-5,673,000","-5,835,000","-5,097,000","-5,214,000","-1,940,000","-1,120,000","-69,000","-2,535,000","637,000","927,000","75,000","-180,000","-337,000","-381,000","-591,000","-269,000","-165,000","-314,000","-114,000","-18,000","27,000","55,000","31,000",,,,,
TotalCapitalization,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,517,000","374,781,000","189,328,000","214,596,000","99,805,000","115,234,000","132,905,000","148,051,000","163,035,000","175,299,000","31,248,000","42,767,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,808,000","114,811,000"
CommonStockEquity,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,240,000","374,089,000","188,222,000","213,078,000","97,710,000","112,562,000","129,659,000","143,979,000","158,142,000","169,589,000","-90,085,000","-79,382,000"
CapitalLeaseObligations,"109,524,000","111,408,000","83,864,000","85,737,000","87,670,000","89,604,000","91,407,000","93,143,000","94,836,000","95,949,000","97,508,000","99,003,000","99,600,000","14,617,000","15,046,000","15,474,000","15,903,000","16,331,000","9,900,000","4,719,000","3,226,000","3,370,000","3,515,000","3,659,000","3,804,000","3,948,000","4,093,000","4,237,000",,
NetTangibleAssets,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,240,000","374,089,000","188,222,000","213,078,000","97,710,000","112,562,000","129,659,000","143,979,000","158,142,000","169,589,000","24,723,000","35,429,000"
WorkingCapital,"550,219,000","404,260,000","652,157,000","578,673,000","825,273,000","796,957,000","731,547,000","463,226,000","606,395,000","410,304,000","419,584,000","531,446,000","361,753,000","439,464,000","509,378,000","571,880,000","575,700,000","642,615,000","364,789,000","398,336,000","188,199,000","191,913,000","135,068,000","150,366,000","173,885,000","151,776,000","169,296,000","186,992,000","37,550,000","41,510,000"
InvestedCapital,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,573,000","553,624,000","571,979,000","625,488,000","343,335,000","376,760,000","191,468,000","217,147,000","102,597,000","118,267,000","136,177,000","151,317,000","166,013,000","177,851,000","-81,433,000","-70,340,000"
TangibleBookValue,"881,666,000","970,735,000","1,247,087,000","1,328,804,000","1,400,021,000","1,470,088,000","1,320,000,000","581,367,000","682,931,000","464,359,000","516,344,000","592,827,000","344,213,000","419,009,000","489,296,000","552,932,000","570,873,000","623,970,000","341,240,000","374,089,000","188,222,000","213,078,000","97,710,000","112,562,000","129,659,000","143,979,000","158,142,000","169,589,000","-90,085,000","-79,382,000"
TotalDebt,"109,524,000","111,408,000","83,864,000","85,737,000","87,670,000","89,604,000","91,407,000","93,143,000","94,836,000","95,949,000","97,508,000","99,003,000","99,600,000","14,617,000","15,323,000","16,166,000","17,009,000","17,849,000","11,995,000","7,390,000","6,472,000","7,439,000","8,402,000","9,364,000","10,322,000","11,286,000","11,964,000","12,499,000","8,652,000","9,042,000"
ShareIssued,"59,555,974","59,141,086","58,814,666","58,554,559","58,277,412","57,793,533","55,514,395","54,284,501","54,168,533","49,272,223","49,175,442","49,059,644","44,171,465","44,037,026","43,945,316","43,883,774","43,821,247","43,577,526","39,179,019","39,080,152","33,249,614","33,125,479","27,307,556","27,276,990","27,231,723","27,196,053","27,095,711","27,110,402","24,873,631","24,873,631"
OrdinarySharesNumber,"59,555,974","59,141,086","58,814,666","58,554,559","58,277,412","57,793,533","55,514,395","54,284,501","54,168,533","49,272,223","49,175,442","49,059,644","44,171,465","44,037,026","43,945,316","43,883,774","43,821,247","43,577,526","39,179,019","39,080,152","33,249,360","33,123,354","27,293,923","27,227,415","27,141,593","27,065,558","26,895,589","26,691,946","24,873,631","24,873,631"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,"254","2,125","13,633","49,575","90,130","130,495","200,122","418,456",,
