name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"1,293,683,672","1,013,035,380","930,359,238","706,333,743","632,220,029","561,361,309","352,813,987","272,227,450","330,278,602","183,043,047","407,347,655","526,670,651","533,233,525","578,697,057","463,503,586","622,645,277","537,717,311","519,404,612","540,409,945","599,333,998","555,686,551"
EnterpriseValue,"3,851,583,672","3,574,335,380","3,540,359,238","2,534,833,743","2,529,420,029","2,468,861,309","2,252,813,987","2,097,427,450","2,141,778,602","1,933,243,047","1,279,147,655","530,170,651","536,733,525","1,450,497,057","428,903,586","566,145,277","500,217,311","472,204,612","492,409,945","556,333,998","555,686,551"
PeRatio,"16.154","17.045","20.774","18.318","18.165","17.115","15.572","11.968","14.563","8.347","18.29","15.408","15.116","16.693","13.805","19.496",,"25.387","12.867","9.589","4.997"
ForwardPeRatio,"12.755","6.725","6.105","4.052","4.645","3.338","2.396","7.037","12.837","6.431","10.142","11.013","12.937","14.62","11.71",,,,,,
PsRatio,"0.702","0.64","0.525","0.511","0.427","0.372","0.327","0.265","0.348","0.656","1.741","1.533","1.57","1.751","1.449","2.029","1.814","1.81","1.907","2.218","2.132"
PbRatio,"6.345","4.963","6.856","3.839","3.436","4.491","2.796","2.123","2.527","1.392","0.804","2.064","2.071","2.24","1.785","2.396","2.068","1.995","2.066","2.291","0.489"
EnterprisesValueRevenueRatio,"3.138","11.442","11.193","8.341","8.58","8.549","8.453","7.921","7.938","6.648","4.182","2.713","3.106","8.327","2.505","3.34","3.037","3.008","3.272","3.792","4.018"
EnterprisesValueEBITDARatio,"4.194","14.874","14.427","12.444","11.05","10.953","11.401","11.633","12.474","9.965","9.532","3.942","4.277","11.306","3.448","4.433","3.995","3.958","4.606","5.278","5.723"
