name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
			ChangeInOtherWorkingCapital,"2,499,000","-6,140,000","3,479,000","3,298,000","1,862,000","-4,723,000","2,781,000","1,913,000","1,116,000","-3,958,000","2,953,000","2,207,000","811,000","-648,000","551,000","371,000","359,000","-303,000"
InvestingCashFlow,"23,981,000","-60,412,000","75,222,000","17,443,000","-8,272,000","-78,931,000","-170,977,000","-160,372,000","111,826,000","9,491,000","-110,110,000","-80,096,000","-170,840,000","-33,000","-81,000","-83,000","-27,000","-111,000"
	CashFlowFromContinuingInvestingActivities,"23,981,000","-60,412,000","75,222,000","17,443,000","-8,272,000","-78,931,000","-170,977,000","-160,372,000","111,826,000","9,491,000","-110,110,000","-80,096,000","-170,840,000","-33,000","-81,000","-83,000","-27,000","-111,000"
		NetPPEPurchaseAndSale,"-2,731,000","-447,000","-387,000","-1,166,000","-731,000","-143,000","-390,000","-161,000","-259,000","-454,000","-761,000","-795,000","-155,000","-33,000","-81,000","-83,000","-27,000","-111,000"
			PurchaseOfPPE,"-2,731,000","-447,000","-387,000","-1,166,000","-731,000","-143,000","-390,000","-161,000","-259,000","-454,000","-761,000","-795,000","-155,000","-33,000","-81,000","-83,000","-27,000","-111,000"
		NetInvestmentPurchaseAndSale,"26,712,000","-59,965,000","75,609,000","18,609,000","-7,541,000","-78,788,000","-170,587,000","-160,211,000","112,085,000","9,945,000","-109,349,000","-79,301,000",,,,"0",,
			PurchaseOfInvestment,"-413,363,000","-134,783,000","-47,886,000","-135,581,000","-95,113,000","-160,650,000","-267,806,000","-232,480,000","-55,012,000","-63,675,000","-167,264,000","-94,224,000",,,,"0",,
			SaleOfInvestment,"440,075,000","74,818,000","123,495,000","154,190,000","87,572,000","81,862,000","97,219,000","72,269,000","167,097,000","73,620,000","57,915,000",,,,,,,
FinancingCashFlow,"14,721,000","396,000","2,605,000","2,379,000","9,341,000","9,679,000","446,173,000","394,000","352,146,000","25,000","-51,000","190,282,000","176,561,000","-797,000","79,760,000","26,000","39,000","6,000"
	CashFlowFromContinuingFinancingActivities,"14,721,000","396,000","2,605,000","2,379,000","9,341,000","9,679,000","446,173,000","394,000","352,146,000","25,000","-51,000","190,282,000","176,561,000","-797,000","79,760,000","26,000","39,000","6,000"
		NetCommonStockIssuance,,,"0","0",,,"433,858,000","0","351,586,000","25,000","658,000","190,186,000",,,,"0",,
			CommonStockIssuance,,,"0","0",,,"433,858,000","0","351,586,000","25,000","658,000","190,186,000",,,,"0",,
		ProceedsFromStockOptionExercised,"14,721,000","396,000","2,605,000","2,379,000","9,341,000","9,679,000","12,201,000","508,000",,,,"96,000","591,000","22,000","5,000","26,000","39,000","6,000"
		NetOtherFinancingCharges,,,,,,,,,,,,,,"-819,000",,,,
EndCashPosition,"311,408,000","311,408,000","429,755,000","406,079,000","427,922,000","469,167,000","554,101,000","312,278,000","470,514,000","29,838,000","48,188,000","172,421,000","78,781,000","90,011,000","101,029,000","29,208,000","34,387,000","39,536,000"
	ChangesInCash,"-157,866,000","-118,347,000","23,676,000","-21,843,000","-41,318,000","-84,934,000","241,823,000","-158,236,000","440,676,000","-18,350,000","-124,233,000","93,640,000","-11,230,000","-11,018,000","71,821,000","-5,179,000","-5,149,000","-5,497,000"
	BeginningCashPosition,"469,274,000","429,755,000","406,079,000","427,922,000","469,167,000","554,101,000","312,278,000","470,514,000","29,838,000","48,188,000","172,421,000","78,781,000","90,011,000","101,029,000","29,208,000","34,387,000","39,536,000","45,033,000"
IncomeTaxPaidSupplementalData,"0","0","0","0","0","1,000",,,"0","1,000","0","0","0","1,000","0","0","0","1,000"
CapitalExpenditure,"-2,731,000","-447,000","-387,000","-1,166,000","-731,000","-143,000","-390,000","-161,000","-259,000","-454,000","-761,000","-795,000","-155,000","-33,000","-81,000","-83,000","-27,000","-111,000"
IssuanceOfCapitalStock,,,"0","0",,,"433,858,000","0","351,586,000","25,000","658,000","190,186,000",,,"79,755,000","0",,
FreeCashFlow,"-199,299,000","-58,778,000","-54,538,000","-42,831,000","-43,118,000","-15,825,000","-33,763,000","1,581,000","-23,555,000","-28,320,000","-14,833,000","-17,341,000","-17,106,000","-10,221,000","-7,939,000","-5,205,000","-5,188,000","-5,503,000"
