name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
TotalRevenue,"410,610,000","108,354,000","106,120,000","100,090,000","96,046,000","89,422,000","83,786,000","75,130,000","67,334,000","56,968,000"
	OperatingRevenue,"410,610,000","108,354,000","106,120,000","100,090,000","96,046,000","89,422,000","83,786,000","75,130,000","67,334,000","56,968,000"
CostOfRevenue,"104,337,000","26,756,000","26,621,000","25,189,000","25,771,000","24,956,000","24,951,000","22,869,000","22,899,000","18,358,000"
GrossProfit,"306,273,000","81,598,000","79,499,000","74,901,000","70,275,000","64,466,000","58,835,000","52,261,000","44,435,000","38,610,000"
OperatingExpense,"387,946,000","107,853,000","103,090,000","86,415,000","90,587,000","70,064,000","62,542,000","59,792,000","56,781,000","55,803,000"
	SellingGeneralAndAdministration,"262,983,000","71,768,000","71,079,000","58,380,000","61,756,000","46,587,000","44,048,000","36,597,000","37,502,000","37,329,000"
		GeneralAndAdministrativeExpense,"99,205,000","28,612,000","28,495,000","20,590,000","21,508,000","14,518,000","15,705,000","10,954,000","10,983,000","12,204,000"
			SalariesAndWages,,,,,"7,280,000","2,850,000",,,,"1,395,000"
			OtherGandA,"99,205,000","28,612,000","28,495,000","20,590,000","21,508,000","14,518,000","15,705,000","10,954,000","10,983,000","12,204,000"
		SellingAndMarketingExpense,"163,778,000","43,156,000","42,584,000","37,790,000","40,248,000","32,069,000","28,343,000","25,643,000","26,519,000","25,125,000"
	ResearchAndDevelopment,"118,529,000","34,418,000","30,365,000","26,683,000","27,062,000","21,475,000","16,207,000","16,476,000","16,262,000","15,293,000"
	DepreciationAmortizationDepletionIncomeStatement,"6,434,000","1,667,000","1,646,000","1,352,000","1,769,000","2,002,000","2,287,000","6,719,000","3,017,000","3,181,000"
		DepreciationAndAmortizationInIncomeStatement,"6,434,000","1,667,000","1,646,000","1,352,000","1,769,000","2,002,000","2,287,000","6,719,000","3,017,000","3,181,000"
			DepreciationIncomeStatement,"1,184,000","376,000","326,000","297,000","186,000","115,000","194,000","106,000","102,000","58,000"
