name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
		NonCurrentDeferredAssets,,,,,,,,,,,,,"0","0","0","2,612,000","1,373,000"
		OtherNonCurrentAssets,"6,861,000","4,982,000","3,291,000","3,225,000","1,255,000","1,255,000","1,255,000","1,255,000","1,255,000","1,682,000","2,102,000","2,101,000","1,674,000","1,674,000","1,674,000","1,674,000","1,255,000"
TotalLiabilitiesNetMinorityInterest,"19,006,000","17,908,000","18,147,000","15,712,000","10,847,000","16,249,000","23,812,000","11,814,000","13,237,000","17,661,000","29,261,000","29,550,000","25,693,000","27,255,000","26,048,000","27,517,000","20,810,000"
	CurrentLiabilities,"17,879,000","17,077,000","16,709,000","13,681,000","8,242,000","13,094,000","20,121,000","8,269,000","9,250,000","13,248,000","24,430,000","24,307,000","24,945,000","26,384,000","24,814,000","22,960,000","11,190,000"
		PayablesAndAccruedExpenses,"10,718,000","8,069,000","9,117,000","6,082,000","1,363,000","3,084,000","3,233,000","4,571,000","4,654,000","6,920,000","4,800,000","5,269,000","3,718,000","5,027,000","3,641,000","5,084,000","2,804,000"
			Payables,"4,015,000","3,483,000","4,349,000","1,992,000","315,000","732,000","639,000","632,000","628,000","3,183,000","1,594,000","1,660,000","1,519,000","803,000","1,664,000","3,083,000","1,346,000"
				AccountsPayable,"4,015,000","3,483,000","4,349,000","1,992,000","315,000","732,000","639,000","632,000","628,000","3,183,000","1,594,000","1,660,000","1,519,000","803,000","1,664,000","3,083,000","1,346,000"
			CurrentAccruedExpenses,"6,703,000","4,586,000","4,768,000","4,090,000","1,048,000","2,352,000","2,594,000","3,939,000","4,026,000","3,737,000","3,206,000","3,609,000","2,199,000","4,224,000","1,977,000","2,001,000","1,458,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"1,454,000","3,389,000","2,054,000","1,262,000","587,000","1,443,000","1,098,000","1,033,000","1,185,000","2,500,000","2,259,000","1,230,000","1,599,000","1,271,000","810,000","357,000","1,315,000"
		CurrentDebtAndCapitalLeaseObligation,"2,395,000","2,324,000","2,253,000","2,184,000","2,117,000","2,052,000","1,988,000","1,698,000","1,658,000","1,619,000","1,581,000","1,543,000",,,,,
			CurrentCapitalLeaseObligation,"2,395,000","2,324,000","2,253,000","2,184,000","2,117,000","2,052,000","1,988,000","1,698,000","1,658,000","1,619,000","1,581,000","1,543,000",,,,,
		CurrentDeferredLiabilities,"3,060,000",,"3,060,000","3,060,000","3,060,000","0","11,959,000","312,000","841,000","1,315,000","14,717,000","15,175,000","17,949,000","20,086,000","20,363,000","17,519,000","6,891,000"
			CurrentDeferredRevenue,"3,060,000",,"3,060,000","3,060,000","3,060,000","0","11,959,000","312,000","841,000","1,315,000","14,717,000","15,175,000","17,949,000","20,086,000","20,363,000","17,519,000","6,891,000"
		OtherCurrentLiabilities,"252,000","3,295,000","225,000","1,093,000","1,115,000","6,515,000","1,843,000","655,000","912,000","894,000","1,073,000","1,090,000","1,679,000",,,,"180,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,127,000","831,000","1,438,000","2,031,000","2,605,000","3,155,000","3,691,000","3,545,000","3,987,000","4,413,000","4,831,000","5,243,000","748,000","871,000","1,234,000","4,557,000","9,620,000"
		LongTermDebtAndCapitalLeaseObligation,"1,127,000","831,000","1,438,000","2,031,000","2,605,000","3,155,000","3,691,000","3,545,000","3,987,000","4,413,000","4,831,000","5,243,000",,,,,
			LongTermCapitalLeaseObligation,"1,127,000","831,000","1,438,000","2,031,000","2,605,000","3,155,000","3,691,000","3,545,000","3,987,000","4,413,000","4,831,000","5,243,000",,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","748,000","871,000","1,234,000","4,557,000","9,620,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,"0","0","346,000","3,655,000","8,714,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,"0","0","0","77,167,000","77,151,000"
TotalEquityGrossMinorityInterest,"187,863,000","214,184,000","197,238,000","212,804,000","226,763,000","234,667,000","116,058,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","15,898,000","28,305,000"
	StockholdersEquity,"187,863,000","214,184,000","197,238,000","212,804,000","226,763,000","234,667,000","116,058,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","15,898,000","28,305,000"
		CapitalStock,"78,446,000","85,444,000","85,440,000","85,440,000","94,718,000","110,913,000","138,243,000","32,000","31,000","30,000","30,000","30,000","30,000","30,000","30,000","77,177,000","77,161,000"
			PreferredStock,"78,400,000","85,400,000","85,400,000","85,400,000","94,681,000","110,881,000","138,232,000","0","0","0","0","0","0","0","0","77,167,000","77,151,000"
			CommonStock,"46,000","44,000","40,000","40,000","37,000","32,000","11,000","32,000","31,000","30,000","30,000","30,000","30,000","30,000","30,000","10,000","10,000"
		AdditionalPaidInCapital,"411,024,000","399,713,000","357,859,000","354,341,000","342,473,000","322,454,000","165,177,000","156,588,000","155,657,000","155,624,000","154,782,000","153,994,000","152,275,000","150,978,000","149,943,000","2,990,000","2,499,000"
		RetainedEarnings,"-301,607,000","-270,973,000","-246,061,000","-226,977,000","-210,428,000","-198,700,000","-187,362,000","-137,379,000","-129,986,000","-123,892,000","-126,189,000","-114,266,000","-92,059,000","-83,453,000","-73,285,000","-64,262,000","-51,339,000"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,"0","0","0","-12,000","-24,000","-13,000","-7,000","-16,000"
TotalCapitalization,"187,863,000","214,184,000","197,238,000","212,804,000","226,763,000","234,667,000","116,058,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","15,898,000","28,305,000"
PreferredStockEquity,"78,400,000","85,400,000","85,400,000","85,400,000","94,681,000","110,881,000","138,232,000",,,,,,,,,"77,167,000","77,151,000"
CommonStockEquity,"109,463,000","128,784,000","111,838,000","127,404,000","132,082,000","123,786,000","-22,174,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","-61,269,000","-48,846,000"
CapitalLeaseObligations,"3,522,000","3,155,000","3,691,000","4,215,000","4,722,000","5,207,000","5,679,000","5,243,000","5,645,000","6,032,000","6,412,000","6,786,000",,,,,
NetTangibleAssets,"187,863,000","214,184,000","197,238,000","212,804,000","226,763,000","234,667,000","116,058,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","15,898,000","28,305,000"
WorkingCapital,"176,854,000","205,556,000","190,795,000","207,669,000","223,827,000","231,818,000","113,295,000","15,680,000","21,935,000","27,343,000","23,548,000","34,291,000","56,057,000","63,115,000","72,297,000","12,267,000","31,189,000"
InvestedCapital,"109,463,000","128,784,000","111,838,000","127,404,000","132,082,000","123,786,000","-22,174,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","-61,269,000","-48,846,000"
TangibleBookValue,"109,463,000","128,784,000","111,838,000","127,404,000","132,082,000","123,786,000","-22,174,000","19,241,000","25,702,000","31,762,000","28,623,000","39,758,000","60,234,000","67,531,000","76,675,000","-61,269,000","-48,846,000"
TotalDebt,"3,522,000","3,155,000","3,691,000","4,215,000","4,722,000","5,207,000","5,679,000","5,243,000","5,645,000","6,032,000","6,412,000","6,786,000",,,,,
ShareIssued,"45,819,266","43,805,922","39,851,022","39,830,767","37,194,267","32,347,905","10,677,285","7,790,485","7,705,473","7,665,763","7,665,763","7,665,138","7,514,492","7,481,147","7,466,812","7,396,416","7,396,416"
OrdinarySharesNumber,"45,819,266","43,805,922","39,851,022","39,830,767","37,194,267","32,347,905","10,677,285","7,790,485","7,705,473","7,665,763","7,665,763","7,665,138","7,514,492","7,481,147","7,466,812","7,396,416","7,396,416"
