name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014
OperatingCashFlow,"247,776,000","107,730,000","49,171,000","46,083,000","44,792,000","94,772,000","57,540,000","45,052,000","32,325,000","61,917,000","15,014,000","8,893,000","-4,685,000","25,491,000","31,332,000","6,816,000","-1,267,000","18,440,000","48,710,000","14,094,000","-9,523,000","8,541,000","14,721,000","-6,829,000","-4,879,000","-4,231,000","4,865,000","-17,343,000","-21,661,000","-32,182,000","-15,589,000","-19,563,000","-26,280,000","-23,468,000"
	CashFlowFromContinuingOperatingActivities,"247,776,000","107,730,000","49,171,000","46,083,000","44,792,000","94,772,000","57,540,000","45,052,000","32,325,000","61,917,000","15,014,000","8,893,000","-4,685,000","25,491,000","31,332,000","6,816,000","-1,267,000","18,440,000","48,710,000","14,094,000","-9,523,000","8,541,000","14,721,000","-6,829,000","-4,879,000","-4,231,000","4,865,000","-17,343,000","-21,661,000","-32,182,000","-15,589,000","-19,563,000","-26,280,000","-23,468,000"
		NetIncomeFromContinuingOperations,"-31,585,000","-4,699,000","-4,325,000","-13,861,000","-8,700,000","-14,573,000","-4,943,000","-5,284,000","-7,656,000","-25,550,000","-30,390,000","-40,896,000","-36,234,000","-36,828,000","-19,694,000","-40,196,000","-38,085,000","-36,637,000","-32,665,000","-42,924,000","-39,285,000","-40,086,000","-36,877,000","-38,233,000","-38,102,000","-38,575,000","-50,373,000","-55,117,000","-50,175,000","-47,283,000","-46,733,000","-45,421,000","-37,562,000","-38,511,000"
		OperatingGainsLosses,,,,,,,,,,,"49,000",,,,"-2,036,000","586,000",,,,,,,,,,,,,,,"14,000","54,000","-461,000","267,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,"49,000","0",,,"-1,000","586,000",,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"-2,035,000",,,,,,,,,,,,,,,,"14,000","54,000","-461,000","267,000"
		DepreciationAmortizationDepletion,"77,390,000","18,536,000","19,124,000","20,023,000","19,707,000","19,380,000","19,096,000","19,594,000","18,842,000","17,946,000","17,322,000","16,038,000","13,439,000","12,625,000","11,643,000","11,433,000","11,849,000","11,395,000","10,862,000","9,913,000","9,765,000","9,572,000","8,639,000","8,710,000","10,721,000","12,084,000","11,427,000","9,936,000","9,865,000","9,166,000","9,067,000","7,623,000","6,433,000","5,896,000"
			DepreciationAndAmortization,"77,390,000","18,536,000","19,124,000","20,023,000","19,707,000","19,380,000","19,096,000","19,594,000","18,842,000","17,946,000","17,322,000","16,038,000","13,439,000","12,625,000","11,643,000","11,433,000","11,849,000","11,395,000","10,862,000","9,913,000","9,765,000","9,572,000","8,639,000","8,710,000","10,721,000","12,084,000","11,427,000","9,936,000","9,865,000","9,166,000","9,067,000","7,623,000","6,433,000","5,896,000"
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-292,000","0","-825,000","0"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"-292,000","0","-825,000","0"
