name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
MarketCap,"2,480,323,521","2,586,415,317","2,710,720,000","2,748,857,409","3,149,431,363","3,139,381,248","2,639,340,000","2,540,628,315","2,652,865,929","2,500,299,844","3,115,780,000","3,237,385,470","3,857,437,647","3,964,418,208","4,469,420,000","3,830,991,512","3,156,432,420","3,424,512,171","3,203,210,249","3,013,007,420","3,261,537,976","3,168,746,149","3,708,247,419","3,082,289,826","3,330,388,089","3,856,049,858","3,442,690,790","2,986,306,868","3,177,359,663","3,001,752,524","3,348,906,400","2,985,644,518","3,439,734,901","3,452,405,729","3,521,453,100","3,828,996,235","3,070,629,063","3,012,845,508","2,966,080,320","3,315,478,756","3,266,252,204","3,461,609,480","3,688,348,785","3,351,891,574","4,093,280,958","4,388,726,978","4,272,217,180","3,941,643,404","3,545,545,024","3,576,903,958","3,670,161,400","3,389,048,189","3,340,195,063","2,898,266,737","3,807,349,540","4,131,379,289","4,946,890,570","4,816,956,375","7,366,846,727","8,613,452,835","7,950,751,584","6,413,211,610","6,115,087,219","5,206,061,546","5,284,544,886","5,176,412,284","4,302,181,681","4,650,461,486","4,336,581,450","3,952,036,749","3,864,350,258","3,726,309,167","3,349,328,912","3,330,798,522","3,058,193,650","2,506,857,330","2,192,227,319","2,033,562,495","2,154,717,971","2,547,245,139","2,191,088,329","3,528,665,000","3,984,353,000","4,261,589,442","4,981,940,050","5,476,303,500","5,170,122,028","6,006,770,000","5,406,093,000","6,147,890,000","8,854,180,422","5,952,584,000","4,679,431,000","3,848,196,000","3,320,098,000","2,605,149,379","2,686,842,750","2,964,789,742","2,704,378,000","3,179,878,750","2,553,497,250","2,143,553,375","2,374,810,625","2,606,279,500","2,671,146,000","2,969,829,000","2,831,625,000","3,086,476,500","2,539,094,250","2,484,462,750","2,737,146,750","2,475,258,000","1,979,726,625","1,926,140,125","2,622,655,000","1,981,034,750","1,560,826,500","1,325,610,000","1,293,468,750","963,756,000","937,672,500","1,147,562,000","1,135,239,000","968,444,125","732,746,875","627,240,000","549,803,000","412,095,750","722,503,500","729,953,750","886,533,375","964,546,000","982,276,625","775,170,000","578,202,500","468,625,500","560,236,500"
EnterpriseValue,"6,419,323,521","6,179,415,317","6,102,720,000","6,209,857,409","6,649,431,363","5,347,381,248","4,808,340,000","4,737,628,315","4,877,865,929","4,695,299,844","5,124,780,000","5,265,385,470","5,769,437,647","4,991,418,208","5,367,420,000","4,866,991,512","4,283,432,420","4,662,512,171","4,299,210,249","4,165,007,420","4,316,537,976","4,211,746,149","4,666,247,419","4,095,289,826","4,195,388,089","4,780,493,858","4,223,081,790","3,776,080,868","3,992,424,663","3,942,104,524","3,911,896,400","3,418,312,518","3,879,430,901","3,938,434,729","4,172,231,100","4,130,444,235","3,419,416,063","3,412,761,508","3,365,996,320","3,657,866,756","3,519,419,204","3,790,862,480","3,953,147,785","3,616,690,574","4,448,971,958","4,714,383,978","4,699,247,180","4,419,461,404","4,044,860,024","4,129,457,958","4,243,348,400","3,991,794,189","4,072,014,063","3,714,089,737","4,643,247,540","4,960,202,289","5,886,281,570","5,590,472,375","8,148,254,727","9,469,436,835","8,582,056,584","7,168,099,610","7,022,969,219","6,072,478,546","6,150,961,886","6,405,721,284","5,432,239,681","5,780,519,486","5,530,033,450","5,217,070,749","5,014,214,258","4,914,265,167","4,578,795,912","4,530,527,522","4,300,689,650","3,768,124,330","3,582,459,319","3,388,559,495","3,451,513,971","3,737,939,139","2,776,019,329","4,166,880,000","4,622,568,000","4,774,335,442","5,407,208,050","5,855,832,500","5,467,730,028","6,387,431,000","5,786,754,000","6,460,971,000","9,202,680,422","6,312,284,000","5,116,231,000","4,317,596,000","3,799,598,000","3,105,549,379","3,147,442,750","3,421,389,742","3,207,078,000","3,572,178,750","2,963,197,250","2,486,053,375","2,715,610,625","2,898,379,500","2,967,146,000","3,298,229,000","3,136,325,000","3,421,076,500","2,873,694,250","2,794,362,750","3,026,946,750","2,765,058,000","2,253,926,625","2,172,840,125","2,840,555,000","2,534,434,750","2,099,526,500","1,812,910,000","1,640,368,750","1,033,456,000","1,002,372,500","1,194,262,000","1,172,539,000","1,108,744,125","891,846,875","630,940,000","553,503,000","504,995,750","798,103,500","740,653,750","948,233,375","1,007,446,000","1,025,176,625","778,770,000","576,402,500","466,825,500","558,436,500"
PeRatio,"17.57","17.079","20.737","15.114","14.524","13.924","11.12","14.335","18.939","20.34","24.646","23.342","24.544","26.692","11.057","57.41","105.829","287.071",,"62.105","49.766","66.661","72.867","31.328","37.4","16.088","15.696","22.283","32.757",,,,"22.418","24.855","35.744","26.782","58.238","27.692","27.108","18.458","16.295","19.966","21.077","19.155","27.202","37.145","32.641","28.202","25.881","20.087","17.101","651.167","57.388","61.741","113.789","15.692","21.022","15.625","23.624","27.819","37.284","36.005","36.82","31.587","32.063","33.92","33.154","35.852","37.269","34.052","35.524","35.081","24.586","34.204","40.805","35.488","55.326",,,"369.75","11.413","19.807","21.86","19.412","22.968","23.694","24.197","36.842","33.158","20.402","30.774","20.988","16.93","33.588","15.323","11.646","11.965","13.205","24.031","32.633","29.332","18.025","18.46","18.789","25","28.992","34.794","50.694","42.014","58.173",,,,,,,,,"198.864",,,,,,,,,,,,,,,,,,
ForwardPeRatio,"16.556","14.124","10.941",,,,,,,,,,,,,,,"47.393","107.527","138.889","72.993","114.943","52.083","43.86","71.942","32.68","59.172","51.814","34.722","27.473",,,,,"52.356","93.458","41.667","16.129","13.736","14.065","13.038","21.459","21.368","22.624","29.851","27.548","25.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.518","1.268",,,,,,,,,,,,,,,,"0.946",,"8.057","3.354","7.816",,,,"32.636",,,"4.297","3.401",,,,,"6.116","10.947","4.608","1.785","1.708","1.741","1.609","7.151","7.118","7.535","9.938","9.178","8.607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.612","0.638","0.67","0.674","0.771","0.786","0.667","0.643","0.676","0.641","0.797","0.829","0.979","1.007","1.143","0.986","0.818","0.889","0.838","0.781","0.836","0.806","0.944","0.772","0.836","0.97","0.86","0.755","0.806","0.773","0.888","0.809","0.92","0.887","0.857","0.891","0.701","0.688","0.673","0.755","0.751","0.804","0.867","0.788","0.978","1.055","1.034","0.955","0.858","0.861","0.877","0.81","0.794","0.686","0.894","0.979","1.205","1.2","1.886","2.349","2.241","1.863","1.821","1.606","1.63","1.645","1.443","1.56","1.489","1.372","1.368","1.343","1.242","1.272","1.19","1.008","0.908","0.883","0.986","1.235","1.185","1.947","2.149","2.358","2.812","3.214","3.495","4.363","3.926","4.533","6.532","4.515","3.561","3.088","2.854","2.373","2.641","3.117","3.052","3.833","3.261","2.889","3.409","4.018","4.901","5.9","6.223","7.726","6.403","6.436","8.003","7.453","5.723","6.247","7.988","8.501","7.865","7.545","7.513","7.091","7.087","9.213","8.174","7.925","7.18","9.15","8.693","7.85","15.535","17.902","27.507","37.531","38.221","37.448","35.892","29.107","39.453"
PbRatio,"0.54","0.569","0.599","0.61","0.704","0.712","0.598","0.588","0.624","0.596","0.747","0.778","0.94","0.977","1.114","0.971","0.811","0.931","0.942","0.818","0.889","0.872","1.022","0.854","0.932","1.083","0.969","0.856","0.917","0.909","1.008","0.88","1.008","1.018","1.041","1.131","0.826","0.807","0.794","0.886","0.887","0.956","1.021","0.928","1.157","1.252","1.227","1.132","1.024","1.039","1.078","0.997","0.993","0.883","1.187","1.212","1.485","1.477","2.305","2.751","2.588","2.143","2.121","1.831","1.858","1.856","1.588","1.717","1.633","1.514","1.493","1.466","1.333","1.345","1.225","1.009","0.9","0.846","0.892","1.066","0.94","1.511","1.706","1.895","2.261","2.473","2.351","2.732","2.459","2.666","3.893","2.677","2.219","1.885","1.702","1.374","1.442","1.644","1.66","2.024","1.669","1.433","1.609","1.78","1.881","2.234","2.164","2.446","2.013","2.058","2.505","2.266","1.86","1.867","2.79","3.653","3.107","2.782","2.868","2.234","2.164","3.024","3.147","2.736","5.514","5.58","4.891","5.277","8.953","8.924","10.529","11.635","11.849","8.982","19.146","15.517","18.551"
EnterprisesValueRevenueRatio,"1.562","6.118","5.709","6.112","6.558","5.227","4.481","4.613","5.013","4.876","4.871","5.107","5.93","5.167","5.107","4.862","4.398","4.95","4.182","4.325","4.482","4.5","4.709","4.055","4.281","4.99","4.279","3.533","4.092","4.084","3.878","3.417","4.05","4.254","4.622","4.398","3.436","3.155","3.018","3.208","3.187","3.471","3.595","3.257","4.134","4.46","4.42","4.166","3.927","4.033","3.999","3.772","3.906","3.528","4.41","4.543","5.55","5.387","7.956","9.322","8.832","7.669","7.785","6.834","7.273","7.651","6.899","7.266","7.454","7.364","6.969","6.568","6.429","6.889","6.235","5.732","5.599","5.686","5.943","6.255","5.261","8.71","9.656","9.529","11.377","13.316","10.038","15.421","14.552","17.943","25.771","16.914","14.172","13.244","12.128","9.893","10.85","13.953","13.203","15.397","13.618","13.467","13.75","15.45","16.984","22.285","22.893","24.683","24.541","28.028","31.663","30.757","27.93","32.822","39.397","36.625","36.012","37.927","34.103","23.172","24.628","38.775","38.826","40.318","36.853","35.446","30.412","30.421","52.507","56.538","74.081","91.586","109.061","109.686","125.305","103.739","124.097"
EnterprisesValueEBITDARatio,"6.275","21.456","28.253","24.448","25.092","17.944","22.364","16.92","17.673","16.951","23.726","21.146","22.895","17.638","25.805","20.195","16.602","17.594","22.747","-24.5","22.136","17.404","26.818","18.96","18.898","23.784","24.289","13.527","19.597","8.969","32.331","24.908","29.208","18.436","19.57","21.044","7.167","15.595","26.217","16.689","13.869","14.881","22.607","13.597","15.478","21.074","28.817","19.299","17.209","16.673","22.987","17.301","13.348","13.336","-66.524","18.69","22.368","21.379","41.227","37.77","31.514","27.807","33.554","26.985","28.014","30.011","27.183","29.894","28.574","31.911","28.491","29.007","24.34","31.866","31","18.917","22.713","32.799","25.25","22.307","15.732","27.486","30.522","28.061","32.415","45.046","49.915","39.617","36.149","50.809","92.396","41.365","39.661","41.595","42.077","27.194","31.349","43.752","56.863","46.093","40.536","46.818","66.887","47.749","52.331","89.383","100.523","82.237","90.084","101.245","151.347","99.106","106.821","156.319","394.522","204.39","180.994","283.267","282.822","116.119","151.875","331.739","11,725.39","852.88","424.689","901.343","1,107.006","360.711","798.104","1,058.077","-729.41","-671.631","-427.157","109.686","-26.2","103.739","124.097"
