name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993
	DepreciationAmortizationDepletionIncomeStatement,"126,434,000","30,838,000","31,746,000","31,845,000","32,005,000","31,584,000","32,863,000","33,395,000","33,635,000","31,898,000","31,753,000","31,169,000","26,744,000","21,866,000","21,311,000","20,896,000","21,033,000","21,345,000","22,238,000","22,446,000","22,372,000","22,371,000","22,833,000","22,098,000","21,382,000","23,208,000","22,985,000","20,298,000","20,004,000","19,693,000","19,519,000","18,295,000","17,010,000","17,078,000","16,660,000","15,249,000","13,490,000","10,957,000","10,158,000","9,742,000","9,681,000","7,422,000","5,477,000","5,759,000","5,611,000","5,210,000","5,078,000","5,146,000","5,125,000","4,979,000","4,756,000","4,577,000","4,310,000","4,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,860,000","4,293,000","27,000","7,518,000","7,874,000","7,634,000","14,105,000","7,200,000","6,800,000","6,500,000","4,700,000","3,500,000","3,200,000","3,000,000","2,700,000","2,500,000","2,500,000","2,300,000","2,200,000","2,900,000","3,200,000","2,500,000","2,400,000","2,300,000","2,200,000","2,100,000","2,300,000","2,300,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"126,434,000","30,838,000","31,746,000","31,845,000","32,005,000","31,584,000","32,863,000","33,395,000","33,635,000","31,898,000","31,753,000","31,169,000","26,744,000","21,866,000","21,311,000","20,896,000","21,033,000","21,345,000","22,238,000","22,446,000","22,372,000","22,371,000","22,833,000","22,098,000","21,382,000","23,208,000","22,985,000","20,298,000","20,004,000","19,693,000","19,519,000","18,295,000","17,010,000","17,078,000","16,660,000","15,249,000","13,490,000","10,957,000","10,158,000","9,742,000","9,681,000","7,422,000","5,477,000","5,759,000","5,611,000","5,210,000","5,078,000","5,146,000","5,125,000","4,979,000","4,756,000","4,577,000","4,310,000","4,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,860,000","4,293,000","27,000","7,518,000","7,874,000","7,634,000","14,105,000","7,200,000","6,800,000","6,500,000","4,700,000","3,500,000","3,200,000","3,000,000","2,700,000","2,500,000","2,500,000","2,300,000","2,200,000","2,900,000","3,200,000","2,500,000","2,400,000","2,300,000","2,200,000","2,100,000","2,300,000","2,300,000",,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,386,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,860,000","4,293,000","3,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,860,000","4,293,000","3,413,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,290,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"233,873,000","27,666,000","162,804,000","27,979,000","15,424,000","3,690,000","95,707,000","31,182,000","29,138,000","-11,283,000","102,413,000","55,318,000","-5,882,000","-28,093,000","116,414,000","28,359,000","-2,158,000","-16,704,000","108,037,000","11,423,000","-38,443,000","3,623,000","120,343,000","-8,864,000","-26,345,000","-15,021,000","73,973,000","23,886,000","23,664,000","6,425,000","79,271,000","31,869,000","26,741,000","291,000","85,980,000","29,555,000","11,522,000","-4,009,000","75,535,000","8,308,000","-7,858,000","-1,613,000","37,043,000","11,268,000","10,422,000","7,498,000","42,799,000","7,388,000","4,366,000","-905,000","34,970,000","11,943,000","-3,236,000","-2,107,000","18,008,000","2,958,000","1,259,000","-512,000","2,852,000","-7,639,000","4,882,000","211,000","4,965,000","2,541,000","15,520,000","21,202,000","14,515,000","11,141,000","15,186,000","16,043,000","22,085,000","12,265,000","12,975,000","14,066,000","15,508,000","11,854,000","4,654,000","11,278,000","7,473,000","37,583,000","3,143,000","1,702,000","-761,000","-283,000","-19,506,000","-1,184,000","-3,924,000","1,209,000","1,917,000","1,952,000","-3,400,000","19,700,000","18,600,000","17,100,000","15,100,000","15,100,000","12,900,000","11,800,000","11,200,000","10,400,000","9,700,000","8,700,000","6,700,000","7,100,000","5,200,000","4,700,000","4,200,000","3,700,000","3,200,000","2,300,000","300,000","-84,500,000","18,500,000","18,500,000","18,500,000"
NetNonOperatingInterestIncomeExpense,"-32,652,000","-7,735,000","-8,148,000","-8,374,000","-8,395,000","-8,621,000","-9,545,000","-9,998,000","-11,188,000","-14,271,000","-15,160,000","-15,999,000","-12,326,000","-8,581,000","-6,982,000","-9,810,000","-6,975,000","-6,621,000","-8,672,000","-9,209,000","-10,514,000","-10,054,000","-10,103,000","-9,693,000","-9,594,000","-10,264,000","-10,066,000","-9,634,000","-10,447,000","-10,839,000","-10,675,000","-10,318,000","-9,194,000","-8,976,000","-9,660,000","-7,294,000","-5,842,000","-3,766,000","-2,822,000","-2,398,000","-2,641,000","-1,642,000","-332,000","-201,000","-178,000","-405,000","-284,000","-233,000","-415,000","-399,000","-895,000","-371,000","-80,000","-468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"11,827,000","3,159,000","2,969,000","2,834,000","2,865,000","2,854,000","2,847,000","2,927,000","2,954,000","2,900,000","2,949,000","2,988,000","2,997,000","3,033,000","2,893,000","2,763,000","2,742,000","2,744,000","143,000","165,000","150,000","106,000","114,000","145,000","121,000","150,000","132,000","94,000","58,000","102,000","143,000","98,000","135,000","199,000","158,000","159,000","211,000","131,000","209,000","222,000","234,000","249,000","676,000","205,000","196,000","238,000","230,000","185,000","126,000","124,000","178,000","117,000","446,000","301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"44,479,000","10,894,000","11,117,000","11,208,000","11,260,000","11,475,000","12,392,000","12,925,000","14,142,000","17,171,000","18,109,000","18,987,000","15,323,000","11,614,000","9,875,000","12,573,000","9,717,000","9,365,000","8,815,000","9,374,000","10,664,000","10,160,000","10,217,000","9,838,000","9,715,000","10,414,000","10,198,000","9,728,000","10,505,000","10,941,000","10,818,000","10,416,000","9,329,000","9,175,000","9,818,000","7,453,000","6,053,000","3,897,000","3,031,000","2,620,000","2,875,000","1,891,000","1,008,000","406,000","374,000","643,000","514,000","418,000","541,000","523,000","1,073,000","488,000","526,000","769,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"2,338,000","2,250,000","-258,000","-1,088,000","1,434,000","-1,382,000","5,245,000","1,356,000","2,041,000","-9,758,000","3,399,000","-2,369,000","1,402,000","-1,912,000","-688,000","-1,304,000","-1,677,000","-55,000","-443,000","-1,059,000","-1,766,000","649,000","-378,000","2,305,000","2,023,000","151,618,000","-1,284,000","4,314,000","19,659,000","3,722,000","1,104,000","3,614,000","-3,901,000","-1,057,000","-1,821,000","-3,152,000","-1,519,000","3,165,000","1,298,000","-1,430,000","-347,000","878,000","-714,000","-46,000","260,000","-302,000","-163,000","-1,556,000","-1,682,000","-214,000","-1,929,000","16,000","-3,615,000","-1,120,000","5,172,000","932,000","2,333,000","-190,000","-334,000","-1,577,000","-1,533,000","-337,000","-293,000","-8,754,000","-227,000","354,000","-366,000","-236,000","-453,000","255,000","-1,247,000","-775,000","995,000","-131,000","2,205,000","975,000","-9,065,000","79,000","-1,139,000","-2,208,000","325,000","4,339,000","-4,006,000","1,039,000","-8,320,000","-988,000","-14,038,000","215,000","-1,065,000","-51,000","200,000","-2,400,000","600,000","700,000","200,000","-1,300,000","600,000","700,000","500,000","500,000","500,000","100,000","100,000","-800,000","300,000","500,000","500,000","0","400,000","200,000","100,000",,,,
	GainOnSaleOfSecurity,"520,000",,,,,,,,,"-9,758,000","3,399,000","-2,369,000",,,,,,,,,,,"-378,000","2,794,000","2,023,000",,"-1,284,000","4,314,000","19,659,000","3,722,000","1,152,000","3,550,000","-3,819,000","-949,000","-1,912,000","-2,913,000","-1,338,000","3,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-489,000","0","151,952,000",,,,,,,,,,,,,,"-1,430,000","-347,000","878,000","-714,000","-46,000","260,000","-302,000","-163,000","-1,556,000","-1,682,000","-214,000","-1,929,000","16,000","-3,615,000","-1,120,000","5,172,000","932,000","2,333,000","-190,000","-334,000","-1,577,000","-1,533,000","-337,000","-293,000","-8,754,000","-227,000","354,000","-366,000","-236,000","-453,000","255,000","-1,247,000","-775,000","995,000","-131,000","2,205,000","975,000","-9,065,000","79,000","-1,139,000","-2,208,000","325,000","4,339,000","-4,006,000","1,039,000","-8,320,000","-988,000","-14,038,000","215,000","-1,065,000","-51,000","200,000","-2,400,000","600,000","700,000","200,000","-1,300,000","600,000","700,000","500,000","500,000","500,000","100,000","100,000","-800,000","300,000","500,000","500,000","0","400,000","200,000","100,000",,,,
		GainOnSaleOfPPE,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-489,000","0","151,952,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"2,338,000","2,250,000","-258,000","-1,088,000","1,434,000","-1,382,000","5,245,000","1,356,000","2,041,000",,"3,399,000",,"1,402,000","-1,912,000","-688,000","-1,304,000","-1,677,000","-55,000","-443,000","-1,059,000","-1,766,000","649,000","-378,000",,,"-334,000","-1,284,000",,,"3,722,000","-48,000","64,000","-82,000","-108,000","91,000","-239,000","-181,000","-301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"203,559,000","22,181,000","154,398,000","18,517,000","8,463,000","-6,313,000","91,407,000","22,540,000","19,991,000","-35,312,000","90,652,000","36,950,000","-16,806,000","-38,586,000","108,744,000","17,245,000","-10,810,000","-23,380,000","98,922,000","1,155,000","-50,723,000","-5,782,000","109,862,000","-16,252,000","-33,916,000","126,333,000","62,623,000","18,566,000","32,876,000","-692,000","69,700,000","25,165,000","13,646,000","-9,742,000","74,499,000","19,109,000","4,161,000","-4,610,000","74,011,000","4,480,000","-10,846,000","-2,377,000","35,997,000","11,021,000","10,504,000","6,791,000","42,352,000","5,599,000","2,269,000","-1,518,000","32,146,000","11,588,000","-6,931,000","-3,695,000","22,398,000","3,376,000","3,257,000","-1,475,000","1,892,000","-10,129,000","2,858,000","-709,000","4,097,000","3,849,000","16,924,000","23,055,000","17,047,000","11,918,000","15,910,000","17,025,000","21,254,000","11,787,000","14,040,000","13,903,000","17,705,000","12,591,000","4,478,000","10,855,000","5,688,000","30,672,000","4,117,000","6,770,000","-3,847,000","1,601,000","-26,450,000","-2,205,000","-17,757,000","1,657,000","1,659,000","2,546,000","-2,300,000","20,100,000","19,000,000","17,700,000","15,100,000","13,600,000","13,400,000","12,600,000","11,600,000","10,800,000","10,100,000","8,700,000","6,900,000","6,400,000","5,700,000","5,100,000","4,700,000","4,000,000","3,500,000","1,800,000","-800,000",,,,
