name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,000","0","0","0","810,000","-928,000","281,000","-276,000","-137,000","-298,000","-527,000","249,000","70,000","41,000","-2,399,000","1,803,000","134,000","110,000","-96,000","-373,000","-1,045,000","-69,000","595,000","441,000","-119,000","-599,000","921,000","-29,000","-1,052,000","-132,000","306,000","420,000","314,000","-184,000","-1,100,000","445,000","-1,835,000","1,235,000","-679,000","576,000","-412,000","80,000","-845,000","369,000","731,000","-721,000","0","-167,000",,,,"200,000",,"-300,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,000","0","0","0","810,000","-928,000","281,000","-276,000","-137,000","-298,000","-527,000","249,000","70,000","41,000","-2,399,000","1,803,000","134,000","110,000","-96,000","-373,000","-1,045,000","-69,000","595,000","441,000","-119,000","-599,000","921,000","-29,000","-1,052,000","-132,000","306,000","420,000","314,000","-184,000","-1,100,000","445,000","-1,835,000","1,235,000","-679,000","576,000","-412,000","80,000","-845,000","369,000","731,000","-721,000","0","-167,000",,,,"200,000",,"-300,000"
		AssetImpairmentCharge,,,,"-299,000","-1,607,000","-236,000","-220,000","1,472,000","2,879,000","322,000","133,000","70,000","3,000","-14,000","-86,000","2,000","18,000","6,000","5,000","52,000","17,000","6,000","-730,000","0","839,000","1,000","-330,000","33,000","-58,000","414,000","-23,000","10,000","-33,000","-5,000","-427,000","-73,000","-102,000","-33,000","-201,000","433,000","-71,000","7,000","517,000","264,000","-691,000","-37,000","255,000","350,000","114,000","-55,000","11,000","-34,000","29,000","129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"235,000","529,000","13,000","13,000","15,000","27,000","27,000","28,000","27,000","50,000","50,000","50,000","58,000","57,000","44,000","44,000","81,000","82,000","87,000","80,000","82,000","76,000","77,000","77,000","102,000","68,000","72,000","78,000","79,000","59,000","58,000","58,000","60,000","27,000","17,000","15,000","8,000","8,000","8,000","8,000","9,000","8,000","8,000","7,000","10,000","10,000","10,000","8,000","7,000","5,000","10,000","10,000","10,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"12,400,000","8,060,000","-4,457,000","5,327,000","4,409,000","10,312,000","6,359,000","12,289,000","-1,177,000","1,076,000","-353,000","4,450,000","650,000","-133,000","-3,256,000","2,554,000","236,000","7,108,000","2,048,000","3,987,000","-2,872,000","8,015,000","726,000","3,521,000","-408,000","6,416,000","-855,000","4,560,000","936,000","2,186,000","23,000","5,019,000","346,000","-1,099,000","2,009,000","11,473,000","-3,196,000","7,222,000","4,151,000","9,853,000","-234,000","-225,000","-231,000","652,000","-211,000","-205,000","-204,000","-213,000","-197,000","-156,000","-205,000","-174,000","-185,000","-156,000","147,272,000","3,123,000","1,620,000","791,000","1,920,000","1,023,000","-106,000","218,000","1,273,000","-2,380,000","584,000","-168,000","2,858,000","-241,000","-1,242,000","1,722,000","-1,725,000","512,000","1,970,000","5,235,000","-3,230,000","2,165,000","908,000","10,075,000","-4,828,000","-1,897,000","3,182,000","3,914,000","-457,000","4,508,000","22,764,000","-25,533,000","-27,942,000","11,785,000","7,826,000","6,189,000","145,000","-400,000","1,700,000","400,000","5,818,000","-1,500,000"
		ChangeInWorkingCapital,"-6,725,000","-7,393,000","-308,000","-2,791,000","2,828,000","3,572,000","-10,418,000","-7,790,000","-5,595,000","6,001,000","-10,058,000","3,501,000","2,730,000","98,952,000","-4,655,000","941,000","-772,000","7,569,000","-291,000","-3,168,000","-36,000","1,453,000","7,327,000","-10,774,000","-2,134,000","-3,130,000","7,482,000","-2,381,000","-2,063,000","4,038,000","-6,646,000","2,935,000","-464,000","-506,000","1,607,000","2,501,000","3,627,000","2,829,000","366,000","-2,856,000","-971,000","1,068,000","1,317,000","-1,335,000","1,361,000","-531,000","-4,223,000","6,425,000","4,094,000","-4,297,000","-6,529,000","-1,516,000","2,235,000","-631,000","-146,373,000","4,443,000","-444,000","398,000","8,895,000","-1,346,000","1,119,000","-1,489,000","-8,306,000","1,810,000","-2,207,000","-835,000","154,000","139,000","-872,000","-784,000","2,369,000","-316,000","1,028,000","-1,632,000","-1,957,000","328,000","926,000","55,000","1,577,000","-1,441,000","753,000","-243,000","-1,059,000","1,079,000","-1,162,000","1,247,000","-1,770,000","1,187,000","-607,000","363,000","3,198,000","1,800,000","-2,600,000","0","-10,495,000","3,600,000"
			ChangeInReceivables,"-6,006,000","-1,339,000","-1,375,000","-2,541,000","-751,000","445,000","-940,000","-271,000","-2,411,000","1,054,000","-546,000","733,000","-1,592,000","-696,000","-3,425,000","-1,006,000","-949,000","4,200,000","-780,000","-1,227,000","-735,000","151,000","143,000","-332,000","-414,000","59,000","327,000","-760,000","-392,000","-185,000","165,000","-131,000","-397,000","-35,000","5,000","243,000","-200,000","167,000","532,000","-743,000","113,000","-127,000","-20,000","127,000","-145,000","-114,000","195,000","-137,000","162,000","-220,000","236,000","-171,000","-13,000","-330,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,284,000","1,200,000","-2,000,000","200,000","-4,893,000","1,300,000"
				ChangesInAccountReceivables,"-6,006,000","-1,339,000","-1,375,000","-2,541,000","-751,000","445,000","-940,000","-271,000","-2,411,000","1,054,000","-546,000","733,000","-1,592,000","-696,000","-3,425,000","-1,006,000","-949,000","4,200,000","-780,000","-1,227,000","-735,000","151,000","143,000","-332,000","-414,000","59,000","327,000","-760,000","-392,000","-185,000","165,000","-131,000","-397,000","-35,000","5,000","243,000","-200,000","167,000","532,000","-743,000","113,000","-127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","-2,000,000","200,000",,"1,300,000"
			ChangeInPayablesAndAccruedExpense,"-368,000","-815,000","808,000","-1,019,000","658,000","-940,000","231,000","128,000","-419,000","-290,000","337,000","-280,000","534,000","-386,000","343,000","247,000","225,000","330,000","-28,000","99,000","36,000","45,000","-550,000","-124,000","326,000","73,000","17,000","8,000","-43,000","7,000","0","0","-42,000","-8,000","18,000","-443,000","379,000","-8,000","-19,000","-422,000","356,000","-41,000","14,000","-123,000","-81,000","5,000","15,000","-249,000","-23,000","-97,000","-169,000","-353,000","-192,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,614,000","-400,000","700,000","-200,000","-502,000","500,000"
				ChangeInPayable,"-368,000","-815,000","808,000","-1,019,000","658,000","-940,000","231,000","128,000","-419,000","-290,000","337,000","-280,000","534,000","-386,000","343,000","247,000","225,000","330,000","-28,000","99,000","36,000","45,000","-550,000","-124,000","326,000","73,000","17,000","8,000","-43,000","7,000","0","0","-42,000","-8,000","18,000","-443,000","379,000","-8,000","-19,000","-422,000","356,000","-41,000","14,000","-123,000","-81,000","5,000","15,000","-249,000","-23,000","-97,000","-169,000","-353,000","-192,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,614,000","-400,000","700,000","-200,000","-502,000","500,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,914,000",,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,914,000",,,,,
					ChangeInAccountPayable,"-368,000","-815,000","808,000","-1,019,000","658,000","-940,000","231,000","128,000","-419,000","-290,000","337,000","-280,000","534,000","-386,000","343,000","247,000","225,000","330,000","-28,000","99,000","36,000","45,000","-550,000","-124,000","326,000","73,000","17,000","8,000","-43,000","7,000","0","0","-42,000","-8,000","18,000","-443,000","379,000","-8,000","-19,000","-422,000","356,000","-41,000","14,000","-123,000","-81,000","5,000","15,000","-249,000","-23,000","-97,000","-169,000","-353,000","-192,000","-61,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","700,000","-200,000",,"500,000"
			ChangeInOtherCurrentAssets,"7,410,000","4,730,000","-236,000","-369,000","2,346,000","9,223,000","-6,939,000","-8,859,000","-3,910,000","5,721,000","2,172,000","-585,000","-1,746,000","97,788,000","7,318,000","-638,000","-10,815,000","6,595,000","3,958,000","-1,499,000","-2,070,000","5,784,000","17,130,000","-11,017,000","-3,894,000","-1,730,000","8,630,000","-4,160,000","-1,404,000","5,503,000","-7,196,000","1,549,000","27,000","675,000","1,412,000","1,392,000","3,755,000","3,346,000","813,000","681,000","-1,879,000","1,415,000","1,768,000","-3,567,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000","-2,000,000","200,000",,"1,300,000"
			ChangeInOtherCurrentLiabilities,"-7,761,000","-9,969,000","495,000","1,138,000","575,000","-5,156,000","-2,770,000","1,212,000","1,145,000","-484,000","-12,021,000","3,633,000","5,534,000","2,246,000","-8,891,000","2,338,000","10,767,000","-3,556,000","-3,441,000","-541,000","2,733,000","-4,527,000","-9,396,000","699,000","1,848,000","-1,532,000","-1,492,000","2,531,000","-224,000","-1,287,000","385,000","1,517,000","-52,000","-1,138,000","172,000","1,309,000","-307,000","-676,000","-960,000","-2,372,000","439,000","-179,000","-445,000","2,228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","700,000","-200,000",,"500,000"
			ChangeInOtherWorkingCapital,,,,,,,"-566,000","-566,000","-557,000","-554,000","-566,000","-556,000","-555,000","-513,000","-532,000","-503,000","-442,000","-435,000","-451,000","-474,000","-408,000","-464,000","-473,000","-450,000","-350,000","-345,000","-356,000","-353,000","-257,000","-258,000","-262,000","-260,000","-252,000","-233,000","-245,000","-244,000","-257,000","-252,000",,,,,,,,"-422,000","-4,433,000","6,811,000","3,955,000","-3,980,000","-6,596,000","-992,000","2,440,000","-240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-971,618,000","-555,959,000","-216,689,000","62,622,000","-264,454,000","55,445,000","57,506,000","-121,302,000","-286,477,000","-142,049,000","-45,262,000","-93,935,000","-32,014,000","76,486,000","-82,356,000","-80,092,000","-93,518,000","-47,950,000","-90,101,000","-13,140,000","-139,241,000","-37,392,000","193,887,000","81,623,000","-73,489,000","24,369,000","-53,632,000","79,165,000","-63,041,000","-86,680,000","-24,930,000","13,951,000","-97,500,000","-40,567,000","8,039,000","264,000","-56,116,000","97,610,000","-18,409,000","-28,310,000","-10,114,000","-3,550,000","-58,998,000","-75,490,000","-40,219,000","32,534,000","73,954,000","-30,442,000","-61,662,000","45,965,000","-11,075,000","15,183,000","24,669,000","-82,564,000","-99,251,000","1,095,000","-10,524,000","34,836,000","-38,803,000","-3,455,000","-39,589,000","35,420,000","-19,168,000","-24,980,000","-56,069,000","34,544,000","-31,262,000","-3,054,000","-35,240,000","-4,181,000","-111,455,000","4,786,000","14,763,000","-99,783,000","-24,358,000","61,178,000","-71,724,000","902,000","-29,186,000","-61,386,000","-53,830,000","33,227,000","-79,346,000","16,694,000","-9,943,000","2,165,000","30,127,000","-9,642,000","-16,891,000","-5,594,000","-8,210,000","1,000,000","-16,000,000","2,200,000","-5,758,000","-6,800,000"
	CashFlowFromContinuingInvestingActivities,"-971,618,000","-555,959,000","-216,689,000","62,622,000","-264,454,000","55,445,000","57,506,000","-121,302,000","-286,477,000","-142,049,000","-45,262,000","-93,935,000","-32,014,000","76,486,000","-82,356,000","-80,092,000","-93,518,000","-47,950,000","-90,101,000","-13,140,000","-139,241,000","-37,392,000","193,887,000","81,623,000","-73,489,000","24,369,000","-53,632,000","79,165,000","-63,041,000","-86,680,000","-24,930,000","13,951,000","-97,500,000","-40,567,000","8,039,000","264,000","-56,116,000","97,610,000","-18,409,000","-28,310,000","-10,114,000","-3,550,000","-58,998,000","-75,490,000","-40,219,000","32,534,000","73,954,000","-30,442,000","-61,662,000","45,965,000","-11,075,000","15,183,000","24,669,000","-82,564,000","-99,251,000","1,095,000","-10,524,000","34,836,000","-38,803,000","-3,455,000","-39,589,000","35,420,000","-19,168,000","-24,980,000","-56,069,000","34,544,000","-31,262,000","-3,054,000","-35,240,000","-4,181,000","-111,455,000","4,786,000","14,763,000","-99,783,000","-24,358,000","61,178,000","-71,724,000","902,000","-29,186,000","-61,386,000","-53,830,000","33,227,000","-79,346,000","16,694,000","-9,943,000","2,165,000","30,127,000","-9,642,000","-16,891,000","-5,594,000","-8,210,000","1,000,000","-16,000,000","2,200,000","-5,758,000","-6,800,000"
		NetPPEPurchaseAndSale,"-1,400,000","-1,078,000","-978,000","-1,459,000","2,115,000","-1,118,000","-1,614,000","-1,339,000","-883,000","-2,030,000","-852,000","-2,222,000","-4,798,000","3,260,000","-142,000","-1,422,000","-796,000","-1,074,000","-22,000","-1,615,000","-27,000","-1,025,000","336,000","-1,036,000","-446,000","-237,000","-865,000","-1,170,000","-1,419,000","-2,168,000","-2,169,000","-760,000","-1,932,000","-1,394,000","-3,285,000","-677,000","-1,515,000","-841,000","-2,464,000","-2,196,000","-702,000","-1,622,000","-894,000","-1,535,000","977,000","-990,000","-394,000","-287,000","-1,185,000","-548,000","-1,609,000","8,612,000","-1,114,000","-1,713,000","-2,301,000","-1,285,000","-964,000","-892,000","-804,000","-810,000","-801,000","-586,000","-977,000","-803,000","-1,239,000","-857,000","-556,000","-295,000","-242,000","-328,000","-586,000","-1,028,000","-572,000","-473,000","-1,393,000","-180,000",,,"-528,000","-779,000",,,"-193,000","-184,000","-41,000","-127,000","-425,000","-162,000","5,000","-69,000","-1,764,000","-1,200,000","-700,000","-400,000","-399,000","-400,000"
			PurchaseOfPPE,,"-1,078,000",,,,"-1,118,000",,,,,,,,,,,,,,,,,,,,,,"-1,170,000","-1,419,000","-2,168,000","-2,169,000","-760,000","-1,932,000","-1,394,000","-3,285,000","-677,000","-1,515,000","-841,000","-2,464,000","-2,196,000","-702,000","-1,622,000","-894,000","-1,535,000","977,000","-990,000","-394,000","-287,000","-1,185,000","-548,000","-1,018,000","-221,000","-1,114,000","-1,713,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,764,000","-1,200,000","-700,000","-400,000","-567,000","-400,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"5,347,000",,,,"0","0","0","0","0","0","0","128,745,000","0","0","0","0","12,788,000","20,425,000","0","11,000,000","22,549,000","116,521,000",,,"0","182,413,000","0","0","20,000","-30,000","7,924,000","-735,000","0",,,,"0",,,,"416,000",,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,000","-1,000","-735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"5,347,000",,,,"0","0","0","0","0","0","0","128,745,000","0","0","0","0","12,788,000","20,425,000","0","11,000,000","22,549,000","116,521,000",,,"0","182,413,000",,,"20,000","-31,000",,,"0",,,,,,,,"416,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,"155,000","1,809,000","1,675,000","773,000","487,000","-40,000","2,504,000","402,000","392,000","2,113,000","1,068,000","547,000","510,000","1,048,000","271,000","590,000","663,000","589,000","632,000","379,000","1,414,000","348,000","283,000","1,311,000","784,000","205,000","85,000","894,000","1,159,000","2,011,000",,,"2,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,"155,000","1,809,000","1,675,000","773,000","487,000","-40,000","2,504,000","402,000","392,000","2,113,000","1,068,000","547,000","510,000","1,048,000","271,000","590,000","663,000","589,000","632,000","379,000","1,414,000","348,000","283,000","1,311,000","784,000","205,000","85,000","894,000","1,159,000","2,011,000",,,"2,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
