name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
OperatingCashFlow,"-22,466,000","-12,748,000","734,000","-338,000","-10,114,000","-10,401,000","-4,110,000","-8,909,000","-25,251,000","-14,775,000","-6,076,000","-2,944,000","-12,884,000","-10,942,000","-2,589,000","-3,553,000","-6,134,000","-6,418,000","-3,277,000","-3,127,000","-4,027,000","-5,360,000"
	CashFlowFromContinuingOperatingActivities,"-22,466,000","-12,748,000","734,000","-338,000","-10,114,000","-10,401,000","-4,110,000","-8,909,000","-25,251,000","-14,775,000","-6,076,000","-2,944,000","-12,884,000","-10,942,000","-2,589,000","-3,553,000","-6,134,000","-6,418,000","-3,277,000","-3,127,000","-4,027,000","-5,360,000"
		NetIncomeFromContinuingOperations,"-42,520,000","-16,694,000","-2,391,000","-10,347,000","-13,088,000","-16,216,000","-7,484,000","-10,385,000","-23,089,000","-16,245,000","-9,080,000","-8,247,000","-7,650,000","-8,266,000","-4,778,000","-4,693,000","-5,856,000","-6,501,000","-4,251,000","-4,023,000","-4,756,000","-4,481,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"0","0","-123,000","718,000",,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,"0","0","-123,000","718,000",,,,
		DepreciationAmortizationDepletion,"1,343,000","359,000","344,000","336,000","304,000","234,000","253,000","212,000","188,000","187,000","153,000","133,000","106,000","103,000","105,000","100,000","98,000","90,000","111,000","75,000","56,000","43,000"
			DepreciationAndAmortization,"1,343,000","359,000","344,000","336,000","304,000","234,000","253,000","212,000","188,000","187,000","153,000","133,000","106,000","103,000","105,000","100,000","98,000","90,000","111,000","75,000","56,000","43,000"
		AmortizationOfSecurities,"-17,000","-1,000","-1,000","-8,000","-7,000","30,000","44,000","22,000","-8,000","-80,000","-137,000","-237,000","-300,000","-309,000",,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,"0","0","0","0","0","0","-123,000","718,000","100,000","0","0","0"
		StockBasedCompensation,"29,902,000","9,721,000","7,030,000","6,810,000","6,341,000","5,997,000","3,854,000","3,311,000","2,903,000","2,749,000","1,893,000","1,524,000","1,389,000","1,391,000","523,000","372,000","269,000","55,000","54,000","81,000","54,000","54,000"
		OtherNonCashItems,"1,475,000","401,000","406,000","371,000","297,000","294,000","364,000","389,000","368,000","280,000","1,017,000","109,000","109,000","27,000","221,000","154,000","126,000","213,000","84,000","85,000","85,000","61,000"
		ChangeInWorkingCapital,"-12,649,000","-6,534,000","-4,654,000","2,500,000","-3,961,000","-740,000","-1,141,000","-2,458,000","-5,613,000","-1,666,000","78,000","3,774,000","-6,538,000","-3,888,000","1,988,000","514,000","-648,000","-993,000","625,000","655,000","534,000","-1,037,000"
			ChangeInReceivables,"-13,007,000","-382,000","-7,501,000","-1,869,000","-3,255,000","3,381,000","-3,921,000","-10,826,000","813,000","2,092,000","-2,102,000","-1,577,000","-2,416,000","-385,000","-1,284,000","-922,000","-1,029,000","399,000","-662,000","-681,000","-236,000","-188,000"
				ChangesInAccountReceivables,"-13,007,000","-382,000","-7,501,000","-1,869,000","-3,255,000","3,381,000","-3,921,000","-10,826,000","813,000","2,092,000","-2,102,000","-1,577,000","-2,416,000","-385,000","-1,284,000","-922,000","-1,029,000","399,000","-662,000","-681,000","-236,000","-188,000"
			ChangeInInventory,"-10,814,000","-4,967,000","-1,657,000","-2,279,000","-1,911,000","-2,905,000","487,000","999,000","-2,720,000","-1,411,000","-1,159,000","-1,114,000","-455,000","-439,000","408,000","473,000","-154,000","276,000","-627,000","-33,000","183,000","162,000"
			ChangeInPrepaidAssets,"-836,000","216,000","385,000","402,000","-1,839,000","356,000","431,000","2,218,000","-3,008,000","775,000","961,000","2,375,000","-4,495,000","254,000","-708,000","-11,000","1,154,000","-1,761,000","-215,000","-24,000","-22,000","-47,000"
			ChangeInPayablesAndAccruedExpense,"12,008,000","-1,401,000","4,119,000","6,246,000","3,044,000","-1,572,000","1,862,000","5,151,000","-698,000","-3,122,000","2,378,000","4,090,000","828,000","-3,318,000","3,572,000","974,000","-619,000","93,000","2,129,000","1,393,000","609,000","-964,000"
				ChangeInPayable,"8,822,000","5,520,000","1,289,000","1,301,000","712,000","1,477,000","-214,000","1,623,000","-733,000","1,372,000","-410,000","2,189,000","-523,000","-222,000","988,000","204,000","-1,671,000","918,000","1,380,000","268,000","50,000","127,000"
					ChangeInAccountPayable,"8,822,000","5,520,000","1,289,000","1,301,000","712,000","1,477,000","-214,000","1,623,000","-733,000","1,372,000","-410,000","2,189,000","-523,000","-222,000","988,000","204,000","-1,671,000","918,000","1,380,000","268,000","50,000","127,000"
				ChangeInAccruedExpense,"3,186,000","-6,921,000","2,830,000","4,945,000","2,332,000","-3,049,000","2,076,000","3,528,000","35,000","-4,494,000","2,788,000","1,901,000","1,351,000","-3,096,000","2,584,000","770,000","1,052,000","-825,000","749,000","1,125,000","559,000","-1,091,000"
InvestingCashFlow,"28,995,000","-1,465,000","-533,000","30,149,000","844,000","-1,321,000","11,396,000","-25,929,000","33,919,000","67,241,000","-19,992,000","-501,000","-39,022,000","15,956,000","3,622,000","-92,034,000","4,598,000","425,000","-2,448,000","-4,926,000","-20,000","-206,000"
	CashFlowFromContinuingInvestingActivities,"28,995,000","-1,465,000","-533,000","30,149,000","844,000","-1,321,000","11,396,000","-25,929,000","33,919,000","67,241,000","-19,992,000","-501,000","-39,022,000","15,956,000","3,622,000","-92,034,000","4,598,000","425,000","-2,448,000","-4,926,000","-20,000","-206,000"
		NetPPEPurchaseAndSale,"-4,562,000","-1,215,000","-533,000","-1,151,000","-1,663,000","-1,321,000","-604,000","-1,215,000","-381,000","-255,000","-442,000","-1,064,000","-958,000","-275,000","-191,000","0","-52,000","-7,000","-62,000","-124,000","-20,000","-206,000"
			PurchaseOfPPE,"-4,562,000","-1,215,000","-533,000","-1,151,000","-1,663,000","-1,321,000","-604,000","-1,215,000","-381,000","-255,000","-442,000","-1,064,000","-958,000","-275,000","-191,000","0","-52,000","-7,000","-62,000","-124,000","-20,000","-206,000"
		NetInvestmentPurchaseAndSale,"33,557,000","-250,000","0","31,300,000","2,507,000","0","12,000,000","-24,714,000","34,300,000","67,496,000","-19,550,000","563,000","-38,064,000","16,231,000","3,813,000","-92,034,000","4,650,000","432,000","-2,386,000","-4,802,000","0","0"
			PurchaseOfInvestment,"-10,243,000","-250,000","0","0","-9,993,000","0","0","-37,814,000","0","-14,907,000","-34,550,000","-42,487,000","-60,464,000","-40,573,000","-16,545,000","-93,798,000","-496,000","-4,642,000","-4,167,000","-4,802,000","0","0"
			SaleOfInvestment,,,"0","31,300,000","12,500,000","0","12,000,000","13,100,000","34,300,000","82,403,000","15,000,000","43,050,000","22,400,000","56,804,000","20,358,000","1,764,000","5,146,000","5,074,000","1,781,000","0","0","0"
FinancingCashFlow,"14,442,000","3,044,000","4,076,000","3,843,000","3,479,000","3,550,000","4,521,000","2,312,000","126,445,000","787,000","897,000","192,000","1,241,000","-366,000","69,910,000","46,000","112,242,000","8,185,000","140,000","86,000","3,000","25,432,000"
	CashFlowFromContinuingFinancingActivities,"14,442,000","3,044,000","4,076,000","3,843,000","3,479,000","3,550,000","4,521,000","2,312,000","126,445,000","787,000","897,000","192,000","1,241,000","-366,000","69,910,000","46,000","112,242,000","8,185,000","140,000","86,000","3,000","25,432,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"0","0","0","0","0","0","0","8,000,000","0","0","0","458,000"
			NetLongTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","8,000,000","0","0","0","458,000"
				LongTermDebtIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","8,000,000","0","0","0","458,000"
		NetCommonStockIssuance,,,"0","0",,,"0","0",,,"0","0",,,"69,783,000","1,000",,,,"0",,
			CommonStockIssuance,,,"0","0",,,"0","0",,,"0","0",,,"69,783,000","1,000",,,,"0",,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","24,968,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","24,968,000"
		ProceedsFromStockOptionExercised,"14,485,000","3,087,000","4,076,000","3,843,000","3,479,000","3,550,000","4,521,000","2,312,000","1,791,000","787,000","897,000","192,000","1,241,000","165,000","127,000","45,000","201,000","185,000","140,000","86,000","3,000","6,000"
		NetOtherFinancingCharges,,"-43,000",,,,,,,,,"0","0","0","-531,000",,,,,,,,
EndCashPosition,"203,319,000","203,291,000","214,467,000","210,200,000","176,541,000","182,348,000","190,518,000","178,705,000","211,237,000","76,117,000","22,860,000","48,044,000","51,268,000","101,945,000","97,288,000","26,312,000","121,853,000","11,147,000","8,955,000","14,540,000","22,507,000","26,551,000"
	ChangesInCash,"20,971,000","-11,169,000","4,277,000","33,654,000","-5,791,000","-8,172,000","11,807,000","-32,526,000","135,113,000","53,253,000","-25,171,000","-3,253,000","-50,665,000","4,648,000","70,943,000","-95,541,000","110,706,000","2,192,000","-5,585,000","-7,967,000","-4,044,000","19,866,000"
	EffectOfExchangeRateChanges,"-28,000","-7,000","-10,000","5,000","-16,000","2,000","6,000","-6,000","7,000","4,000","-13,000","29,000","-12,000","9,000",,,,,,,,
	BeginningCashPosition,"182,348,000","214,467,000","210,200,000","176,541,000","182,348,000","190,518,000","178,705,000","211,237,000","76,117,000","22,860,000","48,044,000","51,268,000","101,945,000","97,288,000","26,312,000","121,853,000","11,147,000","8,955,000","14,540,000","22,507,000","26,551,000","6,685,000"
InterestPaidSupplementalData,"1,888,000","466,000","471,000","476,000","475,000","466,000","471,000","475,000","476,000","471,000","471,000","475,000","316,000","771,000","566,000","560,000","546,000","347,000","339,000","341,000","335,000","308,000"
CapitalExpenditure,"-4,562,000","-1,215,000","-533,000","-1,151,000","-1,663,000","-1,321,000","-604,000","-1,215,000","-381,000","-255,000","-442,000","-1,064,000","-958,000","-275,000","-191,000",,"-52,000","-7,000","-62,000","-124,000","-20,000","-206,000"
IssuanceOfCapitalStock,,,"0","0",,,"0","0",,,"0","0",,,"69,783,000","1,000","112,041,000","0","0","0","0","24,968,000"
IssuanceOfDebt,,,,,,,,,,,"0","0","0","0","0","0","0","8,000,000","0","0","0","458,000"
FreeCashFlow,"-27,028,000","-13,963,000","201,000","-1,489,000","-11,777,000","-11,722,000","-4,714,000","-10,124,000","-25,632,000","-15,030,000","-6,518,000","-4,008,000","-13,842,000","-11,217,000","-2,780,000","-3,553,000","-6,186,000","-6,425,000","-3,339,000","-3,251,000","-4,047,000","-5,566,000"
