name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"-104,706,000","-29,574,000","-26,215,000","-20,782,000","-28,135,000","-19,681,000","-13,073,000","-9,113,000","-7,791,000","-7,140,000","-5,019,000","-5,885,000","15,480,000","-2,086,000"
	CashFlowFromContinuingOperatingActivities,"-104,706,000","-29,574,000","-26,215,000","-20,782,000","-28,135,000","-19,681,000","-13,073,000","-9,113,000","-7,791,000","-7,140,000","-5,019,000","-5,885,000","15,480,000","-2,086,000"
		NetIncomeFromContinuingOperations,"-128,400,000","-34,235,000","-38,538,000","-29,274,000","-26,353,000","-23,844,000","-16,275,000","-11,439,000","-10,556,000","-6,085,000","-10,401,000","-6,668,000","-5,116,000","-2,549,000"
		OperatingGainsLosses,,,"0","0","0","-16,000","0","0",,,,"0",,
			GainLossOnSaleOfPPE,"0","0","0","0","0","-16,000",,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,"0","0",,,,"0",,
		DepreciationAmortizationDepletion,"845,000","314,000","208,000","176,000","147,000","108,000","115,000","101,000","74,000","83,000","83,000","84,000","88,000","93,000"
			DepreciationAndAmortization,"845,000","314,000","208,000","176,000","147,000","108,000","115,000","101,000","74,000","83,000","83,000","84,000","88,000","93,000"
				Depreciation,"845,000","314,000","208,000","176,000","147,000","108,000","115,000","101,000","74,000","83,000","83,000","84,000","88,000","93,000"
		AmortizationOfSecurities,"303,000","164,000","92,000","18,000","29,000","40,000",,,,,,,,
		StockBasedCompensation,"19,593,000","6,238,000","4,516,000","4,550,000","4,289,000","3,701,000","1,878,000","1,296,000","687,000","449,000","351,000","22,000","16,000","17,000"
		OtherNonCashItems,,,,,,,"0","0","35,000","104,000","4,526,000","1,392,000","1,055,000","374,000"
		ChangeInWorkingCapital,"2,953,000","-2,055,000","7,507,000","3,748,000","-6,247,000","330,000","1,200,000","929,000","1,894,000","-1,691,000","421,000","-715,000","19,438,000","-21,000"
			ChangeInPrepaidAssets,"-4,099,000","-2,080,000","3,144,000","-1,260,000","-3,903,000","-491,000","-384,000","-1,668,000","14,000","-406,000","-85,000","-669,000","-303,000","108,000"
			ChangeInPayablesAndAccruedExpense,"8,610,000","4,957,000","2,174,000","3,290,000","-1,811,000","2,390,000","1,376,000","2,465,000","1,812,000","96,000","359,000","291,000","-115,000","-84,000"
			ChangeInOtherCurrentLiabilities,,,,,,"150,000","168,000","119,000","90,000","-88,000","-270,000","-20,000","41,000","-80,000"
			ChangeInOtherWorkingCapital,"-1,558,000","-4,932,000","2,189,000","1,718,000","-383,000","-1,719,000","40,000","13,000","-22,000","-1,293,000","417,000","-317,000","19,815,000","35,000"
InvestingCashFlow,"-257,467,000","-175,475,000","-84,064,000","-800,000","2,872,000","-525,000","-6,930,000","-845,000","0","-10,000","-91,000","-14,000","-130,000","0"
	CashFlowFromContinuingInvestingActivities,"-257,467,000","-175,475,000","-84,064,000","-800,000","2,872,000","-525,000","-6,930,000","-845,000","0","-10,000","-91,000","-14,000","-130,000","0"
		NetPPEPurchaseAndSale,"-3,973,000","-758,000","-1,707,000","-800,000","-708,000","-525,000","-237,000","-845,000","0","-10,000","-91,000","-14,000","-130,000","0"
			PurchaseOfPPE,"-3,973,000","-758,000","-1,707,000","-800,000","-708,000","-525,000","-237,000","-845,000","0","-10,000","-91,000","-14,000","-130,000","0"
		NetInvestmentPurchaseAndSale,"-253,494,000","-174,717,000","-82,357,000","0",,,,,,,,,,
			PurchaseOfInvestment,"-260,074,000","-174,717,000",,,,,,,,,,,,
			SaleOfInvestment,,,"3,000,000","0",,,,,,,,,,
FinancingCashFlow,"200,412,000","24,113,000","20,714,000","155,172,000","413,000","17,000","450,000","-1,346,000","271,610,000","1,323,000","71,824,000","-712,000","14,299,000","3,822,000"
	CashFlowFromContinuingFinancingActivities,"200,412,000","24,113,000","20,714,000","155,172,000","413,000","17,000","450,000","-1,346,000","271,610,000","1,323,000","71,824,000","-712,000","14,299,000","3,822,000"
		NetIssuancePaymentsOfDebt,,,"0","0","0","0","0","0","-3,983,000","-700,000","-700,000","-707,000","14,275,000","3,783,000"
			NetLongTermDebtIssuance,,,"0","0","0","0","0","0","-3,983,000","-700,000","-700,000","-707,000","14,275,000","3,783,000"
				LongTermDebtIssuance,,,,,,,"0","0","0","0","0","-7,000","14,975,000","4,483,000"
				LongTermDebtPayments,,,"0","0","0","0","0","0","-3,983,000","-700,000","-700,000","-700,000","-700,000","-700,000"
		NetCommonStockIssuance,"210,787,000","24,848,000","20,339,000","165,600,000",,,"0","0","298,064,000","16,000","65,000","0","-39,000","39,000"
			CommonStockIssuance,"210,787,000","24,848,000","20,339,000","165,600,000",,,"0","0","298,064,000","16,000","65,000","0","-39,000","39,000"
		NetPreferredStockIssuance,,,"0","0","0","0","0","0","0","2,200,000","72,623,000","0","0","0"
