name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016
MarketCap,"533,208,778","618,307,717","694,981,083","901,194,488","866,129,647","994,314,290","852,601,860","534,142,737","484,927,055","413,522,734","562,867,247","453,405,443","959,489,301","901,350,420","532,255,987","807,096,844","613,689,169","373,691,309","405,902,926","323,496,672","291,911,057","293,653,386","224,688,140","220,474,590","183,844,954"
EnterpriseValue,"837,613,778","920,471,717","1,002,828,083","1,192,153,488","1,147,409,647","1,261,856,290","1,101,290,860","781,014,737","679,702,055","615,748,734","807,112,247","664,484,443","1,175,852,301","1,118,759,420","757,153,987","1,014,012,844","808,062,169","573,124,309","612,520,926","543,395,672","517,059,057","509,013,386","421,416,140","424,568,590","474,052,954"
PeRatio,"11.76","13.496","15.42","21.317","22.658","31.24","114.256","84.545","47.904","30.594","18.217","13.976","33.548","36.008","22.496","35.136","29.266","18.692","11.938","9.714","10.874","10.47","11.388","12.152","11.499"
ForwardPeRatio,"18.727",,,,,,"18.349","11.481",,,,,,,,,,,,,,,,,
PsRatio,"1.485","1.709","1.636","2.115","2.209","2.541","2.357","1.499","1.384","1.169","1.508","1.264","2.782","2.747","1.72","2.695","2.128","1.327","1.582","1.454","1.294","1.363","1.128","1.078","0.908"
PbRatio,"4.109","4.705","5.046","6.916","7.156","7.842","7.266","4.78","4.605","3.88","5.904","4.445","10.838","10.92","6.913","12.446","11.223","7.008","8.167","7.8","8.137","8.622","12.662","20.377",
EnterprisesValueRevenueRatio,"1.909","9.123","9.525","10.847","9.356","11.723","10.46","7.497","6.476","6.79","10.061","6.865","12.598","12.21","8.03","12.166","9.964","7.751","8.326","7.409","7.173","7.621","7.83","8.332","9.19"
EnterprisesValueEBITDARatio,"9.152","44.594","48.904","49.362","43.754","63.305","47.905","48.444","36.352","58.693","-81.149","50.344","56.218","85.532","62.647","72.893","52.006","69.63","53.519","35.977","36.115","96.331","39.926","34.02","55.27"
