name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
		OtherNonCashItems,"1,490,000","234,000","325,000","422,000","509,000","401,000","27,889,000","4,000","-74,000","-215,000","-501,000","-468,000","-778,000","-1,181,000","-1,139,000","-1,031,000","11,832,000","1,512,000","9,217,000","-193,000","107,000","5,069,000",,,"0","87,000","261,000","-62,000","94,000","13,000","742,000"
		ChangeInWorkingCapital,"-26,826,000","-11,935,000","-2,639,000","-13,327,000","1,075,000","-6,519,000","-9,089,000","-70,993,000","-6,306,000","-15,832,000","72,177,000","-761,000","1,572,000","-7,056,000","20,294,000","890,000","6,016,000","-312,000","-6,891,000","-6,336,000","-5,497,000","89,384,000","11,190,000","8,000","3,698,000","3,632,000","2,313,000","-5,754,000","67,377,000","-813,000","1,077,000"
			ChangeInReceivables,"-700,000","-1,105,000","-16,000","80,000","341,000","5,376,000","-4,993,000","810,000","-33,000","-1,414,000","-107,000","-299,000","-12,000","30,000","13,000","319,000","569,000","-252,000","16,000","125,000","125,000","-857,000","1,034,000","73,000","-87,000","-89,000","21,000","-840,000","-200,000","0","0"
				ChangesInAccountReceivables,"-700,000","-1,105,000","-16,000","80,000","341,000","5,376,000","-4,993,000","810,000","-33,000","-1,414,000","-107,000","-299,000","-12,000","30,000","13,000","319,000","569,000","-252,000","16,000","125,000","125,000","-857,000","1,034,000","73,000","-87,000","-89,000","21,000","-840,000","-200,000","0","0"
			ChangeInPrepaidAssets,"-986,000","-99,000","2,317,000","-4,107,000","903,000","4,618,000","-462,000","-927,000","-1,259,000","-1,995,000","-758,000","-38,000","-488,000","789,000","-1,061,000","-935,000","-653,000","-761,000","-338,000","228,000","-972,000","486,000","681,000","-80,000","-499,000","-1,088,000","-226,000","38,000","-43,000","-142,000","13,000"
			ChangeInPayablesAndAccruedExpense,"-1,970,000","-4,211,000","7,112,000","-4,583,000","-288,000","-7,546,000","5,400,000","8,575,000","-2,536,000","-8,877,000","13,245,000","2,600,000","211,000","-6,297,000","1,811,000","995,000","-827,000","3,843,000","-3,450,000","-3,565,000","-2,373,000","-461,000","8,963,000","-264,000","4,035,000","2,358,000","2,347,000","-5,040,000","5,532,000","-749,000","895,000"
				ChangeInPayable,"-3,385,000","-229,000","1,839,000","-1,160,000","-3,835,000","2,017,000","1,302,000","-1,473,000","-3,741,000","4,767,000","-731,000","2,464,000","-2,085,000","626,000","113,000","683,000","-4,111,000","5,095,000","-4,078,000","-803,000","-6,712,000","10,078,000","1,156,000","-2,164,000","3,715,000","544,000","-356,000","-5,580,000","6,112,000","-1,612,000","1,495,000"
					ChangeInAccountPayable,"-3,385,000","-229,000","1,839,000","-1,160,000","-3,835,000","2,017,000","1,302,000","-1,473,000","-3,741,000","4,767,000","-731,000","2,464,000","-2,085,000","626,000","113,000","683,000","-4,111,000","5,095,000","-4,078,000","-803,000","-6,712,000","10,078,000","1,156,000","-2,164,000","3,715,000","544,000","-356,000","-5,580,000","6,112,000","-1,612,000","1,495,000"
				ChangeInAccruedExpense,"1,415,000","-3,982,000","5,273,000","-3,423,000","3,547,000","-9,563,000","4,098,000","10,048,000","1,205,000","-13,644,000","13,976,000","136,000","2,296,000","-6,923,000","1,698,000","312,000","3,284,000","-1,252,000","628,000","-2,762,000","4,339,000","-10,539,000","7,807,000","1,900,000","320,000","1,814,000","2,703,000","540,000","-580,000","863,000","-600,000"
			ChangeInOtherCurrentAssets,"15,956,000","2,211,000","2,580,000","2,513,000","8,652,000","-6,162,000","445,000","2,184,000","-1,547,000","1,832,000","-11,081,000","-218,000","1,003,000","981,000","0","0","-92,000","0","0","0","0","2,000","11,000","11,000","-24,000","2,248,000","40,000","-20,000",,,"-40,000"
			ChangeInOtherCurrentLiabilities,"-16,459,000","-3,215,000","-3,298,000","-1,564,000","-8,382,000","2,750,000","-3,711,000","-2,984,000","2,135,000","-1,069,000","12,555,000","743,000","-1,824,000","-498,000","1,030,000",,,,"8,000",,,,,,,,"0","0","1,583,000","26,000","5,000"
			ChangeInOtherWorkingCapital,"-22,667,000","-5,516,000","-11,334,000","-5,666,000","-151,000","-5,555,000","-5,768,000","-78,651,000","-3,066,000","-4,309,000","58,323,000","-3,549,000","2,682,000","-2,061,000","18,501,000","511,000","7,019,000","-3,142,000","-3,127,000","-3,103,000","-2,277,000","90,214,000","501,000","268,000","273,000","203,000","131,000","108,000","60,485,000","52,000","204,000"
InvestingCashFlow,"-1,339,000","56,371,000","-22,840,000","-39,661,000","4,791,000","3,244,000","-108,894,000","-152,265,000","74,173,000","46,464,000","7,818,000","-122,302,000","76,110,000","50,626,000","-8,604,000","-13,622,000","-71,681,000","40,820,000","26,678,000","-28,847,000","-180,985,000","-656,000","-656,000","-713,000","-1,161,000","-2,562,000","-401,000","-190,000","-535,000","-305,000","-249,000"
	CashFlowFromContinuingInvestingActivities,"-1,339,000","56,371,000","-22,840,000","-39,661,000","4,791,000","3,244,000","-108,894,000","-152,265,000","74,173,000","46,464,000","7,818,000","-122,302,000","76,110,000","50,626,000","-8,604,000","-13,622,000","-71,681,000","40,820,000","26,678,000","-28,847,000","-180,985,000","-656,000","-656,000","-713,000","-1,161,000","-2,562,000","-401,000","-190,000","-535,000","-305,000","-249,000"
		NetPPEPurchaseAndSale,"-10,141,000","-2,248,000","-2,845,000","-2,344,000","-2,704,000","-84,000","-1,385,000","-1,786,000","-1,827,000","-2,152,000","-1,625,000","-2,245,000","-1,513,000","-682,000","-1,396,000","-925,000","-1,390,000","-1,006,000","-289,000","-737,000","-362,000","-656,000","-656,000","-713,000","-1,161,000","-943,000","-401,000","-190,000","-535,000","-305,000","-249,000"
			PurchaseOfPPE,"-10,141,000","-2,248,000","-2,845,000","-2,344,000","-2,704,000","-84,000","-1,376,000","-1,793,000","-1,841,000","-2,152,000","-1,691,000","-2,245,000","-1,513,000","-718,000","-1,415,000","-938,000","-1,390,000","-1,011,000","-289,000","-752,000","-362,000","-656,000","-676,000","-713,000","-1,161,000","-943,000","-401,000","-190,000","-535,000","-305,000","-249,000"
			SaleOfPPE,,,"0","0",,,"-9,000","7,000","14,000","0","66,000","0","0","36,000","19,000","13,000","0","5,000","0",,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"8,802,000","58,619,000","-19,995,000","-37,317,000","7,495,000","3,328,000","-107,509,000","-150,479,000","76,000,000","48,616,000","9,443,000","-120,057,000","77,623,000","51,308,000","-7,208,000","-12,697,000","-70,291,000","41,826,000","26,967,000","-28,110,000",,,,,,,,,,,
			PurchaseOfInvestment,"-341,850,000","-60,381,000","-104,321,000","-110,443,000","-66,705,000","-127,422,000","-158,041,000","-233,979,000","0","-66,384,000","-37,057,000","-198,557,000","-31,877,000","-74,692,000","-108,208,000","-126,697,000","-171,791,000","-52,674,000","-77,033,000","-117,610,000",,,,,,,,,,,
			SaleOfInvestment,"350,652,000","119,000,000","84,326,000","73,126,000","74,200,000","130,750,000","50,532,000","83,500,000","76,000,000","115,000,000","46,500,000","78,500,000","109,500,000","126,000,000","101,000,000","114,000,000","101,500,000","94,500,000","104,000,000",,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"0","0","-180,623,000","0","0","0","0","-1,619,000","0","0","0","0","0"
FinancingCashFlow,"20,853,000","218,000","1,057,000","2,496,000","17,082,000","261,471,000","9,100,000","822,000","211,153,000","3,047,000","84,569,000","43,353,000","2,369,000","1,533,000","30,352,000","1,240,000","2,667,000","52,681,000","58,479,000","-730,000","-309,000","97,094,000","-538,000","-22,000","-494,000","98,215,000","-3,752,000","120,391,000","21,961,000","791,000","13,487,000"
	CashFlowFromContinuingFinancingActivities,"20,853,000","218,000","1,057,000","2,496,000","17,082,000","261,471,000","9,100,000","822,000","211,153,000","3,047,000","84,569,000","43,353,000","2,369,000","1,533,000","30,352,000","1,240,000","2,667,000","52,681,000","58,479,000","-730,000","-309,000","97,094,000","-538,000","-22,000","-494,000","98,215,000","-3,752,000","120,391,000","21,961,000","791,000","13,487,000"
		NetIssuancePaymentsOfDebt,,,,,,,,,,,"0","0","0","0","-236,000","-211,000","-207,000","-203,000","-199,000","-775,000","53,000","-443,000",,,,"0","-2,010,000","120,389,000","21,961,000","791,000","13,487,000"
			NetLongTermDebtIssuance,,,,,,,,,,,"0","0","0","0","-236,000","-211,000","-207,000","-203,000","-199,000","-775,000","53,000","-443,000",,,,"0","-2,010,000","120,389,000","21,961,000","791,000","13,487,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","120,431,000","21,989,000","791,000","13,487,000"
				LongTermDebtPayments,,,,,,,,,,,"0","0","0","0","-236,000","-211,000","-207,000","-203,000","-199,000","-775,000","53,000","-443,000",,,,,"-2,010,000","-42,000",,,"0"
		NetCommonStockIssuance,"-10,000","0","1,000","0","-11,000","249,469,000","-113,000","-125,000",,,"75,125,000","41,216,000","0","0","28,318,000","0","-3,000","48,474,000","57,458,000","0","-417,000","97,102,000","0","-196,000","-498,000","98,182,000","4,000",,,"0","0"
			CommonStockIssuance,"-10,000","0","1,000","0","-11,000","249,469,000","-113,000","-125,000",,,"75,125,000","41,216,000","0","0","28,318,000","0","-3,000","48,474,000","57,458,000","0","-417,000","97,102,000","0","-196,000","-498,000","98,182,000","4,000",,,"0","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","119,722,000",,,"13,487,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","119,722,000",,,"13,487,000"
		ProceedsFromStockOptionExercised,"20,863,000","218,000","1,056,000","2,496,000","17,093,000","12,002,000","9,213,000","947,000","7,189,000","3,047,000","9,444,000","2,137,000","2,369,000","1,533,000","2,270,000","1,451,000","2,877,000","4,410,000","1,220,000","45,000","55,000","435,000","22,000","174,000","4,000","33,000",,,,"0",
		NetOtherFinancingCharges,,,,,,,,,,,,,,,,,,,"-199,000","-775,000","53,000","-443,000","-560,000","0","0","0","-1,746,000","2,000","21,989,000","0","0"
EndCashPosition,"214,758,000","214,758,000","207,396,000","263,761,000","341,711,000","358,795,000","143,559,000","283,453,000","489,697,000","235,227,000","239,802,000","106,391,000","212,224,000","159,551,000","136,395,000","113,320,000","133,543,000","219,290,000","148,249,000","86,542,000","144,096,000","351,552,000","185,323,000","199,874,000","217,650,000","229,204,000","143,180,000","155,301,000","47,040,000","5,166,000","10,623,000"
	ChangesInCash,"-144,037,000","7,362,000","-56,365,000","-77,950,000","-17,084,000","215,236,000","-139,894,000","-206,244,000","254,470,000","-4,575,000","133,411,000","-105,833,000","52,673,000","23,156,000","23,075,000","-20,223,000","-85,747,000","71,041,000","60,088,000","-57,554,000","-207,456,000","166,229,000","-14,551,000","-17,776,000","-11,554,000","86,024,000","-12,121,000","108,261,000","41,874,000","-5,457,000","9,756,000"
	BeginningCashPosition,"358,795,000","207,396,000","263,761,000","341,711,000","358,795,000","143,559,000","283,453,000","489,697,000","235,227,000","239,802,000","106,391,000","212,224,000","159,551,000","136,395,000","113,320,000","133,543,000","219,290,000","148,249,000","86,542,000","144,096,000","351,552,000","185,323,000","199,874,000","217,650,000","229,204,000","143,180,000","155,301,000","47,040,000","5,166,000","10,623,000","867,000"
CapitalExpenditure,"-10,141,000","-2,248,000","-2,845,000","-2,344,000","-2,704,000","-84,000","-1,376,000","-1,793,000","-1,841,000","-2,152,000","-1,691,000","-2,245,000","-1,513,000","-718,000","-1,415,000","-938,000","-1,390,000","-1,011,000","-289,000","-752,000","-362,000","-656,000","-676,000","-713,000","-1,161,000","-943,000","-401,000","-190,000","-535,000","-305,000","-249,000"
IssuanceOfCapitalStock,"-10,000","0","1,000","0","-11,000","249,469,000","-113,000","-125,000",,,"75,125,000","41,216,000","0","0","28,318,000","0","-3,000","48,474,000","57,458,000","0","-417,000","97,102,000","0","-196,000","-498,000","98,182,000","4,000","119,724,000","21,989,000","0","0"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","120,431,000","21,989,000","791,000","13,487,000"
RepaymentOfDebt,,,,,,,,,,,"0","0","0","0","-236,000","-211,000","-207,000","-203,000","-199,000","-775,000","53,000","-443,000",,,,,"-2,010,000","-42,000",,,"0"
FreeCashFlow,"-173,692,000","-51,475,000","-37,427,000","-43,129,000","-41,661,000","-49,563,000","-41,476,000","-56,594,000","-32,697,000","-56,238,000","39,333,000","-29,129,000","-27,319,000","-29,721,000","-88,000","-8,779,000","-18,123,000","-23,471,000","-25,358,000","-28,729,000","-26,524,000","69,135,000","-14,033,000","-17,754,000","-11,060,000","-10,572,000","-8,369,000","-12,130,000","19,913,000","-6,248,000","-3,731,000"
