name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990
		DeferredTax,"-2,006,000","1,747,000","-2,242,000","-2,259,000","748,000","-29,000","-275,000","-912,000","-6,025,000","-184,000","-7,413,000","-1,436,000","3,027,000","226,000","2,515,000","-4,131,000","744,000","-15,614,000","9,724,000","5,128,000","-2,771,000","3,151,000","-13,474,000","6,164,000","5,234,000","4,261,000","-5,378,000","4,796,000","-40,000","-390,000","-6,492,000","3,376,000","3,142,000","1,000","37,801,000","-1,285,000","-6,627,000","98,000","-35,037,000","-161,000","7,727,000","-20,152,000","-7,232,000","-1,030,000","3,453,000","2,786,000","1,275,000","337,000","1,572,000","0","-15,076,000","32,656,000","-1,394,000","-362,000","1,387,000","-1,928,000","-26,000","-333,000","5,892,000","-8,515,000","1,217,000","-734,000","-42,000","-632,000","-1,260,000","-689,000","2,236,000","1,705,000","27,000","1,522,000","-4,543,000","2,935,000","860,000","915,000","-218,000","668,000","-290,000","7,950,000","-876,000","-375,000","1,010,000","812,000","6,692,000","-1,306,000","-15,474,000","-8,428,000","4,240,000","-3,193,000","-10,501,000","-4,322,000","-2,831,000","-1,439,000","-287,000","21,000","-485,000","39,000","-359,000","3,000","-605,000","-529,000","150,000","108,000","95,000",,,"-140,000","-96,000",,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-2,006,000","1,747,000","-2,242,000","-2,259,000","748,000","-29,000","-275,000","-912,000","-6,025,000","-184,000","-7,413,000","-1,436,000","3,027,000","226,000","2,515,000","-4,131,000","744,000","-15,614,000","9,724,000","5,128,000","-2,771,000","3,151,000","-13,474,000","6,164,000","5,234,000","4,261,000","-5,378,000","4,796,000","-40,000","-390,000","-6,492,000","3,376,000","3,142,000","1,000","37,801,000","-1,285,000","-6,627,000","98,000","-35,037,000","-161,000","7,727,000","-20,152,000","-7,232,000","-1,030,000","3,453,000","2,786,000","1,275,000","337,000","1,572,000","0","-15,076,000","32,656,000","-1,394,000","-362,000","1,387,000","-1,928,000","-26,000","-333,000","5,892,000","-8,515,000","1,217,000","-734,000","-42,000","-632,000","-1,260,000","-689,000","2,236,000","1,705,000","27,000","1,522,000","-4,543,000","2,935,000","860,000","915,000","-218,000","668,000","-290,000","7,950,000","-876,000","-375,000","1,010,000","812,000","6,692,000","-1,306,000","-15,474,000","-8,428,000","4,240,000","-3,193,000","-10,501,000","-4,322,000","-2,831,000","-1,439,000","-287,000","21,000","-485,000","39,000","-359,000","3,000","-605,000","-529,000","150,000","108,000","95,000",,,"-140,000","-96,000",,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278,000",,,,,,,,,,"328,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"1,115,000","24,000","407,000","216,000","468,000","246,000","1,319,000","335,000","1,485,000","3,630,000","1,725,000",,,,"0",,,,"0",,,,,,,,,,,,"0","0",,,"116,686,000","-1,680,000",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,"-2,000","-66,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"50,243,000","10,893,000","10,492,000","17,341,000","11,517,000","11,839,000","16,883,000","13,538,000","13,186,000","9,379,000","23,308,000","8,767,000","8,646,000","11,328,000","12,912,000","11,466,000","13,965,000","35,516,000","3,770,000","15,356,000","15,524,000","13,286,000","9,630,000","9,394,000","6,097,000","5,707,000","7,070,000","5,116,000","2,336,000","5,946,000","8,573,000","7,935,000","6,274,000","6,847,000","2,979,000","6,828,000","6,156,000","8,626,000","7,801,000","6,482,000","4,919,000","5,326,000","6,871,000","5,041,000","4,621,000","7,487,000","6,085,000","7,419,000","7,206,000","8,300,000","6,585,000","3,632,000","4,951,000","4,767,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,220,000","0","0","0","3,335,000","-422,000","-1,071,000","-1,842,000","48,000","-608,000","-644,000","-1,075,000","-610,000","-48,000","-736,000","503,000","-1,031,000","885,000","891,000","365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,445,000","74,000","153,000","1,214,000","1,184,000","2,683,000","2,431,000","2,287,000","2,326,000","-87,000","2,342,000","2,568,000","-147,000","-1,011,000","54,000","-8,993,000","132,000","-118,000","4,600,000","573,000","544,000","344,000","-672,000","160,000","35,000","135,000","-2,329,000","-13,792,000","915,000","313,000","-635,000","278,000","261,000","250,000","254,000","245,000","303,000","3,236,000","4,982,000","-6,883,000","39,580,000","2,559,000","12,388,000","26,979,000","27,138,000","22,582,000",,,,,,,,,"2,886,000","4,462,000","5,766,000","5,019,000","1,504,000","6,587,000","3,054,000","3,574,000","11,619,000","4,972,000","6,979,000","5,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-100,000",,,"0","0",,,"-200,000",,,"100,000",,,,
		ChangeInWorkingCapital,"-4,951,000","-9,527,000","-1,922,000","8,428,000","-2,110,000","-14,029,000","-20,149,000","-13,120,000","2,265,000","-4,839,000","20,289,000","-3,471,000","6,377,000","-28,225,000","7,231,000","-1,205,000","-2,807,000","-9,611,000","8,590,000","-20,280,000","-2,004,000","-29,980,000","17,748,000","6,170,000","-640,000","-15,115,000","21,452,000","-469,000","16,293,000","-3,070,000","-7,491,000","-8,051,000","-1,217,000","-4,202,000","36,218,000","-1,070,000","-1,987,000","-22,932,000","27,098,000","14,316,000","-28,516,000","-19,289,000","8,232,000","-4,660,000","-4,863,000","-29,717,000","-7,739,000","1,347,000","-4,849,000","-15,350,000","22,349,000","5,259,000","5,551,000","4,121,000","4,828,000","9,723,000","676,000","-848,000","-11,703,000","5,791,000","-412,000","-1,523,000","-3,259,000","5,455,000","6,087,000","-3,797,000","-887,000","4,566,000","-6,403,000","-1,941,000","-1,559,000","2,689,000","-2,246,000","-11,080,000","-1,505,000","2,939,000","-6,825,000","-18,453,000","19,088,000","2,361,000","9,302,000","-8,331,000","4,995,000","-3,778,000","26,246,000","-8,110,000","8,782,000","-32,290,000","11,246,000","1,432,000","8,127,000","2,326,000","945,000","-3,819,000","4,313,000","2,349,000","-2,380,000","-1,403,000","2,701,000","-503,000","-2,859,000","-355,000","-729,000","-110,000","-1,231,000","-2,130,000","-1,048,000","-1,856,000","-821,000","-524,000","0","-200,000","-800,000","-900,000","-200,000","-200,000","-100,000","200,000","100,000","-200,000","500,000","100,000","-200,000","-300,000","-200,000","-300,000","300,000","-400,000"
			ChangeInReceivables,"158,000","5,147,000","2,806,000","-1,251,000","-6,544,000","3,915,000","-11,733,000","-7,028,000","-2,221,000","12,476,000","-483,000","-2,801,000","7,816,000","12,764,000","4,597,000","-5,443,000","-12,809,000","-7,844,000","13,273,000","-5,236,000","-5,019,000","-4,471,000","8,591,000","-3,173,000","-7,775,000","-5,046,000","10,777,000","6,600,000","24,336,000","-16,359,000","9,022,000","-9,855,000","-6,746,000","4,611,000","7,813,000","6,449,000","-381,000","-11,054,000","3,644,000","4,433,000","-12,815,000","-264,000","9,970,000","-8,311,000","-901,000","208,000","8,301,000","-9,902,000","-9,165,000","-8,681,000","700,000","79,000","-1,185,000","3,071,000","8,400,000","1,725,000","-2,902,000","-1,715,000","-1,789,000","-2,650,000","-4,209,000","627,000","209,000","3,797,000","-1,391,000","-1,026,000","-240,000","-165,000","-9,000","-1,616,000","2,113,000","6,836,000","-2,769,000","-1,977,000","-5,543,000","2,076,000","-1,661,000","-3,471,000","3,537,000","-231,000","4,564,000","-6,394,000","1,475,000","-2,391,000","15,031,000","4,479,000","2,240,000","-3,220,000","-6,747,000","-5,745,000","1,070,000","-4,000,000","-4,243,000","-2,423,000","90,000","-778,000","4,000","-1,143,000","-558,000","-2,546,000","-1,145,000","-483,000","-5,000","-1,129,000","546,000","-322,000","-223,000","-1,102,000","-661,000","-1,174,000","-700,000","500,000",,,"-200,000","-300,000","200,000","-200,000","100,000","400,000","700,000","200,000","600,000","-400,000","-700,000","-800,000","0","-200,000"
				ChangesInAccountReceivables,"158,000","5,147,000","2,806,000","-1,251,000","-6,544,000","3,915,000","-11,733,000","-7,028,000","-2,221,000","12,476,000","-483,000","-2,801,000","7,816,000","12,764,000","4,597,000","-5,443,000","-12,809,000","-7,844,000","13,273,000","-5,236,000","-5,019,000","-4,471,000","8,591,000","-3,173,000","-7,775,000","-5,046,000","10,777,000","6,600,000","24,336,000","-16,359,000","9,022,000","-9,855,000","-6,746,000","4,611,000","7,813,000","6,449,000","-381,000","-11,054,000","3,644,000","4,433,000",,,"9,970,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-19,372,000","712,000","-8,844,000","-2,128,000","-9,112,000","-6,425,000","-9,127,000","-819,000","-615,000","-3,923,000","-2,902,000","4,952,000","-1,580,000","-9,801,000","-2,310,000","-2,266,000","7,411,000","5,609,000","182,000","3,726,000","1,869,000","-11,292,000","-3,261,000","-72,000","38,000","1,336,000","7,568,000","9,029,000","-5,462,000","-873,000","-13,246,000","-5,860,000","854,000","4,962,000","11,944,000","5,953,000","-1,643,000","-4,016,000","-5,484,000","-2,193,000","1,947,000","1,479,000","116,000","2,086,000","923,000","-2,449,000","-4,562,000","-6,375,000","-3,545,000","466,000","1,798,000","1,165,000","-536,000","1,842,000","4,347,000","2,857,000","-2,587,000","-3,769,000","-4,505,000","-2,478,000","-1,543,000","295,000","4,830,000","189,000","-132,000","-1,714,000","2,901,000","3,581,000","-1,966,000","-559,000","5,069,000","-468,000","-5,455,000","-1,714,000","-1,192,000","-2,626,000","-3,675,000","1,678,000","3,719,000","846,000","-62,000","1,874,000","1,972,000","1,686,000","10,776,000","-4,692,000","-723,000","171,000","-1,145,000","-3,317,000","-1,236,000","-3,454,000","-3,017,000","-2,071,000","137,000","1,503,000","-985,000","-1,610,000","-750,000","83,000","-1,430,000","-469,000","-1,401,000","-385,000","-989,000","-837,000","-1,106,000","-1,224,000","-370,000","27,000","0","-600,000","-500,000","-600,000","-300,000","-200,000","0",,,"-200,000","100,000","100,000","-100,000","-400,000","100,000","100,000",,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,"858,000","143,000","-12,786,000","-5,356,000","4,987,000","5,672,000","-4,684,000","-4,098,000","2,443,000","-3,012,000","-1,235,000","3,631,000","-3,054,000","1,230,000","-1,184,000","91,000","-421,000","2,189,000","4,112,000","1,047,000","-706,000","-6,227,000","-1,182,000","2,511,000","5,711,000","-6,375,000","-2,387,000","937,000","832,000","-1,517,000","-616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"11,896,000","-16,934,000","3,193,000","7,343,000","18,294,000","-13,146,000","3,725,000","7,426,000","3,049,000","-8,326,000","11,686,000","-8,302,000","9,500,000","-31,918,000","4,995,000","6,579,000","-138,000","-5,347,000","13,461,000","-17,666,000","5,560,000","-19,905,000","8,516,000","4,404,000","5,894,000","-2,513,000","7,514,000","-20,873,000","-6,718,000","14,723,000","-2,611,000","4,572,000","5,691,000","-11,755,000","15,650,000","-13,850,000","-3,687,000","-10,321,000","28,408,000","11,607,000","-20,875,000","-26,217,000","-2,478,000","4,138,000","433,000","-26,502,000","-23,811,000","18,353,000","14,438,000","-6,262,000","18,729,000","2,826,000","8,503,000","-328,000","-7,558,000","-3,178,000","4,729,000","2,738,000","-2,647,000","6,202,000","1,139,000","-681,000","-5,529,000","1,275,000","4,677,000","-2,853,000","3,107,000","-2,255,000","-84,000","-1,787,000","1,641,000","-4,840,000","7,967,000","-3,818,000","10,429,000","2,025,000","-164,000","-9,461,000","3,844,000","-2,266,000","1,949,000","-5,143,000","7,543,000","-3,894,000","856,000","-10,098,000","-2,887,000","-2,328,000","3,976,000","3,450,000","-3,287,000","3,748,000","5,507,000","-541,000","606,000","223,000","-573,000","-201,000","-1,332,000","750,000","375,000","-137,000","798,000","1,477,000","-395,000","-1,280,000","475,000","-122,000","794,000","164,000","300,000",,,"-200,000","300,000","200,000",,,"-200,000","-400,000",,"-100,000","-800,000","400,000","400,000","500,000","100,000","-200,000"
				ChangeInPayable,"-3,784,000","-126,000","1,180,000","-5,599,000","761,000","1,513,000","3,408,000","5,977,000","-2,960,000","-2,860,000","11,195,000","-6,336,000","-617,000","-3,744,000","4,319,000","2,703,000","-576,000","1,505,000","3,179,000","-16,399,000","-435,000","-7,369,000","6,819,000","589,000","-851,000","-838,000","4,828,000","-14,595,000","-5,460,000","22,818,000","-4,411,000","2,194,000","-3,185,000","-1,198,000","5,682,000","-11,283,000","-4,834,000","966,000","25,650,000","4,784,000","-18,693,000","-8,408,000","-4,090,000","898,000","2,261,000","2,539,000","-23,346,000","4,171,000","10,932,000","-2,473,000","9,591,000","567,000","5,553,000","3,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,"0","0",,,"0","0","0","-2,105,000","2,105,000","0","1,000","-1,698,000","1,802,000","-18,848,000","4,550,000","-3,222,000","10,493,000","-3,016,000","-2,204,000","-2,655,000","525,000","688,000","193,000","1,205,000","4,572,000","-256,000","-1,993,000","154,000","4,463,000","-1,249,000","-47,000","-1,342,000","26,574,000","-2,937,000","-20,356,000","-4,401,000","5,843,000","-1,222,000","1,661,000","-1,320,000",,,"7,063,000","-7,907,000","7,643,000","176,000","-94,000","1,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
