name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"10,875,000,000","10,341,000,000","10,144,000,000","9,920,000,000","10,148,000,000","9,681,000,000","9,180,000,000","8,500,000,000","8,251,000,000","8,164,000,000","8,291,000,000","8,223,000,000","8,229,000,000","7,274,000,000","7,228,000,000","7,075,000,000","7,048,000,000","6,841,000,000","6,780,000,000","7,077,000,000","7,024,000,000","7,110,000,000","7,104,000,000","7,091,000,000","7,057,000,000","7,059,978,000","6,938,384,000","6,596,619,000","6,606,378,000","6,487,268,000","6,257,075,000","6,298,967,000","6,338,334,000","6,445,708,000","6,259,854,000","6,329,778,000","6,523,635,000","6,587,450,000","6,536,348,000","6,425,252,000","6,341,435,000","6,327,976,000","6,280,601,000","6,089,916,000","5,961,928,000","5,933,610,000","5,859,091,000","5,795,648,000","5,759,036,000","5,745,217,000","5,841,825,000","5,731,247,000","5,619,955,000","5,566,042,000","5,913,969,000","5,832,552,000","5,926,074,000","5,611,874,000","5,589,454,000","5,557,411,000","5,798,194,000","5,680,616,000","5,573,507,000","5,476,019,000","5,412,286,000","5,434,028,000","5,243,627,000","5,202,850,000","5,253,264,000","5,181,927,000","4,979,174,000","5,232,886,000","4,848,957,000","4,923,647,000","4,740,704,000","4,790,134,000","4,698,012,000","4,699,841,000","4,444,293,000","3,725,363,000","3,672,887,000","3,725,014,000","3,563,359,000","3,446,272,000","3,404,621,000","3,467,034,000","3,462,430,000","3,440,660,000","3,559,029,000","3,500,100,000","3,456,900,000","3,279,200,000","3,182,700,000","3,047,600,000","2,884,800,000","2,837,700,000","2,741,400,000","2,508,900,000","2,412,200,000","2,235,600,000","2,124,600,000","2,085,900,000","2,089,300,000","2,079,800,000","1,941,100,000","1,880,100,000","1,840,100,000","1,752,300,000","1,653,400,000","1,534,800,000","1,504,000,000","1,430,300,000","1,356,100,000","1,245,400,000","1,183,700,000","1,097,800,000","1,013,500,000","855,600,000","774,900,000","758,500,000","689,400,000","616,800,000","543,100,000","496,700,000","328,200,000","279,800,000","221,200,000","197,300,000","179,200,000","172,600,000","165,800,000","144,900,000","121,000,000","64,300,000","40,300,000"
	CurrentAssets,"1,611,000,000","1,605,000,000","1,571,000,000","1,645,000,000","1,845,000,000","2,623,000,000","2,289,000,000","1,718,000,000","1,576,000,000","1,573,000,000","1,770,000,000","1,735,000,000","1,839,000,000","1,812,000,000","1,864,000,000","1,709,000,000","1,591,000,000","1,483,000,000","1,504,000,000","1,440,000,000","1,524,000,000","1,558,000,000","1,607,000,000","1,585,000,000","1,708,000,000","1,671,642,000","1,591,311,000","1,229,583,000","1,225,851,000","1,279,175,000","1,198,258,000","1,308,289,000","1,326,267,000","1,401,191,000","1,076,311,000","1,245,758,000","1,184,672,000","1,196,476,000","1,327,153,000","1,260,618,000","1,257,302,000","1,292,843,000","1,327,995,000","1,260,935,000","1,161,585,000","1,109,624,000","1,098,578,000","1,035,856,000","1,022,672,000","1,005,588,000","1,114,320,000","972,245,000","799,761,000","815,047,000","828,342,000","775,266,000","855,520,000","833,753,000","801,106,000","740,018,000","970,437,000","854,918,000","772,053,000","783,721,000","532,938,000","543,650,000","471,070,000","489,560,000","530,368,000","578,951,000","480,843,000","764,466,000","428,578,000","424,105,000","386,794,000","444,803,000","433,699,000","453,273,000","397,429,000","339,413,000","381,230,000","403,955,000","364,661,000","339,298,000","366,344,000","409,363,000","459,415,000","408,216,000","462,495,000","448,800,000","422,000,000","355,900,000","243,400,000","242,800,000","212,200,000","231,700,000","217,700,000","175,400,000","256,700,000","135,500,000","121,000,000","128,600,000","174,400,000","273,800,000","150,200,000","129,800,000","148,200,000","102,600,000","72,700,000","64,600,000","76,500,000","61,100,000","51,700,000","46,000,000","49,200,000","37,000,000","30,700,000","32,000,000","32,700,000","36,800,000","45,800,000","33,800,000","26,300,000","34,500,000","20,800,000","20,200,000","17,800,000","20,100,000","16,400,000","13,400,000","15,100,000","15,200,000","10,400,000","5,100,000","7,900,000"
		CashCashEquivalentsAndShortTermInvestments,"300,000,000","156,000,000","231,000,000","267,000,000","482,000,000","1,274,000,000","931,000,000","418,000,000","258,000,000","285,000,000","570,000,000","546,000,000","665,000,000","597,000,000","730,000,000","596,000,000","509,000,000","402,000,000","548,000,000","472,000,000","572,000,000","586,000,000","674,000,000","621,000,000","772,000,000","715,376,000","596,766,000","362,282,000","336,893,000","211,513,000","313,812,000","444,093,000","438,597,000","392,169,000","228,263,000","577,773,000","530,281,000","479,034,000","550,073,000","538,362,000","627,446,000","551,194,000","615,713,000","524,710,000","542,546,000","441,012,000","390,063,000","368,651,000","315,192,000","294,411,000","404,894,000","275,920,000","191,797,000","170,996,000","177,608,000","117,663,000","232,879,000","220,885,000","198,153,000","146,082,000","430,648,000","281,951,000","243,843,000","240,195,000","17,045,000","29,003,000","31,069,000","17,562,000","30,866,000","40,922,000","30,717,000","346,483,000","35,035,000","9,848,000","21,945,000","25,689,000","17,888,000","14,864,000","38,596,000","18,244,000","53,236,000","28,941,000","9,786,000","6,783,000","65,396,000","124,288,000","192,848,000","172,272,000","234,064,000","197,800,000","184,200,000","103,100,000","66,300,000","52,000,000","27,000,000","62,700,000","62,700,000","13,900,000","120,600,000","1,700,000","10,600,000","14,400,000","65,200,000","157,600,000","62,100,000","38,400,000","59,000,000","26,800,000","13,900,000","5,800,000","18,000,000","7,000,000","9,000,000","6,300,000","6,400,000","2,000,000","3,100,000","4,100,000","4,400,000","9,600,000","22,700,000","12,800,000","8,800,000","14,100,000","9,000,000","9,500,000","8,900,000","7,200,000","6,700,000","2,500,000","5,600,000","6,300,000","4,300,000","1,800,000","1,000,000"
			CashAndCashEquivalents,"300,000,000","156,000,000","231,000,000","267,000,000","479,000,000","1,271,000,000","931,000,000","418,000,000","258,000,000","285,000,000","570,000,000","528,000,000","648,000,000","580,000,000","730,000,000","596,000,000","509,000,000","352,000,000","498,000,000","472,000,000","572,000,000","586,000,000","674,000,000","621,000,000","772,000,000","715,376,000","596,766,000","362,282,000","336,893,000","211,513,000","273,798,000","404,058,000","398,541,000","342,065,000","183,101,000","467,421,000","419,696,000","378,358,000","409,579,000","437,624,000","511,078,000","424,155,000","504,952,000","428,625,000","421,294,000","294,426,000","269,292,000","232,853,000","289,658,000","294,411,000","404,894,000","275,920,000","191,797,000","170,996,000","177,608,000","101,155,000","216,475,000","204,533,000","182,020,000","146,082,000","189,856,000","32,912,000","38,910,000","21,969,000","17,045,000","29,003,000","31,069,000","17,562,000","30,866,000","40,922,000","30,717,000","346,483,000","35,035,000","9,848,000","21,945,000","25,689,000","17,888,000","14,864,000","38,596,000","18,244,000","53,236,000","28,941,000","9,779,000","6,776,000","65,389,000","124,281,000","192,841,000","172,092,000","233,946,000","197,700,000","184,000,000","103,100,000","66,300,000","52,000,000","27,000,000","62,700,000","62,700,000","13,900,000","120,600,000","1,700,000","10,600,000","14,400,000","65,200,000","157,600,000","62,100,000","38,400,000","59,000,000","26,800,000","13,900,000","5,800,000","18,000,000","7,000,000","9,000,000","6,300,000","6,400,000","2,000,000","3,100,000","4,100,000","4,400,000","9,600,000","22,700,000","12,800,000","8,800,000","14,100,000","9,000,000","9,500,000","8,900,000","7,200,000","6,700,000","2,500,000","5,600,000","6,300,000","4,300,000","1,800,000","1,000,000"
			OtherShortTermInvestments,,"0","0","0","3,000,000","3,000,000",,,,"0","0","18,000,000","17,000,000","17,000,000","0",,"0","50,000,000","50,000,000",,,,,,,,,,,"0","40,014,000","40,035,000","40,056,000","50,104,000","45,162,000","110,352,000","110,585,000","100,676,000","140,494,000","100,738,000","116,368,000","127,039,000","110,761,000","96,085,000","121,252,000","146,586,000","120,771,000","135,798,000","25,534,000",,,,,"0",,"16,508,000","16,404,000","16,352,000","16,133,000",,"240,792,000","249,039,000","204,933,000","218,226,000",,,,,,,,,,,,,,,,,,,"7,000","7,000","7,000","7,000","7,000","180,000","118,000","100,000","200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,020,000,000","1,169,000,000","1,103,000,000","1,100,000,000","1,118,000,000","1,123,000,000","1,119,000,000","1,076,000,000","1,026,000,000","1,056,000,000","993,000,000","959,000,000","941,000,000","976,000,000","929,000,000","875,000,000","844,000,000","843,000,000","757,000,000","732,000,000","705,000,000","727,000,000","688,000,000","680,000,000","666,000,000","672,219,000","628,796,000","562,468,000","558,998,000","556,958,000","516,373,000","480,488,000","484,471,000","586,595,000","560,915,000","368,826,000","397,477,000","446,832,000","466,065,000","431,085,000","397,637,000","516,612,000","469,455,000","462,553,000","405,563,000","424,019,000","415,107,000","411,450,000","404,553,000","421,528,000","447,958,000","447,521,000","414,383,000","419,619,000","443,534,000","442,415,000","415,178,000","435,497,000","429,684,000","409,771,000","382,431,000","407,438,000","393,520,000","396,787,000","367,635,000","367,510,000","325,551,000","323,003,000","309,148,000","317,649,000","323,697,000","305,804,000","279,309,000","286,980,000","273,900,000","268,102,000","245,905,000","315,251,000","296,512,000","265,517,000","219,994,000","247,375,000","307,334,000","276,060,000","198,183,000","219,083,000","216,471,000","201,062,000","184,336,000","195,600,000","199,900,000","215,200,000","149,900,000","160,200,000","160,500,000","144,100,000","128,400,000","129,800,000","117,500,000","114,600,000","92,800,000","95,900,000","96,800,000","104,800,000","77,900,000","77,200,000","77,700,000","65,000,000","49,800,000","49,200,000","49,700,000","47,700,000","37,400,000","34,600,000","37,700,000","30,800,000","23,800,000","24,800,000","24,700,000","23,600,000","20,800,000","19,100,000","15,100,000","18,500,000","10,000,000","9,200,000","7,200,000","11,200,000","8,500,000","9,600,000","8,300,000","8,200,000","5,500,000","1,000,000","1,200,000"
			AccountsReceivable,"964,000,000","976,000,000","910,000,000","900,000,000","900,000,000","915,000,000","862,000,000","874,000,000","865,000,000","919,000,000","899,000,000","880,000,000","882,000,000","908,000,000","845,000,000","809,000,000","789,000,000","775,000,000","691,000,000","664,000,000","644,000,000","658,000,000","621,000,000","613,000,000","606,000,000","608,202,000","561,676,000","489,832,000","466,830,000","466,048,000","411,029,000","368,597,000","352,366,000","467,255,000","445,165,000","289,281,000","314,463,000","349,424,000","463,785,000","430,729,000","397,558,000","377,996,000","434,334,000","430,009,000","405,563,000","368,670,000","415,107,000","411,450,000","404,553,000","421,528,000","447,958,000","447,521,000","414,383,000","419,619,000","443,534,000","442,415,000","415,178,000","435,497,000","429,684,000","409,771,000","382,431,000","407,438,000","393,520,000","396,787,000","367,635,000","309,074,000","325,551,000","323,003,000","309,148,000","317,649,000","292,410,000","249,921,000","260,934,000","263,013,000","241,933,000","235,757,000","245,905,000","273,975,000","288,018,000","265,517,000","219,994,000","247,375,000","261,832,000","230,558,000","198,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,023,000,000","1,033,000,000","965,000,000","956,000,000","956,000,000","977,000,000","926,000,000","943,000,000",,"989,000,000","968,000,000","946,000,000","948,000,000","974,000,000","908,000,000","869,000,000","845,000,000","830,000,000",,"715,000,000","696,000,000","709,000,000","670,000,000","657,000,000","646,000,000","653,078,000","603,040,000","529,774,000","506,503,000","503,702,000","448,299,000","402,198,000","404,797,000","526,461,000","476,642,000","314,265,000","338,569,000","373,714,000",,,,"399,333,000","457,800,000",,,"393,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-59,000,000","-57,000,000","-55,000,000","-56,000,000","-56,000,000","-62,000,000","-64,000,000","-69,000,000",,"-70,000,000","-69,000,000","-66,000,000","-66,000,000","-66,000,000","-63,000,000","-60,000,000","-56,000,000","-55,000,000",,"-51,000,000","-52,000,000","-51,000,000","-49,000,000","-44,000,000","-40,000,000","-44,876,000","-41,364,000","-39,942,000","-39,673,000","-37,654,000","-37,270,000","-33,601,000","-52,431,000","-59,206,000","-31,477,000","-24,984,000","-24,106,000","-24,290,000",,,,"-21,337,000","-23,466,000",,,"-24,455,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,502,000","45,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
