name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
MarketCap,"1,289,120,497","1,132,258,489","1,413,718,324","1,598,242,652","2,697,742,916","1,986,468,261","750,357,895","562,570,343","553,398,000","544,225,658","810,601,559","890,080,913","1,335,121,369","1,123,998,247","1,070,474,521","1,617,304,577","1,788,654,691","2,239,576,041","2,137,367,202"
EnterpriseValue,"351,747,702","253,061,296","618,568,735","852,250,626","1,915,264,223","1,293,694,636","263,332,809","98,176,437","256,360,023","246,213,057","515,371,454","567,092,616","858,019,701","1,195,038,841","1,140,078,698","1,686,927,904","1,860,892,302","1,626,959,611","2,314,752,824"
PeRatio,"3.666","2.987","3.953","4.65","8.489","6.991","2.78","2.045","1.901","1.656","2.125","2.338","3.475","3.301","19.038",,,,"25.913"
ForwardPeRatio,"4.207","3.446","4.437","5.599","8.389","6.262","3.384","2.43","2.567","2.503","2.621","2.413","4.34","3.786","3.824","7.037","7.616","6.588",
PsRatio,"0.914","0.79","1.041","1.315","2.4","1.82","0.759","0.572","0.604","0.659","1.01","1.216","1.955","1.873","1.847","2.681","2.853","1.885","4.002"
PbRatio,"0.801","0.676","0.903","1.11","2.011","1.563","0.614","0.508","0.545","0.487","0.749","0.914","1.552","2.159","2.033","3.071","3.273","3.893",
EnterprisesValueRevenueRatio,"0.036","0.103","0.253","0.338","0.803","0.612","0.142","0.055","0.142","0.117","0.36","0.375","0.549","0.819","0.902","1.556","1.756","1.724","2.575"
EnterprisesValueEBITDARatio,"0.138","0.435","1.182","1.168","2.718","1.973","0.442","0.142","0.452","0.54","1.185","0.874","1.118","1.503","2.343","3.438","3.965","4.067","20.371"
