name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
		OtherNonCashItems,"6,192,000","39,800,000","-13,927,000","-21,439,000","2,839,000","-23,072,000","4,720,000","335,000","-38,623,000","-3,298,000","-29,004,000","4,029,000","-16,552,000","47,523,000","-50,481,000","-544,000","4,531,000","-5,626,000","-36,922,000","-3,119,000","-29,528,000","-24,577,000","30,247,000","2,596,000","-13,617,000","-3,990,000","55,675,000","-28,630,000","13,775,000","-30,296,000","-50,121,000","2,157,000","6,668,000","-16,482,000","-20,123,000","18,364,000","4,856,000","-4,545,000","5,170,000","11,537,000","2,694,000","2,497,000","-2,616,000","3,400,000","19,482,000","13,375,000","2,714,000","785,000","3,308,000","-2,327,000","-2,869,000","-9,281,000","-6,199,000","3,767,000","2,384,000","-74,845,000","161,893,822","-91,975,619","5,398,797",,,"1,733,950","1,014,191","-6,037,587","3,978,530","48,766","-3,747,678","-467,134",,,"-282,605","-1,402,076","-1,013,905","2,000,588","-137,551","-749,235","1,111,693","-1,353,283","184,737",,,,
		ChangeInWorkingCapital,"-1,294,000","-3,739,000","756,000","-6,069,000","7,758,000","895,000","1,527,000","2,604,000","-847,000","962,000","-302,000","170,000","-50,000","527,000","1,402,000","-275,000","906,000","5,559,000","-4,210,000","1,231,000","1,379,000","-707,000","-3,105,000","1,325,000","-2,293,000","-2,726,000","8,571,000","1,230,000","-1,660,000","-34,000","3,419,000","-5,380,000","609,000","1,393,000","14,615,000","-14,057,000","517,000","1,099,000","-1,333,000","2,547,000","1,976,000","-4,115,000","556,000","-1,216,000","-672,000","10,155,000","-10,594,000","84,000","8,766,000","736,000","-5,862,000","-2,623,000","10,142,000","-9,828,000","3,955,000","34,434,000","-141,091,346","70,724,949","-71,317,603","13,739,512","-85,910,536","-39,254,752","-28,496,096","-12,658,740","6,687,058","-6,904,254","111,924","9,949,414","2,522,933","-13,505,677","-665,984","-1,443,120","806,975","-1,079,229","1,116,765","-642,889","-433,315","790,004","-349,118","388,070","-101,588","-559,163","15,884"
			ChangeInReceivables,"20,000","666,000","-601,000","-1,095,000","1,050,000","-781,000","618,000","2,008,000","-2,720,000","1,685,000","-626,000","-175,000","-255,000","-4,000","391,000","527,000","-428,000","4,078,000","-4,800,000","356,000","-927,000","682,000","-399,000","-64,000","-967,000","2,242,000","1,059,000","1,382,000","-767,000","-1,800,000","3,207,000","-4,164,000","-370,000","359,000","14,347,000","-15,022,000","190,000","1,400,000","-656,000","3,470,000","1,304,000","-5,043,000","1,009,000","-975,000","-858,000","9,818,000","-10,591,000","1,248,000","-170,000","2,150,000","1,266,000","-844,000","8,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-325,000","-781,000","236,000","-272,000","492,000","-452,000","872,000","-444,000","887,000","-540,000","-279,000","287,000","-306,000","274,000","-279,000","98,000","-492,000","-40,000","-468,000","585,000","-218,000","-113,000","380,000","321,000","99,000","-197,000","3,025,000","-407,000","-209,000","-1,382,000","-816,000","43,000","-484,000","159,000","3,000","421,000","268,000","-513,000","32,000","237,000","184,000",,,"-350,000","-215,000","333,000","-82,000",,,,"-139,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171,000","-335,000","84,000","70,000","-15,000","-213,000","-299,000","93,000","-40,000","-125,000","33,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,514,000","355,000","1,242,000","-1,841,000","1,758,000","927,000","507,000","303,000","1,127,000","-1,094,000","1,000","-66,000","176,000","505,000","600,000","-893,000","902,000","-392,000","82,000","1,136,000","62,000","-1,111,000","-489,000","474,000","478,000","-864,000","612,000","-77,000","-540,000","92,000","847,000","-1,166,000","452,000","717,000","-798,000","705,000","-16,000","-695,000","-162,000","200,000","-531,000","657,000","-418,000","-73,000","287,000","46,000","111,000","-1,573,000","8,934,000","-785,000","-6,967,000","824,000","-214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"1,514,000","355,000","1,242,000","-1,841,000","1,758,000","927,000","507,000","303,000","1,127,000","-1,094,000","1,000","-66,000","176,000","505,000","600,000","-893,000","902,000","-392,000","82,000","1,136,000","62,000","-1,111,000","-489,000","474,000","478,000","-864,000","612,000","-77,000","-540,000","92,000","847,000","-1,166,000","452,000","717,000","-798,000","705,000","-16,000","-695,000","-162,000","63,000","-374,000","686,000","-429,000","15,000","142,000","-31,000","484,000","-1,044,000","8,934,000","-897,000","-6,855,000","126,000","-21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-225,000","-1,398,000","1,855,000","-2,164,000","1,482,000","1,033,000","378,000","-237,000","182,000","-284,000","479,000","79,000","36,000","75,000","608,000","20,000","-93,000","-148,000","55,000","332,000","-175,000","-95,000","-496,000","621,000","-37,000","-186,000","-48,000","221,000","-141,000","-8,000","189,000","-87,000","159,000","-104,000","-24,000","145,000","-65,000","16,000","-92,000","-40,000","-1,000","21,000","-84,000","1,040,000","143,000","5,000","-578,000","308,000","141,000","-95,000","-106,000","11,000","-54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137,000","-157,000","-29,000","11,000","-88,000","145,000","77,000","-373,000",,,,"-112,000","698,000","-193,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-2,130,000","-438,000","-827,000","-265,000","-600,000","-233,000","157,000","23,000","308,000","47,000","-123,000","168,000","-401,000","-272,000","20,000","-95,000","173,000","1,718,000","286,000","-177,000","2,007,000","-273,000","-3,140,000","3,180,000","162,000","575,000","-3,317,000","-121,000","1,062,000","-440,000","-656,000","-139,000","288,000","-71,000","484,000","-401,000","401,000","220,000","-727,000","-395,000","1,266,000","477,000","-1,123,000","98,000","-117,000","-172,000","108,000","-7,000","6,000","-26,000","24,000","-344,000","-184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-1,852,000","-4,596,000","653,000","-3,159,000","5,250,000","644,000","-173,000","-115,000","63,000","-39,000","85,000","-120,000","86,000","-43,000","91,000","-51,000","22,000","-137,000","-26,000","-357,000","-37,000","-279,000","650,000","-2,538,000","-2,240,000","-4,952,000","9,962,000","-203,000","-1,668,000","1,812,000","-281,000","-214,000","-75,000","73,000","267,000","348,000","-371,000","-154,000","-45,000","-728,000","-63,000","-35,000","917,000","69,000","-68,000","393,000","-207,000",,,,,"24,000","44,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,"-654,000","-826,000","-863,000","-383,000","-328,000","-330,000","-325,000","-783,000","-314,000","-606,000","-1,116,000","-1,355,000","-983,000","-1,130,000","-1,310,000","-1,194,000","-1,095,000","-691,000","-572,000","-803,000","-2,936,000","-202,000","-334,000","-59,000","-70,000","-80,000","-80,000","-75,000","-53,000","-101,000","-94,000",,,,,,,,,,,"629,000","295,000","-696,000","-145,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,"0","0","0","0","0","0","-464","2,484,464","0","-2,785,405","0","300,789","152","-2,739,677","4,548,959","-13,656,042","12,036,703","-7,523,189","-16,553,323","-10,030,568","-42,169,790","-23,186,453","-56,737,673","-19,824,617","3,757,852","10,484,188","-3,481,290","7,239,288","-3,931,845","20,599,332","-18,704,097","-65,348","-42,017,863"
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,548,959","-13,656,042","12,036,703","-7,523,189","-16,553,323","-10,030,568","-42,169,790","-23,186,453","-56,737,673","-19,824,617","3,757,852","10,484,188","-3,481,290","7,239,288","-3,931,845","20,599,332","-18,704,097","-65,348","-42,017,863"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,991","-1,567","-1,217","-27,012","-15,292","-38,823",,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,419,016","-13,632,948","12,013,609","13,776,240","-38,696,749","-9,880,568","-20,973,793","9,268,279","-17,555,325","-19,825,626","-10,995,833","-20,011,278","-5,500,000","-17,500,000","-4,000,000","20,768,245",,,"-42,017,863"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-39,916,834","-38,471,109","-26,688,457","3,747,449","-56,078,080","-44,513,875","-46,949,500","-4,000,000","-46,267,500","-20,500,000","-15,500,000","-20,011,278","-5,500,000","-17,500,000","-4,000,000","-36,817,665",,,"-42,017,863"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,335,850","24,838,161","38,702,066","10,028,791","17,381,331","34,633,307","25,975,707","13,268,279","28,712,175","674,374","4,504,167",,,,,"57,585,910",,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,094","-21,299,429","22,143,426","-150,000","-21,195,997","-32,454,732","-39,186,906","4,000","14,755,252","30,496,683","2,045,722","24,754,580","106,978","-97,937",,,
FinancingCashFlow,"-31,783,000","-43,257,000","6,391,000","20,810,000","-15,727,000","20,470,000","-13,114,000","-8,792,000","35,101,000","-3,863,000","10,366,000","5,245,000","9,429,000","-51,986,000","41,801,000","-4,927,000","-9,648,000","-7,275,000","36,380,000","-3,128,000","26,250,000","20,454,000","-31,838,000","-7,002,000","10,795,000","-5,402,000","-56,070,000","18,126,000","-15,078,000","26,536,000","42,389,000","-2,735,000","-9,729,000","8,015,000","-3,610,000","-15,129,000","-1,883,000","-3,671,000","-7,410,000","-32,417,000","17,105,000","2,996,000","-10,486,000","3,879,000","55,631,000","5,160,000","2,700,000","-15,203,000","-28,590,000","-26,279,000","-13,971,000","-13,158,000","-68,030,000","-2,112,000","-13,438,000","8,855,000","-2,052,975","8,041,840","60,544,135","-11,488,730","80,584,425","29,964,133","28,515,605","10,765,100","-16,143,237","-15,741","-1,803,713","-6,133,858","-8,908,669","14,792,436","-4,515,043","27,293,411","9,412,071","17,185,492","-6,595,354","-2,855,706","-3,669,954","-2,316,526","-2,115,087","-2,115,087","-2,113,570","-1,810,832","-640,422"
	CashFlowFromContinuingFinancingActivities,"-31,783,000","-43,257,000","6,391,000","20,810,000","-15,727,000","20,470,000","-13,114,000","-8,792,000","35,101,000","-3,863,000","10,366,000","5,245,000","9,429,000","-51,986,000","41,801,000","-4,927,000","-9,648,000","-7,275,000","36,380,000","-3,128,000","26,250,000","20,454,000","-31,838,000","-7,002,000","10,795,000","-5,402,000","-56,070,000","18,126,000","-15,078,000","26,536,000","42,389,000","-2,735,000","-9,729,000","8,015,000","-3,610,000","-15,129,000","-1,883,000","-3,671,000","-7,410,000","-32,417,000","17,105,000","2,996,000","-10,486,000","3,879,000","55,631,000","5,160,000","2,700,000","-15,203,000","-28,590,000","-26,279,000","-13,971,000","-13,158,000","-68,030,000","-2,112,000","-13,438,000","8,855,000","-2,052,975","8,041,840","60,544,135","-11,488,730","80,584,425","29,964,133","28,515,605","10,765,100","-16,143,237","-15,741","-1,803,713","-6,133,858","-8,908,669","14,792,436","-4,515,043","27,293,411","9,412,071","17,185,492","-6,595,354","-2,855,706","-3,669,954","-2,316,526","-2,115,087","-2,115,087","-2,113,570",,
		NetIssuancePaymentsOfDebt,"-12,613,000","-36,500,000","14,587,000","27,500,000","-18,200,000","17,400,000","-11,700,000","-44,313,000","41,400,000","1,300,000","62,713,000","7,600,000","7,000,000","-49,900,000","49,700,000","-7,000,000","-10,800,000","-2,700,000","37,500,000","10,800,000","28,100,000","25,900,000","-43,100,000","-2,000,000","16,000,000","-200,000","-69,800,000","22,700,000","-9,500,000","30,600,000","46,800,000","1,600,000","-25,100,000","12,500,000","800,000","-11,700,000","3,200,000","-400,000","-3,000,000","-28,500,000","21,500,000","8,900,000","-42,500,000","7,200,000","59,000,000","8,600,000","7,800,000","-12,100,000","-24,100,000","-20,400,000","-9,600,000","-8,700,000","-61,670,000","6,900,000","-4,560,000","17,940,000","9,631,000","-38,372,000","17,391,000","-16,748,000","40,888,000","35,114,000","35,193,000","2,147,000","-12,454,000","4,576,277","2,689,659","-1,555,936","-4,510,000","18,700,000","-343,547","7,222,881","13,020,666",,,,,,,,,,
			NetLongTermDebtIssuance,"-66,313,000","0","11,187,000","-77,500,000","0","-7,500,000","100,000,000","22,287,000","0","0","38,813,000","-43,100,000","0","0","57,500,000","-7,000,000","-10,800,000","-2,700,000","37,500,000","10,800,000","28,100,000","25,900,000","-43,100,000","-2,000,000","16,000,000","-200,000","-69,800,000","22,700,000","-9,500,000","30,600,000","46,800,000","1,600,000","-25,100,000","12,500,000","800,000","-11,700,000","3,200,000","-400,000","-3,000,000","-28,500,000","21,500,000","8,900,000","-42,500,000","-112,900,000","59,000,000",,,,,,,,,,"-4,560,000","17,940,000","9,631,000","-38,372,000","17,391,000","-16,748,000","40,888,000","35,114,000","35,193,000",,"-12,454,000","4,576,277","2,689,659","-1,555,936","-4,510,000","18,700,000","-343,547","7,222,881","13,020,666",,,,,,,,,,
				LongTermDebtIssuance,"288,800,000","0","50,000,000","238,800,000","0","50,000,000","100,000,000","165,687,000","0","0","38,813,000","170,700,000","0","0","57,500,000","9,300,000","22,200,000","26,300,000","61,100,000","30,700,000","37,700,000","46,100,000","24,200,000","26,000,000","41,000,000","21,500,000","14,500,000","38,500,000","15,500,000","34,000,000","59,500,000","17,800,000","13,800,000","34,800,000","42,400,000","16,300,000","17,000,000","7,500,000","44,000,000","5,000,000","37,000,000","21,900,000","11,000,000",,"59,000,000",,,,,,,,,,"22,500,000","49,200,000","55,518,000","20,900,000","75,000,000","27,800,000","130,900,000","77,000,000","69,900,000",,"43,310,000","27,855,000","41,925,000","18,200,000","36,400,000","50,000,000","50,400,000","81,222,881","13,020,666",,,,,,,,,,
				LongTermDebtPayments,"-355,113,000","0","-38,813,000","-316,300,000","0",,"-133,200,000","-30,200,000","-21,200,000","-31,600,000","-60,400,000","-40,300,000","-50,800,000","-55,900,000","-66,800,000","-16,300,000","-33,000,000","-29,000,000","-23,600,000","-19,900,000","-9,600,000","-20,200,000","-67,300,000","-28,000,000","-25,000,000","-21,700,000","-84,300,000","-15,800,000","-25,000,000","-3,400,000","-12,700,000","-16,200,000","-38,900,000","-22,300,000","-41,600,000","-28,000,000","-13,800,000","-7,900,000","-47,000,000","-33,500,000","-15,500,000","-13,000,000","-53,500,000","-3,100,000","0",,,,,,,,,,"-27,060,000","-31,260,000","-45,887,000","-59,272,000","-57,609,000","-44,548,000","-90,012,000","-41,886,000","-34,707,000",,"-55,764,000","-23,278,723","-39,235,341","-19,755,936","-40,910,000","-31,300,000","-50,743,547",,,,,,,,,,,,
			NetShortTermDebtIssuance,,"-36,500,000","3,400,000",,"-18,200,000","24,900,000","-111,700,000",,"41,400,000","1,300,000","23,900,000",,"7,000,000","-49,900,000","-7,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,800,000","-12,100,000","-24,100,000","-20,400,000","-9,600,000","-8,700,000","-61,670,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,"23,300,000","138,200,000",,"41,800,000","136,100,000","21,500,000",,"62,600,000","32,900,000","84,300,000",,"57,800,000","6,000,000","59,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","16,500,000","2,900,000","2,600,000","2,900,000","2,000,000","7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,"-59,800,000","-134,800,000",,"-60,000,000","-111,200,000","-133,200,000",,"-21,200,000","-31,600,000","-60,400,000",,"-50,800,000","-55,900,000","-66,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,200,000","-28,600,000","-27,000,000","-23,000,000","-12,500,000","-10,700,000","-69,170,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"10,322,000","0","0","0","10,322,000","9,037,000","7,491,000",,"0","1,482,000","7,315,000","4,190,000","8,772,000","4,258,000","28,000","8,098,000","6,965,000","2,361,000","4,567,000","2,763,000","3,588,000","0","17,344,000","0","-290,000","-282,000","19,665,000","0","576,000",,,,,,,,,,,,,,,"0","0","0","0","0","46,000","-35,000","-39,000","-38,000","0","0","-3,000","0","500","55,424,250","50,801,250","11,767,708",,,,"13,532,660","1,064,345","0","85,900","0","112,750",,,"24,406,606",,,,,,,,,,,
			CommonStockIssuance,"10,322,000","0","0","0","10,322,000","9,037,000","7,491,000",,"0","1,482,000","7,315,000","4,190,000","8,772,000","4,258,000","28,000","8,098,000","6,965,000","2,361,000","4,567,000","2,763,000","3,588,000","0","17,344,000","0","0","0","19,665,000","0","576,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","-290,000",,,,,,,,,,,,,,,,,,,,,,,"0","46,000","-35,000","-39,000","-38,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,"0","0","0","0","0","0","0","-51,750,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","38,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","38,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,"0","0","0","0","0","0","0","-51,750,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
